time,stage_id,ambient_temp_C,driver_power_request_W_profile,soc,T_core_C,voltage_V,current_A,pump_cmd,fan_cmd,mode,coolant_in_temp_C,coolant_flow_kgps,T_surface_C
3043.4,stage1,35.0,15000,0.8,29.52363568197657,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14957864914368
3043.5,stage1,35.0,15000,0.8,29.52362061556174,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14957665480195
3043.6,stage1,35.0,15000,0.8,29.52360554929024,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14957466048288
3043.7,stage1,35.0,15000,0.8,29.523590483162074,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14957266618647
3043.8,stage1,35.0,15000,0.8,29.523575417177238,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149570671912713
3043.9,stage1,35.0,15000,0.8,29.523560351335732,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149568677661613
3044.0,stage1,35.0,15000,0.8,29.523545285637557,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149566683433168
3044.1,stage1,35.0,15000,0.8,29.52353022008271,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149564689227375
3044.2,stage1,35.0,15000,0.8,29.523515154671188,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14956269504423
3044.3,stage1,35.0,15000,0.8,29.52350008940299,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149560700883736
3044.4,stage1,35.0,15000,0.8,29.523485024278116,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14955870674589
3044.5,stage1,35.0,15000,0.8,29.523469959296566,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149556712630687
3044.6,stage1,35.0,15000,0.8,29.523454894458336,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14955471853813
3044.7,stage1,35.0,15000,0.8,29.523439829763426,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149552724468215
3044.8,stage1,35.0,15000,0.8,29.523424765211832,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14955073042094
3044.9,stage1,35.0,15000,0.8,29.523409700803555,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14954873639631
3045.0,stage1,35.0,15000,0.8,29.523394636538594,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149546742394314
3045.1,stage1,35.0,15000,0.8,29.523379572416946,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149544748414957
3045.2,stage1,35.0,15000,0.8,29.52336450843861,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149542754458235
3045.3,stage1,35.0,15000,0.8,29.52334944460359,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149540760524147
3045.4,stage1,35.0,15000,0.8,29.523334380911876,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14953876661269
3045.5,stage1,35.0,15000,0.8,29.523319317363473,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149536772723863
3045.6,stage1,35.0,15000,0.8,29.52330425395838,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149534778857664
3045.7,stage1,35.0,15000,0.8,29.52328919069659,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14953278501409
3045.8,stage1,35.0,15000,0.8,29.52327412757811,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149530791193147
3045.9,stage1,35.0,15000,0.8,29.52325906460293,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149528797394826
3046.0,stage1,35.0,15000,0.8,29.52324400177105,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14952680361913
3046.1,stage1,35.0,15000,0.8,29.523228939082475,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14952480986605
3046.2,stage1,35.0,15000,0.8,29.5232138765372,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149522816135594
3046.3,stage1,35.0,15000,0.8,29.52319881413522,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149520822427753
3046.4,stage1,35.0,15000,0.8,29.52318375187654,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14951882874253
3046.5,stage1,35.0,15000,0.8,29.523168689761157,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149516835079922
3046.6,stage1,35.0,15000,0.8,29.523153627789068,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149514841439927
3046.7,stage1,35.0,15000,0.8,29.52313856596027,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149512847822546
3046.8,stage1,35.0,15000,0.8,29.523123504274764,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149510854227774
3046.9,stage1,35.0,15000,0.8,29.52310844273255,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14950886065561
3047.0,stage1,35.0,15000,0.8,29.523093381333624,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14950686710606
3047.1,stage1,35.0,15000,0.8,29.523078320077985,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14950487357911
3047.2,stage1,35.0,15000,0.8,29.52306325896563,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149502880074767
3047.3,stage1,35.0,15000,0.8,29.523048197996566,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149500886593025
3047.4,stage1,35.0,15000,0.8,29.523033137170785,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149498893133885
3047.5,stage1,35.0,15000,0.8,29.523018076488285,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149496899697343
3047.6,stage1,35.0,15000,0.8,29.523003015949065,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.1494949062834
3047.7,stage1,35.0,15000,0.8,29.522987955553127,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149492912892054
3047.8,stage1,35.0,15000,0.8,29.522972895300466,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149490919523302
3047.9,stage1,35.0,15000,0.8,29.522957835191082,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149488926177145
3048.0,stage1,35.0,15000,0.8,29.522942775224976,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14948693285358
3048.1,stage1,35.0,15000,0.8,29.522927715402144,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149484939552607
3048.2,stage1,35.0,15000,0.8,29.522912655722585,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149482946274222
3048.3,stage1,35.0,15000,0.8,29.522897596186297,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149480953018426
3048.4,stage1,35.0,15000,0.8,29.52288253679328,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149478959785213
3048.5,stage1,35.0,15000,0.8,29.52286747754353,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149476966574586
3048.6,stage1,35.0,15000,0.8,29.52285241843705,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149474973386543
3048.7,stage1,35.0,15000,0.8,29.522837359473836,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14947298022108
3048.8,stage1,35.0,15000,0.8,29.52282230065389,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.1494709870782
3048.9,stage1,35.0,15000,0.8,29.522807241977205,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149468993957896
3049.0,stage1,35.0,15000,0.8,29.522792183443784,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14946700086017
3049.1,stage1,35.0,15000,0.8,29.522777125053622,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149465007785018
3049.2,stage1,35.0,15000,0.8,29.522762066806724,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14946301473244
3049.3,stage1,35.0,15000,0.8,29.52274700870308,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149461021702436
3049.4,stage1,35.0,15000,0.8,29.5227319507427,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149459028695002
3049.5,stage1,35.0,15000,0.8,29.522716892925573,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14945703571014
3049.6,stage1,35.0,15000,0.8,29.5227018352517,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149455042747842
3049.7,stage1,35.0,15000,0.8,29.52268677772108,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149453049808113
3049.8,stage1,35.0,15000,0.8,29.52267172033371,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149451056890946
3049.9,stage1,35.0,15000,0.8,29.522656663089595,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149449063996343
3050.0,stage1,35.0,15000,0.8,29.522641605988728,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149447071124303
3050.1,stage1,35.0,15000,0.8,29.52262654903111,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149445078274823
3050.2,stage1,35.0,15000,0.8,29.522611492216736,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149443085447903
3050.3,stage1,35.0,15000,0.8,29.52259643554561,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14944109264354
3050.4,stage1,35.0,15000,0.8,29.522581379017726,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14943909986173
