time,Output
0.0279,8.251569417975036e-06
0.028,8.207240031899965e-06
0.0281,8.1620563353673e-06
0.028200000000000003,8.116013980065962e-06
0.028300000000000002,8.069108617684866e-06
0.0284,8.021335899912934e-06
0.0285,7.972882254325195e-06
0.0286,7.923930662376669e-06
0.0287,7.87417909945105e-06
0.028800000000000003,7.823626980921853e-06
0.028900000000000002,7.7722737221626e-06
0.029,7.720118738546804e-06
0.0291,7.667161445447981e-06
0.0292,7.61340125823965e-06
0.029300000000000003,7.558837592295326e-06
0.029400000000000003,7.503469862988529e-06
0.029500000000000002,7.447297485692775e-06
0.0296,7.390319875781579e-06
0.0297,7.332536448628459e-06
0.0298,7.273946619606931e-06
0.029900000000000003,7.214549804090512e-06
0.030000000000000002,7.154345417452721e-06
0.030100000000000002,7.0933328750670726e-06
0.0302,7.031511592307085e-06
0.0303,6.9688809845462735e-06
0.0304,6.9054404671581575e-06
0.030500000000000003,6.841395401089813e-06
0.030600000000000002,6.776947427147493e-06
0.0307,6.711774614445165e-06
0.0308,6.645880441313144e-06
0.0309,6.579268386081745e-06
0.031,6.511941927081284e-06
0.031100000000000003,6.443904542642074e-06
0.031200000000000002,6.375159711094433e-06
0.0313,6.305710910768676e-06
0.031400000000000004,6.2355616199951145e-06
0.0315,6.16471531710407e-06
0.0316,6.09317548042585e-06
0.0317,6.020945588290779e-06
0.0318,5.948029119029161e-06
0.031900000000000005,5.874429550971316e-06
0.032,5.8001503624475655e-06
0.032100000000000004,5.725195031788214e-06
0.0322,5.649567037323587e-06
0.0323,5.5732698573839896e-06
0.0324,5.496306970299745e-06
0.0325,5.418853111617622e-06
0.032600000000000004,5.34107992334394e-06
0.0327,5.2627236633731676e-06
0.0328,5.183791188649966e-06
0.0329,5.1042893561190195e-06
0.033,5.024225022724992e-06
0.033100000000000004,4.943605045412562e-06
0.0332,4.862436281126408e-06
0.0333,4.7807255868111925e-06
0.0334,4.6984798194116e-06
0.0335,4.615705835872293e-06
0.033600000000000005,4.5324104931379485e-06
0.0337,4.448600648153249e-06
0.033800000000000004,4.364283157862855e-06
0.0339,4.27946487921145e-06
0.034,4.194152669143699e-06
0.0341,4.108353384604285e-06
0.0342,4.022073882537868e-06
0.034300000000000004,3.935321019889131e-06
0.0344,3.848101653602751e-06
0.0345,3.7605367320431602e-06
0.0346,3.672745142660648e-06
0.0347,3.5845557203605856e-06
0.034800000000000005,3.495977572917815e-06
0.0349,3.407019808107185e-06
0.035,3.3176915337035215e-06
0.0351,3.2280018574816764e-06
0.0352,3.1379598872164776e-06
0.035300000000000005,3.0475747306827703e-06
0.0354,2.956855495655401e-06
0.035500000000000004,2.865811289909197e-06
0.0356,2.7744512212190095e-06
0.0357,2.682784397359666e-06
0.0358,2.5908199261060184e-06
0.0359,2.4985669152328947e-06
0.036000000000000004,2.40603447251514e-06
0.0361,2.3132317057276007e-06
0.0362,2.220167722645103e-06
0.0363,2.1268516310425e-06
0.0364,2.0332925386946186e-06
0.036500000000000005,1.9395618961701823e-06
0.0366,1.845730027895848e-06
0.0367,1.7517087653453548e-06
0.0368,1.6575084462111197e-06
0.0369,1.5631394081855332e-06
0.037000000000000005,1.4686119889610058e-06
0.0371,1.3739365262299475e-06
0.037200000000000004,1.2791233576847498e-06
0.0373,1.184182821017829e-06
0.0374,1.0891252539215764e-06
0.0375,9.93960994088409e-07
0.0376,8.987003792107171e-07
0.037700000000000004,8.033537469809113e-07
0.0378,7.079314350914021e-07
0.0379,6.124437812345802e-07
0.038,5.169011231028628e-07
0.0381,4.2131379838864023e-07
0.038200000000000005,3.256921447843231e-07
0.0383,2.3004649998232203e-07
0.038400000000000004,1.343872016750276e-07
0.0385,3.874016933806202e-08
0.0386,-5.6868959017775147e-08
0.038700000000000005,-1.524541586661766e-07
0.0388,-2.480047845125831e-07
0.038900000000000004,-3.435101914624538e-07
0.039,-4.3895973442122244e-07
0.0391,-5.34342768294349e-07
0.0392,-6.296486479872664e-07
0.0393,-7.248667284054348e-07
0.039400000000000004,-8.199863644542943e-07
0.0395,-9.149969110392846e-07
0.0396,-1.0098877230658658e-06
0.0397,-1.1046481554394715e-06
0.0398,-1.199267563065561e-06
0.039900000000000005,-1.2937353008495746e-06
0.04,-1.3880407236969522e-06
0.040100000000000004,-1.4821731865131536e-06
0.0402,-1.5761220442036127e-06
0.0403,-1.6698766516737884e-06
0.040400000000000005,-1.7634263638291215e-06
0.0405,-1.8567795903259421e-06
0.040600000000000004,-1.949944396621135e-06
0.0407,-2.042880405624346e-06
0.0408,-2.1355773481589457e-06
0.0409,-2.2280249550482776e-06
0.041,-2.3202129571157116e-06
0.041100000000000005,-2.4121310851845983e-06
0.0412,-2.503769070078289e-06
0.0413,-2.5951166426201526e-06
0.0414,-2.686163533633534e-06
0.0415,-2.7768994739418025e-06
0.041600000000000005,-2.8673141943683095e-06
0.0417,-2.9573974257364046e-06
0.041800000000000004,-3.0471388988694584e-06
0.0419,-3.1365283445908155e-06
0.042,-3.2255554937238446e-06
0.042100000000000005,-3.3142100770918963e-06
0.0422,-3.402481825518323e-06
0.042300000000000004,-3.490360469826492e-06
0.0424,-3.5778357408397496e-06
0.0425,-3.6649405282513645e-06
0.0426,-3.751706942145337e-06
0.0427,-3.838057370594377e-06
0.042800000000000005,-3.923982395873125e-06
0.0429,-4.00947260025622e-06
0.043000000000000003,-4.094518566018318e-06
0.0431,-4.179110875434053e-06
0.0432,-4.263240110778081e-06
0.043300000000000005,-4.346896854325043e-06
0.0434,-4.430071688349577e-06
0.043500000000000004,-4.512755195126339e-06
0.0436,-4.594937956929963e-06
0.0437,-4.676610556035106e-06
0.0438,-4.757763574716401e-06
0.0439,-4.838387595248505e-06
0.044000000000000004,-4.918473199906057e-06
0.0441,-4.9980109709636965e-06
0.0442,-5.07699149069608e-06
0.0443,-5.155405341377841e-06
0.0444,-5.233243105283636e-06
0.044500000000000005,-5.310554161504721e-06
0.0446,-5.387386827043793e-06
0.044700000000000004,-5.463639940824258e-06
0.0448,-5.5393052450822e-06
0.0449,-5.614374482053722e-06
0.045000000000000005,-5.688839393974911e-06
0.0451,-5.762691723081857e-06
0.045200000000000004,-5.835923211610663e-06
0.0453,-5.908525601797412e-06
0.0454,-5.9804906358782095e-06
0.0455,-6.051810056089135e-06
0.0456,-6.122475604666297e-06
0.045700000000000005,-6.192479023845779e-06
0.0458,-6.261812055863671e-06
0.0459,-6.330466442956077e-06
0.046,-6.398433927359082e-06
0.0461,-6.465706251308786e-06
0.046200000000000005,-6.53227515704128e-06
0.0463,-6.598132386792652e-06
0.046400000000000004,-6.663269682799005e-06
0.0465,-6.727747742490342e-06
0.0466,-6.791626017710162e-06
0.046700000000000005,-6.854788656764466e-06
0.0468,-6.917228762258346e-06
0.046900000000000004,-6.978939436796901e-06
0.047,-7.039913782985217e-06
0.0471,-7.1001449034283945e-06
0.0472,-7.159625900731519e-06
0.0473,-7.218349877499691e-06
0.047400000000000005,-7.2763099363380015e-06
0.0475,-7.33349917985154e-06
0.0476,-7.389910710645405e-06
0.0477,-7.445537631324684e-06
0.0478,-7.500373044494475e-06
0.047900000000000005,-7.554410052759872e-06
0.048,-7.607641758725962e-06
0.048100000000000004,-7.660061264997845e-06
0.0482,-7.711661674180608e-06
0.0483,-7.76243608887935e-06
0.048400000000000006,-7.812377611699163e-06
0.0485,-7.86155563574075e-06
0.048600000000000004,-7.91003817601554e-06
0.0487,-7.957699295593176e-06
0.0488,-8.00453360216081e-06
0.0489,-8.050535703405595e-06
0.049,-8.095700207014682e-06
0.049100000000000005,-8.140021720675222e-06
0.0492,-8.183494852074366e-06
0.049300000000000004,-8.226114208899268e-06
0.0494,-8.267874398837076e-06
0.0495,-8.308770029574949e-06
0.049600000000000005,-8.34879570880003e-06
0.0497,-8.387946044199474e-06
0.049800000000000004,-8.426215643460435e-06
0.0499,-8.463599114270063e-06
0.05,-8.500091064315509e-06
0.050100000000000006,-8.535686101283928e-06
0.0502,-8.570378832862465e-06
0.050300000000000004,-8.60416386673828e-06
0.0504,-8.637035810598516e-06
0.0505,-8.6692860541764e-06
0.0506,-8.701200626220752e-06
0.0507,-8.732311051873393e-06
0.050800000000000005,-8.762617793827775e-06
0.0509,-8.792121314777358e-06
0.051000000000000004,-8.820822077415598e-06
0.0511,-8.84872054443595e-06
0.0512,-8.875817178531874e-06
0.051300000000000005,-8.902112442396825e-06
0.0514,-8.927606798724257e-06
0.051500000000000004,-8.95230071020763e-06
0.0516,-8.976194639540398e-06
0.0517,-8.999289049416021e-06
0.051800000000000006,-9.021584402527954e-06
0.0519,-9.043081161569652e-06
0.052000000000000005,-9.063779789234574e-06
0.0521,-9.083680748216174e-06
0.0522,-9.102784501207913e-06
0.0523,-9.121091510903242e-06
0.0524,-9.138602239995623e-06
0.052500000000000005,-9.155593288450621e-06
0.0526,-9.172336268170584e-06
0.052700000000000004,-9.188400772284846e-06
0.0528,-9.203792711206796e-06
0.0529,-9.21851799534983e-06
0.053000000000000005,-9.232582535127343e-06
0.0531,-9.245992240952722e-06
0.053200000000000004,-9.258753023239367e-06
0.0533,-9.270870792400668e-06
0.0534,-9.28235145885002e-06
0.053500000000000006,-9.293200933000814e-06
0.0536,-9.303425125266445e-06
0.053700000000000005,-9.313029946060307e-06
0.0538,-9.322021305795791e-06
0.0539,-9.330405114886294e-06
0.054,-9.338187283745205e-06
0.0541,-9.345373722785921e-06
0.054200000000000005,-9.351970342421835e-06
0.0543,-9.357983053066337e-06
0.054400000000000004,-9.363417765132824e-06
0.0545,-9.36816098944217e-06
0.0546,-9.372101393614693e-06
0.054700000000000006,-9.375431192686819e-06
0.0548,-9.378153941520534e-06
0.054900000000000004,-9.38027319497782e-06
0.055,-9.381792507920661e-06
0.0551,-9.38271543521104e-06
0.055200000000000006,-9.38304553171094e-06
0.0553,-9.382786352282347e-06
0.055400000000000005,-9.381941451787241e-06
0.0555,-9.38051438508761e-06
0.055600000000000004,-9.378508707045434e-06
0.0557,-9.375927972522698e-06
0.0558,-9.372775736381385e-06
0.055900000000000005,-9.369055553483483e-06
0.056,-9.364770978690968e-06
0.056100000000000004,-9.35992556686583e-06
0.0562,-9.354522872870048e-06
0.0563,-9.348566451565608e-06
0.056400000000000006,-9.342059857814492e-06
0.0565,-9.334730077818551e-06
0.056600000000000004,-9.326309093635317e-06
0.0567,-9.317232002805285e-06
0.0568,-9.307496903959949e-06
0.056900000000000006,-9.297101895730801e-06
0.057,-9.286045076749334e-06
0.057100000000000005,-9.274324545647042e-06
0.0572,-9.261938401055417e-06
0.057300000000000004,-9.248884741605951e-06
0.0574,-9.235161665930142e-06
0.0575,-9.220767272659475e-06
0.057600000000000005,-9.20569966042545e-06
0.0577,-9.189956927859557e-06
0.057800000000000004,-9.173537173593288e-06
0.0579,-9.156438496258138e-06
0.058,-9.1386589944856e-06
0.058100000000000006,-9.120196766907163e-06
0.0582,-9.101049912154326e-06
0.058300000000000005,-9.081216528858577e-06
0.0584,-9.060694715651413e-06
0.0585,-9.039369512855096e-06
0.058600000000000006,-9.017128003044244e-06
0.0587,-8.994144694880212e-06
0.058800000000000005,-8.97041545654584e-06
0.0589,-8.945936156223975e-06
0.059000000000000004,-8.920702662097464e-06
0.0591,-8.89471084234915e-06
0.0592,-8.867956565161879e-06
0.059300000000000005,-8.840435698718493e-06
0.0594,-8.812144111201843e-06
0.059500000000000004,-8.783077670794769e-06
0.0596,-8.753232245680121e-06
0.0597,-8.72260370404074e-06
0.059800000000000006,-8.691187914059473e-06
0.0599,-8.658980743919164e-06
0.060000000000000005,-8.625978061802661e-06
0.0601,-8.592175735892806e-06
0.060200000000000004,-8.557569634372445e-06
0.0603,-8.522155625424423e-06
0.0604,-8.485929577231585e-06
0.060500000000000005,-8.448963011528871e-06
0.0606,-8.4113260834675e-06
0.060700000000000004,-8.372896615546854e-06
0.0608,-8.333671968466025e-06
0.0609,-8.293649502924098e-06
0.061000000000000006,-8.252826579620163e-06
0.0611,-8.211200559253312e-06
0.061200000000000004,-8.168768802522628e-06
0.0613,-8.125528670127204e-06
0.0614,-8.081477522766124e-06
0.061500000000000006,-8.036612721138477e-06
0.0616,-7.990931625943358e-06
0.061700000000000005,-7.944431597879849e-06
0.0618,-7.897109997647044e-06
0.061900000000000004,-7.848964185944022e-06
0.062,-7.799991523469884e-06
0.0621,-7.750189370923706e-06
0.062200000000000005,-7.699555089004584e-06
0.0623,-7.648086038411608e-06
0.062400000000000004,-7.59577957984386e-06
0.0625,-7.542803029747128e-06
0.0626,-7.489320634536108e-06
0.0627,-7.435064565216591e-06
0.06280000000000001,-7.380035535426236e-06
0.0629,-7.324234258802704e-06
0.063,-7.267661448983639e-06
0.0631,-7.210317819606702e-06
0.0632,-7.152204084309551e-06
0.06330000000000001,-7.093320956729842e-06
0.0634,-7.033669150505238e-06
0.0635,-6.97324937927338e-06
0.0636,-6.912062356671933e-06
0.0637,-6.850108796338551e-06
0.06380000000000001,-6.787389411910892e-06
0.0639,-6.72390491702662e-06
0.064,-6.659656025323374e-06
0.0641,-6.594643450438818e-06
0.06420000000000001,-6.52886790601061e-06
0.06430000000000001,-6.462330105676404e-06
0.0644,-6.395030763073867e-06
0.0645,-6.3271527069617326e-06
0.0646,-6.258875476424276e-06
0.06470000000000001,-6.189915622580104e-06
0.0648,-6.120277451889282e-06
0.0649,-6.049965270811842e-06
0.065,-5.978983385807849e-06
0.0651,-5.907336103337357e-06
0.06520000000000001,-5.835027729860416e-06
0.0653,-5.762062571837092e-06
0.0654,-5.688444935727419e-06
0.0655,-5.614179127991458e-06
0.0656,-5.539269455089263e-06
0.06570000000000001,-5.4637202234808895e-06
0.0658,-5.3875357396264e-06
0.0659,-5.310720309985827e-06
0.066,-5.233278241019234e-06
0.0661,-5.155213839186676e-06
0.06620000000000001,-5.076531410948205e-06
0.0663,-4.997235262763884e-06
0.0664,-4.917329701093748e-06
0.0665,-4.836973480977627e-06
0.0666,-4.756322567541196e-06
0.06670000000000001,-4.675140274090149e-06
0.0668,-4.593433954093019e-06
0.0669,-4.511210961018308e-06
0.067,-4.428478648334551e-06
0.0671,-4.345244369510274e-06
0.06720000000000001,-4.261515478013998e-06
0.0673,-4.1772993273142615e-06
0.0674,-4.092603270879564e-06
0.0675,-4.007434662178442e-06
0.06760000000000001,-3.921800854679418e-06
0.06770000000000001,-3.835709201851017e-06
0.0678,-3.7491670571617755e-06
0.0679,-3.662181774080194e-06
0.068,-3.5747607060748074e-06
0.06810000000000001,-3.48691120661414e-06
0.0682,-3.3986406291667294e-06
0.0683,-3.309956327201074e-06
0.0684,-3.2208656541857095e-06
0.0685,-3.1314823963697173e-06
0.06860000000000001,-3.0419184174314378e-06
0.0687,-2.9520149989237443e-06
0.0688,-2.861781594053341e-06
0.0689,-2.771227656026973e-06
0.069,-2.68036263805137e-06
0.06910000000000001,-2.5891959933332633e-06
0.0692,-2.4977371750793955e-06
0.0693,-2.405995636496473e-06
0.0694,-2.3139808307912392e-06
0.0695,-2.2217022111704246e-06
0.06960000000000001,-2.1291692308407597e-06
0.0697,-2.036391343008989e-06
0.0698,-1.943378000881817e-06
0.0699,-1.8501386576659869e-06
0.07,-1.7566827665682306e-06
0.07010000000000001,-1.6630197807952784e-06
0.0702,-1.5691591535538737e-06
0.0703,-1.4751103380507217e-06
0.0704,-1.3808827874925665e-06
0.07050000000000001,-1.2865403763570358e-06
0.07060000000000001,-1.1921459960717737e-06
0.0707,-1.0976241838555798e-06
0.0708,-1.0029854665545118e-06
0.0709,-9.082403710146692e-07
0.07100000000000001,-8.133994240821351e-07
0.0711,-7.184731526030083e-07
0.0712,-6.234720834233473e-07
0.0713,-5.284067433892494e-07
0.0714,-4.3328765934680034e-07
0.07150000000000001,-3.3812535814208413e-07
0.0716,-2.4293036662119895e-07
0.0717,-1.477132116302035e-07
0.0718,-5.248442001519534e-08
0.0719,4.274548137774052e-08
0.07200000000000001,1.3796596570251919e-07
0.0721,2.33166506113043e-07
0.0722,3.2833657576325335e-07
0.0723,4.2346564780705226e-07
0.0724,5.18543195398355e-07
0.07250000000000001,6.135508879849963e-07
0.0726,7.084705359786746e-07
0.0727,8.033037890113955e-07
0.0728,8.980399662831783e-07
0.0729,9.92668386994055e-07
0.07300000000000001,1.0871783703440591e-06
0.0731,1.1815592355332092e-06
0.0732,1.2758003017615646e-06
0.0733,1.3698908882291446e-06
0.0734,1.4638203141359819e-06
0.07350000000000001,1.5575778986821086e-06
0.0736,1.651152961067545e-06
0.0737,1.744534820492349e-06
0.0738,1.8377127961565406e-06
0.07390000000000001,1.930676207260152e-06
0.07400000000000001,2.023414373003216e-06
0.0741,2.115916612585752e-06
0.0742,2.2081722452078186e-06
0.0743,2.300170590069436e-06
0.07440000000000001,2.391900966370635e-06
0.0745,2.4833798437961386e-06
0.0746,2.574623201592264e-06
0.0747,2.6655779948210053e-06
0.0748,2.7562340783154e-06
0.07490000000000001,2.8465813069084858e-06
0.075,2.9366095354332874e-06
0.0751,3.0263086187228667e-06
0.0752,3.115668411610249e-06
0.0753,3.2046787689284714e-06
0.07540000000000001,3.2933295455105726e-06
0.0755,3.3816105961895756e-06
0.0756,3.4695117757985437e-06
0.0757,3.5570229391705013e-06
0.0758,3.644133941138487e-06
0.07590000000000001,3.7308346365355368e-06
0.076,3.817114880194676e-06
0.0761,3.902964526948968e-06
0.0762,3.988373431631436e-06
0.0763,4.073331449075118e-06
0.07640000000000001,4.157828434113051e-06
0.0765,4.241904454227611e-06
0.0766,4.325598669874544e-06
0.0767,4.408822586802834e-06
0.07680000000000001,4.491567050455911e-06
0.07690000000000001,4.573822906277201e-06
0.077,4.655580999710121e-06
0.0771,4.736832176198123e-06
0.0772,4.817567281184621e-06
0.07730000000000001,4.897777160113043e-06
0.07740000000000001,4.977452658426818e-06
0.0775,5.056584621569363e-06
0.0776,5.135163894984128e-06
0.0777,5.213181324114529e-06
0.07780000000000001,5.290627754403993e-06
0.0779,5.367494031295939e-06
0.078,5.443771000233814e-06
0.0781,5.519449506661038e-06
0.0782,5.594520396021036e-06
0.07830000000000001,5.668974513757238e-06
