time,V_in,V_out
5.1000000000000005,1.0,0.9013197446683247
5.1000000000000005,1.0,0.9013197446683247
5.2,1.0,0.908818946553657
5.2,1.0,0.908818946553657
5.300000000000001,1.0,0.9157844839088715
5.300000000000001,1.0,0.9157844839088715
5.4,1.0,0.9222500369922996
5.4,1.0,0.9222500369922996
5.5,1.0,0.9282475878675905
5.5,1.0,0.9282475878675905
5.6000000000000005,1.0,0.9338077149436128
5.6000000000000005,1.0,0.9338077149436128
5.7,1.0,0.93895932035062
5.7,1.0,0.93895932035062
5.800000000000001,1.0,0.9437298542101094
5.800000000000001,1.0,0.9437298542101094
5.9,1.0,0.9481452008840049
5.9,1.0,0.9481452008840049
6.0,1.0,0.9522297773193357
6.0,1.0,0.9522297773193357
6.1000000000000005,1.0,0.9560065561285129
6.1000000000000005,1.0,0.9560065561285129
6.2,1.0,0.959497129205969
6.2,1.0,0.959497129205969
6.300000000000001,1.0,0.9627217491078249
6.300000000000001,1.0,0.9627217491078249
6.4,1.0,0.9656994274456044
6.4,1.0,0.9656994274456044
6.5,1.0,0.9684479435061729
6.5,1.0,0.9684479435061729
6.6000000000000005,1.0,0.9709839581628869
6.6000000000000005,1.0,0.9709839581628869
6.7,1.0,0.9733230221440656
6.7,1.0,0.9733230221440656
6.800000000000001,1.0,0.975479662199287
6.800000000000001,1.0,0.975479662199287
6.9,1.0,0.9774674212589949
6.9,1.0,0.9774674212589949
7.0,1.0,0.9792989119336704
7.0,1.0,0.9792989119336704
7.1000000000000005,1.0,0.9809858777769835
7.1000000000000005,1.0,0.9809858777769835
7.2,1.0,0.9825392373295594
7.2,1.0,0.9825392373295594
7.300000000000001,1.0,0.9839691403413285
7.300000000000001,1.0,0.9839691403413285
7.4,1.0,0.985285015817077
7.4,1.0,0.985285015817077
7.5,1.0,0.9864956155715378
7.5,1.0,0.9864956155715378
7.6000000000000005,1.0,0.9876090603911168
7.6000000000000005,1.0,0.9876090603911168
7.7,1.0,0.9886328800063006
7.7,1.0,0.9886328800063006
7.800000000000001,1.0,0.9895740488814929
7.800000000000001,1.0,0.9895740488814929
7.9,1.0,0.9904390290476833
7.9,1.0,0.9904390290476833
8.0,1.0,0.991233796343384
8.0,1.0,0.991233796343384
8.1,1.0,0.9919638829529193
8.1,1.0,0.9919638829529193
8.200000000000001,1.0,0.9926343999332327
8.200000000000001,1.0,0.9926343999332327
8.3,1.0,0.9932500742697911
8.3,1.0,0.9932500742697911
8.4,1.0,0.9938152703660995
8.4,1.0,0.9938152703660995
8.5,1.0,0.9943340210853945
8.5,1.0,0.9943340210853945
8.6,1.0,0.9948100467933912
8.6,1.0,0.9948100467933912
8.700000000000001,1.0,0.9952467830061772
8.700000000000001,1.0,0.9952467830061772
8.8,1.0,0.9956473955593113
8.8,1.0,0.9956473955593113
8.9,1.0,0.9960148063449888
8.9,1.0,0.9960148063449888
9.0,1.0,0.9963517053078152
9.0,1.0,0.9963517053078152
9.1,1.0,0.9966605736678029
9.1,1.0,0.9966605736678029
9.200000000000001,1.0,0.9969436942347468
9.200000000000001,1.0,0.9969436942347468
9.3,1.0,0.9972031713378733
9.3,1.0,0.9972031713378733
9.4,1.0,0.9974409400537377
9.4,1.0,0.9974409400537377
9.5,1.0,0.9976587831443782
9.5,1.0,0.9976587831443782
9.600000000000001,1.0,0.9978583389510531
9.600000000000001,1.0,0.9978583389510531
9.700000000000001,1.0,0.9980411161764464
9.700000000000001,1.0,0.9980411161764464
9.8,1.0,0.9982085002976423
9.8,1.0,0.9982085002976423
9.9,1.0,0.9983617666502895
9.9,1.0,0.9983617666502895
10.0,1.0,0.9985020856708307
10.0,1.0,0.9985020856708307
