time,stage_id,valve,level,leak
1.19,stage1,False,1.190000000000005,False
1.2,stage1,False,1.2000000000000053,False
1.21,stage1,False,1.2100000000000055,False
1.22,stage1,False,1.2200000000000057,False
1.23,stage1,False,1.230000000000006,False
1.24,stage1,False,1.2400000000000062,False
1.25,stage1,False,1.2500000000000064,False
1.26,stage1,False,1.2600000000000067,False
1.27,stage1,False,1.270000000000007,False
1.28,stage1,False,1.2800000000000071,False
1.29,stage1,False,1.2900000000000074,False
1.3,stage1,False,1.3000000000000076,False
1.31,stage1,False,1.3100000000000078,False
1.32,stage1,False,1.320000000000008,False
1.33,stage1,False,1.3300000000000083,False
1.34,stage1,False,1.3400000000000085,False
1.35,stage1,False,1.3500000000000087,False
1.36,stage1,False,1.360000000000009,False
1.37,stage1,False,1.3700000000000092,False
1.38,stage1,False,1.3800000000000094,False
1.39,stage1,False,1.3900000000000097,False
1.4,stage1,False,1.40000000000001,False
1.41,stage1,False,1.4100000000000101,False
1.42,stage1,False,1.4200000000000104,False
1.43,stage1,False,1.4300000000000106,False
1.44,stage1,False,1.4400000000000108,False
1.45,stage1,False,1.450000000000011,False
1.46,stage1,False,1.4600000000000113,False
1.47,stage1,False,1.4700000000000115,False
1.48,stage1,False,1.4800000000000118,False
1.49,stage1,False,1.490000000000012,False
1.5,stage1,False,1.5000000000000122,False
1.51,stage1,False,1.5100000000000124,False
1.52,stage1,False,1.5200000000000127,False
1.53,stage1,False,1.530000000000013,False
1.54,stage1,False,1.5400000000000131,False
1.55,stage1,False,1.5500000000000134,False
1.56,stage1,False,1.5600000000000136,False
1.57,stage1,False,1.5700000000000138,False
1.58,stage1,False,1.580000000000014,False
1.59,stage1,False,1.5900000000000143,False
1.6,stage1,False,1.6000000000000145,False
1.61,stage1,False,1.6100000000000148,False
1.62,stage1,False,1.620000000000015,False
1.63,stage1,False,1.6300000000000152,False
1.64,stage1,False,1.6400000000000154,False
1.65,stage1,False,1.6500000000000157,False
1.66,stage1,False,1.660000000000016,False
1.67,stage1,False,1.6700000000000161,False
1.68,stage1,False,1.6800000000000164,False
1.69,stage1,False,1.6900000000000166,False
1.7,stage1,False,1.7000000000000168,False
1.71,stage1,False,1.710000000000017,False
1.72,stage1,False,1.7200000000000173,False
1.73,stage1,False,1.7300000000000175,False
1.74,stage1,False,1.7400000000000178,False
1.75,stage1,False,1.750000000000018,False
1.76,stage1,False,1.7600000000000182,False
1.77,stage1,False,1.7700000000000184,False
1.78,stage1,False,1.7800000000000187,False
1.79,stage1,False,1.790000000000019,False
1.8,stage1,False,1.8000000000000191,False
1.81,stage1,False,1.8100000000000194,False
1.82,stage1,False,1.8200000000000196,False
1.83,stage1,False,1.8300000000000198,False
1.84,stage1,False,1.84000000000002,False
1.85,stage1,False,1.8500000000000203,False
1.86,stage1,False,1.8600000000000205,False
1.87,stage1,False,1.8700000000000208,False
1.88,stage1,False,1.880000000000021,False
1.89,stage1,False,1.8900000000000212,False
1.9,stage1,False,1.9000000000000214,False
1.91,stage1,False,1.9100000000000217,False
1.92,stage1,False,1.920000000000022,False
1.93,stage1,False,1.9300000000000221,False
1.94,stage1,False,1.9400000000000224,False
1.95,stage1,False,1.9500000000000226,False
1.96,stage1,False,1.9600000000000228,False
1.97,stage1,False,1.970000000000023,False
1.98,stage1,False,1.9800000000000233,False
1.99,stage1,False,1.9900000000000235,False
2.0,stage1,False,2.0000000000000235,False
2.01,stage1,False,2.0100000000000233,False
2.02,stage1,False,2.020000000000023,False
2.03,stage1,False,2.030000000000023,False
2.04,stage1,False,2.0400000000000227,False
2.05,stage1,False,2.0500000000000225,False
2.06,stage1,False,2.0600000000000223,False
2.07,stage1,False,2.070000000000022,False
2.08,stage1,False,2.0900000000000216,False
2.09,stage1,False,2.1000000000000214,False
2.1,stage1,False,2.110000000000021,False
2.11,stage1,False,2.120000000000021,False
2.12,stage1,False,2.1300000000000208,False
2.13,stage1,False,2.1400000000000206,False
2.14,stage1,False,2.1500000000000203,False
2.15,stage1,False,2.16000000000002,False
2.16,stage1,False,2.17000000000002,False
2.17,stage1,False,2.1800000000000197,False
2.18,stage1,False,2.1900000000000195,False
2.19,stage1,False,2.2000000000000193,False
2.2,stage1,False,2.210000000000019,False
2.21,stage1,False,2.220000000000019,False
2.22,stage1,False,2.2300000000000186,False
2.23,stage1,False,2.2400000000000184,False
2.24,stage1,False,2.250000000000018,False
2.25,stage1,False,2.260000000000018,False
2.26,stage1,False,2.270000000000018,False
2.27,stage1,False,2.2800000000000176,False
2.28,stage1,False,2.2900000000000174,False
2.29,stage1,False,2.300000000000017,False
2.3,stage1,False,2.310000000000017,False
2.31,stage1,False,2.3200000000000167,False
2.32,stage1,False,2.3300000000000165,False
2.33,stage1,False,2.3400000000000163,False
2.34,stage1,False,2.350000000000016,False
2.35,stage1,False,2.360000000000016,False
2.36,stage1,False,2.3700000000000156,False
2.37,stage1,False,2.3800000000000154,False
2.38,stage1,False,2.3900000000000152,False
2.39,stage1,False,2.400000000000015,False
2.4,stage1,False,2.410000000000015,False
2.41,stage1,False,2.4200000000000146,False
2.42,stage1,False,2.4300000000000144,False
2.43,stage1,False,2.440000000000014,False
2.44,stage1,False,2.450000000000014,False
2.45,stage1,False,2.4600000000000137,False
2.46,stage1,False,2.4700000000000135,False
2.47,stage1,False,2.4800000000000133,False
2.48,stage1,False,2.490000000000013,False
2.49,stage1,False,2.500000000000013,False
2.5,stage1,False,2.5100000000000127,False
2.51,stage1,False,2.5200000000000125,False
2.52,stage1,False,2.5300000000000122,False
2.53,stage1,False,2.540000000000012,False
2.54,stage1,False,2.550000000000012,False
2.55,stage1,False,2.5600000000000116,False
2.56,stage1,False,2.5700000000000114,False
2.57,stage1,False,2.580000000000011,False
2.58,stage1,False,2.590000000000011,False
2.59,stage1,False,2.6000000000000107,False
2.6,stage1,False,2.6100000000000105,False
2.61,stage1,False,2.6200000000000103,False
2.62,stage1,False,2.63000000000001,False
2.63,stage1,False,2.64000000000001,False
2.64,stage1,False,2.6500000000000097,False
2.65,stage1,False,2.6600000000000095,False
2.66,stage1,False,2.6700000000000093,False
2.67,stage1,False,2.680000000000009,False
2.68,stage1,False,2.690000000000009,False
2.69,stage1,False,2.7000000000000086,False
2.7,stage1,False,2.7100000000000084,False
2.71,stage1,False,2.720000000000008,False
2.72,stage1,False,2.730000000000008,False
2.73,stage1,False,2.7400000000000078,False
2.74,stage1,False,2.7500000000000075,False
2.75,stage1,False,2.7600000000000073,False
2.76,stage1,False,2.770000000000007,False
2.77,stage1,False,2.780000000000007,False
2.78,stage1,False,2.7900000000000067,False
2.79,stage1,False,2.8000000000000065,False
2.8,stage1,False,2.8100000000000063,False
2.81,stage1,False,2.820000000000006,False
2.82,stage1,False,2.830000000000006,False
2.83,stage1,False,2.8400000000000056,False
2.84,stage1,False,2.8500000000000054,False
2.85,stage1,False,2.860000000000005,False
2.86,stage1,False,2.870000000000005,False
2.87,stage1,False,2.880000000000005,False
2.88,stage1,False,2.8900000000000046,False
2.89,stage1,False,2.9000000000000044,False
2.9,stage1,False,2.910000000000004,False
2.91,stage1,False,2.920000000000004,False
2.92,stage1,False,2.9300000000000037,False
2.93,stage1,False,2.9400000000000035,False
2.94,stage1,False,2.9500000000000033,False
2.95,stage1,False,2.960000000000003,False
2.96,stage1,False,2.970000000000003,False
2.97,stage1,False,2.9800000000000026,False
2.98,stage1,False,2.9900000000000024,False
2.99,stage1,False,3.000000000000002,False
3.0,stage1,False,3.010000000000002,False
3.01,stage1,False,3.020000000000002,False
3.02,stage1,False,3.0300000000000016,False
3.03,stage1,False,3.0400000000000014,False
3.04,stage1,False,3.050000000000001,False
3.05,stage1,False,3.060000000000001,False
3.06,stage1,False,3.0700000000000007,False
3.07,stage1,False,3.0800000000000005,False
3.08,stage1,False,3.0900000000000003,False
3.09,stage1,False,3.1,False
3.1,stage1,False,3.11,False
3.11,stage1,False,3.1199999999999997,False
3.12,stage1,False,3.1299999999999994,False
3.13,stage1,False,3.1399999999999992,False
3.14,stage1,False,3.149999999999999,False
3.15,stage1,False,3.159999999999999,False
3.16,stage1,False,3.1699999999999986,False
3.17,stage1,False,3.1799999999999984,False
3.18,stage1,False,3.189999999999998,False
3.19,stage1,False,3.199999999999998,False
3.2,stage1,False,3.2099999999999977,False
3.21,stage1,False,3.2199999999999975,False
3.22,stage1,False,3.2299999999999973,False
3.23,stage1,False,3.239999999999997,False
3.24,stage1,False,3.249999999999997,False
3.25,stage1,False,3.2599999999999967,False
3.26,stage1,False,3.2699999999999965,False
3.27,stage1,False,3.2799999999999963,False
3.28,stage1,False,3.289999999999996,False
3.29,stage1,False,3.299999999999996,False
3.3,stage1,False,3.3099999999999956,False
3.31,stage1,False,3.3199999999999954,False
3.32,stage1,False,3.329999999999995,False
3.33,stage1,False,3.339999999999995,False
3.34,stage1,False,3.3499999999999948,False
3.35,stage1,False,3.3599999999999945,False
3.36,stage1,False,3.3699999999999943,False
3.37,stage1,False,3.379999999999994,False
3.38,stage1,False,3.389999999999994,False
3.39,stage1,False,3.3999999999999937,False
3.4,stage1,False,3.4099999999999935,False
3.41,stage1,False,3.4199999999999933,False
3.42,stage1,False,3.429999999999993,False
3.43,stage1,False,3.439999999999993,False
3.44,stage1,False,3.4499999999999926,False
3.45,stage1,False,3.4599999999999924,False
3.46,stage1,False,3.469999999999992,False
3.47,stage1,False,3.479999999999992,False
3.48,stage1,False,3.4899999999999918,False
3.49,stage1,False,3.4999999999999916,False
3.5,stage1,False,3.5099999999999913,False
3.51,stage1,False,3.519999999999991,False
3.52,stage1,False,3.529999999999991,False
3.53,stage1,False,3.5399999999999907,False
3.54,stage1,False,3.5499999999999905,False
3.55,stage1,False,3.5599999999999903,False
3.56,stage1,False,3.56999999999999,False
3.57,stage1,False,3.57999999999999,False
3.58,stage1,False,3.5899999999999896,False
3.59,stage1,False,3.5999999999999894,False
3.6,stage1,False,3.609999999999989,False
3.61,stage1,False,3.619999999999989,False
3.62,stage1,False,3.629999999999989,False
3.63,stage1,False,3.6399999999999886,False
3.64,stage1,False,3.6499999999999884,False
3.65,stage1,False,3.659999999999988,False
3.66,stage1,False,3.669999999999988,False
3.67,stage1,False,3.6799999999999877,False
3.68,stage1,False,3.6899999999999875,False
3.69,stage1,False,3.6999999999999873,False
3.7,stage1,False,3.709999999999987,False
3.71,stage1,False,3.719999999999987,False
3.72,stage1,False,3.7299999999999867,False
3.73,stage1,False,3.7399999999999864,False
3.74,stage1,False,3.7499999999999862,False
3.75,stage1,False,3.759999999999986,False
3.76,stage1,False,3.769999999999986,False
3.77,stage1,False,3.7799999999999856,False
3.78,stage1,False,3.7899999999999854,False
3.79,stage1,False,3.799999999999985,False
3.8,stage1,False,3.809999999999985,False
3.81,stage1,False,3.8199999999999847,False
3.82,stage1,False,3.8299999999999845,False
3.83,stage1,False,3.8399999999999843,False
3.84,stage1,False,3.849999999999984,False
3.85,stage1,False,3.859999999999984,False
3.86,stage1,False,3.8699999999999837,False
3.87,stage1,False,3.8799999999999835,False
3.88,stage1,False,3.8899999999999832,False
3.89,stage1,False,3.899999999999983,False
3.9,stage1,False,3.909999999999983,False
3.91,stage1,False,3.9199999999999826,False
3.92,stage1,False,3.9299999999999824,False
3.93,stage1,False,3.939999999999982,False
3.94,stage1,False,3.949999999999982,False
3.95,stage1,False,3.9599999999999818,False
3.96,stage1,False,3.9699999999999815,False
3.97,stage1,False,3.9799999999999813,False
3.98,stage1,False,3.989999999999981,False
3.99,stage1,False,3.999999999999981,False
4.0,stage1,False,4.00999999999998,False
4.01,stage1,False,4.01999999999998,False
4.02,stage1,False,4.02999999999998,False
4.03,stage1,False,4.03999999999998,False
4.04,stage1,False,4.049999999999979,False
4.05,stage1,False,4.059999999999979,False
4.06,stage1,False,4.069999999999979,False
4.07,stage1,False,4.079999999999979,False
4.08,stage1,False,4.0899999999999785,False
4.09,stage1,False,4.099999999999978,False
4.1,stage1,False,4.109999999999978,False
4.11,stage1,False,4.119999999999978,False
4.12,stage1,False,4.129999999999978,False
4.13,stage1,False,4.1399999999999775,False
4.14,stage1,False,4.149999999999977,False
4.15,stage1,False,4.159999999999977,False
4.16,stage1,False,4.169999999999977,False
4.17,stage1,False,4.179999999999977,False
4.18,stage1,False,4.189999999999976,False
4.19,stage1,False,4.199999999999976,False
4.2,stage1,False,4.209999999999976,False
4.21,stage1,False,4.219999999999976,False
4.22,stage1,False,4.229999999999976,False
4.23,stage1,False,4.239999999999975,False
4.24,stage1,False,4.249999999999975,False
4.25,stage1,False,4.259999999999975,False
4.26,stage1,False,4.269999999999975,False
4.27,stage1,False,4.2799999999999745,False
4.28,stage1,False,4.289999999999974,False
4.29,stage1,False,4.299999999999974,False
4.3,stage1,False,4.309999999999974,False
4.31,stage1,False,4.319999999999974,False
4.32,stage1,False,4.329999999999973,False
4.33,stage1,False,4.339999999999973,False
4.34,stage1,False,4.349999999999973,False
4.35,stage1,False,4.359999999999973,False
4.36,stage1,False,4.369999999999973,False
4.37,stage1,False,4.379999999999972,False
4.38,stage1,False,4.389999999999972,False
4.39,stage1,False,4.399999999999972,False
4.4,stage1,False,4.409999999999972,False
4.41,stage1,False,4.4199999999999715,False
4.42,stage1,False,4.429999999999971,False
4.43,stage1,False,4.439999999999971,False
4.44,stage1,False,4.449999999999971,False
4.45,stage1,False,4.459999999999971,False
4.46,stage1,False,4.46999999999997,False
4.47,stage1,False,4.47999999999997,False
4.48,stage1,False,4.48999999999997,False
4.49,stage1,False,4.49999999999997,False
4.5,stage1,False,4.50999999999997,False
4.51,stage1,False,4.519999999999969,False
4.52,stage1,False,4.529999999999969,False
4.53,stage1,False,4.539999999999969,False
4.54,stage1,False,4.549999999999969,False
4.55,stage1,False,4.5599999999999685,False
4.56,stage1,False,4.569999999999968,False
4.57,stage1,False,4.579999999999968,False
4.58,stage1,False,4.589999999999968,False
4.59,stage1,False,4.599999999999968,False
4.6,stage1,False,4.6099999999999675,False
4.61,stage1,False,4.619999999999967,False
4.62,stage1,False,4.629999999999967,False
4.63,stage1,False,4.639999999999967,False
4.64,stage1,False,4.649999999999967,False
4.65,stage1,False,4.659999999999966,False
4.66,stage1,False,4.669999999999966,False
4.67,stage1,False,4.679999999999966,False
4.68,stage1,False,4.689999999999966,False
4.69,stage1,False,4.6999999999999655,False
4.7,stage1,False,4.709999999999965,False
4.71,stage1,False,4.719999999999965,False
4.72,stage1,False,4.729999999999965,False
4.73,stage1,False,4.739999999999965,False
4.74,stage1,False,4.7499999999999645,False
4.75,stage1,False,4.759999999999964,False
4.76,stage1,False,4.769999999999964,False
4.77,stage1,False,4.779999999999964,False
4.78,stage1,False,4.789999999999964,False
4.79,stage1,False,4.799999999999963,False
4.8,stage1,False,4.809999999999963,False
4.81,stage1,False,4.819999999999963,False
4.82,stage1,False,4.829999999999963,False
4.83,stage1,False,4.8399999999999626,False
4.84,stage1,False,4.849999999999962,False
4.85,stage1,False,4.859999999999962,False
4.86,stage1,False,4.869999999999962,False
4.87,stage1,False,4.879999999999962,False
4.88,stage1,False,4.8899999999999615,False
4.89,stage1,False,4.899999999999961,False
4.9,stage1,False,4.909999999999961,False
4.91,stage1,False,4.919999999999961,False
4.92,stage1,False,4.929999999999961,False
4.93,stage1,False,4.93999999999996,False
4.94,stage1,False,4.94999999999996,False
4.95,stage1,False,4.95999999999996,False
4.96,stage1,False,4.96999999999996,False
4.97,stage1,False,4.97999999999996,False
4.98,stage1,False,4.989999999999959,False
4.99,stage1,False,4.999999999999959,False
5.0,stage1,False,5.009999999999959,False
5.01,stage1,False,5.019999999999959,False
5.02,stage1,False,5.0299999999999585,False
5.03,stage1,False,5.039999999999958,False
5.04,stage1,False,5.049999999999958,False
5.05,stage1,False,5.059999999999958,False
5.06,stage1,False,5.069999999999958,False
5.07,stage1,False,5.079999999999957,False
5.08,stage1,False,5.089999999999957,False
5.09,stage1,False,5.099999999999957,False
5.1,stage1,False,5.109999999999957,False
5.11,stage1,False,5.119999999999957,False
5.12,stage1,False,5.129999999999956,False
5.13,stage1,False,5.139999999999956,False
5.14,stage1,False,5.149999999999956,False
5.15,stage1,False,5.159999999999956,False
5.16,stage1,False,5.1699999999999555,False
5.17,stage1,False,5.179999999999955,False
5.18,stage1,False,5.189999999999955,False
5.19,stage1,False,5.199999999999955,False
5.2,stage1,False,5.209999999999955,False
5.21,stage1,False,5.2199999999999545,False
5.22,stage1,False,5.229999999999954,False
5.23,stage1,False,5.239999999999954,False
5.24,stage1,False,5.249999999999954,False
5.25,stage1,False,5.259999999999954,False
5.26,stage1,False,5.269999999999953,False
5.27,stage1,False,5.279999999999953,False
5.28,stage1,False,5.289999999999953,False
5.29,stage1,False,5.299999999999953,False
5.3,stage1,False,5.3099999999999525,False
5.31,stage1,False,5.319999999999952,False
5.32,stage1,False,5.329999999999952,False
5.33,stage1,False,5.339999999999952,False
5.34,stage1,False,5.349999999999952,False
5.35,stage1,False,5.3599999999999515,False
5.36,stage1,False,5.369999999999951,False
5.37,stage1,False,5.379999999999951,False
5.38,stage1,False,5.389999999999951,False
5.39,stage1,False,5.399999999999951,False
5.4,stage1,False,5.40999999999995,False
5.41,stage1,False,5.41999999999995,False
5.42,stage1,False,5.42999999999995,False
5.43,stage1,False,5.43999999999995,False
5.44,stage1,False,5.4499999999999496,False
5.45,stage1,False,5.459999999999949,False
5.46,stage1,False,5.469999999999949,False
5.47,stage1,False,5.479999999999949,False
5.48,stage1,False,5.489999999999949,False
5.49,stage1,False,5.4999999999999485,False
5.5,stage1,False,5.509999999999948,False
5.51,stage1,False,5.519999999999948,False
5.52,stage1,False,5.529999999999948,False
5.53,stage1,False,5.539999999999948,False
5.54,stage1,False,5.549999999999947,False
5.55,stage1,False,5.559999999999947,False
5.56,stage1,False,5.569999999999947,False
5.57,stage1,False,5.579999999999947,False
5.58,stage1,False,5.589999999999947,False
5.59,stage1,False,5.599999999999946,False
5.6,stage1,False,5.609999999999946,False
5.61,stage1,False,5.619999999999946,False
5.62,stage1,False,5.629999999999946,False
5.63,stage1,False,5.6399999999999455,False
5.64,stage1,False,5.649999999999945,False
5.65,stage1,False,5.659999999999945,False
5.66,stage1,False,5.669999999999945,False
5.67,stage1,False,5.679999999999945,False
5.68,stage1,False,5.689999999999944,False
5.69,stage1,False,5.699999999999944,False
5.7,stage1,False,5.709999999999944,False
5.71,stage1,False,5.719999999999944,False
5.72,stage1,False,5.729999999999944,False
5.73,stage1,False,5.739999999999943,False
5.74,stage1,False,5.749999999999943,False
5.75,stage1,False,5.759999999999943,False
5.76,stage1,False,5.769999999999943,False
5.77,stage1,False,5.7799999999999425,False
5.78,stage1,False,5.789999999999942,False
5.79,stage1,False,5.799999999999942,False
5.8,stage1,False,5.809999999999942,False
5.81,stage1,False,5.819999999999942,False
5.82,stage1,False,5.8299999999999415,False
5.83,stage1,False,5.839999999999941,False
5.84,stage1,False,5.849999999999941,False
5.85,stage1,False,5.859999999999941,False
5.86,stage1,False,5.869999999999941,False
5.87,stage1,False,5.87999999999994,False
5.88,stage1,False,5.88999999999994,False
5.89,stage1,False,5.89999999999994,False
5.9,stage1,False,5.90999999999994,False
5.91,stage1,False,5.9199999999999395,False
5.92,stage1,False,5.929999999999939,False
5.93,stage1,False,5.939999999999939,False
5.94,stage1,False,5.949999999999939,False
5.95,stage1,False,5.959999999999939,False
5.96,stage1,False,5.9699999999999385,False
5.97,stage1,False,5.979999999999938,False
5.98,stage1,False,5.989999999999938,False
5.99,stage1,False,5.999999999999938,False
6.0,stage1,False,6.009999999999938,False
6.01,stage1,False,6.019999999999937,False
6.02,stage1,False,6.029999999999937,False
6.03,stage1,False,6.039999999999937,False
6.04,stage1,False,6.049999999999937,False
6.05,stage1,False,6.0599999999999365,False
6.06,stage1,False,6.069999999999936,False
6.07,stage1,False,6.079999999999936,False
6.08,stage1,False,6.089999999999936,False
6.09,stage1,False,6.099999999999936,False
6.1,stage1,False,6.1099999999999355,False
6.11,stage1,False,6.119999999999935,False
6.12,stage1,False,6.129999999999935,False
6.13,stage1,False,6.139999999999935,False
6.14,stage1,False,6.149999999999935,False
6.15,stage1,False,6.159999999999934,False
6.16,stage1,False,6.169999999999934,False
6.17,stage1,False,6.179999999999934,False
6.18,stage1,False,6.189999999999934,False
6.19,stage1,False,6.199999999999934,False
6.2,stage1,False,6.209999999999933,False
6.21,stage1,False,6.219999999999933,False
6.22,stage1,False,6.229999999999933,False
6.23,stage1,False,6.239999999999933,False
6.24,stage1,False,6.2499999999999325,False
6.25,stage1,False,6.259999999999932,False
6.26,stage1,False,6.269999999999932,False
6.27,stage1,False,6.279999999999932,False
6.28,stage1,False,6.289999999999932,False
6.29,stage1,False,6.299999999999931,False
6.3,stage1,False,6.309999999999931,False
6.31,stage1,False,6.319999999999931,False
6.32,stage1,False,6.329999999999931,False
6.33,stage1,False,6.339999999999931,False
6.34,stage1,False,6.34999999999993,False
6.35,stage1,False,6.35999999999993,False
6.36,stage1,False,6.36999999999993,False
6.37,stage1,False,6.37999999999993,False
6.38,stage1,False,6.3899999999999295,False
6.39,stage1,False,6.399999999999929,False
6.4,stage1,False,6.409999999999929,False
6.41,stage1,False,6.419999999999929,False
6.42,stage1,False,6.429999999999929,False
6.43,stage1,False,6.4399999999999284,False
6.44,stage1,False,6.449999999999928,False
6.45,stage1,False,6.459999999999928,False
6.46,stage1,False,6.469999999999928,False
6.47,stage1,False,6.479999999999928,False
6.48,stage1,False,6.489999999999927,False
6.49,stage1,False,6.499999999999927,False
6.5,stage1,False,6.509999999999927,False
6.51,stage1,False,6.519999999999927,False
6.52,stage1,False,6.5299999999999265,False
6.53,stage1,False,6.539999999999926,False
6.54,stage1,False,6.549999999999926,False
6.55,stage1,False,6.559999999999926,False
6.56,stage1,False,6.569999999999926,False
6.57,stage1,False,6.5799999999999255,False
6.58,stage1,False,6.589999999999925,False
6.59,stage1,False,6.599999999999925,False
6.6,stage1,False,6.609999999999925,False
6.61,stage1,False,6.619999999999925,False
6.62,stage1,False,6.629999999999924,False
6.63,stage1,False,6.639999999999924,False
6.64,stage1,False,6.649999999999924,False
6.65,stage1,False,6.659999999999924,False
6.66,stage1,False,6.6699999999999235,False
6.67,stage1,False,6.679999999999923,False
6.68,stage1,False,6.689999999999923,False
6.69,stage1,False,6.699999999999923,False
6.7,stage1,False,6.709999999999923,False
6.71,stage1,False,6.7199999999999225,False
6.72,stage1,False,6.729999999999922,False
6.73,stage1,False,6.739999999999922,False
6.74,stage1,False,6.749999999999922,False
6.75,stage1,False,6.759999999999922,False
6.76,stage1,False,6.769999999999921,False
6.77,stage1,False,6.779999999999921,False
6.78,stage1,False,6.789999999999921,False
6.79,stage1,False,6.799999999999921,False
6.8,stage1,False,6.809999999999921,False
6.81,stage1,False,6.81999999999992,False
6.82,stage1,False,6.82999999999992,False
6.83,stage1,False,6.83999999999992,False
6.84,stage1,False,6.84999999999992,False
