time,stage_id,level,y,_output
21.85,stage1,0.91743119261894,92,0
21.86,stage1,0.917431192619391,92,0
21.87,stage1,0.9174311926198372,92,0
21.88,stage1,0.9174311926202785,92,0
21.89,stage1,0.9174311926207152,92,0
21.9,stage1,0.9174311926211471,92,0
21.91,stage1,0.9174311926215744,92,0
21.92,stage1,0.917431192621997,92,0
21.93,stage1,0.917431192622415,92,0
21.94,stage1,0.9174311926228284,92,0
21.95,stage1,0.9174311926232374,92,0
21.96,stage1,0.9174311926236418,92,0
21.97,stage1,0.9174311926240418,92,0
21.98,stage1,0.9174311926244375,92,0
21.99,stage1,0.917431192624829,92,0
22.0,stage1,0.9174311926252163,92,0
22.01,stage1,0.9174311926255994,92,0
22.02,stage1,0.9174311926259784,92,0
22.03,stage1,0.9174311926263532,92,0
22.04,stage1,0.917431192626724,92,0
22.05,stage1,0.9174311926270908,92,0
22.06,stage1,0.9174311926274537,92,0
22.07,stage1,0.9174311926278125,92,0
22.08,stage1,0.9174311926281675,92,0
22.09,stage1,0.9174311926285186,92,0
22.1,stage1,0.9174311926288659,92,0
22.11,stage1,0.9174311926292092,92,0
22.12,stage1,0.917431192629549,92,0
22.13,stage1,0.917431192629885,92,0
22.14,stage1,0.9174311926302174,92,0
22.15,stage1,0.9174311926305462,92,0
22.16,stage1,0.9174311926308716,92,0
22.17,stage1,0.9174311926311933,92,0
22.18,stage1,0.9174311926315116,92,0
22.19,stage1,0.9174311926318264,92,0
22.2,stage1,0.9174311926321378,92,0
22.21,stage1,0.9174311926324459,92,0
22.22,stage1,0.9174311926327506,92,0
22.23,stage1,0.9174311926330521,92,0
22.24,stage1,0.9174311926333502,92,0
22.25,stage1,0.9174311926336449,92,0
22.26,stage1,0.9174311926339366,92,0
22.27,stage1,0.917431192634225,92,0
22.28,stage1,0.9174311926345105,92,0
22.29,stage1,0.9174311926347928,92,0
22.3,stage1,0.9174311926350719,92,0
22.31,stage1,0.917431192635348,92,0
22.32,stage1,0.9174311926356211,92,0
22.33,stage1,0.9174311926358913,92,0
22.34,stage1,0.9174311926361588,92,0
22.35,stage1,0.9174311926364233,92,0
22.36,stage1,0.9174311926366848,92,0
22.37,stage1,0.9174311926369436,92,0
22.38,stage1,0.9174311926371994,92,0
22.39,stage1,0.9174311926374525,92,0
22.4,stage1,0.917431192637703,92,0
22.41,stage1,0.9174311926379508,92,0
22.42,stage1,0.917431192638196,92,0
22.43,stage1,0.9174311926384384,92,0
22.44,stage1,0.9174311926386782,92,0
22.45,stage1,0.9174311926389154,92,0
22.46,stage1,0.9174311926391499,92,0
22.47,stage1,0.9174311926393819,92,0
22.48,stage1,0.9174311926396114,92,0
22.49,stage1,0.9174311926398385,92,0
22.5,stage1,0.917431192640063,92,0
22.51,stage1,0.9174311926402852,92,0
22.52,stage1,0.917431192640505,92,0
22.53,stage1,0.9174311926407221,92,0
22.54,stage1,0.917431192640937,92,0
22.55,stage1,0.9174311926411495,92,0
22.56,stage1,0.9174311926413596,92,0
22.57,stage1,0.9174311926415678,92,0
22.58,stage1,0.9174311926417736,92,0
22.59,stage1,0.9174311926419771,92,0
22.6,stage1,0.9174311926421787,92,0
22.61,stage1,0.9174311926423778,92,0
22.62,stage1,0.9174311926425747,92,0
22.63,stage1,0.9174311926427695,92,0
22.64,stage1,0.9174311926429624,92,0
22.65,stage1,0.917431192643153,92,0
22.66,stage1,0.9174311926433416,92,0
22.67,stage1,0.9174311926435282,92,0
22.68,stage1,0.9174311926437129,92,0
22.69,stage1,0.9174311926438955,92,0
22.7,stage1,0.9174311926440761,92,0
22.71,stage1,0.9174311926442548,92,0
22.72,stage1,0.9174311926444314,92,0
22.73,stage1,0.9174311926446063,92,0
22.74,stage1,0.9174311926447791,92,0
22.75,stage1,0.91743119264495,92,0
22.76,stage1,0.9174311926451192,92,0
22.77,stage1,0.9174311926452865,92,0
22.78,stage1,0.917431192645452,92,0
22.79,stage1,0.9174311926456156,92,0
22.8,stage1,0.9174311926457774,92,0
22.81,stage1,0.9174311926459376,92,0
22.82,stage1,0.9174311926460962,92,0
22.83,stage1,0.9174311926462528,92,0
22.84,stage1,0.9174311926464077,92,0
22.85,stage1,0.9174311926465609,92,0
22.86,stage1,0.9174311926467125,92,0
22.87,stage1,0.9174311926468623,92,0
22.88,stage1,0.9174311926470109,92,0
22.89,stage1,0.9174311926471578,92,0
22.9,stage1,0.917431192647303,92,0
22.91,stage1,0.9174311926474465,92,0
22.92,stage1,0.9174311926475885,92,0
22.93,stage1,0.9174311926477291,92,0
22.94,stage1,0.9174311926478681,92,0
22.95,stage1,0.9174311926480057,92,0
22.96,stage1,0.9174311926481415,92,0
22.97,stage1,0.9174311926482761,92,0
22.98,stage1,0.9174311926484093,92,0
22.99,stage1,0.917431192648541,92,0
23.0,stage1,0.9174311926486712,92,0
23.01,stage1,0.9174311926488,92,0
23.02,stage1,0.9174311926489273,92,0
23.03,stage1,0.9174311926490532,92,0
23.04,stage1,0.9174311926491777,92,0
23.05,stage1,0.917431192649301,92,0
23.06,stage1,0.9174311926494229,92,0
23.07,stage1,0.9174311926495434,92,0
23.08,stage1,0.9174311926496627,92,0
23.09,stage1,0.9174311926497806,92,0
23.1,stage1,0.9174311926498974,92,0
23.11,stage1,0.9174311926500128,92,0
23.12,stage1,0.9174311926501271,92,0
23.13,stage1,0.9174311926502401,92,0
23.14,stage1,0.917431192650352,92,0
23.15,stage1,0.9174311926504626,92,0
23.16,stage1,0.9174311926505718,92,0
23.17,stage1,0.9174311926506801,92,0
23.18,stage1,0.9174311926507871,92,0
23.19,stage1,0.917431192650893,92,0
23.2,stage1,0.9174311926509976,92,0
23.21,stage1,0.9174311926511012,92,0
23.22,stage1,0.9174311926512038,92,0
23.23,stage1,0.917431192651305,92,0
23.24,stage1,0.9174311926514053,92,0
23.25,stage1,0.9174311926515045,92,0
23.26,stage1,0.9174311926516024,92,0
23.27,stage1,0.9174311926516994,92,0
23.28,stage1,0.9174311926517953,92,0
23.29,stage1,0.9174311926518902,92,0
23.3,stage1,0.9174311926519841,92,0
23.31,stage1,0.9174311926520771,92,0
23.32,stage1,0.917431192652169,92,0
23.33,stage1,0.9174311926522599,92,0
23.34,stage1,0.9174311926523498,92,0
23.35,stage1,0.9174311926524388,92,0
23.36,stage1,0.9174311926525267,92,0
23.37,stage1,0.9174311926526136,92,0
23.38,stage1,0.9174311926526996,92,0
23.39,stage1,0.9174311926527847,92,0
23.4,stage1,0.917431192652869,92,0
23.41,stage1,0.9174311926529523,92,0
23.42,stage1,0.9174311926530345,92,0
23.43,stage1,0.9174311926531161,92,0
23.44,stage1,0.9174311926531967,92,0
23.45,stage1,0.9174311926532763,92,0
23.46,stage1,0.9174311926533553,92,0
23.47,stage1,0.9174311926534332,92,0
23.48,stage1,0.9174311926535104,92,0
23.49,stage1,0.9174311926535866,92,0
23.5,stage1,0.9174311926536622,92,0
23.51,stage1,0.9174311926537368,92,0
23.52,stage1,0.9174311926538107,92,0
23.53,stage1,0.9174311926538836,92,0
23.54,stage1,0.9174311926539559,92,0
23.55,stage1,0.9174311926540275,92,0
23.56,stage1,0.9174311926540982,92,0
23.57,stage1,0.9174311926541682,92,0
23.58,stage1,0.9174311926542373,92,0
23.59,stage1,0.9174311926543056,92,0
23.6,stage1,0.9174311926543732,92,0
23.61,stage1,0.9174311926544402,92,0
23.62,stage1,0.9174311926545065,92,0
23.63,stage1,0.9174311926545721,92,0
23.64,stage1,0.917431192654637,92,0
23.65,stage1,0.9174311926547011,92,0
23.66,stage1,0.9174311926547645,92,0
23.67,stage1,0.9174311926548272,92,0
23.68,stage1,0.9174311926548893,92,0
23.69,stage1,0.9174311926549507,92,0
23.7,stage1,0.9174311926550114,92,0
23.71,stage1,0.9174311926550714,92,0
23.72,stage1,0.9174311926551308,92,0
23.73,stage1,0.9174311926551896,92,0
23.74,stage1,0.9174311926552476,92,0
23.75,stage1,0.9174311926553053,92,0
23.76,stage1,0.9174311926553622,92,0
23.77,stage1,0.9174311926554185,92,0
23.78,stage1,0.9174311926554741,92,0
23.79,stage1,0.9174311926555291,92,0
23.8,stage1,0.9174311926555834,92,0
23.81,stage1,0.9174311926556372,92,0
23.82,stage1,0.9174311926556905,92,0
23.83,stage1,0.9174311926557432,92,0
23.84,stage1,0.9174311926557953,92,0
23.85,stage1,0.9174311926558469,92,0
23.86,stage1,0.9174311926558979,92,0
23.87,stage1,0.9174311926559482,92,0
23.88,stage1,0.917431192655998,92,0
23.89,stage1,0.9174311926560473,92,0
23.9,stage1,0.9174311926560963,92,0
23.91,stage1,0.9174311926561446,92,0
23.92,stage1,0.9174311926561922,92,0
23.93,stage1,0.9174311926562395,92,0
23.94,stage1,0.9174311926562863,92,0
23.95,stage1,0.9174311926563326,92,0
23.96,stage1,0.9174311926563782,92,0
23.97,stage1,0.9174311926564235,92,0
23.98,stage1,0.9174311926564682,92,0
23.99,stage1,0.9174311926565125,92,0
24.0,stage1,0.9174311926565561,92,0
24.01,stage1,0.9174311926565994,92,0
24.02,stage1,0.9174311926566424,92,0
24.03,stage1,0.9174311926566847,92,0
24.04,stage1,0.9174311926567267,92,0
24.05,stage1,0.9174311926567681,92,0
24.06,stage1,0.9174311926568091,92,0
24.07,stage1,0.9174311926568497,92,0
24.08,stage1,0.9174311926568898,92,0
24.09,stage1,0.9174311926569294,92,0
24.1,stage1,0.9174311926569687,92,0
24.11,stage1,0.9174311926570077,92,0
24.12,stage1,0.917431192657046,92,0
24.13,stage1,0.917431192657084,92,0
24.14,stage1,0.9174311926571216,92,0
24.15,stage1,0.9174311926571588,92,0
24.16,stage1,0.9174311926571954,92,0
24.17,stage1,0.9174311926572317,92,0
24.18,stage1,0.9174311926572677,92,0
24.19,stage1,0.9174311926573033,92,0
24.2,stage1,0.9174311926573386,92,0
24.21,stage1,0.9174311926573736,92,0
24.22,stage1,0.9174311926574079,92,0
24.23,stage1,0.9174311926574419,92,0
24.24,stage1,0.9174311926574755,92,0
24.25,stage1,0.9174311926575088,92,0
24.26,stage1,0.9174311926575418,92,0
24.27,stage1,0.9174311926575744,92,0
24.28,stage1,0.9174311926576068,92,0
24.29,stage1,0.9174311926576387,92,0
24.3,stage1,0.9174311926576704,92,0
24.31,stage1,0.9174311926577017,92,0
24.32,stage1,0.9174311926577327,92,0
24.33,stage1,0.9174311926577633,92,0
24.34,stage1,0.9174311926577936,92,0
24.35,stage1,0.9174311926578236,92,0
24.36,stage1,0.9174311926578532,92,0
24.37,stage1,0.9174311926578825,92,0
24.38,stage1,0.9174311926579115,92,0
24.39,stage1,0.9174311926579402,92,0
24.4,stage1,0.9174311926579685,92,0
24.41,stage1,0.9174311926579964,92,0
24.42,stage1,0.9174311926580241,92,0
24.43,stage1,0.9174311926580514,92,0
24.44,stage1,0.9174311926580784,92,0
24.45,stage1,0.917431192658105,92,0
24.46,stage1,0.9174311926581317,92,0
24.47,stage1,0.917431192658158,92,0
24.48,stage1,0.917431192658184,92,0
24.49,stage1,0.9174311926582096,92,0
24.5,stage1,0.9174311926582349,92,0
24.51,stage1,0.9174311926582599,92,0
24.52,stage1,0.9174311926582848,92,0
24.53,stage1,0.9174311926583094,92,0
24.54,stage1,0.9174311926583337,92,0
24.55,stage1,0.9174311926583577,92,0
24.56,stage1,0.9174311926583814,92,0
24.57,stage1,0.9174311926584049,92,0
24.58,stage1,0.9174311926584282,92,0
24.59,stage1,0.9174311926584512,92,0
24.6,stage1,0.9174311926584738,92,0
24.61,stage1,0.9174311926584965,92,0
24.62,stage1,0.9174311926585188,92,0
24.63,stage1,0.9174311926585408,92,0
24.64,stage1,0.9174311926585625,92,0
24.65,stage1,0.9174311926585842,92,0
24.66,stage1,0.9174311926586055,92,0
24.67,stage1,0.9174311926586265,92,0
24.68,stage1,0.9174311926586474,92,0
24.69,stage1,0.917431192658668,92,0
24.7,stage1,0.9174311926586883,92,0
24.71,stage1,0.9174311926587085,92,0
24.72,stage1,0.9174311926587285,92,0
24.73,stage1,0.9174311926587482,92,0
24.74,stage1,0.9174311926587677,92,0
24.75,stage1,0.917431192658787,92,0
24.76,stage1,0.9174311926588061,92,0
24.77,stage1,0.9174311926588251,92,0
24.78,stage1,0.9174311926588438,92,0
24.79,stage1,0.9174311926588624,92,0
24.8,stage1,0.9174311926588807,92,0
24.81,stage1,0.9174311926588987,92,0
24.82,stage1,0.9174311926589167,92,0
24.83,stage1,0.9174311926589344,92,0
24.84,stage1,0.9174311926589519,92,0
24.85,stage1,0.9174311926589692,92,0
24.86,stage1,0.9174311926589863,92,0
24.87,stage1,0.9174311926590033,92,0
24.88,stage1,0.91743119265902,92,0
24.89,stage1,0.9174311926590366,92,0
24.9,stage1,0.917431192659053,92,0
24.91,stage1,0.9174311926590693,92,0
24.92,stage1,0.9174311926590852,92,0
24.93,stage1,0.9174311926591012,92,0
24.94,stage1,0.9174311926591169,92,0
24.95,stage1,0.9174311926591324,92,0
24.96,stage1,0.9174311926591477,92,0
24.97,stage1,0.9174311926591631,92,0
24.98,stage1,0.917431192659178,92,0
24.99,stage1,0.9174311926591929,92,0
25.0,stage1,0.9174311926592076,92,0
25.01,stage1,0.9174311926592222,92,0
25.02,stage1,0.9174311926592366,92,0
25.03,stage1,0.9174311926592508,92,0
25.04,stage1,0.9174311926592648,92,0
25.05,stage1,0.9174311926592787,92,0
25.06,stage1,0.9174311926592925,92,0
25.07,stage1,0.9174311926593062,92,0
25.08,stage1,0.9174311926593195,92,0
25.09,stage1,0.9174311926593328,92,0
25.1,stage1,0.9174311926593461,92,0
25.11,stage1,0.9174311926593591,92,0
25.12,stage1,0.917431192659372,92,0
25.13,stage1,0.9174311926593847,92,0
25.14,stage1,0.9174311926593973,92,0
25.15,stage1,0.91743119265941,92,0
25.16,stage1,0.9174311926594223,92,0
25.17,stage1,0.9174311926594345,92,0
25.18,stage1,0.9174311926594465,92,0
25.19,stage1,0.9174311926594585,92,0
25.2,stage1,0.9174311926594705,92,0
25.21,stage1,0.9174311926594821,92,0
25.22,stage1,0.9174311926594937,92,0
25.23,stage1,0.917431192659505,92,0
25.24,stage1,0.9174311926595163,92,0
25.25,stage1,0.9174311926595277,92,0
25.26,stage1,0.9174311926595388,92,0
25.27,stage1,0.9174311926595498,92,0
25.28,stage1,0.9174311926595606,92,0
25.29,stage1,0.9174311926595713,92,0
25.3,stage1,0.917431192659582,92,0
25.31,stage1,0.9174311926595926,92,0
25.32,stage1,0.917431192659603,92,0
25.33,stage1,0.9174311926596134,92,0
25.34,stage1,0.9174311926596234,92,0
25.35,stage1,0.9174311926596334,92,0
25.36,stage1,0.9174311926596433,92,0
25.37,stage1,0.9174311926596533,92,0
25.38,stage1,0.9174311926596631,92,0
25.39,stage1,0.9174311926596728,92,0
25.4,stage1,0.9174311926596823,92,0
25.41,stage1,0.9174311926596916,92,0
25.42,stage1,0.917431192659701,92,0
25.43,stage1,0.9174311926597103,92,0
25.44,stage1,0.9174311926597194,92,0
25.45,stage1,0.9174311926597284,92,0
25.46,stage1,0.9174311926597373,92,0
25.47,stage1,0.9174311926597459,92,0
25.48,stage1,0.9174311926597546,92,0
25.49,stage1,0.9174311926597633,92,0
25.5,stage1,0.9174311926597719,92,0
25.51,stage1,0.9174311926597803,92,0
25.52,stage1,0.9174311926597887,92,0
25.53,stage1,0.9174311926597969,92,0
25.54,stage1,0.9174311926598051,92,0
25.55,stage1,0.9174311926598131,92,0
25.56,stage1,0.9174311926598211,92,0
25.57,stage1,0.9174311926598291,92,0
25.58,stage1,0.9174311926598369,92,0
25.59,stage1,0.9174311926598446,92,0
25.6,stage1,0.9174311926598523,92,0
25.61,stage1,0.9174311926598598,92,0
25.62,stage1,0.9174311926598672,92,0
25.63,stage1,0.9174311926598745,92,0
25.64,stage1,0.9174311926598818,92,0
25.65,stage1,0.9174311926598891,92,0
25.66,stage1,0.9174311926598965,92,0
25.67,stage1,0.9174311926599036,92,0
25.68,stage1,0.9174311926599106,92,0
25.69,stage1,0.9174311926599175,92,0
25.7,stage1,0.9174311926599243,92,0
25.71,stage1,0.917431192659931,92,0
25.72,stage1,0.9174311926599377,92,0
25.73,stage1,0.9174311926599443,92,0
25.74,stage1,0.917431192659951,92,0
25.75,stage1,0.9174311926599577,92,0
25.76,stage1,0.9174311926599641,92,0
25.77,stage1,0.9174311926599704,92,0
25.78,stage1,0.9174311926599766,92,0
25.79,stage1,0.9174311926599829,92,0
25.8,stage1,0.9174311926599888,92,0
25.81,stage1,0.9174311926599948,92,0
25.82,stage1,0.9174311926600008,92,0
25.83,stage1,0.9174311926600068,92,0
25.84,stage1,0.9174311926600128,92,0
25.85,stage1,0.9174311926600188,92,0
25.86,stage1,0.9174311926600246,92,0
25.87,stage1,0.9174311926600304,92,0
25.88,stage1,0.917431192660036,92,0
25.89,stage1,0.9174311926600416,92,0
25.9,stage1,0.9174311926600471,92,0
25.91,stage1,0.9174311926600525,92,0
25.92,stage1,0.9174311926600578,92,0
25.93,stage1,0.9174311926600631,92,0
25.94,stage1,0.9174311926600685,92,0
25.95,stage1,0.9174311926600738,92,0
25.96,stage1,0.9174311926600791,92,0
25.97,stage1,0.9174311926600842,92,0
25.98,stage1,0.9174311926600893,92,0
25.99,stage1,0.9174311926600943,92,0
26.0,stage1,0.9174311926600992,92,0
26.01,stage1,0.9174311926601041,92,0
26.02,stage1,0.917431192660109,92,0
26.03,stage1,0.9174311926601136,92,0
26.04,stage1,0.9174311926601183,92,0
26.05,stage1,0.917431192660123,92,0
26.06,stage1,0.9174311926601276,92,0
26.07,stage1,0.9174311926601323,92,0
26.08,stage1,0.917431192660137,92,0
26.09,stage1,0.9174311926601414,92,0
26.1,stage1,0.9174311926601458,92,0
26.11,stage1,0.9174311926601503,92,0
26.12,stage1,0.9174311926601546,92,0
26.13,stage1,0.9174311926601588,92,0
26.14,stage1,0.917431192660163,92,0
26.15,stage1,0.9174311926601673,92,0
26.16,stage1,0.9174311926601713,92,0
26.17,stage1,0.9174311926601753,92,0
26.18,stage1,0.9174311926601793,92,0
26.19,stage1,0.9174311926601832,92,0
26.2,stage1,0.9174311926601872,92,0
26.21,stage1,0.9174311926601912,92,0
26.22,stage1,0.9174311926601952,92,0
26.23,stage1,0.9174311926601992,92,0
26.24,stage1,0.917431192660203,92,0
26.25,stage1,0.9174311926602068,92,0
26.26,stage1,0.9174311926602106,92,0
26.27,stage1,0.9174311926602143,92,0
26.28,stage1,0.917431192660218,92,0
26.29,stage1,0.9174311926602216,92,0
26.3,stage1,0.9174311926602251,92,0
26.31,stage1,0.9174311926602287,92,0
26.32,stage1,0.917431192660232,92,0
26.33,stage1,0.9174311926602353,92,0
26.34,stage1,0.9174311926602386,92,0
26.35,stage1,0.917431192660242,92,0
26.36,stage1,0.9174311926602453,92,0
26.37,stage1,0.9174311926602486,92,0
26.38,stage1,0.917431192660252,92,0
26.39,stage1,0.9174311926602553,92,0
26.4,stage1,0.9174311926602586,92,0
26.41,stage1,0.917431192660262,92,0
26.42,stage1,0.9174311926602651,92,0
26.43,stage1,0.9174311926602682,92,0
26.44,stage1,0.9174311926602713,92,0
26.45,stage1,0.9174311926602744,92,0
26.46,stage1,0.9174311926602774,92,0
26.47,stage1,0.9174311926602803,92,0
26.48,stage1,0.9174311926602832,92,0
26.49,stage1,0.917431192660286,92,0
26.5,stage1,0.9174311926602889,92,0
26.51,stage1,0.9174311926602918,92,0
26.52,stage1,0.9174311926602945,92,0
26.53,stage1,0.9174311926602972,92,0
26.54,stage1,0.9174311926602998,92,0
26.55,stage1,0.9174311926603025,92,0
26.56,stage1,0.9174311926603052,92,0
26.57,stage1,0.9174311926603078,92,0
26.58,stage1,0.9174311926603105,92,0
26.59,stage1,0.9174311926603131,92,0
26.6,stage1,0.9174311926603158,92,0
26.61,stage1,0.9174311926603185,92,0
26.62,stage1,0.9174311926603211,92,0
26.63,stage1,0.9174311926603236,92,0
26.64,stage1,0.917431192660326,92,0
26.65,stage1,0.9174311926603285,92,0
26.66,stage1,0.9174311926603309,92,0
26.67,stage1,0.9174311926603334,92,0
26.68,stage1,0.9174311926603358,92,0
26.69,stage1,0.9174311926603381,92,0
26.7,stage1,0.9174311926603403,92,0
26.71,stage1,0.9174311926603426,92,0
26.72,stage1,0.9174311926603448,92,0
26.73,stage1,0.917431192660347,92,0
26.74,stage1,0.9174311926603492,92,0
26.75,stage1,0.9174311926603514,92,0
26.76,stage1,0.9174311926603534,92,0
26.77,stage1,0.9174311926603554,92,0
26.78,stage1,0.9174311926603574,92,0
26.79,stage1,0.9174311926603594,92,0
26.8,stage1,0.9174311926603614,92,0
26.81,stage1,0.9174311926603634,92,0
26.82,stage1,0.9174311926603654,92,0
26.83,stage1,0.9174311926603674,92,0
26.84,stage1,0.9174311926603694,92,0
26.85,stage1,0.9174311926603714,92,0
26.86,stage1,0.9174311926603734,92,0
26.87,stage1,0.9174311926603754,92,0
26.88,stage1,0.9174311926603774,92,0
26.89,stage1,0.9174311926603794,92,0
26.9,stage1,0.9174311926603814,92,0
26.91,stage1,0.9174311926603834,92,0
26.92,stage1,0.9174311926603852,92,0
26.93,stage1,0.917431192660387,92,0
26.94,stage1,0.9174311926603888,92,0
26.95,stage1,0.9174311926603905,92,0
26.96,stage1,0.9174311926603923,92,0
26.97,stage1,0.9174311926603941,92,0
26.98,stage1,0.9174311926603959,92,0
26.99,stage1,0.9174311926603975,92,0
27.0,stage1,0.9174311926603991,92,0
27.01,stage1,0.9174311926604006,92,0
27.02,stage1,0.9174311926604022,92,0
27.03,stage1,0.9174311926604037,92,0
27.04,stage1,0.9174311926604053,92,0
27.05,stage1,0.9174311926604068,92,0
27.06,stage1,0.9174311926604084,92,0
27.07,stage1,0.91743119266041,92,0
27.08,stage1,0.9174311926604115,92,0
27.09,stage1,0.9174311926604131,92,0
27.1,stage1,0.9174311926604144,92,0
27.11,stage1,0.9174311926604157,92,0
27.12,stage1,0.9174311926604171,92,0
27.13,stage1,0.9174311926604184,92,0
27.14,stage1,0.9174311926604197,92,0
27.15,stage1,0.9174311926604211,92,0
27.16,stage1,0.9174311926604224,92,0
27.17,stage1,0.9174311926604237,92,0
27.18,stage1,0.917431192660425,92,0
27.19,stage1,0.9174311926604264,92,0
27.2,stage1,0.9174311926604277,92,0
27.21,stage1,0.917431192660429,92,0
27.22,stage1,0.9174311926604304,92,0
27.23,stage1,0.9174311926604317,92,0
27.24,stage1,0.917431192660433,92,0
27.25,stage1,0.9174311926604344,92,0
27.26,stage1,0.9174311926604357,92,0
27.27,stage1,0.917431192660437,92,0
27.28,stage1,0.9174311926604384,92,0
27.29,stage1,0.9174311926604397,92,0
27.3,stage1,0.917431192660441,92,0
27.31,stage1,0.9174311926604424,92,0
27.32,stage1,0.9174311926604437,92,0
27.33,stage1,0.9174311926604448,92,0
27.34,stage1,0.9174311926604459,92,0
27.35,stage1,0.917431192660447,92,0
27.36,stage1,0.9174311926604481,92,0
27.37,stage1,0.9174311926604493,92,0
27.38,stage1,0.9174311926604504,92,0
27.39,stage1,0.9174311926604515,92,0
27.4,stage1,0.9174311926604526,92,0
27.41,stage1,0.9174311926604537,92,0
27.42,stage1,0.9174311926604548,92,0
27.43,stage1,0.9174311926604559,92,0
27.44,stage1,0.917431192660457,92,0
27.45,stage1,0.9174311926604581,92,0
27.46,stage1,0.9174311926604591,92,0
27.47,stage1,0.91743119266046,92,0
27.48,stage1,0.9174311926604609,92,0
27.49,stage1,0.9174311926604618,92,0
27.5,stage1,0.9174311926604627,92,0
27.51,stage1,0.9174311926604636,92,0
27.52,stage1,0.9174311926604645,92,0
27.53,stage1,0.9174311926604654,92,0
27.54,stage1,0.9174311926604662,92,0
27.55,stage1,0.9174311926604671,92,0
27.56,stage1,0.917431192660468,92,0
27.57,stage1,0.9174311926604689,92,0
27.58,stage1,0.9174311926604698,92,0
27.59,stage1,0.9174311926604707,92,0
27.6,stage1,0.9174311926604716,92,0
27.61,stage1,0.9174311926604725,92,0
27.62,stage1,0.9174311926604733,92,0
27.63,stage1,0.9174311926604742,92,0
27.64,stage1,0.9174311926604749,92,0
27.65,stage1,0.9174311926604756,92,0
27.66,stage1,0.9174311926604762,92,0
27.67,stage1,0.9174311926604769,92,0
27.68,stage1,0.9174311926604776,92,0
27.69,stage1,0.9174311926604782,92,0
27.7,stage1,0.9174311926604789,92,0
27.71,stage1,0.9174311926604796,92,0
27.72,stage1,0.9174311926604802,92,0
27.73,stage1,0.9174311926604809,92,0
27.74,stage1,0.9174311926604816,92,0
27.75,stage1,0.9174311926604822,92,0
27.76,stage1,0.9174311926604829,92,0
27.77,stage1,0.9174311926604836,92,0
27.78,stage1,0.9174311926604842,92,0
27.79,stage1,0.9174311926604849,92,0
27.8,stage1,0.9174311926604856,92,0
27.81,stage1,0.9174311926604862,92,0
27.82,stage1,0.9174311926604869,92,0
27.83,stage1,0.9174311926604876,92,0
27.84,stage1,0.9174311926604882,92,0
27.85,stage1,0.9174311926604889,92,0
27.86,stage1,0.9174311926604896,92,0
27.87,stage1,0.9174311926604902,92,0
27.88,stage1,0.9174311926604909,92,0
27.89,stage1,0.9174311926604916,92,0
27.9,stage1,0.9174311926604922,92,0
27.91,stage1,0.9174311926604929,92,0
27.92,stage1,0.9174311926604936,92,0
27.93,stage1,0.9174311926604942,92,0
27.94,stage1,0.9174311926604949,92,0
27.95,stage1,0.9174311926604956,92,0
27.96,stage1,0.9174311926604962,92,0
27.97,stage1,0.9174311926604969,92,0
27.98,stage1,0.9174311926604976,92,0
27.99,stage1,0.9174311926604982,92,0
28.0,stage1,0.9174311926604989,92,0
28.01,stage1,0.9174311926604996,92,0
28.02,stage1,0.9174311926605002,92,0
28.03,stage1,0.9174311926605009,92,0
28.04,stage1,0.9174311926605015,92,0
28.05,stage1,0.9174311926605022,92,0
28.06,stage1,0.9174311926605029,92,0
28.07,stage1,0.9174311926605035,92,0
28.08,stage1,0.9174311926605042,92,0
28.09,stage1,0.9174311926605049,92,0
28.1,stage1,0.9174311926605053,92,0
28.11,stage1,0.9174311926605058,92,0
28.12,stage1,0.9174311926605062,92,0
28.13,stage1,0.9174311926605067,92,0
28.14,stage1,0.9174311926605071,92,0
28.15,stage1,0.9174311926605075,92,0
28.16,stage1,0.917431192660508,92,0
28.17,stage1,0.9174311926605084,92,0
28.18,stage1,0.9174311926605089,92,0
28.19,stage1,0.9174311926605093,92,0
28.2,stage1,0.9174311926605098,92,0
28.21,stage1,0.9174311926605102,92,0
28.22,stage1,0.9174311926605107,92,0
28.23,stage1,0.9174311926605111,92,0
28.24,stage1,0.9174311926605115,92,0
28.25,stage1,0.917431192660512,92,0
28.26,stage1,0.9174311926605124,92,0
28.27,stage1,0.9174311926605129,92,0
28.28,stage1,0.9174311926605133,92,0
28.29,stage1,0.9174311926605138,92,0
28.3,stage1,0.9174311926605142,92,0
28.31,stage1,0.9174311926605146,92,0
28.32,stage1,0.9174311926605151,92,0
28.33,stage1,0.9174311926605155,92,0
28.34,stage1,0.917431192660516,92,0
28.35,stage1,0.9174311926605164,92,0
28.36,stage1,0.9174311926605169,92,0
28.37,stage1,0.9174311926605173,92,0
28.38,stage1,0.9174311926605178,92,0
28.39,stage1,0.9174311926605182,92,0
28.4,stage1,0.9174311926605186,92,0
28.41,stage1,0.9174311926605191,92,0
28.42,stage1,0.9174311926605195,92,0
28.43,stage1,0.9174311926605199,92,0
28.44,stage1,0.9174311926605201,92,0
28.45,stage1,0.9174311926605203,92,0
28.46,stage1,0.9174311926605205,92,0
28.47,stage1,0.9174311926605208,92,0
28.48,stage1,0.917431192660521,92,0
28.49,stage1,0.9174311926605212,92,0
28.5,stage1,0.9174311926605214,92,0
28.51,stage1,0.9174311926605216,92,0
28.52,stage1,0.9174311926605219,92,0
28.53,stage1,0.9174311926605221,92,0
