time,stage_id,enable,load_force_N_profile,x_ref_m_profile,x_m,valve_cmd,spool_u,pA_Pa,pB_Pa
0.21,stage1,True,0.0,0.05,-3582.31373561079,1.0,-0.2500000000000001,100000.0,21000000.0
0.22,stage1,True,0.0,0.05,6545.378882312184,-1.0,-0.5000000000000002,21000000.0,100000.0
0.23,stage1,True,0.0,0.05,-11958.98163498372,1.0,-0.25,100000.0,21000000.0
0.24,stage1,True,0.0,0.05,21850.752894627563,-1.0,-0.49999999999999956,21000000.0,100000.0
0.25,stage1,True,0.0,0.05,-39924.09574362703,1.0,-0.24999999999999933,100000.0,21000000.0
0.26,stage1,True,0.0,0.05,72947.02839110917,-1.0,-0.49999999999999956,21000000.0,100000.0
0.27,stage1,True,0.0,0.05,-133284.32161179197,1.0,-0.24999999999999933,100000.0,21000000.0
0.28,stage1,True,0.0,0.05,243529.55499337113,-1.0,-0.49999999999999956,21000000.0,100000.0
0.29,stage1,True,0.0,0.05,-444963.07036611123,1.0,-0.2500000000000007,100000.0,21000000.0
0.3,stage1,True,0.0,0.05,813011.3440136913,-1.0,-0.5000000000000007,21000000.0,100000.0
0.31,stage1,True,0.0,0.05,-1485487.9997106502,1.0,-0.25000000000000044,100000.0,21000000.0
0.32,stage1,True,0.0,0.05,2714199.669017031,-1.0,-0.5000000000000004,21000000.0,100000.0
0.33,stage1,True,0.0,0.05,-4959231.823807128,1.0,-0.2500000000000002,100000.0,21000000.0
0.34,stage1,True,0.0,0.05,9061227.996906227,-1.0,-0.5000000000000004,21000000.0,100000.0
0.35,stage1,True,0.0,0.05,-16556163.156388847,1.0,-0.2500000000000016,100000.0,21000000.0
0.36,stage1,True,0.0,0.05,30250485.29731407,-1.0,-0.5000000000000013,21000000.0,100000.0
0.37,stage1,True,0.0,0.05,-55271976.16473674,1.0,-0.2500000000000011,100000.0,21000000.0
0.38,stage1,True,0.0,0.05,100989830.03444621,-1.0,-0.500000000000001,21000000.0,100000.0
0.39,stage1,True,0.0,0.05,-184522907.6319352,1.0,-0.2500000000000008,100000.0,21000000.0
0.4,stage1,True,0.0,0.05,337149824.8324939,-1.0,-0.5000000000000008,21000000.0,100000.0
0.41,stage1,True,0.0,0.05,-616021098.8628895,1.0,-0.25000000000000194,100000.0,21000000.0
0.42,stage1,True,0.0,0.05,1125558925.174888,-1.0,-0.5000000000000016,21000000.0,100000.0
0.43,stage1,True,0.0,0.05,-2056557634.4378474,1.0,-0.25000000000000133,100000.0,21000000.0
0.44,stage1,True,0.0,0.05,3757625842.496211,-1.0,-0.5000000000000011,21000000.0,100000.0
0.45,stage1,True,0.0,0.05,-6865721502.324288,1.0,-0.2500000000000009,100000.0,21000000.0
0.46,stage1,True,0.0,0.05,12544658176.65969,-1.0,-0.5000000000000009,21000000.0,100000.0
0.47,stage1,True,0.0,0.05,-22920890209.970253,1.0,-0.25000000000000205,100000.0,21000000.0
0.48,stage1,True,0.0,0.05,41879754763.11433,-1.0,-0.5000000000000017,21000000.0,100000.0
0.49,stage1,True,0.0,0.05,-76520320238.18277,1.0,-0.25000000000000144,100000.0,21000000.0
0.5,stage1,True,0.0,0.05,139813603076.25647,-1.0,-0.5000000000000012,21000000.0,100000.0
0.51,stage1,True,0.0,0.05,-255459511202.96082,1.0,-0.250000000000001,100000.0,21000000.0
0.52,stage1,True,0.0,0.05,466761176511.21643,-1.0,-0.5000000000000009,21000000.0,100000.0
0.53,stage1,True,0.0,0.05,-852839633459.4059,1.0,-0.25000000000000067,100000.0,21000000.0
