time,stage_id,ambient_temp_C,driver_power_request_W_profile,soc,T_core_C,voltage_V,current_A,pump_cmd,fan_cmd,mode,coolant_in_temp_C,coolant_flow_kgps,T_surface_C
628.6,stage1,35.0,25000,0.8,30.075784817676944,381.184,0.0,0.0,0.0,0,35.0,4.4789668630142984e-190,31.95717468531107
628.7,stage1,35.0,25000,0.8,30.075805446951808,381.184,0.0,0.0,0.0,0,35.0,4.1803690721466107e-190,31.957369327013
628.8,stage1,35.0,25000,0.8,30.075826078134703,381.184,0.0,0.0,0.0,0,35.0,3.9016778006704233e-190,31.957563942636423
628.9,stage1,35.0,25000,0.8,30.075846711225324,381.184,0.0,0.0,0.0,0,35.0,3.641565947292336e-190,31.957758532185043
629.0,stage1,35.0,25000,0.8,30.07586734622336,381.184,0.0,0.0,0.0,0,35.0,3.3987948841394586e-190,31.957953095662575
629.1,stage1,35.0,25000,0.8,30.07588798312851,381.184,0.0,0.0,0.0,0,35.0,3.17220855853011e-190,31.958147633072723
629.2,stage1,35.0,25000,0.8,30.07590862194046,381.184,0.0,0.0,0.0,0,35.0,2.960727987961388e-190,31.958342144419202
629.3,stage1,35.0,25000,0.8,30.07592926265891,381.184,0.0,0.0,0.0,0,35.0,2.763346122097475e-190,31.958536629705716
629.4,stage1,35.0,25000,0.8,30.075949905283547,381.184,0.0,0.0,0.0,0,35.0,2.579123047290935e-190,31.958731088935973
629.5,stage1,35.0,25000,0.8,30.07597054981407,381.184,0.0,0.0,0.0,0,35.0,2.4071815108048336e-190,31.95892552211368
629.6,stage1,35.0,25000,0.8,30.07599119625017,381.184,0.0,0.0,0.0,0,35.0,2.246702743417808e-190,31.959119929242547
629.7,stage1,35.0,25000,0.8,30.076011844591537,381.184,0.0,0.0,0.0,0,35.0,2.0969225605232535e-190,31.959314310326274
629.8,stage1,35.0,25000,0.8,30.07603249483787,381.184,0.0,0.0,0.0,0,35.0,1.9571277231551637e-190,31.95950866536857
629.9,stage1,35.0,25000,0.8,30.076053146988865,381.184,0.0,0.0,0.0,0,35.0,1.8266525416114564e-190,31.959702994373142
630.0,stage1,35.0,25000,0.8,30.07607380104421,381.184,0.0,0.0,0.0,0,35.0,1.7048757055039984e-190,31.95989729734369
