time,outputs[1],outputs[2],outputs[3],outputs[4]
0.0,10.0,0.0,0.0,0.0
0.01,9.915742377852546,0.09999682691852002,0.0,0.0
0.02,9.859913357892616,0.1999755631840695,0.0,0.0
0.03,9.828303229231798,0.2999225220566899,0.0,0.0
0.04,9.814268446984311,0.39982271297188904,0.0,0.0
0.05,9.809409037859012,0.49966064226639595,0.0,0.0
0.06,9.804402257984963,0.5994206387337666,0.0,0.0
0.07,9.789931823965064,0.699086973324043,0.0,0.0
0.08,9.757257830704768,0.798643023057161,0.0,0.0
0.09,9.700476394999715,0.8980740864908255,0.0,0.0
0.1,9.615407365079502,0.9973644927198023,0.0,0.0
0.11,9.50059844547194,1.0964985444143274,0.0,0.0
0.12,9.357519320451669,1.1954605682786452,0.0,0.0
0.13,9.19044150390784,1.2942349179907795,0.0,0.0
0.14,9.006036206813857,1.3928059768435035,0.0,0.0
0.15,8.812727348493258,1.4911581602879893,0.0,0.0
0.16,8.619363962149913,1.5892767544917659,0.0,0.0
0.17,8.434071844921547,1.6871483300435077,0.0,0.0
0.18,8.267068911710444,1.7847546282135016,0.0,0.0
0.19,8.125117192456965,1.88208044925015,0.0,0.0
0.2,8.012410550434112,1.9791112809515596,0.0,0.0
0.21,7.930468711515512,2.0758317513809357,0.0,0.0
0.22,7.877359795274916,2.1722250248554613,0.0,0.0
0.23,7.849308191892311,2.268276088310787,0.0,0.0
0.24,7.840488355260393,2.3639698735624948,0.0,0.0
0.25,7.841554885532688,2.459291327754801,0.0,0.0
0.26,7.844013369243611,2.5542254076167454,0.0,0.0
0.27,7.83797975693318,2.6487571270119883,0.0,0.0
0.28,7.814885962669248,2.742871580659478,0.0,0.0
0.29,7.767892223725068,2.8365538919331805,0.0,0.0
0.3,7.691836800735293,2.929789256900609,0.0,0.0
0.31,7.586158432502092,3.0225629803642895,0.0,0.0
0.32,7.451229891138299,3.114860387152109,0.0,0.0
0.33,7.291080981743453,3.2066668968296748,0.0,0.0
0.34,7.113564622958744,3.297968044710702,0.0,0.0
0.35000000000000003,6.925965605500092,3.3887493828490762,0.0,0.0
0.36,6.738214826633177,3.478996573172182,0.0,0.0
0.37,6.5600233804484125,3.5686954008533847,0.0,0.0
0.38,6.399747906597498,3.657831665043112,0.0,0.0
0.39,6.264925496149854,3.746391289997328,0.0,0.0
0.4,6.159083315622484,3.8343603309205823,0.0,0.0
0.40000000010000003,6.159083314730126,3.834360331797273,0.0,0.0
0.40000000010000003,6.159083314730126,3.834360331797273,0.0,0.0
