time,stage_id,disturbance_force_N_profile,enable,reset,x_ref_m_profile,x_m,theta_rad,theta_hat_rad,bias_hat_rps,force_cmd_N,x_dot_mps,theta_dot_rps,theta_meas_rad,theta_dot_meas_rps,theta_dot_hat_rps
0.8,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016001800694932893,0.05952184318672193,0.084958671555043
0.81,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006878706220670691,0.07693110867809103,0.05952184318672193
0.82,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013082427414224235,0.04863455771873311,0.07693110867809103
0.83,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016140197268130413,0.05659620175107844,0.04863455771873311
0.84,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00211327612407724,0.04153265648997731,0.05659620175107844
0.85,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002848484147638402,0.06914182760230969,0.04153265648997731
0.86,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029475632943613134,0.04905551500410973,0.06914182760230969
0.87,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022836732464541257,0.046198761629908956,0.04905551500410973
0.88,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007952938434550352,0.05212732711466145,0.046198761629908956
0.89,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.04396419910556e-05,0.011352881167520229,0.05212732711466145
0.9,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009299929121936022,0.03004090775073886,0.011352881167520229
0.91,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00367330547864265,0.041529895655190864,0.03004090775073886
0.92,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009567552876440975,0.04575173235638044,0.041529895655190864
0.93,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011086124469588449,0.07572192138844168,0.04575173235638044
0.94,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013103144596728566,0.06758665099118376,0.07572192138844168
0.95,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007565048551875517,0.024297095005265508,0.06758665099118376
0.96,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011453225797422757,0.01435984797756442,0.024297095005265508
0.97,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00046391536931112684,0.04323519344220553,0.01435984797756442
0.98,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004439854220799239,0.03183154076961214,0.04323519344220553
0.99,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034162185756613146,0.0320355905851152,0.03183154076961214
1.0,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008665662700663674,0.06990002385980842,0.0320355905851152
1.01,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009796613816477387,0.005779403296185925,0.06990002385980842
1.02,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014635063099217552,0.050090539502326274,0.005779403296185925
1.03,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042377391808216596,0.08550871157364387,0.050090539502326274
1.04,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004971455886470029,0.06023902765110987,0.08550871157364387
1.05,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002730015248284582,0.0380293828626261,0.06023902765110987
1.06,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013455997884638166,0.06835199521214799,0.0380293828626261
1.07,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028522211809547883,0.012274441225560567,0.06835199521214799
1.08,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005399139497421864,0.07180843546730796,0.012274441225560567
1.09,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028971268677263247,0.0579519694550503,0.07180843546730796
1.1,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026891961398551024,0.06937015716332176,0.0579519694550503
1.11,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010928200938340963,0.03377123409719414,0.06937015716332176
1.12,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017459310943083017,0.049628754758770786,0.03377123409719414
1.13,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000211386986236212,0.028311327536611464,0.049628754758770786
1.14,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002171908752208621,0.0470239468382592,0.028311327536611464
1.15,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015104174452590618,0.03630652261690025,0.0470239468382592
1.16,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002148469022395157,0.03819439280233784,0.03630652261690025
1.17,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002300243816569055,0.024159548628119705,0.03819439280233784
1.18,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010647999203991364,0.0717691914597629,0.024159548628119705
1.19,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001044222391882341,0.0510880536006689,0.0717691914597629
1.2,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004168285701394898,0.050631217976695446,0.0510880536006689
1.21,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016171395763365914,0.049588248898994984,0.050631217976695446
1.22,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002629330255375326,0.056640398803759116,0.049588248898994984
1.23,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022525329658476,0.03728150101461161,0.056640398803759116
1.24,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020541907878967396,0.06715201864259979,0.03728150101461161
1.25,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002880352186160415,0.024907557637779507,0.06715201864259979
1.26,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005028925782474362,0.011178833900002363,0.024907557637779507
1.27,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00531955632308284,0.03363593191868243,0.011178833900002363
1.28,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016070592181442831,0.05743384484569689,0.03363593191868243
1.29,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004334093535116098,-0.004452546151536722,0.05743384484569689
1.3,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39339440382518e-05,0.053618808466584456,-0.004452546151536722
1.31,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38244429333271e-05,0.052011935781472604,0.053618808466584456
1.32,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004818566889034506,0.030275716161310175,0.052011935781472604
1.33,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000641940712174774,0.05179204016643397,0.030275716161310175
1.34,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004429415316209433,0.06146378393595038,0.05179204016643397
1.35,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018477172258672713,0.0916393919827489,0.06146378393595038
1.36,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020184629113078442,0.04534335125633655,0.0916393919827489
1.37,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021824093939582963,0.03800426807079317,0.04534335125633655
1.38,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009026278273654813,0.040802390138719585,0.03800426807079317
1.39,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006133260999661203,0.04196981148304304,0.040802390138719585
1.4,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002684270153845855,0.03733846626215799,0.04196981148304304
1.41,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007519760660999457,0.09113310286889267,0.03733846626215799
1.42,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013556012973826054,0.0347045161801794,0.09113310286889267
1.43,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002305069081467766,0.061571617801532856,0.0347045161801794
1.44,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033215785681763466,0.046933284275232315,0.061571617801532856
1.45,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002902207481638021,0.06041873104635394,0.046933284275232315
1.46,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8047949663792356e-05,0.030954740913612375,0.06041873104635394
1.47,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004111285916338887,0.054718972980934144,0.030954740913612375
1.48,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015639780685091777,0.07144588346662523,0.054718972980934144
1.49,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000415321319500545,0.1074000605000461,0.07144588346662523
1.5,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012433026958537218,0.051227457293165114,0.1074000605000461
1.51,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015705180153829585,0.056358807842222844,0.051227457293165114
1.52,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116058057397988,0.044061896098698476,0.056358807842222844
1.53,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030796184821106558,0.029914918382375706,0.044061896098698476
1.54,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011165698566191538,0.04779907343338671,0.029914918382375706
1.55,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036199817479921734,0.07653185283699689,0.04779907343338671
1.56,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025640707852148017,0.05770075932433788,0.07653185283699689
1.57,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005745208611541464,0.04570039635904742,0.05770075932433788
1.58,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003847075848903916,0.05510634941820255,0.04570039635904742
1.59,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005538824716928572,0.04659188741544904,0.05510634941820255
1.6,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006465284485455595,0.06190927700279246,0.04659188741544904
1.61,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015906771398812452,0.0406736504708906,0.06190927700279246
1.62,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003434535706459212,0.0848790452287376,0.0406736504708906
1.63,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010354379038601267,0.039840150732928556,0.0848790452287376
1.64,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004702694218637879,0.07863527738561885,0.039840150732928556
1.65,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001067369364762452,0.05162503996868197,0.07863527738561885
1.66,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017262133497383243,0.05208547840160041,0.05162503996868197
1.67,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00325398620360308,0.0662949187127664,0.05208547840160041
1.68,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001448032563911535,0.03492930866699735,0.0662949187127664
1.69,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002202534767039194,0.05859568109507817,0.03492930866699735
1.7,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015066604923806256,0.08332931485858223,0.05859568109507817
1.71,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009830537887467888,0.044765552764601514,0.08332931485858223
1.72,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013711547267652782,0.033904656343736614,0.044765552764601514
1.73,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023063504348218794,0.04023677063528236,0.033904656343736614
1.74,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024953304319321732,0.024860108034643356,0.04023677063528236
1.75,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002345984426582124,0.06112010993401444,0.024860108034643356
1.76,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020136438340384467,0.036208047289523204,0.06112010993401444
1.77,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003357816346276386,0.04463461093920248,0.036208047289523204
1.78,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010308120900479987,0.07078863430829531,0.04463461093920248
1.79,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006931879485628489,0.04993043036172549,0.07078863430829531
