time,J1_w,J2_w,J3_w,J4_w
0.14400000000000002,8.950531988978828,1.432234746415599,-0.000247312966439317,0.0002473129664347059
0.145,8.930872395088375,1.4420714677987654,-0.0002473129664388729,0.00024731296643514997
0.146,8.911161059632471,1.451905919848719,-0.00024731296643865086,0.000247312966435372
0.147,8.891407745432527,1.461738087035516,-0.0002473129664397611,0.0002473129664342618
0.148,8.871622258989188,1.4715679538328263,-0.0002473129664388729,0.00024731296643514997
0.149,8.851814440819787,1.4813955047179457,-0.0002473129664384288,0.00024731296643559406
0.15,8.831994155762246,1.4912207241718303,-0.0002473129664379847,0.00024731296643603815
0.151,8.812171283254958,1.501043596679117,-0.00024731296643820677,0.0002473129664358161
0.152,8.792355707602267,1.5108641067281496,-0.00024731296643865086,0.000247312966435372
0.153,8.77255730823513,1.5206822388110028,-0.0002473129664388729,0.00024731296643514997
0.154,8.752785949976596,1.5304979774235052,-0.00024731296643953904,0.00024731296643448384
0.155,8.733051473321689,1.5403113070652665,-0.00024731296643998313,0.00024731296643403975
0.156,8.713363684741305,1.5501222122397005,-0.000247312966439317,0.0002473129664347059
0.157,8.69373234701967,1.5599306774540462,-0.00024731296643998313,0.00024731296643403975
0.158,8.674167169634929,1.5697366872194003,-0.0002473129664402052,0.0002473129664338177
0.159,8.654677799192308,1.5795402260507343,-0.0002473129664404272,0.00024731296643359566
0.16,8.635273809919351,1.5893412784669225,-0.0002473129664402052,0.0002473129664338177
0.161,8.615964694232558,1.599139828990766,-0.000247312966439317,0.0002473129664347059
0.162,8.596759853384768,1.6089358621490142,-0.00024731296643909495,0.00024731296643492793
0.163,8.577668588202505,1.6187293624723935,-0.00024731296643998313,0.00024731296643403975
0.164,8.558700089922427,1.628520314495633,-0.0002473129664388729,0.00024731296643514997
0.165,8.53986343113592,1.638308702757481,-0.00024731296643820677,0.0002473129664358161
0.166,8.521167556850783,1.6480945118007364,-0.00024731296643754064,0.00024731296643648224
0.167,8.502621275678809,1.65787772617227,-0.0002473129664379847,0.00024731296643603815
0.168,8.484233251157987,1.667658330423052,-0.0002473129664384288,0.00024731296643559406
0.169,8.466011993217844,1.677436309108173,-0.00024731296643909495,0.00024731296643492793
0.17,8.4479658497964,1.6872116467868716,-0.00024731296643865086,0.000247312966435372
0.171,8.430102998616968,1.6969843280225527,-0.00024731296643953904,0.00024731296643448384
0.17200000000000001,8.412431439132943,1.7067543373828205,-0.00024731296643998313,0.00024731296643403975
0.17300000000000001,8.39495898464851,1.716521659439497,-0.00024731296643953904,0.00024731296643448384
0.17400000000000002,8.377693254623056,1.7262862787686464,-0.000247312966439317,0.0002473129664347059
0.17500000000000002,8.360641667166886,1.7360481799506022,-0.00024731296643909495,0.00024731296643492793
0.176,8.343811431735633,1.745807347569989,-0.00024731296643998313,0.00024731296643403975
0.177,8.327209542030584,1.75556376621575,-0.00024731296644064926,0.0002473129664333736
0.178,8.310842769111929,1.7653174204811695,-0.0002473129664402052,0.0002473129664338177
0.179,8.294717654731716,1.7750682949638943,-0.0002473129664404272,0.00024731296643359566
0.18,8.278840504893116,1.7848163742659624,-0.00024731296644153744,0.00024731296643248544
0.181,8.263217383642326,1.7945616429938278,-0.00024731296644198153,0.00024731296643204135
0.182,8.247854107099252,1.804304085758381,-0.00024731296644153744,0.00024731296643248544
0.183,8.23275623773287,1.8140436871749737,-0.00024731296644153744,0.00024731296643248544
0.184,8.217929078886893,1.8237804318634456,-0.0002473129664422036,0.0002473129664318193
0.185,8.203377669561172,1.8335143044481494,-0.00024731296644198153,0.00024731296643204135
0.186,8.189106779453956,1.843245289557971,-0.0002473129664417595,0.0002473129664322634
0.187,8.17512090426992,1.8529733718263568,-0.00024731296644109335,0.0002473129664329295
0.188,8.161424261298594,1.8626985358913357,-0.0002473129664413154,0.0002473129664327075
0.189,8.148020785267535,1.8724207663955479,-0.00024731296644109335,0.0002473129664329295
0.19,8.134914124474367,1.8821400479862636,-0.0002473129664408713,0.00024731296643315157
0.191,8.12210763720147,1.8918563653154097,-0.00024731296644153744,0.00024731296643248544
0.192,8.10960438841689,1.9015697030395957,-0.0002473129664422036,0.0002473129664318193
0.193,8.097407146764702,1.9112800458201367,-0.00024731296644198153,0.00024731296643204135
0.194,8.085518381847798,1.9209873783230735,-0.0002473129664428697,0.00024731296643115317
0.195,8.07394026180581,1.9306916852192062,-0.0002473129664422036,0.0002473129664318193
0.196,8.062674651190505,1.9403929511841067,-0.00024731296644264766,0.0002473129664313752
0.197,8.051723109140816,1.9500911608981548,-0.00024731296644153744,0.00024731296643248544
0.198,8.041086887859235,1.9597862990465504,-0.0002473129664417595,0.0002473129664322634
0.199,8.030766931391144,1.9694783503193491,-0.0002473129664413154,0.0002473129664327075
0.2,8.020763874708233,1.9791672994114782,-0.00024731296644109335,0.0002473129664329295
0.201,8.011078043096948,1.9888531310227648,-0.00024731296644064926,0.0002473129664333736
0.202,8.001709451852536,1.9985358298579587,-0.0002473129664402052,0.0002473129664338177
0.203,7.992657806279031,2.0082153806267566,-0.0002473129664402052,0.0002473129664338177
0.20400000000000001,7.9839225019951465,2.0178917680438264,-0.0002473129664402052,0.0002473129664338177
0.20500000000000002,7.975502625545784,2.027564976828832,-0.0002473129664402052,0.0002473129664338177
