time,x
1.6500000000000001,0.19046145976502765
1.6600000000000001,0.18855684516737736
1.67,0.18667127671570363
1.68,0.1848045639485466
1.69,0.18295651830906115
1.7,0.18112695312597055
1.71,0.17931568359471084
1.72,0.17752252675876373
1.73,0.1757473014911761
1.74,0.17398982847626432
1.75,0.17224993019150167
1.76,0.17052743088958666
1.77,0.1688221565806908
1.78,0.16713393501488388
1.79,0.16546259566473503
1.8,0.16380796970808767
1.81,0.1621698900110068
1.82,0.16054819111089672
1.83,0.15894270919978776
1.84,0.15735328210778987
1.85,0.15577974928671198
1.86,0.15422195179384487
1.87,0.15267973227590642
1.8800000000000001,0.15115293495314736
1.8900000000000001,0.14964140560361588
1.9000000000000001,0.14814499154757974
1.9100000000000001,0.14666354163210393
1.92,0.14519690621578293
1.93,0.1437449371536251
1.94,0.14230748778208885
1.95,0.14088441290426795
1.96,0.13947556877522527
1.97,0.13808081308747303
1.98,0.1367000049565983
1.99,0.1353330049070323
2.0,0.13397967485796197
2.0100000000000002,0.13263987810938233
2.02,0.13131347932828852
2.0300000000000002,0.1300003445350056
2.04,0.12870034108965558
2.05,0.12741333767875906
2.06,0.12613920430197145
2.07,0.12487781225895177
2.08,0.12362903413636223
2.09,0.12239274379499863
2.1,0.12116881635704863
2.11,0.11995712819347816
2.12,0.11875755691154335
2.13,0.11756998134242795
2.14,0.11639428152900365
2.15,0.11523033871371363
2.16,0.11407803532657647
2.17,0.11293725497331072
2.18,0.11180788242357759
2.19,0.11068980359934183
2.2,0.10958290556334839
2.21,0.10848707650771493
2.22,0.10740220574263776
2.23,0.10632818368521141
2.24,0.10526490184835927
2.25,0.1042122528298757
2.2600000000000002,0.10317013030157691
2.27,0.10213842899856117
2.2800000000000002,0.10111704470857553
2.29,0.1001058742614898
2.3000000000000003,0.09910481551887487
2.31,0.09811376736368614
2.32,0.09713262969004931
2.33,0.0961613033931488
2.34,0.09519969035921733
2.35,0.09424769345562513
2.36,0.09330521652106889
2.37,0.09237216435585818
2.38,0.09144844271229963
2.39,0.09053395828517662
2.4,0.08962861870232487
2.41,0.0887323325153016
2.42,0.0878450091901486
2.43,0.0869665590982471
2.44,0.08609689350726465
2.45,0.08523592457219199
2.46,0.0843835653264701
2.47,0.08353972967320537
2.48,0.08270433237647334
2.49,0.0818772890527086
2.5,0.08105851616218153
2.5100000000000002,0.0802479310005597
2.52,0.07944545169055411
2.5300000000000002,0.07865099717364855
2.54,0.07786448720191208
2.5500000000000003,0.07708584232989295
2.56,0.07631498390659404
2.57,0.07555183406752812
2.58,0.07479631572685282
2.59,0.07404835256958431
2.6,0.07330786904388845
2.61,0.07257479035344958
2.62,0.07184904244991507
2.63,0.07113055202541593
2.64,0.07041924650516175
2.65,0.06971505404011015
2.66,0.06901790349970903
2.67,0.06832772446471196
2.68,0.06764444722006482
2.69,0.06696800274786419
2.7,0.06629832272038552
2.71,0.06563533949318168
2.72,0.06497898609824984
2.73,0.06432919623726735
2.74,0.06368590427489466
2.75,0.06304904523214573
2.7600000000000002,0.06241855477982426
2.77,0.06179436923202603
2.7800000000000002,0.06117642553970576
2.79,0.060564661284308714
2.8000000000000003,0.05995901467146561
2.81,0.059359424524750966
2.82,0.05876583027950347
2.83,0.058178171976708416
2.84,0.05759639025694135
2.85,0.05702042635437192
2.86,0.056450222090828214
2.87,0.05588571986991992
2.88,0.055326862671220736
2.89,0.05477359404450852
2.9,0.05422585810406344
2.91,0.05368359952302279
2.92,0.05314676352779257
2.93,0.05261529589251464
2.94,0.0520891429335895
2.95,0.05156825150425359
2.96,0.05105256898921107
2.97,0.050542043299318946
2.98,0.05003662286632577
2.99,0.0495362566376625
3.0,0.04904089407128589
3.0100000000000002,0.048550485130573015
3.02,0.0480649802792673
3.0300000000000002,0.04758433047647461
3.04,0.04710848717170987
3.0500000000000003,0.04663740229999276
3.06,0.04617102827699284
3.0700000000000003,0.045709317994222905
3.08,0.045252224814280685
3.09,0.04479970256613789
3.1,0.0443517055404765
3.11,0.04390818848507175
3.12,0.04346910660022102
3.13,0.04303441553421882
3.14,0.042604071378876625
3.15,0.042178030665087865
3.16,0.041756250358436976
3.17,0.04133868785485262
3.18,0.040925300976304084
3.19,0.040516047966541055
3.2,0.040110887486875635
3.21,0.039709778612006884
3.22,0.039312680825886806
3.23,0.03891955401762795
3.24,0.03853035847745166
3.25,0.03814505489267715
3.2600000000000002,0.037763604343750375
3.27,0.03738596830031288
3.2800000000000002,0.03701210861730974
3.29,0.03664198753113665
3.3000000000000003,0.03627556765582528
3.31,0.03591281197926703
3.3200000000000003,0.035553683859474355
3.33,0.03519814702087962
3.34,0.03484616555067083
3.35,0.03449770389516411
3.36,0.03415272685621247
3.37,0.03381119958765034
3.38,0.033473087591773844
3.39,0.0331383567158561
3.4,0.032806973148697544
3.41,0.03247890341721056
3.42,0.03215411438303846
3.43,0.031832573239208066
3.44,0.031514247506815994
3.45,0.031199105031747828
3.46,0.030887113981430358
3.47,0.030578242841616046
3.48,0.030272460413199892
3.49,0.029969735809067886
3.5,0.029670038450977213
3.5100000000000002,0.029373338066467435
3.52,0.029079604685802767
3.5300000000000002,0.028788808638944733
3.54,0.028500920552555292
3.5500000000000003,0.02821591134702973
3.56,0.02793375223355944
3.5700000000000003,0.02765441471122384
3.58,0.027377870564111607
3.59,0.027104091858470496
3.6,0.026833050939885784
3.61,0.02656472043048693
3.62,0.026299073226182055
3.63,0.02603608249392024
3.64,0.02577572166898103
3.65,0.025517964452291226
3.66,0.025262784807768307
3.67,0.025010156959690628
3.68,0.024760055390093717
3.69,0.024512454836192785
3.7,0.02426733028783085
3.71,0.024024656984952545
3.72,0.023784410415103013
3.73,0.023546566310951988
3.74,0.02331110064784246
3.75,0.023077989641364042
3.7600000000000002,0.022847209744950397
3.77,0.022618737647500897
3.7800000000000002,0.022392550271025883
3.79,0.022168624768315628
3.8000000000000003,0.021946938520632467
3.81,0.021727469135426145
3.8200000000000003,0.02151019444407188
3.83,0.021295092499631164
3.84,0.021082141574634856
3.85,0.020871320158888502
3.86,0.02066260695729962
3.87,0.02045598088772662
3.88,0.02025142107884936
3.89,0.02004890686806086
3.9,0.019848417799380257
3.91,0.01964993362138645
3.92,0.01945343428517259
3.93,0.01925889994232086
3.94,0.019066310942897655
3.95,0.018875647833468675
3.96,0.018686891355133992
3.97,0.018500022441582647
3.98,0.018315022217166823
3.99,0.01813187199499515
4.0,0.017950553275045203
4.01,0.017771047742294755
4.0200000000000005,0.017593337264871795
4.03,0.01741740389222308
4.04,0.017243229853300856
4.05,0.017070797554767852
4.0600000000000005,0.01690008957922016
4.07,0.016731088683427965
4.08,0.01656377779659369
4.09,0.016398140018627754
4.1,0.01623415861844148
4.11,0.016071817032257053
4.12,0.015911098861934488
4.13,0.015751987873315144
4.14,0.015594467994581996
4.15,0.015438523314636165
4.16,0.015284138081489807
4.17,0.015131296700674913
4.18,0.014979983733668167
4.19,0.014830183896331475
4.2,0.014681882057368163
4.21,0.014535063236794484
4.22,0.014389712604426542
4.23,0.014245815478382268
4.24,0.014103357323598449
4.25,0.013962323750362467
4.26,0.013822700512858846
4.2700000000000005,0.013684473507730248
4.28,0.013547628772652948
4.29,0.01341215248492642
4.3,0.01327803096007716
4.3100000000000005,0.01314525065047638
4.32,0.01301379814397162
4.33,0.012883660162531906
4.34,0.01275482356090659
4.3500000000000005,0.012627275325297517
4.36,0.012501002572044544
4.37,0.012375992546324101
4.38,0.012252232620860863
4.39,0.012129710294652258
4.4,0.012008413191705727
4.41,0.011888329059788672
4.42,0.011769445769190787
4.43,0.011651751311498882
4.44,0.011535233798383886
4.45,0.01141988146040005
4.46,0.011305682645796051
4.47,0.011192625819338093
4.48,0.011080699561144705
4.49,0.01096989256553326
4.5,0.010860193639877929
4.51,0.010751591703479151
4.5200000000000005,0.010644075786444352
4.53,0.010537635028579911
4.54,0.010432258678294113
4.55,0.010327936091511175
4.5600000000000005,0.010224656730596056
4.57,0.010122410163290099
4.58,0.0100211860616572
4.59,0.00992097420104063
4.6000000000000005,0.009821764459030217
4.61,0.009723546814439916
4.62,0.009626311346295519
4.63,0.009530048232832565
4.64,0.00943474775050424
4.65,0.009340400272999191
4.66,0.009246996270269201
4.67,0.009154526307566512
4.68,0.009062981044490848
4.69,0.008972351234045934
4.7,0.008882627721705475
4.71,0.008793801444488422
4.72,0.00870586343004354
4.73,0.008618804795743099
4.74,0.00853261674778567
4.75,0.008447290580307815
4.76,0.008362817674504738
4.7700000000000005,0.008279189497759685
4.78,0.008196397602782091
4.79,0.008114433626754273
4.8,0.008033289290486731
4.8100000000000005,0.007952956397581859
4.82,0.007873426833606041
4.83,0.0077946925652699825
4.84,0.007716745639617284
4.8500000000000005,0.007639578183221106
4.86,0.007563182401388897
4.87,0.00748755057737501
4.88,0.007412675071601261
4.89,0.00733854832088525
4.9,0.007265162837676393
4.91,0.007192511209299631
4.92,0.007120586097206636
4.93,0.007049380236234571
4.94,0.00697888643387222
4.95,0.0069090975695335
4.96,0.006840006593838166
4.97,0.006771606527899786
4.98,0.006703890462620783
4.99,0.006636851557994577
5.0,0.006570483042414633
5.01,0.006504778211990488
5.0200000000000005,0.006439730429870579
5.03,0.0063753331255718745
5.04,0.0063115797943161574
5.05,0.006248463996372997
5.0600000000000005,0.006185979356409263
5.07,0.006124119562845171
5.08,0.006062878367216721
5.09,0.006002249583544555
5.1000000000000005,0.005942227087709105
5.11,0.005882804816832015
5.12,0.005823976768663697
5.13,0.005765737000977061
5.14,0.005708079630967292
5.15,0.005650998834657615
5.16,0.005594488846311039
5.17,0.00553854395784793
5.18,0.005483158518269452
5.19,0.0054283269330867535
5.2,0.005374043663755887
5.21,0.0053203032271183295
5.22,0.005267100194847147
5.23,0.005214429192898672
5.24,0.0051622849009696865
5.25,0.00511066205195999
5.26,0.0050595554314403915
5.2700000000000005,0.005008959877125984
5.28,0.004958870278354725
5.29,0.004909281575571179
5.3,0.004860188759815468
5.3100000000000005,0.00481158687221731
5.32,0.004763471003495138
5.33,0.004715836293460188
5.34,0.004668677930525587
5.3500000000000005,0.004621991151220328
5.36,0.004575771239708125
5.37,0.004530013527311045
5.38,0.0044847133920379355
5.39,0.0044398662581175575
5.4,0.004395467595536379
5.41,0.0043515129195810165
5.42,0.004307997790385207
5.43,0.004264917812481356
5.44,0.004222268634356539
5.45,0.004180045948012975
5.46,0.004138245488532846
5.47,0.004096863033647518
5.48,0.00405589440331104
5.49,0.00401533545927793
5.5,0.003975182104685152
5.51,0.003935430283638301
5.5200000000000005,0.0038960759808019155
5.53,0.003857115220993897
5.54,0.003818544068783959
5.55,0.0037803586280961204
5.5600000000000005,0.0037425550418151566
5.57,0.0037051294913970057
5.58,0.0036680781964830364
5.59,0.003631397414518207
5.6000000000000005,0.003595083440373022
5.61,0.0035591326059692925
5.62,0.0035235412799096005
5.63,0.003488305867110505
5.64,0.0034534228084394008
5.65,0.003418888580355004
5.66,0.003384699694551455
5.67,0.0033508526976059414
5.68,0.003317344170629883
5.69,0.003284170728923582
5.7,0.003251329021634347
5.71,0.003218815731418004
5.72,0.003186627574103825
5.73,0.0031547612983627844
5.74,0.003123213685379157
5.75,0.0030919815485253663
5.76,0.0030610617330401133
5.7700000000000005,0.00303045111570971
5.78,0.0030001466045526137
5.79,0.002970145138507088
5.8,0.0029404436871220178
5.8100000000000005,0.0029110392502507956
5.82,0.0028819288577482884
5.83,0.002853109569170806
5.84,0.0028245784734790983
5.8500000000000005,0.0027963326887443054
5.86,0.0027683693618568627
5.87,0.0027406856682382946
5.88,0.0027132788115559123
5.89,0.0026861460234403538
5.9,0.0026592845632059485
5.91,0.0026326917175738896
5.92,0.0026063648003981513
5.93,0.0025803011523941703
5.94,0.002554498140870227
5.95,0.002528953159461525
5.96,0.0025036636278669105
5.97,0.002478626991588242
5.98,0.002453840721672358
5.99,0.0024293023144556346
6.0,0.0024050092913110786
6.01,0.0023809591983979684
6.0200000000000005,0.002357149606413987
6.03,0.0023335781103498475
6.04,0.0023102423292463495
6.05,0.0022871399059538867
6.0600000000000005,0.002264268506894346
6.07,0.0022416258218254034
6.08,0.00221920956360715
6.09,0.002197017467971079
6.1000000000000005,0.0021750472932913667
6.11,0.0021532968203584533
6.12,0.0021317638521548693
6.13,0.002110446213633321
6.140000000000001,0.0020893417514969864
6.15,0.002068448333982017
6.16,0.0020477638506421975
6.17,0.002027286212135776
6.18,0.0020070133500144187
6.19,0.0019869432165142732
6.2,0.001967073784349131
6.21,0.0019474030465056402
6.22,0.0019279290160405841
6.23,0.001908649725880177
6.24,0.0018895632286213757
6.25,0.0018706675963351624
6.26,0.001851960920371811
6.2700000000000005,0.0018334413111680916
6.28,0.001815106898056411
6.29,0.0017969558290758473
6.3,0.0017789862707850892
6.3100000000000005,0.0017611964080772372
6.32,0.001743584443996465
6.33,0.0017261485995565008
6.34,0.0017088871135609361
6.3500000000000005,0.0016917982424253257
6.36,0.0016748802600010729
6.37,0.0016581314574010625
6.38,0.0016415501428270524
6.390000000000001,0.0016251346413987807
6.4,0.0016088832949847933
6.41,0.0015927944620349457
6.42,0.0015768665174145965
6.43,0.001561097852240451
6.44,0.0015454868737180454
6.45,0.0015300320049808653
6.46,0.001514731684931057
6.47,0.0014995843680817467
6.48,0.0014845885244009283
6.49,0.0014697426391569192
6.5,0.0014550452127653503
6.51,0.0014404947606376972
6.5200000000000005,0.0014260898130313193
6.53,0.0014118289149010065
6.54,0.0013977106257519968
6.55,0.0013837335194944772
6.5600000000000005,0.0013698961842995316
6.57,0.0013561972224565367
6.58,0.0013426352502319717
6.59,0.0013292088977296522
6.6000000000000005,0.0013159168087523549
6.61,0.0013027576406648316
6.62,0.0012897300642581836
6.63,0.001276832763615602
6.640000000000001,0.0012640644359794451
6.65,0.001251423791619651
6.66,0.0012389095537034547
6.67,0.0012265204581664204
6.68,0.0012142552535847565
6.69,0.0012021127010489081
6.7,0.0011900915740384193
6.71,0.0011781906582980354
6.72,0.0011664087517150553
6.73,0.001154744664197904
6.74,0.0011431972175559252
6.75,0.0011317652453803663
6.76,0.0011204475929265628
6.7700000000000005,0.0011092431169972964
6.78,0.0010981506858273237
6.79,0.0010871691789690508
6.8,0.0010762974871793606
6.8100000000000005,0.0010655345123075663
6.82,0.001054879167184491
6.83,0.0010443303755126464
6.84,0.0010338870717575201
6.8500000000000005,0.0010235482010399442
6.86,0.001013312719029545
6.87,0.0010031795918392498
6.88,0.0009931477959208574
6.890000000000001,0.0009832163179616482
6.9,0.0009733841547820319
6.91,0.0009636503132342118
6.92,0.0009540138101018699
6.93,0.0009444736720008514
6.94,0.0009350289352808422
6.95,0.000925678645928034
6.96,0.0009164218594687539
6.97,0.0009072576408740666
6.98,0.0008981850644653252
6.99,0.0008892032138206722
7.0,0.0008803111816824657
7.01,0.0008715080698656412
7.0200000000000005,0.0008627929891669841
7.03,0.0008541650592753145
7.04,0.0008456234086825615
7.05,0.0008371671745957361
7.0600000000000005,0.0008287955028497781
7.07,0.0008205075478212805
7.08,0.0008123024723430679
7.09,0.0008041794476196373
7.1000000000000005,0.0007961376531434404
7.11,0.0007881762766120062
7.12,0.0007802945138458864
7.13,0.0007724915687074277
7.140000000000001,0.0007647666530203529
7.15,0.0007571189864901495
7.16,0.0007495477966252482
7.17,0.0007420523186589959
7.18,0.0007346317954724061
7.19,0.0007272854775176815
7.2,0.0007200126227425048
7.21,0.00071281249651508
7.22,0.0007056843715499293
7.23,0.0006986275278344295
7.24,0.0006916412525560854
7.25,0.0006847248400305247
7.26,0.0006778775916302195
7.2700000000000005,0.000671098815713917
7.28,0.0006643878275567779
7.29,0.0006577439492812103
7.3,0.0006511665097883984
7.3100000000000005,0.000644654844690514
7.32,0.000638208296243609
7.33,0.000631826213281173
7.34,0.0006255079511483614
7.3500000000000005,0.0006192528716368774
7.36,0.0006130603429205087
7.37,0.0006069297394913038
7.38,0.0006008604420963909
7.390000000000001,0.0005948518376754266
7.4,0.0005889033192986725
7.41,0.0005830142861056859
7.42,0.0005771841432446292
7.43,0.000571412301812183
7.44,0.0005656981787940607
7.45,0.0005600411970061202
7.46,0.0005544407850360592
7.47,0.0005488963771856987
7.48,0.0005434074134138413
7.49,0.000537973339279703
7.5,0.0005325936058869061
7.51,0.0005272676698280372
7.5200000000000005,0.0005219949931297565
7.53,0.000516775043198459
7.54,0.0005116072927664746
7.55,0.0005064912198388099
7.5600000000000005,0.0005014263076404214
7.57,0.0004964120445640173
7.58,0.0004914479241183772
7.59,0.00048653344487719355
7.6000000000000005,0.0004816681104284213
7.61,0.00047685142932413715
7.62,0.00047208291503089586
7.63,0.000467362085880587
7.640000000000001,0.00046268846502178085
7.65,0.00045806158037156315
7.66,0.0004534809645678476
7.67,0.0004489461549221692
7.68,0.00044445669337294763
7.69,0.00044001212643921786
7.7,0.0004356120051748258
7.71,0.0004312558851230776
7.72,0.00042694332627184694
7.73,0.00042267389300912816
7.74,0.000418447154079037
7.75,0.0004142626825382467
7.76,0.0004101200557128643
7.7700000000000005,0.0004060188551557354
7.78,0.00040195866660417816
7.79,0.00039793907993813645
7.8,0.00039395968913875516
7.8100000000000005,0.00039002009224736733
7.82,0.00038611989132489376
7.83,0.0003822586924116449
7.84,0.00037843610548752855
7.8500000000000005,0.000374651744432653
7.86,0.00037090522698832656
7.87,0.00036719617471844335
7.88,0.000363524212971259
7.890000000000001,0.00035988897084154615
7.9,0.00035629008113313075
7.91,0.00035272718032179954
7.92,0.0003491999085185816
7.930000000000001,0.00034570790943339556
7.94,0.00034225083033906167
7.95,0.00033882832203567114
7.96,0.0003354400388153145
7.97,0.00033208563842716143
7.98,0.0003287647820428896
7.99,0.00032547713422246074
8.0,0.0003222223628802362
8.01,0.0003190001392514339
8.02,0.0003158101378589196
8.03,0.0003126520364803305
8.040000000000001,0.0003095255161155267
8.05,0.00030643026095437145
8.06,0.0003033659583448278
8.07,0.00030033229876137957
8.08,0.00029732897577376585
8.09,0.00029435568601602827
8.1,0.00029141212915586803
8.11,0.0002884980078643094
8.120000000000001,0.00028561302778566585
8.13,0.00028275689750780923
8.14,0.0002799293285327312
8.15,0.00027713003524740395
8.16,0.00027435873489492995
8.17,0.0002716151475459807
8.18,0.00026889899607052093
8.19,0.0002662100061098158
8.2,0.0002635479060487177
8.21,0.0002609124269882301
8.22,0.0002583033027183479
8.23,0.00025572026969116445
8.24,0.00025316306699425285
8.25,0.00025063143632431036
8.26,0.0002481251219610673
8.27,0.00024564387074145667
8.28,0.00024318743203404216
8.290000000000001,0.00024075555771370136
8.3,0.0002383480021365644
8.31,0.0002359645221151988
8.32,0.00023360487689404687
8.33,0.00023126882812510646
8.34,0.00022895613984385546
8.35,0.00022666657844541696
8.36,0.00022439991266096283
8.370000000000001,0.00022215591353435285
8.38,0.00021993435439900938
8.39,0.00021773501085501932
8.4,0.00021555766074646916
8.41,0.0002134020841390045
8.42,0.00021126806329761452
8.43,0.0002091553826646384
8.44,0.00020706382883799206
8.45,0.0002049931905496122
8.46,0.00020294325864411575
8.47,0.00020091382605767465
8.48,0.00019890468779709794
8.49,0.000196915640919127
8.5,0.00019494648450993577
8.51,0.00019299701966483645
8.52,0.00019106704946818812
8.53,0.00018915637897350628
8.540000000000001,0.0001872648151837709
8.55,0.00018539216703193325
8.56,0.00018353824536161396
8.57,0.00018170286290799785
8.58,0.0001798858342789179
8.59,0.00017808697593612877
8.6,0.00017630610617676754
8.61,0.0001745430451149999
8.620000000000001,0.00017279761466384964
8.63,0.00017106963851721118
8.64,0.0001693589421320391
8.65,0.00016766535271071873
8.66,0.00016598869918361159
8.67,0.0001643288121917755
8.68,0.00016268552406985777
8.69,0.00016105866882915924
8.700000000000001,0.0001594480821408674
8.71,0.00015785360131945875
8.72,0.0001562750653062642
8.73,0.0001547123146532016
8.74,0.00015316519150666963
8.75,0.00015163353959160296
8.76,0.00015011720419568696
8.77,0.0001486160321537301
8.78,0.00014712987183219283
8.790000000000001,0.00014565857311387069
8.8,0.000144201987382732
8.81,0.0001427599675089047
8.82,0.0001413323678338157
8.83,0.00013991904415547757
8.84,0.00013851985371392283
8.85,0.00013713465517678364
8.86,0.00013576330862501582
8.870000000000001,0.00013440567553876545
8.88,0.00013306161878337783
8.89,0.0001317310025955441
8.9,0.0001304136925695887
8.91,0.00012910955564389282
8.92,0.00012781846008745392
8.93,0.00012654027548657942
8.94,0.00012527487273171365
8.950000000000001,0.00012402212400439632
8.96,0.0001227819027643524
8.97,0.0001215540837367089
8.98,0.00012033854289934184
8.99,0.00011913515747034845
9.0,0.000117943805895645
9.01,0.00011676436783668857
9.02,0.00011559672415832171
9.03,0.00011444075691673851
9.040000000000001,0.00011329634934757095
9.05,0.00011216338585409527
9.06,0.00011104175199555435
9.07,0.00010993133447559883
9.08,0.00010883202113084286
9.09,0.00010774370091953445
9.1,0.00010666626391033912
9.11,0.00010559960127123575
9.120000000000001,0.00010454360525852322
9.13,0.00010349816920593802
9.14,0.00010246318751387866
9.15,0.0001014385556387399
9.16,0.00010042417008235251
9.17,9.9419928381529e-05
9.18,9.842572909771374e-05
9.19,9.744147180673663e-05
9.200000000000001,9.646705708866912e-05
9.21,9.550238651778244e-05
9.22,9.454736265260464e-05
9.23,9.360188902607861e-05
9.24,9.266587013581784e-05
9.25,9.173921143445969e-05
9.26,9.08218193201151e-05
9.27,8.991360112691397e-05
9.28,8.901446511564485e-05
9.290000000000001,8.812432046448826e-05
9.3,8.72430772598434e-05
9.31,8.637064648724498e-05
9.32,8.550694002237254e-05
9.33,8.465187062214884e-05
9.34,8.380535191592736e-05
9.35,8.29672983967681e-05
9.36,8.213762541280044e-05
9.370000000000001,8.13162491586723e-05
9.38,8.050308666708559e-05
9.39,7.969805580041475e-05
9.4,7.890107524241062e-05
9.41,7.811206448998653e-05
9.42,7.733094384508668e-05
9.43,7.655763440663582e-05
9.44,7.579205806256948e-05
9.450000000000001,7.503413748194366e-05
9.46,7.428379610712424e-05
9.47,7.354095814605301e-05
9.48,7.280554856459249e-05
9.49,7.207749307894658e-05
9.5,7.135671814815712e-05
9.51,7.064315096667557e-05
9.52,6.993671945700882e-05
9.53,6.923735226243874e-05
9.540000000000001,6.854497873981425e-05
9.55,6.785952895241612e-05
9.56,6.718093366289197e-05
9.57,6.650912432626307e-05
9.58,6.584403308300045e-05
9.59,6.518559275217046e-05
9.6,6.453373682464877e-05
9.61,6.388839945640229e-05
9.620000000000001,6.324951546183817e-05
9.63,6.26170203072198e-05
9.64,6.199085010414762e-05
9.65,6.137094160310616e-05
9.66,6.075723218707511e-05
9.67,6.014965986520437e-05
9.68,5.954816326655234e-05
9.69,5.8952681633886834e-05
9.700000000000001,5.836315481754787e-05
9.71,5.77795232693724e-05
9.72,5.720172803667869e-05
9.73,5.6629710756311915e-05
9.74,5.606341364874881e-05
9.75,5.550277951226133e-05
9.76,5.494775171713873e-05
9.77,5.4398274199967355e-05
9.78,5.3854291457967695e-05
9.790000000000001,5.331574854338793e-05
9.8,5.278259105795406e-05
9.81,5.2254765147374535e-05
9.82,5.17322174959008e-05
9.83,5.12148953209418e-05
9.84,5.07027463677324e-05
9.85,5.0195718904055084e-05
9.86,4.969376171501454e-05
9.870000000000001,4.919682409786432e-05
9.88,4.870485585688569e-05
9.89,4.821780729831684e-05
9.9,4.7735629225333685e-05
9.91,4.725827293308036e-05
9.92,4.678569020374957e-05
9.93,4.631783330171208e-05
