time,outputs[1],outputs[2],outputs[3],outputs[4]
0.7984649930998944,3.2844828422122836,3.284482842412369,3.4291201090284735,0.0
0.8,3.2758605639292493,3.288606796982952,3.4332439300665185,0.0
0.8000001909859318,3.2758595398334944,3.288607309305964,3.4332444423797313,0.0
0.8000001909859318,3.2758595398334944,3.288607309305964,3.4332444423797313,0.0
0.81,3.240165842521568,3.314026713622762,3.4586641143164036,0.0
0.8200000000000001,3.2428193406926176,3.3349521094566694,3.4795897770746618,0.0
0.827505723237808,3.260391164148019,3.3514970226739917,3.4961346995473144,0.0
0.827505723237808,3.260391164148019,3.3514970226739917,3.4961346995473144,0.0
0.8300000000000001,3.2673074589597637,3.3578344379104355,3.5024721019433267,0.0
0.8311672414190987,3.2706171403524875,3.360966071963906,3.505603730981746,0.0
0.8311672414190987,3.2706171403524875,3.360966071963906,3.505603730981746,0.0
0.84,3.3021394358327867,3.3848134413980877,3.529451085822183,0.0
0.85,3.3512946123968526,3.409424012149845,3.5540616629441977,0.0
0.86,3.4024544468533477,3.433032197388378,3.5776698498759782,0.0
0.87,3.4444760829558017,3.4564082467784867,3.601045897659863,0.0
0.8761962121440772,3.462240290993827,3.4706931630548215,3.615330812741833,0.0
0.8761962121440772,3.462240290993827,3.4706931630548215,3.615330812741833,0.0
0.88,3.469061350807069,3.47938713739708,3.6240247862487673,0.0
0.89,3.469707212670421,3.5017546893284766,3.6463923368537765,0.0
0.9,3.442079878287038,3.523423859962854,3.6680615071290394,0.0
0.9000000000020102,3.4420798782784856,3.5234238599671426,3.668061507133328,0.0
0.9000000000020102,3.4420798782784856,3.5234238599671426,3.668061507133328,0.0
0.9014163120715811,3.4357502250276064,3.526439008496176,3.6710766556636205,0.0
0.9014163120715811,3.4357502250276064,3.526439008496176,3.6710766556636205,0.0
0.91,3.384460423414338,3.531470209085,3.6761078562686236,0.025986066594987603
0.92,3.2983170268778013,3.5017915264081427,3.646429173591773,0.126280739072527
0.93,3.188151475766782,3.4717528559336417,3.616390503117268,0.22614568235214355
0.9400000000000001,3.0608999678833917,3.4412090241622133,3.5858466713458323,0.32586496689390465
0.9500000000000001,2.925167353672738,3.409987228839082,3.5546248760226984,0.4257780903779751
0.96,2.7905071612554164,3.378135044328526,3.522772691512142,0.5257839869510236
0.97,2.666375594212708,3.3456771163317973,3.4903147635154146,0.6258276937624178
0.98,2.5612343067846304,3.312633434473312,3.45727108165693,0.7258636594661401
0.99,2.48222050975405,3.279004931744948,3.423642578928567,0.8258846155371907
0.9989356509643803,2.437070814189577,3.2484558087707787,3.3930934559543977,0.9152531580806799
0.9989356509643803,2.437070814189577,3.2484558087707787,3.3930934559543977,0.9152531580806799
1.0,2.4335213105349576,3.244785797692274,3.389423444875893,0.9258970317040938
1.01,2.416501574598549,3.2099735357701977,3.354611182953817,1.0259009170793172
1.02,2.4314122818565393,3.174563220375654,3.3192008675592737,1.1259012229377199
1.03,2.4733421024256765,3.1385511388922875,3.283188786075907,1.2259008095795996
1.04,2.535015337172954,3.101934654778713,3.2465723019623325,1.3259005631224943
1.05,2.607641374304035,3.0647116535550123,3.209349300738632,1.4259004943963967
1.06,2.681594949050257,3.026880174402207,3.1715178215858266,1.5259004934328515
1.07,2.7473686692644264,2.9884383275424993,3.1330759747261188,1.6259005069106691
1.08,2.796641636310815,2.9493843174840597,3.094021964667679,1.7259005281544404
1.09,2.8226260244001353,2.9097164076962487,3.054354054879868,1.825900542446675
1.1,2.82032262952347,2.86943294098894,3.0140705881725594,1.9259005499782083
1.1074375132388858,2.7999202873675832,2.839072007269208,2.9837096544528277,2.000275686163479
1.1074375132388858,2.7999202873675832,2.839072007269208,2.9837096544528277,2.000275686163479
1.11,2.788830066537171,2.8285324067134576,2.973170053897077,2.0259005543123045
1.12,2.7275756130977244,2.787013296543467,2.9316509437270866,2.1259005547430374
1.1300000000000001,2.641906729495666,2.7448743082943703,2.88951195547799,2.2259005544539945
1.1400000000000001,2.539040316343464,2.702114214668551,2.8467518618521703,2.3259005542004343
1.1500000000000001,2.4276762495876048,2.6587318746322985,2.803369521815918,2.4259005541096728
1.16,2.317408371164531,2.6147262427042297,2.759363889887849,2.5259005540997372
1.17,2.2176205303913563,2.5700963920461106,2.71473403922973,2.625900554115278
1.1761208095529307,2.165196917360781,2.5424710022823414,2.687108649465961,2.687108649665961
1.1761208095529307,2.165196917360781,2.5424710022823414,2.687108649465961,2.687108649665961
1.18,2.136594679031706,2.5248415072891426,2.669479154472762,2.7259005541470147
1.19,2.0829467301935485,2.5057233234589136,2.650360970642533,2.772375322247453
1.2,2.0604218476990095,2.5082214871658888,2.6528591343495083,2.7743643527907644
1.2025648918935523,2.0598699917083425,2.5087582328991926,2.653395880082812,2.774880484986076
1.2025648918935523,2.0598699917083425,2.5087582328991926,2.653395880082812,2.774880484986076
1.21,2.0700753994321666,2.5101584383304076,2.654796085514027,2.776221609148176
1.22,2.1101187253539404,2.5116579878431176,2.656295635026737,2.777698680793951
1.23,2.175913148869675,2.512733906734508,2.6573715539181273,2.7787673379094495
1.24,2.2606426629119456,2.513389397987436,2.6580270451710555,2.779420694020983
1.25,2.356660423912475,2.5136255252102155,2.658263172393835,2.7796563337291413
1.2506336967365932,2.36296258064423,2.513626367436615,2.6582640146202343,2.7796571719522447
1.2506336967365932,2.36296258064423,2.513626367436615,2.6582640146202343,2.7796571719522447
1.2507060221046464,2.3636833309315235,2.5136263565655974,2.658264003749217,2.779657160793216
1.2507060221046464,2.3636833309315235,2.5136263565655974,2.658264003749217,2.779657160793216
1.2507132542392183,2.3637554185113223,2.5136263542729433,2.658264001456563,2.7796571584736656
1.2507132542392183,2.3637554185113223,2.5136263542729433,2.658264001456563,2.7796571584736656
1.26,2.4541828249943882,2.51364106145749,2.6582787086411095,2.7796718311756026
1.2665661479390091,2.5136426431089878,2.513642642908867,2.6582802900924865,2.7796734092242588
1.2665661479390091,2.5136426431089878,2.513642642908867,2.6582802900924865,2.7796734092242588
1.27,2.5422305321592202,2.5136429225199834,2.658280569703603,2.7796736882337516
1.28,2.611922947430317,2.5136430555304234,2.658280702714043,2.779673820957999
1.29,2.6569796229846587,2.5136429041376176,2.658280551321237,2.7796736698909363
1.3,2.672923885748748,2.5136428038874747,2.6582804510710942,2.7796735698564965
1.31,2.657909966856912,2.513642774001344,2.6582804211849633,2.77967354003467
1.32,2.6132725639220737,2.513642772934875,2.6582804201184946,2.7796735389704956
1.33,2.5436690956895323,2.51364277858117,2.6582804257647896,2.7796735446046417
1.3336277855456746,2.513642781353038,2.513642781553167,2.6582804287367865,2.779673547570244
1.3336277855456746,2.513642781353038,2.513642781553167,2.6582804287367865,2.779673547570244
1.34,2.455962979822823,2.5136427847395573,2.6582804319231768,2.779673550749778
1.35,2.3586415544223596,2.5136427889796913,2.658280436163311,2.779673554980789
1.36,2.260623020105776,2.513642790241441,2.6582804374250606,2.779673556239824
1.37,2.1714318514858344,2.513642789541285,2.6582804367249047,2.7796735555411742
1.3800000000000001,2.100031034243618,2.51364278832034,2.6582804355039595,2.7796735543228563
1.3900000000000001,2.0535359268631317,2.513642787047257,2.6582804342308766,2.7796735530525125
1.4000000000000001,2.0364400093819905,2.5136427862520296,2.658280433435649,2.7796735522589966
1.41,2.0511039865560816,2.513642786006098,2.6582804331897174,2.7796735520135933
1.42,2.095552974159684,2.513642786129086,2.6582804333127057,2.7796735521363174
1.43,2.16592027826446,2.5136427863389006,2.65828043352252,2.7796735523456806
1.44,2.254967648480511,2.5136427865632838,2.6582804337469033,2.7796735525695806
1.45,2.35431079666116,2.5136427866910567,2.658280433874676,2.7796735526970786
1.46,2.453602720672306,2.513642786728882,2.6582804339125015,2.779673552734822
1.4664495992603046,2.5136427869130173,2.5136427867128703,2.65828043389649,2.7796735527188448
1.4664495992603046,2.5136427869130173,2.5136427867128703,2.65828043389649,2.7796735527188448
1.47,2.544009090108937,2.513642786699949,2.6582804338835686,2.7796735527059515
1.48,2.6157384458948507,2.5136427866609514,2.658280433844571,2.7796735526670378
1.49,2.6623774127298736,2.513642786619561,2.6582804338031805,2.7796735526257366
1.5,2.679246269567724,2.513642786598082,2.6582804337817016,2.779673552604304
