time,stage_id,x2,v2
0.18,stage1,0.029535237385420778,0.3165882491267724
0.181,stage1,0.032775965598814016,0.3315004732083665
0.182,stage1,0.032775965598814016,0.3315004732083665
0.183,stage1,0.032775965598814016,0.3315004732083665
0.184,stage1,0.032775965598814016,0.3315004732083665
0.185,stage1,0.032775965598814016,0.3315004732083665
0.186,stage1,0.032775965598814016,0.3315004732083665
0.187,stage1,0.032775965598814016,0.3315004732083665
0.188,stage1,0.032775965598814016,0.3315004732083665
0.189,stage1,0.032775965598814016,0.3315004732083665
0.19,stage1,0.032775965598814016,0.3315004732083665
0.191,stage1,0.036164090467446335,0.34606664875935617
0.192,stage1,0.036164090467446335,0.34606664875935617
0.193,stage1,0.036164090467446335,0.34606664875935617
0.194,stage1,0.036164090467446335,0.34606664875935617
0.195,stage1,0.036164090467446335,0.34606664875935617
0.196,stage1,0.036164090467446335,0.34606664875935617
0.197,stage1,0.036164090467446335,0.34606664875935617
0.198,stage1,0.036164090467446335,0.34606664875935617
0.199,stage1,0.036164090467446335,0.34606664875935617
0.2,stage1,0.036164090467446335,0.34606664875935617
0.201,stage1,0.03969612408488564,0.360281332780518
0.202,stage1,0.03969612408488564,0.360281332780518
0.203,stage1,0.03969612408488564,0.360281332780518
0.204,stage1,0.03969612408488564,0.360281332780518
0.205,stage1,0.03969612408488564,0.360281332780518
0.206,stage1,0.03969612408488564,0.360281332780518
0.207,stage1,0.03969612408488564,0.360281332780518
0.208,stage1,0.03969612408488564,0.360281332780518
0.209,stage1,0.03969612408488564,0.360281332780518
0.21,stage1,0.03969612408488564,0.360281332780518
0.211,stage1,0.04336852535438892,0.37413933023974233
0.212,stage1,0.04336852535438892,0.37413933023974233
0.213,stage1,0.04336852535438892,0.37413933023974233
0.214,stage1,0.04336852535438892,0.37413933023974233
0.215,stage1,0.04336852535438892,0.37413933023974233
0.216,stage1,0.04336852535438892,0.37413933023974233
0.217,stage1,0.04336852535438892,0.37413933023974233
0.218,stage1,0.04336852535438892,0.37413933023974233
0.219,stage1,0.04336852535438892,0.37413933023974233
0.22,stage1,0.04336852535438892,0.37413933023974233
0.221,stage1,0.04717770246921068,0.38763569417840227
0.222,stage1,0.04717770246921068,0.38763569417840227
0.223,stage1,0.04717770246921068,0.38763569417840227
0.224,stage1,0.04717770246921068,0.38763569417840227
0.225,stage1,0.04717770246921068,0.38763569417840227
0.226,stage1,0.04717770246921068,0.38763569417840227
0.227,stage1,0.04717770246921068,0.38763569417840227
0.228,stage1,0.04717770246921068,0.38763569417840227
0.229,stage1,0.04717770246921068,0.38763569417840227
0.23,stage1,0.04717770246921068,0.38763569417840227
0.231,stage1,0.05112001539334385,0.40076572569167696
0.232,stage1,0.05112001539334385,0.40076572569167696
0.233,stage1,0.05112001539334385,0.40076572569167696
0.234,stage1,0.05112001539334385,0.40076572569167696
0.235,stage1,0.05112001539334385,0.40076572569167696
0.236,stage1,0.05112001539334385,0.40076572569167696
0.237,stage1,0.05112001539334385,0.40076572569167696
0.238,stage1,0.05112001539334385,0.40076572569167696
0.239,stage1,0.05112001539334385,0.40076572569167696
0.24,stage1,0.05112001539334385,0.40076572569167696
0.241,stage1,0.05519177834143894,0.4135249737840999
0.242,stage1,0.05519177834143894,0.4135249737840999
0.243,stage1,0.05519177834143894,0.4135249737840999
0.244,stage1,0.05519177834143894,0.4135249737840999
0.245,stage1,0.05519177834143894,0.4135249737840999
0.246,stage1,0.05519177834143894,0.4135249737840999
0.247,stage1,0.05519177834143894,0.4135249737840999
0.248,stage1,0.05519177834143894,0.4135249737840999
0.249,stage1,0.05519177834143894,0.4135249737840999
0.25,stage1,0.05519177834143894,0.4135249737840999
0.251,stage1,0.05938926225666034,0.42590923510165285
0.252,stage1,0.05938926225666034,0.42590923510165285
0.253,stage1,0.05938926225666034,0.42590923510165285
0.254,stage1,0.05938926225666034,0.42590923510165285
0.255,stage1,0.05938926225666034,0.42590923510165285
0.256,stage1,0.05938926225666034,0.42590923510165285
0.257,stage1,0.05938926225666034,0.42590923510165285
0.258,stage1,0.05938926225666034,0.42590923510165285
0.259,stage1,0.05938926225666034,0.42590923510165285
0.26,stage1,0.05938926225666034,0.42590923510165285
0.261,stage1,0.0637086972852519,0.43791455354177355
0.262,stage1,0.0637086972852519,0.43791455354177355
0.263,stage1,0.0637086972852519,0.43791455354177355
0.264,stage1,0.0637086972852519,0.43791455354177355
0.265,stage1,0.0637086972852519,0.43791455354177355
0.266,stage1,0.0637086972852519,0.43791455354177355
0.267,stage1,0.0637086972852519,0.43791455354177355
0.268,stage1,0.0637086972852519,0.43791455354177355
0.269,stage1,0.0637086972852519,0.43791455354177355
0.27,stage1,0.0637086972852519,0.43791455354177355
0.271,stage1,0.06814627524659814,0.44953721974269395
0.272,stage1,0.06814627524659814,0.44953721974269395
0.273,stage1,0.06814627524659814,0.44953721974269395
0.274,stage1,0.06814627524659814,0.44953721974269395
0.275,stage1,0.06814627524659814,0.44953721974269395
0.276,stage1,0.06814627524659814,0.44953721974269395
0.277,stage1,0.06814627524659814,0.44953721974269395
0.278,stage1,0.06814627524659814,0.44953721974269395
0.279,stage1,0.06814627524659814,0.44953721974269395
0.28,stage1,0.06814627524659814,0.44953721974269395
0.281,stage1,0.07269815209758147,0.46077377045356993
0.282,stage1,0.07269815209758147,0.46077377045356993
0.283,stage1,0.07269815209758147,0.46077377045356993
0.284,stage1,0.07269815209758147,0.46077377045356993
0.285,stage1,0.07269815209758147,0.46077377045356993
0.286,stage1,0.07269815209758147,0.46077377045356993
0.287,stage1,0.07269815209758147,0.46077377045356993
0.288,stage1,0.07269815209758147,0.46077377045356993
0.289,stage1,0.07269815209758147,0.46077377045356993
0.29,stage1,0.07269815209758147,0.46077377045356993
0.291,stage1,0.07736045039005107,0.4716209877869105
0.292,stage1,0.07736045039005107,0.4716209877869105
0.293,stage1,0.07736045039005107,0.4716209877869105
0.294,stage1,0.07736045039005107,0.4716209877869105
0.295,stage1,0.07736045039005107,0.4716209877869105
0.296,stage1,0.07736045039005107,0.4716209877869105
0.297,stage1,0.07736045039005107,0.4716209877869105
0.298,stage1,0.07736045039005107,0.4716209877869105
0.299,stage1,0.07736045039005107,0.4716209877869105
0.3,stage1,0.07736045039005107,0.4716209877869105
0.301,stage1,0.08212926172023385,0.48207589835485565
0.302,stage1,0.08212926172023385,0.48207589835485565
0.303,stage1,0.08212926172023385,0.48207589835485565
0.304,stage1,0.08212926172023385,0.48207589835485565
0.305,stage1,0.08212926172023385,0.48207589835485565
0.306,stage1,0.08212926172023385,0.48207589835485565
0.307,stage1,0.08212926172023385,0.48207589835485565
0.308,stage1,0.08212926172023385,0.48207589835485565
0.309,stage1,0.08212926172023385,0.48207589835485565
0.31,stage1,0.08212926172023385,0.48207589835485565
0.311,stage1,0.08700064916893416,0.4921357722908974
0.312,stage1,0.08700064916893416,0.4921357722908974
0.313,stage1,0.08700064916893416,0.4921357722908974
0.314,stage1,0.08700064916893416,0.4921357722908974
0.315,stage1,0.08700064916893416,0.4921357722908974
0.316,stage1,0.08700064916893416,0.4921357722908974
0.317,stage1,0.08700064916893416,0.4921357722908974
0.318,stage1,0.08700064916893416,0.4921357722908974
0.319,stage1,0.08700064916893416,0.4921357722908974
0.32,stage1,0.08700064916893416,0.4921357722908974
0.321,stage1,0.09197064973138468,0.5017981221586765
0.322,stage1,0.09197064973138468,0.5017981221586765
0.323,stage1,0.09197064973138468,0.5017981221586765
0.324,stage1,0.09197064973138468,0.5017981221586765
0.325,stage1,0.09197064973138468,0.5017981221586765
0.326,stage1,0.09197064973138468,0.5017981221586765
0.327,stage1,0.09197064973138468,0.5017981221586765
0.328,stage1,0.09197064973138468,0.5017981221586765
0.329,stage1,0.09197064973138468,0.5017981221586765
0.33,stage1,0.09197064973138468,0.5017981221586765
0.331,stage1,0.0970352767356277,0.5110607017495307
0.332,stage1,0.0970352767356277,0.5110607017495307
0.333,stage1,0.0970352767356277,0.5110607017495307
0.334,stage1,0.0970352767356277,0.5110607017495307
0.335,stage1,0.0970352767356277,0.5110607017495307
0.336,stage1,0.0970352767356277,0.5110607017495307
0.337,stage1,0.0970352767356277,0.5110607017495307
0.338,stage1,0.0970352767356277,0.5110607017495307
0.339,stage1,0.0970352767356277,0.5110607017495307
0.34,stage1,0.0970352767356277,0.5110607017495307
0.341,stage1,0.10219052224832265,0.519921504770506
0.342,stage1,0.10219052224832265,0.519921504770506
0.343,stage1,0.10219052224832265,0.519921504770506
0.344,stage1,0.10219052224832265,0.519921504770506
0.345,stage1,0.10219052224832265,0.519921504770506
0.346,stage1,0.10219052224832265,0.519921504770506
0.347,stage1,0.10219052224832265,0.519921504770506
0.348,stage1,0.10219052224832265,0.519921504770506
0.349,stage1,0.10219052224832265,0.519921504770506
0.35,stage1,0.10219052224832265,0.519921504770506
0.351,stage1,0.1074323594668934,0.5283787634245838
0.352,stage1,0.1074323594668934,0.5283787634245838
0.353,stage1,0.1074323594668934,0.5283787634245838
0.354,stage1,0.1074323594668934,0.5283787634245838
0.355,stage1,0.1074323594668934,0.5283787634245838
0.356,stage1,0.1074323594668934,0.5283787634245838
0.357,stage1,0.1074323594668934,0.5283787634245838
0.358,stage1,0.1074323594668934,0.5283787634245838
0.359,stage1,0.1074323594668934,0.5283787634245838
0.36,stage1,0.1074323594668934,0.5283787634245838
0.361,stage1,0.11275674509694643,0.5364309468849074
0.362,stage1,0.11275674509694643,0.5364309468849074
0.363,stage1,0.11275674509694643,0.5364309468849074
0.364,stage1,0.11275674509694643,0.5364309468849074
0.365,stage1,0.11275674509694643,0.5364309468849074
0.366,stage1,0.11275674509694643,0.5364309468849074
0.367,stage1,0.11275674509694643,0.5364309468849074
0.368,stage1,0.11275674509694643,0.5364309468849074
0.369,stage1,0.11275674509694643,0.5364309468849074
0.37,stage1,0.11275674509694643,0.5364309468849074
0.371,stage1,0.11815962171390865,0.5440767596648342
0.372,stage1,0.11815962171390865,0.5440767596648342
0.373,stage1,0.11815962171390865,0.5440767596648342
0.374,stage1,0.11815962171390865,0.5440767596648342
0.375,stage1,0.11815962171390865,0.5440767596648342
0.376,stage1,0.11815962171390865,0.5440767596648342
0.377,stage1,0.11815962171390865,0.5440767596648342
0.378,stage1,0.11815962171390865,0.5440767596648342
0.379,stage1,0.11815962171390865,0.5440767596648342
0.38,stage1,0.11815962171390865,0.5440767596648342
0.381,stage1,0.12363692010785281,0.5513151398856648
0.382,stage1,0.12363692010785281,0.5513151398856648
0.383,stage1,0.12363692010785281,0.5513151398856648
0.384,stage1,0.12363692010785281,0.5513151398856648
0.385,stage1,0.12363692010785281,0.5513151398856648
0.386,stage1,0.12363692010785281,0.5513151398856648
0.387,stage1,0.12363692010785281,0.5513151398856648
0.388,stage1,0.12363692010785281,0.5513151398856648
0.389,stage1,0.12363692010785281,0.5513151398856648
0.39,stage1,0.12363692010785281,0.5513151398856648
0.391,stage1,0.12918456161049632,0.5581452574439423
0.392,stage1,0.12918456161049632,0.5581452574439423
0.393,stage1,0.12918456161049632,0.5581452574439423
0.394,stage1,0.12918456161049632,0.5581452574439423
0.395,stage1,0.12918456161049632,0.5581452574439423
0.396,stage1,0.12918456161049632,0.5581452574439423
0.397,stage1,0.12918456161049632,0.5581452574439423
0.398,stage1,0.12918456161049632,0.5581452574439423
0.399,stage1,0.12918456161049632,0.5581452574439423
0.4,stage1,0.12918456161049632,0.5581452574439423
0.401,stage1,0.1347984604033789,0.5645665120802367
0.402,stage1,0.1347984604033789,0.5645665120802367
0.403,stage1,0.1347984604033789,0.5645665120802367
0.404,stage1,0.1347984604033789,0.5645665120802367
0.405,stage1,0.1347984604033789,0.5645665120802367
0.406,stage1,0.1347984604033789,0.5645665120802367
0.407,stage1,0.1347984604033789,0.5645665120802367
0.408,stage1,0.1347984604033789,0.5645665120802367
0.409,stage1,0.1347984604033789,0.5645665120802367
0.41,stage1,0.1347984604033789,0.5645665120802367
0.411,stage1,0.14047452580624367,0.5705785313513678
0.412,stage1,0.14047452580624367,0.5705785313513678
0.413,stage1,0.14047452580624367,0.5705785313513678
0.414,stage1,0.14047452580624367,0.5705785313513678
0.415,stage1,0.14047452580624367,0.5705785313513678
0.416,stage1,0.14047452580624367,0.5705785313513678
0.417,stage1,0.14047452580624367,0.5705785313513678
0.418,stage1,0.14047452580624367,0.5705785313513678
0.419,stage1,0.14047452580624367,0.5705785313513678
0.42,stage1,0.14047452580624367,0.5705785313513678
0.421,stage1,0.14620866454466594,0.5761811685080437
0.422,stage1,0.14620866454466594,0.5761811685080437
0.423,stage1,0.14620866454466594,0.5761811685080437
0.424,stage1,0.14620866454466594,0.5761811685080437
0.425,stage1,0.14620866454466594,0.5761811685080437
0.426,stage1,0.14620866454466594,0.5761811685080437
0.427,stage1,0.14620866454466594,0.5761811685080437
0.428,stage1,0.14620866454466594,0.5761811685080437
0.429,stage1,0.14620866454466594,0.5761811685080437
0.43,stage1,0.14620866454466594,0.5761811685080437
0.431,stage1,0.15199678299599367,0.5813745002799201
0.432,stage1,0.15199678299599367,0.5813745002799201
0.433,stage1,0.15199678299599367,0.5813745002799201
0.434,stage1,0.15199678299599367,0.5813745002799201
0.435,stage1,0.15199678299599367,0.5813745002799201
0.436,stage1,0.15199678299599367,0.5813745002799201
0.437,stage1,0.15199678299599367,0.5813745002799201
0.438,stage1,0.15199678299599367,0.5813745002799201
0.439,stage1,0.15199678299599367,0.5813745002799201
0.44,stage1,0.15199678299599367,0.5813745002799201
0.441,stage1,0.15783478941268425,0.5861588245701144
0.442,stage1,0.15783478941268425,0.5861588245701144
0.443,stage1,0.15783478941268425,0.5861588245701144
0.444,stage1,0.15783478941268425,0.5861588245701144
0.445,stage1,0.15783478941268425,0.5861588245701144
0.446,stage1,0.15783478941268425,0.5861588245701144
0.447,stage1,0.15783478941268425,0.5861588245701144
0.448,stage1,0.15783478941268425,0.5861588245701144
0.449,stage1,0.15783478941268425,0.5861588245701144
0.45,stage1,0.15783478941268425,0.5861588245701144
0.451,stage1,0.16371859612214212,0.5905346580612307
0.452,stage1,0.16371859612214212,0.5905346580612307
0.453,stage1,0.16371859612214212,0.5905346580612307
0.454,stage1,0.16371859612214212,0.5905346580612307
0.455,stage1,0.16371859612214212,0.5905346580612307
0.456,stage1,0.16371859612214212,0.5905346580612307
0.457,stage1,0.16371859612214212,0.5905346580612307
0.458,stage1,0.16371859612214212,0.5905346580612307
0.459,stage1,0.16371859612214212,0.5905346580612307
0.46,stage1,0.16371859612214212,0.5905346580612307
0.461,stage1,0.169644121702183,0.5945027337349771
0.462,stage1,0.169644121702183,0.5945027337349771
0.463,stage1,0.169644121702183,0.5945027337349771
0.464,stage1,0.169644121702183,0.5945027337349771
0.465,stage1,0.169644121702183,0.5945027337349771
0.466,stage1,0.169644121702183,0.5945027337349771
0.467,stage1,0.169644121702183,0.5945027337349771
0.468,stage1,0.169644121702183,0.5945027337349771
0.469,stage1,0.169644121702183,0.5945027337349771
0.47,stage1,0.169644121702183,0.5945027337349771
0.471,stage1,0.17560729313127088,0.5980639983074774
0.472,stage1,0.17560729313127088,0.5980639983074774
0.473,stage1,0.17560729313127088,0.5980639983074774
0.474,stage1,0.17560729313127088,0.5980639983074774
0.475,stage1,0.17560729313127088,0.5980639983074774
0.476,stage1,0.17560729313127088,0.5980639983074774
0.477,stage1,0.17560729313127088,0.5980639983074774
0.478,stage1,0.17560729313127088,0.5980639983074774
0.479,stage1,0.17560729313127088,0.5980639983074774
0.48,stage1,0.17560729313127088,0.5980639983074774
0.481,stage1,0.18160404791269563,0.6012196095824043
0.482,stage1,0.18160404791269563,0.6012196095824043
0.483,stage1,0.18160404791269563,0.6012196095824043
0.484,stage1,0.18160404791269563,0.6012196095824043
0.485,stage1,0.18160404791269563,0.6012196095824043
0.486,stage1,0.18160404791269563,0.6012196095824043
0.487,stage1,0.18160404791269563,0.6012196095824043
0.488,stage1,0.18160404791269563,0.6012196095824043
0.489,stage1,0.18160404791269563,0.6012196095824043
0.49,stage1,0.18160404791269563,0.6012196095824043
0.491,stage1,0.18763033617187974,0.6039709337240756
0.492,stage1,0.18763033617187974,0.6039709337240756
0.493,stage1,0.18763033617187974,0.6039709337240756
0.494,stage1,0.18763033617187974,0.6039709337240756
0.495,stage1,0.18763033617187974,0.6039709337240756
0.496,stage1,0.18763033617187974,0.6039709337240756
0.497,stage1,0.18763033617187974,0.6039709337240756
0.498,stage1,0.18763033617187974,0.6039709337240756
0.499,stage1,0.18763033617187974,0.6039709337240756
0.5,stage1,0.18763033617187974,0.6039709337240756
0.501,stage1,0.193682122726025,0.6063195424526783
0.502,stage1,0.193682122726025,0.6063195424526783
0.503,stage1,0.193682122726025,0.6063195424526783
0.504,stage1,0.193682122726025,0.6063195424526783
0.505,stage1,0.193682122726025,0.6063195424526783
0.506,stage1,0.193682122726025,0.6063195424526783
0.507,stage1,0.193682122726025,0.6063195424526783
0.508,stage1,0.193682122726025,0.6063195424526783
0.509,stage1,0.193682122726025,0.6063195424526783
0.51,stage1,0.193682122726025,0.6063195424526783
0.511,stage1,0.1997553891253312,0.6082672101638
0.512,stage1,0.1997553891253312,0.6082672101638
0.513,stage1,0.1997553891253312,0.6082672101638
0.514,stage1,0.1997553891253312,0.6082672101638
0.515,stage1,0.1997553891253312,0.6082672101638
0.516,stage1,0.1997553891253312,0.6082672101638
0.517,stage1,0.1997553891253312,0.6082672101638
0.518,stage1,0.1997553891253312,0.6082672101638
0.519,stage1,0.1997553891253312,0.6082672101638
0.52,stage1,0.1997553891253312,0.6082672101638
0.521,stage1,0.20584613566504062,0.6098159109744647
0.522,stage1,0.20584613566504062,0.6098159109744647
0.523,stage1,0.20584613566504062,0.6098159109744647
0.524,stage1,0.20584613566504062,0.6098159109744647
0.525,stage1,0.20584613566504062,0.6098159109744647
0.526,stage1,0.20584613566504062,0.6098159109744647
0.527,stage1,0.20584613566504062,0.6098159109744647
0.528,stage1,0.20584613566504062,0.6098159109744647
0.529,stage1,0.20584613566504062,0.6098159109744647
0.53,stage1,0.20584613566504062,0.6098159109744647
0.531,stage1,0.21195038336758484,0.6109678156978839
0.532,stage1,0.21195038336758484,0.6109678156978839
0.533,stage1,0.21195038336758484,0.6109678156978839
0.534,stage1,0.21195038336758484,0.6109678156978839
0.535,stage1,0.21195038336758484,0.6109678156978839
0.536,stage1,0.21195038336758484,0.6109678156978839
