time,h,v
0.016875,0.9986218482812499,-0.16554375
0.0171,0.9985846009374999,-0.16775099999999998
0.017325,0.9985468569624999,-0.16995824999999998
0.01755,0.9985086163562499,-0.17216549999999997
0.017775,0.9984698791187498,-0.17437274999999997
0.018,0.9984306452499998,-0.17657999999999996
0.018224999999999998,0.9983909147499999,-0.17878724999999995
0.01845,0.9983506876187499,-0.18099449999999997
0.018675,0.9983099638562499,-0.18320174999999997
0.0189,0.9982687434624999,-0.18540899999999996
0.019125,0.9982270264374999,-0.18761624999999996
0.01935,0.9981848127812499,-0.18982349999999995
0.019575,0.9981421024937499,-0.19203074999999994
0.019799999999999998,0.9980988955749999,-0.19423799999999994
0.020025,0.9980551920249998,-0.19644524999999996
0.02025,0.9980109918437499,-0.19865249999999995
0.020475,0.9979662950312499,-0.20085974999999995
0.0207,0.9979211015874999,-0.20306699999999994
0.020925,0.9978754115124999,-0.20527424999999994
0.02115,0.9978292248062499,-0.20748149999999993
0.021374999999999998,0.9977825414687499,-0.20968874999999992
0.0216,0.9977353614999999,-0.21189599999999995
0.021825,0.9976876848999998,-0.21410324999999994
0.02205,0.9976395116687499,-0.21631049999999993
0.022275,0.9975908418062499,-0.21851774999999993
0.0225,0.9975416753124999,-0.22072499999999992
0.022725,0.9974920121874999,-0.22293224999999992
0.022949999999999998,0.9974418524312499,-0.2251394999999999
0.023174999999999998,0.9973911960437499,-0.2273467499999999
0.0234,0.9973400430249999,-0.22955399999999992
0.023625,0.9972883933749999,-0.23176124999999992
0.02385,0.9972362470937498,-0.2339684999999999
0.024075,0.9971836041812498,-0.2361757499999999
0.0243,0.9971304646374999,-0.2383829999999999
0.024524999999999998,0.9970768284624999,-0.2405902499999999
0.024749999999999998,0.9970226956562499,-0.2427974999999999
0.024975,0.9969680662187499,-0.2450047499999999
0.0252,0.9969129401499999,-0.2472119999999999
0.025425,0.9968573174499998,-0.2494192499999999
0.02565,0.9968011981187498,-0.2516264999999999
0.025875,0.9967445821562498,-0.2538337499999999
0.026099999999999998,0.9966874695624999,-0.2560409999999999
0.026324999999999998,0.9966298603374999,-0.2582482499999999
0.02655,0.9965717544812499,-0.26045549999999995
0.026775,0.9965131519937499,-0.26266274999999994
0.027,0.9964540528749999,-0.26486999999999994
0.027225,0.9963944571249999,-0.26707724999999993
0.02745,0.9963343647437498,-0.2692844999999999
0.027674999999999998,0.9962737757312499,-0.2714917499999999
0.027899999999999998,0.9962126900874999,-0.2736989999999999
0.028125,0.9961511078124999,-0.27590624999999996
0.02835,0.99608902890625,-0.27811349999999996
0.028575,0.99602645336875,-0.28032074999999995
0.0288,0.9959633811999999,-0.28252799999999995
0.029025,0.9958998123999999,-0.28473524999999994
0.029249999999999998,0.9958357469687499,-0.28694249999999993
0.029474999999999998,0.9957711849062498,-0.2891497499999999
0.0297,0.9957061262124999,-0.291357
0.029925,0.9956405708874999,-0.29356424999999997
0.03015,0.9955745189312499,-0.29577149999999996
0.030375,0.9955079703437499,-0.29797874999999996
0.0306,0.9954409251249999,-0.30018599999999995
0.030824999999999998,0.9953733832749999,-0.30239324999999995
0.031049999999999998,0.9953053447937499,-0.30460049999999994
0.031275,0.9952368096812498,-0.30680774999999993
0.0315,0.9951677779374999,-0.309015
0.031724999999999996,0.9950982495624999,-0.3112222499999999
0.03195,0.99502822455625,-0.31342949999999997
0.032175,0.99495770291875,-0.31563675
0.0324,0.99488668465,-0.31784399999999996
0.032625,0.99481516975,-0.32005125
0.03285,0.9947431582187499,-0.32225849999999995
0.033075,0.9946706500562499,-0.32446575
0.033299999999999996,0.9945976452624998,-0.32667299999999994
0.033525,0.9945241438374999,-0.32888025
0.03375,0.9944501457812499,-0.33108750000000003
0.033975,0.9943756510937499,-0.33329475
0.0342,0.9943006597749999,-0.335502
0.034425,0.9942251718249999,-0.33770924999999996
0.03465,0.9941491872437499,-0.3399165
0.034874999999999996,0.9940727060312499,-0.34212374999999995
0.0351,0.9939957281874998,-0.344331
0.035325,0.9939182537124999,-0.34653825000000005
0.03555,0.9938402826062499,-0.3487455
0.035775,0.9937618148687499,-0.35095275000000004
0.036,0.9936828504999999,-0.35316
0.036225,0.9936033894999999,-0.35536725
0.036449999999999996,0.9935234318687499,-0.35757449999999996
0.036675,0.9934429776062499,-0.35978175
0.0369,0.9933620267124998,-0.36198900000000006
0.037125,0.9932805791874999,-0.36419625
0.03735,0.9931986350312499,-0.36640350000000005
0.037575,0.99311619424375,-0.36861075
0.0378,0.993033256825,-0.37081800000000004
0.038024999999999996,0.992949822775,-0.37302525
0.03825,0.99286589209375,-0.3752325
0.038475,0.99278146478125,-0.3774397500000001
0.0387,0.9926965408374999,-0.379647
0.038925,0.9926111202624999,-0.38185425000000006
0.03915,0.9925252030562499,-0.3840615
0.039375,0.99243878921875,-0.38626875000000005
0.039599999999999996,0.99235187875,-0.388476
0.039825,0.99226447165,-0.39068325000000004
0.04005,0.99217656791875,-0.3928905000000001
0.040275,0.99208816755625,-0.39509775
0.0405,0.9919992705624999,-0.3973050000000001
0.040725,0.9919098769374999,-0.39951225
0.04095,0.9918199866812499,-0.40171950000000006
0.041174999999999996,0.99172959979375,-0.40392675
0.0414,0.991638716275,-0.40613400000000005
0.041625,0.991547336125,-0.4083412500000001
0.04185,0.99145545934375,-0.41054850000000004
0.042075,0.99136308593125,-0.4127557500000001
0.0423,0.9912702158875,-0.414963
0.042525,0.9911768492124999,-0.4171702500000001
0.042749999999999996,0.9910829859062499,-0.4193775
0.042975,0.9909886259687499,-0.42158475000000006
0.0432,0.9908937694,-0.4237920000000001
0.043425,0.9907984162,-0.42599925000000005
0.04365,0.99070256636875,-0.4282065000000001
0.043875,0.99060621990625,-0.43041375000000004
0.0441,0.9905093768125,-0.4326210000000001
0.044324999999999996,0.9904120370874999,-0.43482825
0.04455,0.9903142007312499,-0.4370355000000001
0.044774999999999995,0.9902158677437499,-0.43924275
0.045,0.990117038125,-0.44145000000000006
0.045225,0.990017711875,-0.4436572500000001
0.04545,0.98991788899375,-0.44586450000000005
0.045675,0.98981756948125,-0.4480717500000001
0.045899999999999996,0.9897167533375,-0.45027900000000004
0.046125,0.9896154405625,-0.4524862500000001
0.046349999999999995,0.9895136311562499,-0.45469350000000003
0.046575,0.9894113251187499,-0.4569007500000001
0.0468,0.9893085224499999,-0.4591080000000001
0.047025,0.9892052231499999,-0.46131525000000007
0.04725,0.9891014272187499,-0.4635225000000001
0.047474999999999996,0.9889971346562499,-0.46572975000000005
0.0477,0.9888923454624999,-0.4679370000000001
0.047924999999999995,0.9887870596374999,-0.47014425000000004
0.04815,0.9886812771812499,-0.4723515000000001
0.048375,0.9885749980937498,-0.47455875000000014
0.0486,0.9884682223749999,-0.4767660000000001
0.048825,0.9883609500249999,-0.47897325000000013
0.049049999999999996,0.9882531810437499,-0.48118050000000007
0.049275,0.9881449154312499,-0.4833877500000001
0.049499999999999995,0.9880361531874999,-0.48559500000000005
0.049725,0.9879268943124999,-0.4878022500000001
0.04995,0.9878171388062499,-0.49000950000000015
0.050175,0.9877068866687498,-0.4922167500000001
0.0504,0.9875961378999999,-0.49442400000000014
0.050624999999999996,0.9874848924999999,-0.4966312500000001
0.05085,0.98737315046875,-0.49883850000000013
0.051074999999999995,0.98726091180625,-0.5010457500000001
0.0513,0.9871481765125,-0.5032530000000001
0.051525,0.9870349445875,-0.50546025
0.05175,0.9869212160312499,-0.5076675
0.051975,0.9868069908437499,-0.50987475
0.052199999999999996,0.9866922690249998,-0.512082
0.052425,0.9865770505749999,-0.51428925
0.052649999999999995,0.9864613354937499,-0.5164965
0.052875,0.9863451237812499,-0.51870375
0.0531,0.9862284154375,-0.520911
0.053325,0.9861112104624999,-0.52311825
0.05355,0.9859935088562499,-0.5253255
0.053774999999999996,0.9858753106187499,-0.52753275
0.054,0.9857566157499998,-0.52974
0.054224999999999995,0.9856374242499999,-0.53194725
0.05445,0.9855177361187499,-0.5341545
0.054675,0.98539755135625,-0.53636175
0.0549,0.9852768699625,-0.538569
0.055125,0.9851556919375,-0.54077625
0.055349999999999996,0.98503401728125,-0.5429835
0.055575,0.9849118459937499,-0.54519075
0.055799999999999995,0.9847891780749999,-0.5473979999999999
0.056025,0.9846660135249998,-0.5496052499999999
0.05625,0.9845423523437499,-0.5518124999999999
0.056475,0.9844181945312499,-0.5540197499999999
0.0567,0.9842935400874999,-0.5562269999999999
0.056924999999999996,0.9841683890124999,-0.5584342499999999
0.05715,0.9840427413062499,-0.5606414999999999
0.057374999999999995,0.9839165969687499,-0.5628487499999999
0.0576,0.9837899559999999,-0.5650559999999999
0.057825,0.9836628183999998,-0.5672632499999999
0.05805,0.9835351841687499,-0.5694704999999999
0.058275,0.9834070533062499,-0.5716777499999999
0.058499999999999996,0.9832784258124999,-0.5738849999999999
0.058725,0.9831493016874999,-0.5760922499999999
0.058949999999999995,0.9830196809312499,-0.5782994999999999
0.059175,0.9828895635437499,-0.5805067499999998
0.0594,0.9827589495249999,-0.5827139999999998
0.059625,0.9826278388749998,-0.5849212499999998
0.05985,0.9824962315937498,-0.5871284999999998
0.060074999999999996,0.9823641276812498,-0.5893357499999998
0.0603,0.9822315271374998,-0.5915429999999998
0.060524999999999995,0.9820984299624999,-0.5937502499999998
0.06075,0.9819648361562499,-0.5959574999999998
0.060975,0.9818307457187498,-0.5981647499999998
0.0612,0.9816961586499998,-0.6003719999999998
0.061425,0.9815610749499998,-0.6025792499999998
0.061649999999999996,0.9814254946187497,-0.6047864999999998
0.061875,0.9812894176562498,-0.6069937499999998
0.062099999999999995,0.9811528440624998,-0.6092009999999998
0.062325,0.9810157738374998,-0.6114082499999998
0.06255,0.9808782069812498,-0.6136154999999998
0.062775,0.9807401434937498,-0.6158227499999998
0.063,0.9806015833749998,-0.6180299999999997
0.063225,0.9804625266249998,-0.6202372499999997
0.06344999999999999,0.9803229732437497,-0.6224444999999996
0.063675,0.9801829232312498,-0.6246517499999996
0.0639,0.9800423765874998,-0.6268589999999996
0.064125,0.9799013333124998,-0.6290662499999996
0.06435,0.9797597934062499,-0.6312734999999996
0.064575,0.9796177568687499,-0.6334807499999995
0.0648,0.9794752236999998,-0.6356879999999995
0.065025,0.9793321938999998,-0.6378952499999995
0.06525,0.9791886674687498,-0.6401024999999995
0.06547499999999999,0.9790446444062498,-0.6423097499999993
0.0657,0.9789001247124999,-0.6445169999999993
0.065925,0.9787551083874999,-0.6467242499999993
0.06615,0.9786095954312499,-0.6489314999999993
0.066375,0.9784635858437499,-0.6511387499999993
0.06659999999999999,0.9783170796249999,-0.6533459999999992
0.066825,0.9781700767749999,-0.6555532499999992
0.06705,0.9780225772937499,-0.6577604999999992
0.067275,0.9778745811812498,-0.6599677499999992
0.0675,0.9777260884374999,-0.6621749999999992
0.067725,0.9775770990624999,-0.6643822499999991
0.06795,0.9774276130562499,-0.6665894999999991
0.068175,0.9772776304187499,-0.668796749999999
0.0684,0.9771271511499999,-0.671003999999999
0.06862499999999999,0.9769761752499999,-0.6732112499999989
0.06885,0.9768247027187499,-0.6754184999999989
0.069075,0.9766727335562498,-0.6776257499999989
0.0693,0.9765202677624998,-0.6798329999999989
0.069525,0.9763673053374998,-0.6820402499999989
0.06974999999999999,0.9762138462812499,-0.6842474999999988
0.069975,0.9760598905937499,-0.6864547499999988
0.0702,0.9759054382749999,-0.6886619999999988
0.070425,0.9757504893249999,-0.6908692499999988
0.07065,0.9755950437437498,-0.6930764999999988
0.070875,0.9754391015312498,-0.6952837499999986
0.0711,0.9752826626874997,-0.6974909999999986
0.071325,0.9751257272124998,-0.6996982499999986
0.07155,0.9749682951062498,-0.7019054999999986
0.07177499999999999,0.9748103663687498,-0.7041127499999985
0.072,0.9746519409999999,-0.7063199999999985
0.072225,0.9744930189999998,-0.7085272499999985
0.07245,0.9743336003687498,-0.7107344999999985
0.072675,0.9741736851062498,-0.7129417499999985
0.07289999999999999,0.9740132732124998,-0.7151489999999984
0.073125,0.9738523646874998,-0.7173562499999984
0.07335,0.9736909595312498,-0.7195634999999984
0.073575,0.9735290577437499,-0.7217707499999984
0.0738,0.9733666593249999,-0.7239779999999983
0.074025,0.9732037642749999,-0.7261852499999982
0.07425,0.9730403725937499,-0.7283924999999982
0.074475,0.9728764842812498,-0.7305997499999982
0.0747,0.9727120993374998,-0.7328069999999982
0.07492499999999999,0.9725472177624999,-0.7350142499999981
0.07515,0.9723818395562499,-0.7372214999999981
0.075375,0.9722159647187499,-0.7394287499999981
0.0756,0.97204959325,-0.7416359999999981
0.075825,0.97188272515,-0.7438432499999981
0.07604999999999999,0.97171536041875,-0.746050499999998
0.076275,0.9715474990562499,-0.748257749999998
0.0765,0.9713791410624999,-0.7504649999999979
0.076725,0.9712102864374998,-0.7526722499999979
0.07695,0.9710409351812499,-0.7548794999999979
0.077175,0.9708710872937499,-0.7570867499999978
0.0774,0.970700742775,-0.7592939999999978
0.077625,0.970529901625,-0.7615012499999978
0.07785,0.97035856384375,-0.7637084999999978
0.07807499999999999,0.97018672943125,-0.7659157499999977
0.0783,0.9700143983874999,-0.7681229999999977
0.078525,0.9698415707124999,-0.7703302499999977
0.07875,0.9696682464062498,-0.7725374999999977
0.078975,0.9694944254687499,-0.7747447499999977
0.07919999999999999,0.9693201078999999,-0.7769519999999975
0.079425,0.9691452936999999,-0.7791592499999975
0.07965,0.9689699828687499,-0.7813664999999975
0.079875,0.9687941754062499,-0.7835737499999975
0.0801,0.9686178713124999,-0.7857809999999975
0.080325,0.9684410705874998,-0.7879882499999974
0.08055,0.9682637732312498,-0.7901954999999974
0.080775,0.9680859792437498,-0.7924027499999974
0.081,0.9679076886249999,-0.7946099999999974
0.08122499999999999,0.9677289013749999,-0.7968172499999973
0.08145,0.9675496174937499,-0.7990244999999973
0.081675,0.9673698369812499,-0.8012317499999972
0.0819,0.9671895598374999,-0.8034389999999972
0.082125,0.9670087860624998,-0.8056462499999972
0.08234999999999999,0.9668275156562498,-0.8078534999999971
0.082575,0.9666457486187499,-0.8100607499999971
0.0828,0.9664634849499999,-0.8122679999999971
0.083025,0.9662807246499999,-0.8144752499999971
0.08325,0.9660974677187499,-0.8166824999999971
0.083475,0.9659137141562499,-0.818889749999997
0.0837,0.9657294639624999,-0.821096999999997
0.083925,0.9655447171374999,-0.823304249999997
0.08415,0.9653594736812499,-0.825511499999997
0.08437499999999999,0.9651737335937499,-0.8277187499999968
0.0846,0.964987496875,-0.8299259999999968
0.084825,0.964800763525,-0.8321332499999968
0.08505,0.96461353354375,-0.8343404999999968
0.085275,0.96442580693125,-0.8365477499999968
0.08549999999999999,0.9642375836875,-0.8387549999999967
0.085725,0.9640488638125,-0.8409622499999967
0.08595,0.96385964730625,-0.8431694999999967
0.086175,0.9636699341687499,-0.8453767499999967
0.0864,0.9634797244,-0.8475839999999967
0.086625,0.963289018,-0.8497912499999966
0.08685,0.96309781496875,-0.8519984999999966
0.087075,0.96290611530625,-0.8542057499999965
0.0873,0.9627139190125,-0.8564129999999965
0.08752499999999999,0.9625212260875,-0.8586202499999964
0.08775,0.96232803653125,-0.8608274999999964
0.087975,0.9621343503437499,-0.8630347499999964
0.0882,0.9619401675249999,-0.8652419999999964
0.088425,0.9617454880749999,-0.8674492499999964
0.08864999999999999,0.96155031199375,-0.8696564999999963
0.088875,0.96135463928125,-0.8718637499999963
0.0891,0.9611584699375,-0.8740709999999963
0.089325,0.9609618039625,-0.8762782499999963
0.08954999999999999,0.96076464135625,-0.8784854999999961
0.089775,0.9605669821187499,-0.8806927499999961
0.09,0.9603688262499999,-0.8828999999999961
0.090225,0.9601701737499999,-0.8851072499999961
0.09045,0.95997102461875,-0.8873144999999961
0.09067499999999999,0.95977137885625,-0.889521749999996
0.0909,0.9595712364625,-0.891728999999996
0.091125,0.9593705974375,-0.893936249999996
0.09135,0.95916946178125,-0.896143499999996
0.091575,0.9589678294937499,-0.898350749999996
0.09179999999999999,0.9587657005749999,-0.9005579999999959
0.092025,0.9585630750249999,-0.9027652499999959
0.09225,0.95835995284375,-0.9049724999999958
0.092475,0.95815633403125,-0.9071797499999958
0.09269999999999999,0.9579522185875,-0.9093869999999957
0.092925,0.9577476065125,-0.9115942499999957
0.09315,0.95754249780625,-0.9138014999999957
0.093375,0.95733689246875,-0.9160087499999957
0.0936,0.9571307904999999,-0.9182159999999957
0.09382499999999999,0.9569241919,-0.9204232499999956
0.09405,0.95671709666875,-0.9226304999999956
0.094275,0.9565095048062501,-0.9248377499999956
0.0945,0.9563014163125001,-0.9270449999999956
0.094725,0.9560928311875001,-0.9292522499999956
0.09494999999999999,0.9558837494312501,-0.9314594999999954
0.095175,0.9556741710437501,-0.9336667499999954
0.0954,0.955464096025,-0.9358739999999954
0.095625,0.955253524375,-0.9380812499999954
0.09584999999999999,0.95504245609375,-0.9402884999999953
0.096075,0.9548308911812501,-0.9424957499999953
0.0963,0.9546188296375001,-0.9447029999999953
0.096525,0.9544062714625001,-0.9469102499999953
0.09675,0.9541932166562501,-0.9491174999999953
0.09697499999999999,0.9539796652187501,-0.9513247499999952
0.0972,0.9537656171500001,-0.9535319999999952
0.097425,0.95355107245,-0.9557392499999952
0.09765,0.95333603111875,-0.9579464999999951
0.097875,0.95312049315625,-0.9601537499999951
0.09809999999999999,0.9529044585625001,-0.962360999999995
0.098325,0.9526879273375001,-0.964568249999995
0.09855,0.9524708994812501,-0.966775499999995
0.098775,0.9522533749937501,-0.968982749999995
0.09899999999999999,0.952035353875,-0.9711899999999949
0.099225,0.951816836125,-0.9733972499999949
0.09945,0.95159782174375,-0.9756044999999949
0.099675,0.95137831073125,-0.9778117499999949
0.0999,0.9511583030875,-0.9800189999999949
0.10012499999999999,0.9509377988125001,-0.9822262499999947
0.10035,0.9507167979062501,-0.9844334999999947
0.100575,0.9504953003687501,-0.9866407499999947
0.1008,0.9502733062000001,-0.9888479999999947
0.101025,0.9500508154,-0.9910552499999947
0.10124999999999999,0.94982782796875,-0.9932624999999946
0.101475,0.9496043439062499,-0.9954697499999946
0.1017,0.9493803632125,-0.9976769999999946
0.101925,0.9491558858875,-0.9998842499999946
0.10214999999999999,0.94893091193125,-1.0020914999999946
0.102375,0.94870544134375,-1.0042987499999947
0.1026,0.948479474125,-1.0065059999999948
0.102825,0.948253010275,-1.008713249999995
0.10305,0.9480260497937499,-1.010920499999995
0.10327499999999999,0.94779859268125,-1.0131277499999949
0.1035,0.9475706389375,-1.015334999999995
0.103725,0.9473421885625001,-1.017542249999995
0.10395,0.9471132415562501,-1.0197494999999952
0.104175,0.9468837979187501,-1.0219567499999953
0.10439999999999999,0.9466538576500001,-1.0241639999999952
0.104625,0.9464234207500001,-1.0263712499999953
0.10485,0.94619248721875,-1.0285784999999954
0.105075,0.94596105705625,-1.0307857499999955
0.10529999999999999,0.9457291302625,-1.0329929999999954
0.105525,0.9454967068375001,-1.0352002499999955
0.10575,0.9452637867812501,-1.0374074999999956
0.105975,0.9450303700937501,-1.0396147499999957
0.1062,0.9447964567750001,-1.0418219999999958
0.10642499999999999,0.9445620468250001,-1.0440292499999957
0.10665,0.9443271402437501,-1.0462364999999958
0.106875,0.94409173703125,-1.048443749999996
0.1071,0.9438558371875,-1.050650999999996
0.107325,0.9436194407125,-1.052858249999996
0.10754999999999999,0.9433825476062501,-1.055065499999996
0.107775,0.9431451578687501,-1.057272749999996
0.108,0.9429072715000001,-1.0594799999999962
0.108225,0.9426688885000001,-1.0616872499999963
0.10844999999999999,0.9424300088687501,-1.0638944999999962
0.108675,0.94219063260625,-1.0661017499999963
0.1089,0.9419507597125,-1.0683089999999964
0.109125,0.9417103901875,-1.0705162499999965
0.10935,0.9414695240312501,-1.0727234999999966
0.10957499999999999,0.9412281612437501,-1.0749307499999965
0.1098,0.9409863018250001,-1.0771379999999966
0.110025,0.9407439457750001,-1.0793452499999967
0.11025,0.9405010930937501,-1.0815524999999968
0.110475,0.94025774378125,-1.083759749999997
0.11069999999999999,0.9400138978375,-1.0859669999999968
0.110925,0.9397695552625,-1.088174249999997
0.11115,0.93952471605625,-1.090381499999997
0.111375,0.93927938021875,-1.092588749999997
0.11159999999999999,0.93903354775,-1.094795999999997
0.111825,0.93878721865,-1.097003249999997
0.11205,0.93854039291875,-1.0992104999999972
0.112275,0.93829307055625,-1.1014177499999973
0.1125,0.9380452515625,-1.1036249999999974
0.11272499999999999,0.9377969359375,-1.1058322499999973
0.11295,0.9375481236812501,-1.1080394999999974
0.113175,0.9372988147937501,-1.1102467499999975
0.1134,0.9370490092750001,-1.1124539999999976
0.113625,0.9367987071250001,-1.1146612499999977
0.11384999999999999,0.9365479083437501,-1.1168684999999976
0.114075,0.9362966129312501,-1.1190757499999977
0.1143,0.9360448208875001,-1.1212829999999978
0.114525,0.9357925322125,-1.123490249999998
0.11474999999999999,0.9355397469062501,-1.1256974999999978
0.114975,0.9352864649687501,-1.127904749999998
0.1152,0.9350326864000001,-1.130111999999998
0.115425,0.9347784112000002,-1.1323192499999981
0.11565,0.9345236393687502,-1.1345264999999982
0.11587499999999999,0.9342683709062501,-1.136733749999998
0.1161,0.9340126058125001,-1.1389409999999982
0.116325,0.9337563440875001,-1.1411482499999983
0.11655,0.93349958573125,-1.1433554999999984
0.11677499999999999,0.9332423307437501,-1.1455627499999983
0.11699999999999999,0.9329845791250001,-1.1477699999999984
0.117225,0.9327263308750001,-1.1499772499999985
0.11745,0.9324675859937501,-1.1521844999999986
0.117675,0.9322083444812501,-1.1543917499999987
0.11789999999999999,0.9319486063375001,-1.1565989999999986
0.118125,0.9316883715625001,-1.1588062499999987
0.11835,0.93142764015625,-1.1610134999999988
0.118575,0.9311664121187501,-1.163220749999999
0.1188,0.9309046874500001,-1.165427999999999
0.11902499999999999,0.9306424661500001,-1.167635249999999
0.11925,0.9303797482187501,-1.169842499999999
0.119475,0.9301165336562501,-1.1720497499999991
0.1197,0.9298528224625001,-1.1742569999999992
0.11992499999999999,0.9295886146375001,-1.176464249999999
0.12014999999999999,0.92932391018125,-1.1786714999999992
0.120375,0.92905870909375,-1.1808787499999993
0.1206,0.928793011375,-1.1830859999999994
0.120825,0.9285268170250001,-1.1852932499999995
0.12104999999999999,0.9282601260437501,-1.1875004999999994
0.121275,0.9279929384312501,-1.1897077499999995
0.1215,0.9277252541875001,-1.1919149999999996
0.121725,0.9274570733125,-1.1941222499999997
0.12195,0.92718839580625,-1.1963294999999998
0.12217499999999999,0.9269192216687501,-1.1985367499999997
0.1224,0.9266495509000001,-1.2007439999999998
0.122625,0.9263793835000002,-1.20295125
0.12285,0.9261087194687502,-1.2051585
0.12307499999999999,0.9258375588062502,-1.20736575
0.12329999999999999,0.9255659015125002,-1.209573
0.123525,0.9252937475875002,-1.2117802500000001
0.12375,0.9250210970312501,-1.2139875000000002
0.123975,0.9247479498437501,-1.2161947500000003
0.12419999999999999,0.9244743060250001,-1.2184020000000002
0.124425,0.9242001655750002,-1.2206092500000003
0.12465,0.9239255284937502,-1.2228165000000004
0.124875,0.9236503947812502,-1.2250237500000005
0.1251,0.9233747644375002,-1.2272310000000004
0.125325,0.9230986374625002,-1.2294382500000005
0.12555,0.9228220138562502,-1.2316455000000006
0.125775,0.9225448936187501,-1.2338527500000007
0.126,0.9222672767500001,-1.2360600000000008
0.126225,0.9219891632500001,-1.238267250000001
0.12645,0.9217105531187502,-1.240474500000001
0.126675,0.9214314463562502,-1.2426817500000011
0.12689999999999999,0.9211518429625002,-1.2448890000000008
0.127125,0.9208717429375002,-1.247096250000001
0.12735,0.9205911462812502,-1.249303500000001
0.127575,0.9203100529937501,-1.2515107500000011
0.1278,0.9200284630750001,-1.2537180000000012
0.128025,0.9197463765250001,-1.2559252500000013
0.12825,0.9194637933437502,-1.2581325000000014
0.128475,0.9191807135312502,-1.2603397500000015
0.1287,0.9188971370875002,-1.2625470000000016
0.12892499999999998,0.9186130640125002,-1.2647542500000013
0.12915,0.9183284943062502,-1.2669615000000014
0.129375,0.9180434279687502,-1.2691687500000015
0.1296,0.9177578650000001,-1.2713760000000016
0.129825,0.9174718054000001,-1.2735832500000017
0.13005,0.9171852491687501,-1.2757905000000018
0.130275,0.9168981963062501,-1.277997750000002
0.1305,0.9166106468125002,-1.280205000000002
0.130725,0.9163226006875002,-1.2824122500000021
0.13094999999999998,0.9160340579312501,-1.2846195000000018
