time,room.RAT,room.energy,wall.Tisurf,wall.Tosurf,der(room.RAT),der(room.energy),der(wall.Tisurf),der(wall.Tosurf),OAT,RAT,fanspeed,room.DT,room.EWT,room.Qin,room.Qout,room.SAT,room.fs,room.mdota,room.mdotw,room.vo,valveopen,wall.C,wall.R,room.Tisurf,room.fanspeed,room.valveopen,wall.OAT,wall.RAT
0.0245,16.000000032386033,0.011901119992119569,15.999978188310562,9.999716878575454,1.314561423579935e-06,0.48575999934450675,-0.0008902893529733431,-0.01155577694330485,0.0,16.000000032386033,0.0,0.48051742123143737,28.381726874962613,0.48575999934450675,0.005242578113069385,25.600000019694594,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999978188310562,0.0,0.0,0.0,16.000000032386033
0.025,16.000000033043314,0.012143999991791823,15.999977743165886,9.999711100686982,1.3142687220366222e-06,0.4857599993312034,-0.0008902900055513572,-0.011555768960646605,0.0,16.000000033043314,0.0,0.48041042874842343,28.38172687528087,0.4857599993312034,0.005349570582779961,25.600000020088903,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999977743165886,0.0,0.0,0.0,16.000000033043314
0.025500000000000002,16.00000003370045,0.012386879991457425,15.999977298020882,9.999705322802502,1.313976020374354e-06,0.4857599993179029,-0.0008902906581286745,-0.011555760977993972,0.0,16.00000003370045,0.0,0.48030343622192717,28.381726875599057,0.4857599993179029,0.005456563095975753,25.600000020483126,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999977298020882,0.0,0.0,0.0,16.00000003370045
0.026000000000000002,16.000000034357438,0.012629759991116377,15.999976852875553,9.999699544922013,1.3136833185942968e-06,0.4857599993046055,-0.0008902913107052951,-0.011555752995346948,0.0,16.000000034357438,0.0,0.48019644365237507,28.381726875917174,0.4857599993046055,0.005563555652230434,25.600000020877257,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999976852875553,0.0,0.0,0.0,16.000000034357438
0.0265,16.000000035014278,0.012872639990768679,15.999976407729898,9.999693767045516,1.313390616697617e-06,0.4857599992913111,-0.0008902919632812201,-0.011555745012705527,0.0,16.000000035014278,0.0,0.4800894510401934,28.381726876235216,0.4857599992913111,0.00567054825111768,25.600000021271306,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999976407729898,0.0,0.0,0.0,16.000000035014278
0.027,16.000000035670972,0.013115519990414335,15.999975962583916,9.99968798917301,1.3130979146819818e-06,0.48575999927801955,-0.0008902926158564476,-0.011555737030069721,0.0,16.000000035670972,0.0,0.4799824583845294,28.381726876553188,0.48575999927801955,0.005777540893490141,25.600000021665263,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999975962583916,0.0,0.0,0.0,16.000000035670972
0.0275,16.00000003632752,0.013358399990053345,15.999975517437608,9.999682211304496,1.312805212548558e-06,0.48575999926473107,-0.0008902932684309791,-0.011555729047439518,0.0,16.00000003632752,0.0,0.4798754656858096,28.38172687687109,0.48575999926473107,0.005884533578921491,25.60000002205913,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999975517437608,0.0,0.0,0.0,16.00000003632752
0.028,16.000000036983923,0.013601279989685711,15.999975072290974,9.999676433439971,1.3125125102961784e-06,0.4857599992514454,-0.0008902939210048138,-0.011555721064814926,0.0,16.000000036983923,0.0,0.47976847294360736,28.381726877188925,0.4857599992514454,0.005991526307838058,25.600000022452914,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999975072290974,0.0,0.0,0.0,16.000000036983923
0.0285,16.00000003764018,0.013844159989311433,15.999974627144013,9.999670655579438,1.3122198079248436e-06,0.4857599992381627,-0.0008902945735779512,-0.01155571308219594,0.0,16.00000003764018,0.0,0.47966148015792287,28.381726877506686,0.4857599992381627,0.006098519080239839,25.60000002284661,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999974627144013,0.0,0.0,0.0,16.00000003764018
0.029,16.000000038296292,0.014087039988930515,15.999974181996727,9.999664877722896,1.31192710543572e-06,0.4857599992248831,-0.0008902952261503924,-0.011555705099582564,0.0,16.000000038296292,0.0,0.4795544873291826,28.381726877824377,0.4857599992248831,0.006205511895700511,25.60000002324022,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999974181996727,0.0,0.0,0.0,16.000000038296292
0.029500000000000002,16.000000038952255,0.014329919988542956,15.999973736849114,9.999659099870346,1.3116344028299736e-06,0.4857599992116064,-0.0008902958787221376,-0.011555697116974793,0.0,16.000000038952255,0.0,0.47944749445781265,28.381726878141993,0.4857599992116064,0.006312504753793746,25.60000002363374,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999973736849114,0.0,0.0,0.0,16.000000038952255
0.03,16.00000003960807,0.014572799988148758,15.999973291701174,9.999653322021787,1.3113417001052721e-06,0.48575999919833274,-0.0008902965312931857,-0.011555689134372632,0.0,16.00000003960807,0.0,0.47934050154296054,28.381726878459542,0.48575999919833274,0.006419497655372197,25.60000002402717,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999973291701174,0.0,0.0,0.0,16.00000003960807
0.0305,16.000000040263743,0.014815679987747925,15.99997284655291,9.99964754417722,1.3110489972627812e-06,0.48575999918506185,-0.0008902971838635376,-0.011555681151776083,0.0,16.000000040263743,0.0,0.4792335085850523,28.38172687877702,0.48575999918506185,0.006526490600009538,25.600000024420517,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.99997284655291,0.0,0.0,0.0,16.000000040263743
0.031,16.000000040919268,0.015058559987340457,15.999972401404317,9.999641766336644,1.3107562943013354e-06,0.48575999917179413,-0.0008902978364331923,-0.01155567316918514,0.0,16.000000040919268,0.0,0.47912651558366204,28.38172687909443,0.48575999917179413,0.006633483588132094,25.60000002481377,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999972401404317,0.0,0.0,0.0,16.000000040919268
0.0315,16.000000041574648,0.015301439986926355,15.999971956255399,9.99963598850006,1.3104635912209339e-06,0.4857599991585292,-0.0008902984890021498,-0.011555665186599806,0.0,16.000000041574648,0.0,0.4790195225387893,28.381726879411765,0.4857599991585292,0.006740476619739866,25.600000025206946,0.0001,5e-05,1e-05,0.0001,0.0,1606726.3679999998,0.0041946308724832215,15.999971956255399,0.0,0.0,0.0,16.000000041574648
