time,stage_id,disturbance_force_N_profile,enable,reset,x_ref_m_profile,x_m,theta_rad,x_dot_mps,theta_dot_rps,theta_meas_rad,theta_dot_meas_rps,force_cmd_N
5.437,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0026020182780789446,0.057505656636274174,0.0
5.438,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001270126400982861,0.025729050383900276,0.0
5.439,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0007548458278282743,0.02905796729705065,0.0
5.44,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0009152155087401321,0.04544961166546005,0.0
5.441,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004069257852952421,0.0822398714887298,0.0
5.442,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004383602381537388,0.0507858496797207,0.0
5.443,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001509347249135901,0.0189831922810199,0.0
5.444,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0004880754362295723,0.034856242399373044,0.0
5.445,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-3.9681373788785434e-05,0.020764210637449352,0.0
5.446,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00013022968997591642,0.022763931637077604,0.0
5.447,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0019022012207970604,0.04750412443126273,0.0
5.448,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0010033841655243186,0.055239927338295025,0.0
5.449,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.005588037090394401,0.051610978224000965,0.0
5.45,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0008447238832318646,0.06167696224942963,0.0
5.451,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00207812996817876,0.0915841407141676,0.0
5.452,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0011743048847691064,0.02597617464411457,0.0
5.453,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002884614155851418,0.05455080596033848,0.0
5.454,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004582770565385167,0.047162262848309114,0.0
5.455,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0012968056953556078,0.08834651410090069,0.0
5.456,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0005582911895584956,0.04495597565370544,0.0
5.457,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001984039279016827,0.05586252189023256,0.0
5.458,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004345725258733739,0.026824619174907548,0.0
5.459,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.005136251420352437,0.0478501734875544,0.0
5.46,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004086340091156702,0.05069189945202714,0.0
5.461,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004984105889021338,0.07178272974005431,0.0
5.462,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.003097647835658802,0.042086948139689676,0.0
5.463,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0017249587117841882,0.03869466348741811,0.0
5.464,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0011798142466408219,0.07795894839096722,0.0
5.465,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002653227183920034,0.035619829398394705,0.0
5.466,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.000982425849573005,0.02118514574451971,0.0
5.467,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002289546591546975,0.028138979009219533,0.0
5.468,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0030303133192000767,0.0651038289760781,0.0
5.469,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0009442881456861474,0.015671565014914388,0.0
5.47,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0037890566315037367,0.07074591244708733,0.0
5.471,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00020537392936692997,0.03423998751937543,0.0
5.472,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0029636087784383914,0.03674979737496119,0.0
5.473,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0013029127822361147,0.03860059966803306,0.0
5.474,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0018084106824423941,0.05801364984428242,0.0
5.475,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0004642274029991738,0.06515714989411883,0.0
5.476,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0018043686699162245,0.058946962853164475,0.0
5.477,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.003398113529439399,0.04021915102399588,0.0
5.478,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002821469156774973,0.056244207896067364,0.0
5.479,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002081785213092631,0.0032438111333367506,0.0
5.48,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.006249551611986234,0.07813237120185659,0.0
5.481,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001542020771329678,0.06753442604320635,0.0
5.482,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00045144235992994455,0.030373425602184867,0.0
5.483,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0021908934308493126,0.0477237763247111,0.0
5.484,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002372252825824431,0.04145036560415385,0.0
5.485,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.005104480157911027,0.03891778858208966,0.0
5.486,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0014432372772310745,0.08184047292888297,0.0
5.487,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0018581444728964806,0.055182566581597384,0.0
5.488,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002589902495119954,0.05143233810575512,0.0
5.489,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0023191614745000345,0.04225746929801795,0.0
5.49,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0030958312548498308,0.051801352740829774,0.0
5.491,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0007714183040549486,0.010350075761307337,0.0
5.492,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.005995061749960538,0.0131199323312257,0.0
5.493,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.003236393370974918,0.0446647210164632,0.0
5.494,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0013034006334172758,0.04396225091823128,0.0
5.495,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0028717532050050155,0.03883161096694106,0.0
5.496,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0074793490081861425,0.031226003190491975,0.0
5.497,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00033564292172643545,0.06076740551279146,0.0
5.498,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0033270566884643126,0.05790839591078039,0.0
5.499,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00024698942582177625,0.05781547249031889,0.0
5.5,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0019984010586569234,0.02950295726717094,0.0
5.501,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0012013794413176734,0.036477160281929655,0.0
5.502,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0008376252329530872,0.03145484907916387,0.0
5.503,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0013282340980290248,0.03453427579639239,0.0
5.504,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0004667775239457567,0.016410248336208237,0.0
5.505,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0008831105743941556,0.04820284827358501,0.0
5.506,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004575489645780864,0.09266299119827036,0.0
5.507,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0036864954808190197,0.02943221593121247,0.0
5.508,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004297974323000905,0.07700417579210973,0.0
5.509,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004344307534555005,0.07502597569848753,0.0
5.51,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00299835892765505,0.01704803007435067,0.0
5.511,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001454256894341316,0.07398277043131152,0.0
5.512,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00016816639251116962,0.051550184590492126,0.0
5.513,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0018058326268654877,0.0480542906269953,0.0
5.514,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0005860411381254855,0.07695515870729477,0.0
5.515,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00018255569332696712,0.06623326833995474,0.0
5.516,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00036336748241283556,0.059322855457527135,0.0
5.517,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0025336212224389963,0.015125833955294328,0.0
5.518,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0018481162069573635,0.07707376496177912,0.0
5.519,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0011501551156954948,0.08232101751427826,0.0
5.52,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0014038523734195218,0.015943694991016936,0.0
5.521,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0001260194560695878,0.08443055173845654,0.0
5.522,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00272060479974604,0.06901036054641069,0.0
5.523,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0017035996789712003,0.050262729103689556,0.0
5.524,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004719972419869178,0.04904206093245287,0.0
5.525,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.003969961403423717,0.03487102017629942,0.0
5.526,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0009087018688996225,-0.0034329543725241107,0.0
5.527,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0013764889733240563,0.022799916910460613,0.0
5.528,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0022058788531768014,0.04820009968722001,0.0
5.529,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0030449087010807783,0.06634692149494796,0.0
5.53,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00020961579684504873,0.04383790178301842,0.0
5.531,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0036679379813004207,0.07796825052437775,0.0
5.532,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0012350017284449516,0.03507437813158965,0.0
5.533,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0019964215470348132,0.05532348755148267,0.0
5.534,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0015158518667988854,0.04544142762412221,0.0
5.535,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001144595843879769,0.009901232729584819,0.0
5.536,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0005500801354319981,0.027189684278508312,0.0
5.537,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.008110152829996949,0.04602865601104072,0.0
5.538,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0050579050664035265,0.06808116851030724,0.0
5.539,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,9.401635063285484e-05,0.08090724547681379,0.0
5.54,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0005564455149836263,0.04997177151996935,0.0
5.541,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001921264770641677,0.061643600397984,0.0
5.542,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0048096265131841115,0.024672803620721193,0.0
5.543,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00014447607940116383,0.04756332724172138,0.0
5.544,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.000935423482758275,0.0499691149959829,0.0
5.545,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00022004872960060886,0.06140073135805527,0.0
5.546,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.003502931108268583,0.03274477137676762,0.0
5.547,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-7.258291447862418e-05,0.0699636836871165,0.0
5.548,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0003535485857852552,0.027213493826391585,0.0
5.549,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004585286042042743,0.04826660976620904,0.0
5.55,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004293052771173797,0.04077200168185612,0.0
5.551,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.000465840967807128,0.04589447036026473,0.0
5.552,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004141203943770027,0.0711025209039282,0.0
5.553,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002351959423874448,0.032569284186920525,0.0
5.554,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0009588421277574356,0.05506285875756697,0.0
5.555,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004694304749939661,0.06655366139192176,0.0
5.556,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004769524125162878,0.041292053855208316,0.0
5.557,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0009873254667936782,0.03993222384700052,0.0
