"time","x_m","x_dot_mps","theta_rad","theta_dot_radps","force_cmd_N"
4.86,0.29857681489677484,0.002783371797452483,-0.00036840250415884004,0.000616781463160961,-0.0032793292751280845
4.87,0.29860441264025306,0.0027405286666332923,-0.00036233535746892656,0.0005986211944188632,-0.003255376825351597
4.88,0.298631584190925,0.0026980917758040153,-0.000356444654982797,0.0005813922796433266,-0.0032315087082190885
4.89,0.2986583335846059,0.002656056390832585,-0.00035072132067608564,0.0005650517463477094,-0.00320767846640857
4.9,0.29868466481331707,0.002614418414925012,-0.0003451567005146199,0.0005495580249928491,-0.0031838437827085286
4.91,0.2987105818313842,0.0025731743389937624,-0.00033974254854936725,0.0005348709262624538,-0.0031599662813008855
4.92,0.298736088561052,0.002532321194310272,-0.000334471013242251,0.0005209516176901853,-0.0031360113347869145
4.93,0.29876118889763836,0.0024918565073778765,-0.00032933462402894763,0.0005077625997051562,-0.0031119478769046083
4.94,0.29878588671424805,0.0024517782569617153,-0.00032432627812412616,0.0004952676811600316,-0.0030877482209099583
4.95,0.29881018586606894,0.0024120848332126006,-0.0003194392275739642,0.0004834319544032866,-0.0030633878835479855
4.96,0.2988340901942708,0.002372774998822452,-0.00031466706656017244,0.0004722217699543771,-0.0030388454145691135
4.97,0.29885760352952584,0.002333847852149418,-0.0003100037189591871,0.00046160471083808783,-0.0030141022317251576
4.98,0.2988807296951719,0.0022953027922513487,-0.0003054434261596404,0.0004515495666320446,-0.002989142461163219
4.99,0.29890347251003563,0.00225713948576719,-0.00030098073514069377,0.0004420263072784329,-0.002963952783168633
5.0,0.29892583579093474,0.002219357835586336,-0.0002966104868133193,0.00043300605670912117,-0.0029385222831690427
5.01,0.298947823354876,0.002181957951246916,-0.0002923278046261386,0.0004244610663307531,-0.0029128423079178845
5.02,0.2989694390209669,0.0021449401210047866,-0.000288128083436972,0.00041636468841405993,-0.002886906326778682
5.03,0.2989906866120568,0.002108304785515847,-0.00028400697865082407,0.0004086913494295852,-0.002860709798033767
5.04,0.2990115699561232,0.0020720525130751527,-0.0002799603956246188,0.0004014165233697615,-0.0028342500401157267
5.05,0.2990320928874194,0.002036183976357282,-0.00027598447933861096,0.0003945167050951821,-0.002807526107677649
5.06,0.29905225924739703,0.0020006999306033967,-0.00027207560433403457,0.00038796938374074334,-0.0027805386724080172
5.07,0.29907207288541815,0.0019656011932012722,-0.00026823036491620077,0.0003817530162156346,-0.0027532899085138673
5.08,0.29909153765927077,0.0019308886246057106,-0.00026444556562192975,0.0003758470008289891,-0.002725783382744762
5.09,0.2991106574355007,0.0018965631105477645,-0.0002607182119498958,0.0003702316510710851,-0.002698023948888739
5.1,0.29912943608957204,0.0018626255454821615,-0.0002570455013521698,0.0003648881695783892,-0.002670017646632772
5.11,0.29914787750586935,0.0018290768172234688,-0.0002534248144849786,0.000359798622308748,-0.0026417716046824857
5.12,0.2991659855775516,0.0017959177927225369,-0.0002498537067164387,0.0003549459129514868,-0.002613293948054096
5.13,0.2991837642062708,0.0017631493049358865,-0.00024632989988878924,0.00035031375759541836,-0.002584593709430205
5.14,0.29920121730176463,0.001730772140741777,-0.00024285127433242584,0.00034588665967622174,-0.0025556807444813145
5.15,0.2992183487813341,0.0016987870298577942,-0.0002394158611288297,0.0003416498852230744,-0.0025265656510526924
5.16,0.299235162569215,0.0016671946347159156,-0.00023602183461929874,0.0003375894384229313,-0.0024972596921131185
5.17,0.2992516625958541,0.0016359955412520461,-0.00023266750515620792,0.00033369203751950233,-0.002467774722380245
5.18,0.29926785279709744,0.0016051902505682233,-0.00022935131209336646,0.0003299450910624388,-0.0024381231184871233
5.19,0.29928373711330014,0.0015747791714267468,-0.00022607181701188916,0.0003263366745209759,-0.0024083177126361655
5.2,0.29929931948836525,0.0015447626135365626,-0.00022282769717786645,0.00032285550727506157,-0.002378371729600648
5.21,0.29931460386872005,0.0015151407815933683,-0.0002196177392279904,0.00031949092999570265,-0.0023482987270013744
5.22,0.2993295942022363,0.0014859137700360152,-0.0002164408330791878,0.000316232882425036,-0.002318112538746142
5.23,0.29934429443710225,0.0014570815584828121,-0.00021329596605820905,0.00031307188156561857,-0.002287827221540084
