time,stage_id,valve,level,y,_output
6.2,stage1,1,1.3600786851132585,136,0
6.21,stage1,1,1.355280027639937,136,0
6.22,stage1,1,1.3505333915017388,135,0
6.23,stage1,1,1.3458382127452404,135,0
6.24,stage1,1,1.341193933530731,134,0
6.25,stage1,1,1.336600002065934,134,0
6.26,stage1,1,1.3320558725404488,133,0
6.27,stage1,1,1.3275610050609006,133,0
6.28,stage1,1,1.3231148655867973,132,0
6.29,stage1,1,1.3187169258670777,132,0
6.3,stage1,1,1.3143666633773505,131,0
6.31,stage1,1,1.3100635612578124,131,0
6.32,stage1,1,1.3058071082518385,131,0
6.33,stage1,1,1.3015967986452406,130,0
6.34,stage1,1,1.2974321322061813,130,0
6.35,stage1,1,1.2933126141257425,129,0
6.36,stage1,1,1.2892377549591352,129,0
6.37,stage1,1,1.2852070705675487,129,0
6.38,stage1,1,1.281220082060629,128,0
6.39,stage1,1,1.2772763157395817,128,0
6.4,stage1,1,1.2733753030408914,127,0
6.41,stage1,1,1.2695165804806503,127,0
6.42,stage1,1,1.265699689599492,127,0
6.43,stage1,1,1.2619241769081215,126,0
6.44,stage1,1,1.2581895938334346,126,0
6.45,stage1,1,1.2544954966652235,125,0
6.46,stage1,1,1.2508414465034579,125,0
6.47,stage1,1,1.2472270092061402,125,0
6.48,stage1,1,1.2436517553377229,124,0
6.49,stage1,1,1.240115260118089,124,0
6.5,stage1,1,1.236617103372081,124,0
6.51,stage1,1,1.2331568694795814,123,0
6.52,stage1,1,1.2297341473261307,123,0
6.53,stage1,1,1.2263485302540846,123,0
6.54,stage1,1,1.2229996160142957,122,0
6.55,stage1,1,1.2196870067183239,122,0
6.56,stage1,1,1.216410308791162,122,0
6.57,stage1,1,1.2131691329244751,121,0
6.58,stage1,1,1.2099630940303459,121,0
6.59,stage1,1,1.206791811195522,121,0
6.6,stage1,1,1.2036549076361593,120,0
6.61,stage1,1,1.2005520106530565,120,0
6.62,stage1,1,1.1974827515873727,120,0
6.63,stage1,1,1.1944467657768283,119,0
6.64,stage1,1,1.1914436925123777,119,0
6.65,stage1,1,1.1884731749953537,119,0
6.66,stage1,1,1.1855348602950762,119,0
6.67,stage1,1,1.182628399306919,118,0
6.68,stage1,1,1.1797534467108337,118,0
6.69,stage1,1,1.1769096609303205,118,0
6.7,stage1,1,1.1740967040918453,117,0
6.71,stage1,1,1.1713142419846974,117,0
6.72,stage1,1,1.1685619440212809,117,0
6.73,stage1,1,1.1658394831978374,117,0
6.74,stage1,1,1.1631465360555937,116,0
6.75,stage1,1,1.1604827826423325,116,0
6.76,stage1,1,1.1578479064743774,116,0
6.77,stage1,1,1.155241594498991,116,0
6.78,stage1,1,1.1526635370571825,115,0
6.79,stage1,1,1.150113427846914,115,0
6.8,stage1,1,1.147590963886711,115,0
6.81,stage1,1,1.1450958454796631,115,0
6.82,stage1,1,1.1426277761778172,114,0
6.83,stage1,1,1.1401864627469567,114,0
6.84,stage1,1,1.1377716151317607,114,0
6.85,stage1,1,1.135382946421344,114,0
6.86,stage1,1,1.133020172815167,113,0
6.87,stage1,1,1.130683013589318,113,0
6.88,stage1,1,1.1283711910631606,113,0
6.89,stage1,1,1.126084430566341,113,0
6.9,stage1,1,1.1238224604061546,112,0
6.91,stage1,1,1.121585011835266,112,0
6.92,stage1,1,1.1193718190197786,112,0
6.93,stage1,1,1.1171826190076504,112,0
6.94,stage1,1,1.1150171516974532,112,0
6.95,stage1,1,1.1128751598074684,111,0
6.96,stage1,1,1.11075638884512,111,0
6.97,stage1,1,1.1086605870767374,111,0
6.98,stage1,1,1.1065875054976477,111,0
6.99,stage1,1,1.1045368978025896,110,0
7.0,stage1,1,1.1025085203564509,110,0
7.01,stage1,1,1.100502132165321,110,0
7.02,stage1,1,1.0985174948478593,110,0
7.03,stage1,1,1.096554372606971,110,0
7.04,stage1,1,1.0946125322017937,109,0
7.05,stage1,1,1.0926917429199852,109,0
7.06,stage1,1,1.0907917765503108,109,0
7.07,stage1,1,1.0889124073555312,109,0
7.08,stage1,1,1.0870534120455821,109,0
7.09,stage1,1,1.0852145697510438,109,0
7.1,stage1,1,1.0833956619969003,108,0
7.11,stage1,1,1.0815964726765817,108,0
7.12,stage1,1,1.0798167880262883,108,0
7.13,stage1,1,1.078056396599594,108,0
7.14,stage1,1,1.076315089242322,108,0
7.15,stage1,1,1.0745926590676973,107,0
7.16,stage1,1,1.0728889014317644,107,0
7.17,stage1,1,1.0712036139090748,107,0
7.18,stage1,1,1.0695365962686356,107,0
7.19,stage1,1,1.0678876504501196,107,0
7.2,stage1,1,1.0662565805403346,107,0
7.21,stage1,1,1.064643192749946,106,0
7.22,stage1,1,1.0630472953904526,106,0
7.23,stage1,1,1.061468698851412,106,0
7.24,stage1,1,1.0599072155779123,106,0
7.25,stage1,1,1.0583626600482894,106,0
7.26,stage1,1,1.0568348487520836,106,0
7.27,stage1,1,1.0553236001682378,106,0
7.28,stage1,1,1.0538287347435304,105,0
7.29,stage1,1,1.0523500748712415,105,0
7.3,stage1,1,1.050887444870052,105,0
7.31,stage1,1,1.0494406709631718,105,0
7.32,stage1,1,1.0480095812576904,105,0
7.33,stage1,1,1.046594005724157,105,0
7.34,stage1,1,1.0451937761763772,105,0
7.35,stage1,1,1.0438087262514313,104,0
7.36,stage1,1,1.0424386913899084,104,0
7.37,stage1,1,1.0410835088163553,104,0
7.38,stage1,1,1.039743017519936,104,0
7.39,stage1,1,1.0384170582353032,104,0
7.4,stage1,1,1.0371054734236744,104,0
7.41,stage1,1,1.0358081072541152,104,0
7.42,stage1,1,1.0345248055850254,103,0
7.43,stage1,1,1.0332554159458234,103,0
7.44,stage1,1,1.031999787518833,103,0
7.45,stage1,1,1.0307577711213642,103,0
7.46,stage1,1,1.0295292191879877,103,0
7.47,stage1,1,1.0283139857530033,103,0
7.48,stage1,1,1.0271119264330972,103,0
7.49,stage1,1,1.0259228984101876,103,0
7.5,stage1,1,1.024746760414456,102,0
7.51,stage1,1,1.023583372707564,102,0
7.52,stage1,1,1.0224325970660497,102,0
7.53,stage1,1,1.0212942967649052,102,0
7.54,stage1,1,1.0201683365613332,102,0
7.55,stage1,1,1.0190545826786772,102,0
7.56,stage1,1,1.0179529027905283,102,0
7.57,stage1,1,1.0168631660050031,102,0
7.58,stage1,1,1.015785242849192,102,0
7.59,stage1,1,1.0147190052537773,101,0
7.6,stage1,1,1.0136643265378158,101,0
7.61,stage1,1,1.0126210813936887,101,0
7.62,stage1,1,1.0115891458722133,101,0
7.63,stage1,1,1.0105683973679163,101,0
7.64,stage1,1,1.0095587146044676,101,0
7.65,stage1,1,1.00855997762027,101,0
7.66,stage1,1,1.007572067754208,101,0
7.67,stage1,1,1.0065948676315482,101,0
7.68,stage1,1,1.0056282611499943,101,0
7.69,stage1,1,1.0046721334658932,100,0
7.7,stage1,1,1.0037263709805904,100,0
7.71,stage1,1,1.002790861326932,100,0
7.72,stage1,1,1.0018654933559163,100,0
7.73,stage1,1,1.0009501571234858,100,0
7.74,stage1,1,1.0000447438774662,100,0
7.75,stage1,0,0.9991491460446443,100,0
7.76,stage1,0,1.0073340250959968,101,0
7.77,stage1,0,1.017334025095997,102,0
7.78,stage1,0,1.0273340250959972,103,0
7.79,stage1,0,1.0373340250959975,104,0
7.8,stage1,0,1.0473340250959977,105,0
7.81,stage1,0,1.057334025095998,106,0
7.82,stage1,0,1.0673340250959982,107,0
7.83,stage1,0,1.0773340250959984,108,0
7.84,stage1,0,1.0873340250959986,109,0
7.85,stage1,0,1.0973340250959989,110,0
7.86,stage1,0,1.107334025095999,111,0
7.87,stage1,0,1.1173340250959993,112,0
7.88,stage1,0,1.1273340250959996,113,0
7.89,stage1,0,1.1373340250959998,114,0
7.9,stage1,0,1.147334025096,115,0
7.91,stage1,0,1.1573340250960003,116,0
7.92,stage1,0,1.1673340250960005,117,0
7.93,stage1,0,1.1773340250960007,118,0
7.94,stage1,0,1.187334025096001,119,0
7.95,stage1,0,1.1973340250960012,120,0
7.96,stage1,0,1.2073340250960014,121,0
7.97,stage1,0,1.2173340250960016,122,0
7.98,stage1,0,1.2273340250960019,123,0
7.99,stage1,0,1.237334025096002,124,0
8.0,stage1,0,1.2473340250960023,125,0
8.01,stage1,0,1.2573340250960026,126,0
8.02,stage1,0,1.2673340250960028,127,0
8.03,stage1,0,1.277334025096003,128,0
8.04,stage1,0,1.2873340250960033,129,0
8.05,stage1,0,1.2973340250960035,130,0
8.06,stage1,0,1.3073340250960037,131,0
8.07,stage1,0,1.317334025096004,132,0
8.08,stage1,0,1.3273340250960042,133,0
8.09,stage1,0,1.3373340250960044,134,0
8.1,stage1,0,1.3473340250960046,135,0
8.11,stage1,0,1.3573340250960049,136,0
8.12,stage1,0,1.367334025096005,137,0
8.13,stage1,0,1.3773340250960053,138,0
8.14,stage1,0,1.3873340250960056,139,0
8.15,stage1,0,1.3973340250960058,140,0
8.16,stage1,0,1.407334025096006,141,0
8.17,stage1,0,1.4173340250960063,142,0
8.18,stage1,0,1.4273340250960065,143,0
8.19,stage1,0,1.4373340250960067,144,0
8.2,stage1,0,1.447334025096007,145,0
8.21,stage1,0,1.4573340250960072,146,0
8.22,stage1,0,1.4673340250960074,147,0
8.23,stage1,0,1.4773340250960076,148,0
8.24,stage1,0,1.4873340250960079,149,0
8.25,stage1,0,1.497334025096008,150,0
8.26,stage1,0,1.5073340250960083,151,0
8.27,stage1,0,1.5173340250960086,152,0
8.28,stage1,0,1.5273340250960088,153,0
8.29,stage1,0,1.537334025096009,154,0
8.3,stage1,0,1.5473340250960093,155,0
8.31,stage1,0,1.5573340250960095,156,0
8.32,stage1,0,1.5673340250960097,157,0
8.33,stage1,0,1.57733402509601,158,0
8.34,stage1,0,1.5873340250960102,159,0
8.35,stage1,0,1.5973340250960104,160,0
8.36,stage1,0,1.6073340250960106,161,0
8.37,stage1,0,1.6173340250960109,162,0
8.38,stage1,0,1.627334025096011,163,0
8.39,stage1,0,1.6373340250960113,164,0
8.4,stage1,0,1.6473340250960116,165,0
8.41,stage1,0,1.6573340250960118,166,0
8.42,stage1,0,1.667334025096012,167,0
8.43,stage1,0,1.6773340250960123,168,0
8.44,stage1,0,1.6873340250960125,169,0
8.45,stage1,0,1.6973340250960127,170,0
8.46,stage1,0,1.707334025096013,171,0
8.47,stage1,0,1.7173340250960132,172,0
8.48,stage1,0,1.7273340250960134,173,0
8.49,stage1,0,1.7373340250960136,174,0
8.5,stage1,0,1.7473340250960139,175,0
8.51,stage1,0,1.757334025096014,176,0
8.52,stage1,0,1.7673340250960143,177,0
8.53,stage1,0,1.7773340250960146,178,0
8.54,stage1,0,1.7873340250960148,179,0
8.55,stage1,0,1.797334025096015,180,0
8.56,stage1,0,1.8073340250960153,181,0
8.57,stage1,0,1.8173340250960155,182,0
8.58,stage1,0,1.8273340250960157,183,0
8.59,stage1,0,1.837334025096016,184,0
