case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-002316,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.3383160522207618,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002316
case_bench_fmu-002317,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.3153079468756914,28.000000000000064,28.160255680657514,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002317
case_bench_fmu-002319,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.35051203705370426,27.99983598726217,28.160075128877576,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002319
case_bench_fmu-002320,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,True,True,True,0.3549579819664359,1.5421572065332024e-15,2.3812294879814528e-15,6.350311427009004e-16,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002320
case_bench_fmu-002321,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.3457106542773545,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002321
case_bench_fmu-002322,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.32867361092939973,27.99983598726217,28.160075128877576,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002322
case_bench_fmu-002323,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.36999406199902296,1.5421572065332024e-15,2.3812294879814528e-15,6.350311427009004e-16,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002323
case_bench_fmu-002325,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.3399631241336465,27.99983598726217,28.160075128877576,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002325
case_bench_fmu-002324,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.5613037627190351,3.5356503467478952,4.64916389480076,0.10752470807205355,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002324
case_bench_fmu-002326,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.35807051323354244,1.5421572065332024e-15,2.3812294879814528e-15,6.350311427009004e-16,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002326
case_bench_fmu-002336,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.39254946541041136,3.079684178426709,3.520870811798934,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002336
