time,stage_id,valve,level,y,_output
9.8,stage1,1,1.4673327770304074,147,0
9.9,stage1,1,1.4105446700018538,141,0
10.0,stage1,1,1.3596210470765457,136,0
10.1,stage1,1,1.3139562854296205,131,0
10.2,stage1,1,1.2730073046524855,127,0
10.3,stage1,1,1.236287108023603,124,0
10.4,stage1,1,1.2033589907695417,120,0
10.5,stage1,1,1.1738313464364951,117,0
10.6,stage1,1,1.1473530096056397,115,0
10.7,stage1,1,1.1236090795643408,112,0
10.8,stage1,1,1.1023171752650829,110,0
10.9,stage1,1,1.0832240770332295,108,0
11.0,stage1,1,1.0661027150842235,107,0
11.1,stage1,1,1.050749469035354,105,0
11.2,stage1,1,1.0369817462958197,104,0
11.3,stage1,1,1.0246358105354376,102,0
11.4,stage1,1,1.0135648344064812,101,0
11.5,stage1,1,1.0036371533601194,100,0
11.6,stage1,1,0.9947346997905117,99,0
11.7,stage1,0,1.0929275984192277,109,0
11.8,stage1,0,1.19292759841923,119,0
11.9,stage1,0,1.2929275984192323,129,0
12.0,stage1,0,1.3929275984192346,139,0
12.1,stage1,0,1.492927598419237,149,0
12.2,stage1,0,1.5929275984192393,159,0
12.3,stage1,0,1.6929275984192416,169,0
12.4,stage1,0,1.7929275984192439,179,0
12.5,stage1,0,1.8929275984192462,189,0
12.6,stage1,0,1.9929275984192485,199,0
12.7,stage1,0,2.0929275984192466,209,0
12.8,stage1,1,1.9749440801783025,197,0
12.9,stage1,1,1.865735165806379,187,0
13.0,stage1,1,1.7678042104258473,177,0
13.1,stage1,1,1.679986543920326,168,0
13.2,stage1,1,1.6012377711700907,160,0
13.3,stage1,1,1.5306213513033848,153,0
13.4,stage1,1,1.4672974596332637,147,0
13.5,stage1,1,1.410512999817568,141,0
13.6,stage1,1,1.3595926474589686,136,0
13.7,stage1,1,1.313930818628693,131,0
13.8,stage1,1,1.2729844677974569,127,0
13.9,stage1,1,1.2362666295210587,124,0
14.0,stage1,1,1.2033406270734057,120,0
14.1,stage1,1,1.1738148791515925,117,0
14.2,stage1,1,1.147338242890374,115,0
14.3,stage1,1,1.1235958378015953,112,0
14.4,stage1,1,1.1023053009736472,110,0
14.5,stage1,1,1.083213428994913,108,0
14.6,stage1,1,1.0660931666643778,107,0
14.7,stage1,1,1.0507409066768392,105,0
14.8,stage1,1,1.0369740681684945,104,0
14.9,stage1,1,1.024628925325116,102,0
15.0,stage1,1,1.0135586602289546,101,0
15.1,stage1,1,1.0036316167873285,100,0
15.2,stage1,1,0.9947297349772816,99,0
15.3,stage1,0,1.0929226426254082,109,0
15.4,stage1,0,1.1929226426254105,119,0
15.5,stage1,0,1.2929226426254128,129,0
15.6,stage1,0,1.392922642625415,139,0
15.7,stage1,0,1.4929226426254174,149,0
15.8,stage1,0,1.5929226426254197,159,0
15.9,stage1,0,1.692922642625422,169,0
16.0,stage1,0,1.7929226426254243,179,0
16.1,stage1,0,1.8929226426254266,189,0
16.2,stage1,0,1.992922642625429,199,0
16.3,stage1,0,2.092922642625427,209,0
16.4,stage1,1,1.9749396280939555,197,0
16.5,stage1,1,1.8657311734869235,187,0
16.6,stage1,1,1.7678006303915557,177,0
16.7,stage1,1,1.6799833335946806,168,0
16.8,stage1,1,1.6012348923734336,160,0
16.9,stage1,1,1.5306187697988562,153,0
17.0,stage1,1,1.467295144719629,147,0
17.1,stage1,1,1.4105109239640972,141,0
17.2,stage1,1,1.3595907859780183,136,0
17.3,stage1,1,1.3139291493821037,131,0
17.4,stage1,1,1.2729829709332665,127,0
17.5,stage1,1,1.2362652872374087,124,0
17.6,stage1,1,1.2033394234068275,120,0
17.7,stage1,1,1.1738137997871594,117,0
17.8,stage1,1,1.1473372749914563,115,0
17.9,stage1,1,1.125854446807087,113,0
18.0,stage1,1,1.104330664370134,110,0
18.1,stage1,1,1.0850296339590533,109,0
18.2,stage1,1,1.0677218129001553,107,0
18.3,stage1,1,1.0522013632958238,105,0
18.4,stage1,1,1.0382837040421913,104,0
18.5,stage1,1,1.025803315648921,103,0
18.6,stage1,1,1.01461177175434,101,0
18.7,stage1,1,1.0045759739251725,100,0
18.8,stage1,1,0.9955765687477787,100,0
18.9,stage1,0,1.0937679379812224,109,0
19.0,stage1,0,1.1937679379812247,119,0
19.1,stage1,0,1.293767937981227,129,0
19.2,stage1,0,1.3937679379812293,139,0
19.3,stage1,0,1.4937679379812316,149,0
19.4,stage1,0,1.593767937981234,159,0
19.5,stage1,0,1.6937679379812363,169,0
19.6,stage1,0,1.7937679379812386,179,0
19.7,stage1,0,1.8937679379812409,189,0
19.8,stage1,0,1.9937679379812432,199,0
19.9,stage1,0,2.0937679379812413,209,0
20.0,stage1,1,1.975699007188214,198,0
20.1,stage1,1,1.8664121318191658,187,0
20.2,stage1,1,1.768411266441134,177,0
20.3,stage1,1,1.6805309095143663,168,0
20.4,stage1,1,1.6017259203565122,160,0
20.5,stage1,1,1.5310590895271314,153,0
20.6,stage1,1,1.4676899928134035,147,0
20.7,stage1,1,1.4108649962600814,141,0
20.8,stage1,1,1.3599082933758257,136,0
20.9,stage1,1,1.3142138679235027,131,0
21.0,stage1,1,1.2732382867097678,127,0
21.1,stage1,1,1.2364942366602678,124,0
21.2,stage1,1,1.2035447293183763,120,0
21.3,stage1,1,1.1739979038429391,117,0
21.4,stage1,1,1.1475023666982596,115,0
21.5,stage1,1,1.1237430126123638,112,0
21.6,stage1,1,1.102437277103154,110,0
21.7,stage1,1,1.0833317760046266,108,0
21.8,stage1,1,1.0661992920278096,107,0
21.9,stage1,1,1.050836072518298,105,0
22.0,stage1,1,1.0370594062732374,104,0
22.1,stage1,1,1.0247054505994115,102,0
22.2,stage1,1,1.013627282770124,101,0
22.3,stage1,1,1.0036931527073225,100,0
22.4,stage1,1,0.9947849161085092,99,0
22.5,stage1,0,1.0929777235109142,109,0
22.6,stage1,0,1.1929777235109165,119,0
22.7,stage1,0,1.2929777235109188,129,0
22.8,stage1,0,1.392977723510921,139,0
22.9,stage1,0,1.4929777235109234,149,0
23.0,stage1,0,1.5929777235109257,159,0
23.1,stage1,0,1.692977723510928,169,0
23.2,stage1,0,1.7929777235109303,179,0
23.3,stage1,0,1.8929777235109326,189,0
23.4,stage1,0,1.992977723510935,199,0
23.5,stage1,0,2.092977723510933,209,0
23.6,stage1,1,1.974989110529484,197,0
23.7,stage1,1,1.8657755458919938,187,0
23.8,stage1,1,1.7678404204768807,177,0
23.9,stage1,1,1.6800190145745075,168,0
24.0,stage1,1,1.6012668885933716,160,0
24.1,stage1,1,1.53064746178252,153,0
24.2,stage1,1,1.4673208736941192,147,0
24.3,stage1,1,1.4105339959181342,141,0
24.4,stage1,1,1.3596114753009951,136,0
24.5,stage1,1,1.3139477021273347,131,0
24.6,stage1,1,1.2729996077442431,127,0
24.7,stage1,1,1.2362802059718618,124,0
24.8,stage1,1,1.2033528014898025,120,0
24.9,stage1,1,1.1738257963210903,117,0
25.0,stage1,1,1.1473480326483358,115,0
25.1,stage1,1,1.1236046165753404,112,0
25.2,stage1,1,1.102313173167093,110,0
25.3,stage1,1,1.0832204882302283,108,0
25.4,stage1,1,1.0660994968954096,107,0
25.5,stage1,1,1.050746583187555,105,0
25.6,stage1,1,1.0369791584683183,104,0
25.7,stage1,1,1.0246334899518021,102,0
25.8,stage1,1,1.0135627534685487,101,0
25.9,stage1,1,1.0036352873197796,100,0
26.0,stage1,1,0.9947330264553789,99,0
26.1,stage1,0,1.092925928123987,109,0
26.2,stage1,0,1.1929259281239892,119,0
26.3,stage1,0,1.2929259281239915,129,0
26.4,stage1,0,1.3929259281239939,139,0
26.5,stage1,0,1.4929259281239962,149,0
26.6,stage1,0,1.5929259281239985,159,0
26.7,stage1,0,1.6929259281240008,169,0
26.8,stage1,0,1.792925928124003,179,0
26.9,stage1,0,1.8929259281240054,189,0
27.0,stage1,0,1.9929259281240077,199,0
27.1,stage1,0,2.092925928124006,209,0
27.2,stage1,1,1.9749425796527422,197,0
27.3,stage1,1,1.8657338202394664,187,0
27.4,stage1,1,1.7678030038150683,177,0
27.5,stage1,1,1.6799854619157393,168,0
27.6,stage1,1,1.6012368009036655,160,0
27.7,stage1,1,1.5306204812359674,153,0
27.8,stage1,1,1.4672966794173448,147,0
27.9,stage1,1,1.4105123001742212,141,0
28.0,stage1,1,1.3595920200674978,136,0
28.1,stage1,1,1.3139302560276773,131,0
28.2,stage1,1,1.272983963296014,127,0
28.3,stage1,1,1.2362661771192696,124,0
28.4,stage1,1,1.2033402213909603,120,0
28.5,stage1,1,1.1738145153638029,117,0
28.6,stage1,1,1.1473379166707978,115,0
28.7,stage1,1,1.1235955452705784,112,0
28.8,stage1,1,1.1023050386521858,110,0
28.9,stage1,1,1.0832131937632792,108,0
29.0,stage1,1,1.066092955725016,107,0
29.1,stage1,1,1.0507407175210968,105,0
29.2,stage1,1,1.0369738985467856,104,0
29.3,stage1,1,1.02462877322017,102,0
29.4,stage1,1,1.0135585238318223,101,0
29.5,stage1,1,1.0036314944758717,100,0
29.6,stage1,1,0.9947296252968783,99,0
29.7,stage1,0,1.0929225331442578,109,0
29.8,stage1,0,1.19292253314426,119,0
29.9,stage1,0,1.2929225331442624,129,0
30.0,stage1,0,1.3929225331442647,139,0
30.1,stage1,0,1.492922533144267,149,0
30.2,stage1,0,1.5929225331442693,159,0
30.3,stage1,0,1.6929225331442717,169,0
30.4,stage1,0,1.792922533144274,179,0
30.5,stage1,0,1.8929225331442763,189,0
30.6,stage1,0,1.9929225331442786,199,0
30.7,stage1,0,2.0929225331442765,209,0
30.8,stage1,1,1.9749395297405272,197,0
30.9,stage1,1,1.8657310852904139,187,0
31.0,stage1,1,1.767800551303063,177,0
31.1,stage1,1,1.6799832626736244,168,0
31.2,stage1,1,1.6012348287763654,160,0
31.3,stage1,1,1.5306187127694313,153,0
31.4,stage1,1,1.4672950935796094,147,0
31.5,stage1,1,1.4105108781052864,141,0
31.6,stage1,1,1.3595907448550284,136,0
31.7,stage1,1,1.3139291125058674,131,0
31.8,stage1,1,1.2729829378652233,127,0
31.9,stage1,1,1.2362652575842883,124,0
32.0,stage1,1,1.203339396815972,120,0
32.1,stage1,1,1.1738137759423295,117,0
32.2,stage1,1,1.1473372536090714,115,0
32.3,stage1,1,1.12359495068296,112,0
32.4,stage1,1,1.102304505467383,110,0
32.5,stage1,1,1.0832127156402487,108,0
32.6,stage1,1,1.0660925269775523,107,0
32.7,stage1,1,1.050740333050205,105,0
32.8,stage1,1,1.0369735537800417,104,0
32.9,stage1,1,1.0246284640573438,102,0
33.0,stage1,1,1.0135582465961128,101,0
33.1,stage1,1,1.003631245870178,100,0
33.2,stage1,1,0.9947294023645901,99,0
33.3,stage1,0,1.0929223106169632,109,0
33.4,stage1,0,1.1929223106169655,119,0
33.5,stage1,0,1.2929223106169678,129,0
33.6,stage1,0,1.3929223106169701,139,0
33.7,stage1,0,1.4929223106169724,149,0
33.8,stage1,0,1.5929223106169748,159,0
33.9,stage1,0,1.692922310616977,169,0
34.0,stage1,0,1.7929223106169794,179,0
34.1,stage1,0,1.8929223106169817,189,0
34.2,stage1,0,1.992922310616984,199,0
34.3,stage1,0,2.092922310616982,209,0
34.4,stage1,1,1.974939329831022,197,0
34.5,stage1,1,1.8657309060254785,187,0
34.6,stage1,1,1.767800390550742,177,0
34.7,stage1,1,1.6799831185221283,168,0
34.8,stage1,1,1.6012346995113342,160,0
34.9,stage1,1,1.530618596853545,153,0
35.0,stage1,1,1.4672949896343082,147,0
35.1,stage1,1,1.410510784894373,141,0
35.2,stage1,1,1.3595906612699664,136,0
35.3,stage1,1,1.3139290375526005,131,0
35.4,stage1,1,1.2729828706523498,127,0
35.5,stage1,1,1.2362651973124605,124,0
35.6,stage1,1,1.2033393427683916,120,0
35.7,stage1,1,1.1738137274762206,117,0
35.8,stage1,1,1.147337210148037,115,0
35.9,stage1,1,1.123594911710129,112,0
36.0,stage1,1,1.1023044705192595,110,0
36.1,stage1,1,1.0832126843012033,108,0
36.2,stage1,1,1.0660924988748763,107,0
36.3,stage1,1,1.050740307849681,105,0
36.4,stage1,1,1.0369735311819663,104,0
36.5,stage1,1,1.0246284437929627,102,0
36.6,stage1,1,1.0135582284244256,101,0
36.7,stage1,1,1.0036312295750733,100,0
36.8,stage1,1,0.9947293877522739,99,0
36.9,stage1,0,1.0929222960311928,109,0
37.0,stage1,0,1.1929222960311952,119,0
37.1,stage1,0,1.2929222960311975,129,0
37.2,stage1,0,1.3929222960311998,139,0
37.3,stage1,0,1.492922296031202,149,0
37.4,stage1,0,1.5929222960312044,159,0
37.5,stage1,0,1.6929222960312067,169,0
37.6,stage1,0,1.792922296031209,179,0
37.7,stage1,0,1.8929222960312113,189,0
37.8,stage1,0,1.9929222960312136,199,0
37.9,stage1,0,2.0929222960312117,209,0
38.0,stage1,1,1.9749393167277574,197,0
38.1,stage1,1,1.8657308942753834,187,0
38.2,stage1,1,1.767800380014074,177,0
