case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001575,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.641081192996353,0.4084265383863449,0.7364114296620914,0.016797468250903048,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001575
case_bench_fmu-001576,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,False,False,True,32.50041078822687,4.3074964937307785,4.688809679811409,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001576
case_bench_fmu-001578,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,23.869902192614973,0.4084265383863449,0.7364114296620914,0.016797468250903048,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001578
case_bench_fmu-001577,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.720685188192874,3.430786459454397,4.45245321977421,0.10346837236211587,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001577
case_bench_fmu-001579,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,29.75418812315911,0.1256265365449299,0.21495061880327024,0.0462025183607517,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001579
case_bench_fmu-001580,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,False,25.5233550183475,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001580
case_bench_fmu-001581,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,21.940905096009374,0.4084265383640389,0.7364114297029456,0.016797468249888942,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001581
case_bench_fmu-001582,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.531464248895645,0.04852126828936099,0.07013110402873741,0.019551064420031277,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001582
case_bench_fmu-001584,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,20.46489150915295,0.005467133231394258,0.010411137408053411,0.00023747696519796973,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001584
case_bench_fmu-001586,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,17.123302405234426,0.0055242257814866556,0.010448118548629468,0.00023832050311134575,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001586
case_bench_fmu-001583,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.61301632085815,3.4307864594542687,4.452453219774471,0.10346837236212193,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001583
case_bench_fmu-001588,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,17.647572768852115,43.03202145861184,43.03202145861184,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001588
case_bench_fmu-001587,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,27.980142117943615,0.001423249595855058,0.0028802893044185944,0.00033433862165342855,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001587
case_bench_fmu-001589,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,24.982239794917405,0.005524225698563326,0.010448118381493834,0.0002383204992989993,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001589
case_bench_fmu-001591,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,21.444653200916946,43.03202145861184,43.03202145861184,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001591
case_bench_fmu-001590,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,False,False,True,32.562314639333636,4.3074964937307785,4.688809679811409,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001590
case_bench_fmu-001592,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,18.004871719982475,0.0055242257814866556,0.010448118548629468,0.00023832050311134575,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001592
case_bench_fmu-001593,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,30.557585997041315,0.001423249595855058,0.0028802893044185944,0.00033433862165342855,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001593
case_bench_fmu-001595,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,False,31.172404250130057,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001595
case_bench_fmu-001594,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,32.57853380590677,43.03202145861184,43.03202145861184,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001594
case_bench_fmu-001597,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.7660205620341,0.003833560320701191,0.0071041089950188594,0.005028469288661886,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001597
case_bench_fmu-001598,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,26.049274024087936,0.012638100092564978,0.015611539777336977,0.00541596796116253,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001598
case_bench_fmu-001596,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,63.41185661312193,0.09402364010939597,0.3869423084496839,0.002634110534329472,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001596
case_bench_fmu-001600,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,17.98401175485924,2.1929582507955654e-08,2.8782209430508515e-08,0.0015278527836883337,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001600
case_bench_fmu-001599,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,48.80767374904826,0.004166283001203105,0.009021805054211803,0.003975988120177829,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001599
case_bench_fmu-001605,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.826405784115195,6.379679552502482e-15,1.1986962617076869e-14,2.3153345504953964e-15,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001605
case_bench_fmu-001613,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.99946813005954,2.288495763529679e-17,1.560168661101028e-16,6.1595384727003104e-18,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001613
case_bench_fmu-001621,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,False,30.87318982835859,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001621
case_bench_fmu-001629,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,31.24581589596346,2.4665713542746886e-11,7.625284618363354e-11,3.0143129765399282e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001629
case_bench_fmu-001657,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.948355622123927,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001657
case_bench_fmu-001661,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,31.171253018081188,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001661
case_bench_fmu-001665,benchmark_single_fmu_case,simple,1,False,ablation_stage1_top1_llm,,,,,,,,,ValueError: compose() received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001665
case_bench_fmu-001669,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,21.086783066857606,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001669
case_bench_fmu-001758,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,16.254966742824763,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001758
case_bench_fmu-001746,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.82560333563015,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001746
case_bench_fmu-001750,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,31.11561189685017,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001750
case_bench_fmu-001754,benchmark_single_fmu_case,simple,1,False,ablation_stage1_top1_llm,,,,,,,,,ValueError: compose() received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001754
case_bench_fmu-001930,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.516072889324278,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001930
case_bench_fmu-001776,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,32.272835101000965,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001776
case_bench_fmu-001934,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.509925717953593,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001934
case_bench_fmu-001938,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.790757885202765,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001938
case_bench_fmu-001942,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,23.155769547913224,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-001942
case_bench_fmu-002019,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,32.24370400002226,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002019
case_bench_fmu-002241,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,32.28269687201828,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002241
case_bench_fmu-002268,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.79878699593246,0.008991008991008992,0.0948209311861521,0.00948209311861521,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002268
case_bench_fmu-002272,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.5169601556845,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002272
case_bench_fmu-002274,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.65634419210255,0.09306180476619179,0.14074090406296627,0.029453709465792205,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002274
case_bench_fmu-002276,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,31.09605267830193,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002276
case_bench_fmu-002288,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.879560948815197,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002288
case_bench_fmu-002292,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.483444343786687,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002292
case_bench_fmu-002300,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,18.025920278858393,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002300
case_bench_fmu-002296,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.614715760108083,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002296
case_bench_fmu-002302,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.605615714099258,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002302
case_bench_fmu-002303,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,32.39374348567799,4.544989062507463,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002303
case_bench_fmu-002304,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,38.02437265217304,43.36497853133358,43.36497853133358,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002304
case_bench_fmu-002305,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,34.278224252164364,27.999835987262166,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002305
case_bench_fmu-002306,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,32.752857505809516,4.544989062507463,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002306
case_bench_fmu-002307,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,21.63486687419936,43.36497853133358,43.36497853133358,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002307
case_bench_fmu-002310,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,22.75383048830554,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002310
case_bench_fmu-002308,benchmark_single_fmu_case,simple,1,False,ablation_stage1_top1_llm,,,,,,,,,ValueError: compose() received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002308
case_bench_fmu-002309,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,32.506423831917346,4.544989062507464,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002309
case_bench_fmu-002311,benchmark_single_fmu_case,simple,1,False,ablation_stage1_top1_llm,,,,,,,,,ValueError: compose() received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002311
case_bench_fmu-002312,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.520502964034677,0.009636393256078518,0.026438578278458753,0.006844563133325687,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002312
case_bench_fmu-002314,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.849711981136352,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002314
case_bench_fmu-002313,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,41.136222823988646,0.040722823917057005,0.053080601125838824,0.0012276349617890874,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002313
case_bench_fmu-002315,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.500324081163853,0.009636393256078518,0.026438578278458753,0.006844563133325687,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002315
case_bench_fmu-002317,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,31.769332794006914,0.014467351659193738,0.02777021761617525,0.0006334357803687285,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002317
case_bench_fmu-002316,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,38.07944147242233,0.040722823917057005,0.053080601125838824,0.0012276349617890874,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002316
case_bench_fmu-002319,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.766239158809185,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002319
case_bench_fmu-002320,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,30.53447485109791,0.12585279993612136,0.20047321828594059,0.04023534093699898,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002320
case_bench_fmu-002321,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,26.359008429106325,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002321
case_bench_fmu-002322,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.872428304050118,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002322
case_bench_fmu-002324,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,33.05522829759866,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002324
case_bench_fmu-002323,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,33.52520833816379,4.544989062507464,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002323
case_bench_fmu-002325,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,31.222439278382808,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002325
case_bench_fmu-002326,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,32.67261821683496,4.544989062507464,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002326
case_bench_fmu-002327,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,False,False,True,26.90300270728767,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002327
case_bench_fmu-002336,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,32.22858895082027,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002336
case_bench_fmu-002340,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.762184637598693,6.855169468241977,52.698385704938374,0.07449612105321644,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002340
case_bench_fmu-002342,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,31.440549802035093,0.006603539359751376,0.014664786219695861,0.013089261218998186,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002342
case_bench_fmu-002341,benchmark_single_fmu_case,complex,1,True,ablation_stage1_top1_llm,True,True,True,32.32590465992689,0.0010577215039987808,0.051128537410969205,0.0004659863765768997,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002341
case_bench_fmu-002343,benchmark_single_fmu_case,simple,1,True,ablation_stage1_top1_llm,True,True,True,30.699486806988716,0.0017679612439688143,0.0024603183702640503,0.0008559886404041429,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_top1_llm/case_bench_fmu-002343
