time,stage_id,x2,v2,y,_output
0.178,stage1,0.02950211256318039,0.3160489261249427,3,0
0.179,stage1,0.02950211256318039,0.3160489261249427,3,0
0.18,stage1,0.02950211256318039,0.3160489261249427,3,0
0.181,stage1,0.03273716552870179,0.3309043872255431,3,0
0.182,stage1,0.03273716552870179,0.3309043872255431,3,0
0.183,stage1,0.03273716552870179,0.3309043872255431,3,0
0.184,stage1,0.03273716552870179,0.3309043872255431,3,0
0.185,stage1,0.03273716552870179,0.3309043872255431,3,0
0.186,stage1,0.03273716552870179,0.3309043872255431,3,0
0.187,stage1,0.03273716552870179,0.3309043872255431,3,0
0.188,stage1,0.03273716552870179,0.3309043872255431,3,0
0.189,stage1,0.03273716552870179,0.3309043872255431,3,0
0.19,stage1,0.03273716552870179,0.3309043872255431,3,0
0.191,stage1,0.03611903704451032,0.3454117244857857,4,0
0.192,stage1,0.03611903704451032,0.3454117244857857,4,0
0.193,stage1,0.03611903704451032,0.3454117244857857,4,0
0.194,stage1,0.03611903704451032,0.3454117244857857,4,0
0.195,stage1,0.03611903704451032,0.3454117244857857,4,0
0.196,stage1,0.03611903704451032,0.3454117244857857,4,0
0.197,stage1,0.03611903704451032,0.3454117244857857,4,0
0.198,stage1,0.03611903704451032,0.3454117244857857,4,0
0.199,stage1,0.03611903704451032,0.3454117244857857,4,0
0.2,stage1,0.03611903704451032,0.3454117244857857,4,0
0.201,stage1,0.03964421904739426,0.359565614322907,4,0
0.202,stage1,0.03964421904739426,0.359565614322907,4,0
0.203,stage1,0.03964421904739426,0.359565614322907,4,0
0.204,stage1,0.03964421904739426,0.359565614322907,4,0
0.205,stage1,0.03964421904739426,0.359565614322907,4,0
0.206,stage1,0.03964421904739426,0.359565614322907,4,0
0.207,stage1,0.03964421904739426,0.359565614322907,4,0
0.208,stage1,0.03964421904739426,0.359565614322907,4,0
0.209,stage1,0.03964421904739426,0.359565614322907,4,0
0.21,stage1,0.03964421904739426,0.359565614322907,4,0
0.211,stage1,0.04330915148227495,0.3733609819575087,4,0
0.212,stage1,0.04330915148227495,0.3733609819575087,4,0
0.213,stage1,0.04330915148227495,0.3733609819575087,4,0
0.214,stage1,0.04330915148227495,0.3733609819575087,4,0
0.215,stage1,0.04330915148227495,0.3733609819575087,4,0
0.216,stage1,0.04330915148227495,0.3733609819575087,4,0
0.217,stage1,0.04330915148227495,0.3733609819575087,4,0
0.218,stage1,0.04330915148227495,0.3733609819575087,4,0
0.219,stage1,0.04330915148227495,0.3733609819575087,4,0
0.22,stage1,0.04330915148227495,0.3733609819575087,4,0
0.221,stage1,0.04711022479028927,0.38679300140234724,5,0
0.222,stage1,0.04711022479028927,0.38679300140234724,5,0
0.223,stage1,0.04711022479028927,0.38679300140234724,5,0
0.224,stage1,0.04711022479028927,0.38679300140234724,5,0
0.225,stage1,0.04711022479028927,0.38679300140234724,5,0
0.226,stage1,0.04711022479028927,0.38679300140234724,5,0
0.227,stage1,0.04711022479028927,0.38679300140234724,5,0
0.228,stage1,0.04711022479028927,0.38679300140234724,5,0
0.229,stage1,0.04711022479028927,0.38679300140234724,5,0
0.23,stage1,0.04711022479028927,0.38679300140234724,5,0
0.231,stage1,0.05104378239613266,0.3998570953258908,5,0
0.232,stage1,0.05104378239613266,0.3998570953258908,5,0
0.233,stage1,0.05104378239613266,0.3998570953258908,5,0
0.234,stage1,0.05104378239613266,0.3998570953258908,5,0
0.235,stage1,0.05104378239613266,0.3998570953258908,5,0
0.236,stage1,0.05104378239613266,0.3998570953258908,5,0
0.237,stage1,0.05104378239613266,0.3998570953258908,5,0
0.238,stage1,0.05104378239613266,0.3998570953258908,5,0
0.239,stage1,0.05104378239613266,0.3998570953258908,5,0
0.24,stage1,0.05104378239613266,0.3998570953258908,5,0
0.241,stage1,0.05510612319341724,0.41254893479198995,6,0
0.242,stage1,0.05510612319341724,0.41254893479198995,6,0
0.243,stage1,0.05510612319341724,0.41254893479198995,6,0
0.244,stage1,0.05510612319341724,0.41254893479198995,6,0
0.245,stage1,0.05510612319341724,0.41254893479198995,6,0
0.246,stage1,0.05510612319341724,0.41254893479198995,6,0
0.247,stage1,0.05510612319341724,0.41254893479198995,6,0
0.248,stage1,0.05510612319341724,0.41254893479198995,6,0
0.249,stage1,0.05510612319341724,0.41254893479198995,6,0
0.25,stage1,0.05510612319341724,0.41254893479198995,6,0
0.251,stage1,0.059293504026812965,0.42486443887705483,6,0
0.252,stage1,0.059293504026812965,0.42486443887705483,6,0
0.253,stage1,0.059293504026812965,0.42486443887705483,6,0
0.254,stage1,0.059293504026812965,0.42486443887705483,6,0
0.255,stage1,0.059293504026812965,0.42486443887705483,6,0
0.256,stage1,0.059293504026812965,0.42486443887705483,6,0
0.257,stage1,0.059293504026812965,0.42486443887705483,6,0
0.258,stage1,0.059293504026812965,0.42486443887705483,6,0
0.259,stage1,0.059293504026812965,0.42486443887705483,6,0
0.26,stage1,0.059293504026812965,0.42486443887705483,6,0
0.261,stage1,0.06360214216975404,0.43679977416618043,6,0
0.262,stage1,0.06360214216975404,0.43679977416618043,6,0
0.263,stage1,0.06360214216975404,0.43679977416618043,6,0
0.264,stage1,0.06360214216975404,0.43679977416618043,6,0
0.265,stage1,0.06360214216975404,0.43679977416618043,6,0
0.266,stage1,0.06360214216975404,0.43679977416618043,6,0
0.267,stage1,0.06360214216975404,0.43679977416618043,6,0
0.268,stage1,0.06360214216975404,0.43679977416618043,6,0
0.269,stage1,0.06360214216975404,0.43679977416618043,6,0
0.27,stage1,0.06360214216975404,0.43679977416618043,6,0
0.271,stage1,0.06802821779650761,0.44835135412970584,7,0
0.272,stage1,0.06802821779650761,0.44835135412970584,7,0
0.273,stage1,0.06802821779650761,0.44835135412970584,7,0
0.274,stage1,0.06802821779650761,0.44835135412970584,7,0
0.275,stage1,0.06802821779650761,0.44835135412970584,7,0
0.276,stage1,0.06802821779650761,0.44835135412970584,7,0
0.277,stage1,0.06802821779650761,0.44835135412970584,7,0
0.278,stage1,0.06802821779650761,0.44835135412970584,7,0
0.279,stage1,0.06802821779650761,0.44835135412970584,7,0
0.28,stage1,0.06802821779650761,0.44835135412970584,7,0
0.281,stage1,0.07256787644741641,0.4595158383817385,7,0
0.282,stage1,0.07256787644741641,0.4595158383817385,7,0
0.283,stage1,0.07256787644741641,0.4595158383817385,7,0
0.284,stage1,0.07256787644741641,0.4595158383817385,7,0
0.285,stage1,0.07256787644741641,0.4595158383817385,7,0
0.286,stage1,0.07256787644741641,0.4595158383817385,7,0
0.287,stage1,0.07256787644741641,0.4595158383817385,7,0
0.288,stage1,0.07256787644741641,0.4595158383817385,7,0
0.289,stage1,0.07256787644741641,0.4595158383817385,7,0
0.29,stage1,0.07256787644741641,0.4595158383817385,7,0
0.291,stage1,0.07721723148614323,0.4702901318222174,8,0
0.292,stage1,0.07721723148614323,0.4702901318222174,8,0
0.293,stage1,0.07721723148614323,0.4702901318222174,8,0
0.294,stage1,0.07721723148614323,0.4702901318222174,8,0
0.295,stage1,0.07721723148614323,0.4702901318222174,8,0
0.296,stage1,0.07721723148614323,0.4702901318222174,8,0
0.297,stage1,0.07721723148614323,0.4702901318222174,8,0
0.298,stage1,0.07721723148614323,0.4702901318222174,8,0
0.299,stage1,0.07721723148614323,0.4702901318222174,8,0
0.3,stage1,0.07721723148614323,0.4702901318222174,8,0
0.301,stage1,0.08197236654776027,0.48067138366413203,8,0
0.302,stage1,0.08197236654776027,0.48067138366413203,8,0
0.303,stage1,0.08197236654776027,0.48067138366413203,8,0
0.304,stage1,0.08197236654776027,0.48067138366413203,8,0
0.305,stage1,0.08197236654776027,0.48067138366413203,8,0
0.306,stage1,0.08197236654776027,0.48067138366413203,8,0
0.307,stage1,0.08197236654776027,0.48067138366413203,8,0
0.308,stage1,0.08197236654776027,0.48067138366413203,8,0
0.309,stage1,0.08197236654776027,0.48067138366413203,8,0
0.31,stage1,0.08197236654776027,0.48067138366413203,8,0
0.311,stage1,0.08682933797654344,0.4906569863475532,9,0
0.312,stage1,0.08682933797654344,0.4906569863475532,9,0
0.313,stage1,0.08682933797654344,0.4906569863475532,9,0
0.314,stage1,0.08682933797654344,0.4906569863475532,9,0
0.315,stage1,0.08682933797654344,0.4906569863475532,9,0
0.316,stage1,0.08682933797654344,0.4906569863475532,9,0
0.317,stage1,0.08682933797654344,0.4906569863475532,9,0
0.318,stage1,0.08682933797654344,0.4906569863475532,9,0
0.319,stage1,0.08682933797654344,0.4906569863475532,9,0
0.32,stage1,0.08682933797654344,0.4906569863475532,9,0
0.321,stage1,0.09178417725234804,0.5002445743421735,9,0
0.322,stage1,0.09178417725234804,0.5002445743421735,9,0
0.323,stage1,0.09178417725234804,0.5002445743421735,9,0
0.324,stage1,0.09178417725234804,0.5002445743421735,9,0
0.325,stage1,0.09178417725234804,0.5002445743421735,9,0
0.326,stage1,0.09178417725234804,0.5002445743421735,9,0
0.327,stage1,0.09178417725234804,0.5002445743421735,9,0
0.328,stage1,0.09178417725234804,0.5002445743421735,9,0
0.329,stage1,0.09178417725234804,0.5002445743421735,9,0
0.33,stage1,0.09178417725234804,0.5002445743421735,9,0
0.331,stage1,0.09683289340445972,0.5094320228400916,10,0
0.332,stage1,0.09683289340445972,0.5094320228400916,10,0
0.333,stage1,0.09683289340445972,0.5094320228400916,10,0
0.334,stage1,0.09683289340445972,0.5094320228400916,10,0
0.335,stage1,0.09683289340445972,0.5094320228400916,10,0
0.336,stage1,0.09683289340445972,0.5094320228400916,10,0
0.337,stage1,0.09683289340445972,0.5094320228400916,10,0
0.338,stage1,0.09683289340445972,0.5094320228400916,10,0
0.339,stage1,0.09683289340445972,0.5094320228400916,10,0
0.34,stage1,0.09683289340445972,0.5094320228400916,10,0
0.341,stage1,0.10197147541183171,0.5182174463406127,10,0
0.342,stage1,0.10197147541183171,0.5182174463406127,10,0
0.343,stage1,0.10197147541183171,0.5182174463406127,10,0
0.344,stage1,0.10197147541183171,0.5182174463406127,10,0
0.345,stage1,0.10197147541183171,0.5182174463406127,10,0
0.346,stage1,0.10197147541183171,0.5182174463406127,10,0
0.347,stage1,0.10197147541183171,0.5182174463406127,10,0
0.348,stage1,0.10197147541183171,0.5182174463406127,10,0
0.349,stage1,0.10197147541183171,0.5182174463406127,10,0
0.35,stage1,0.10197147541183171,0.5182174463406127,10,0
0.351,stage1,0.1071958945886378,0.526599197128874,11,0
0.352,stage1,0.1071958945886378,0.526599197128874,11,0
0.353,stage1,0.1071958945886378,0.526599197128874,11,0
0.354,stage1,0.1071958945886378,0.526599197128874,11,0
0.355,stage1,0.1071958945886378,0.526599197128874,11,0
0.356,stage1,0.1071958945886378,0.526599197128874,11,0
0.357,stage1,0.1071958945886378,0.526599197128874,11,0
0.358,stage1,0.1071958945886378,0.526599197128874,11,0
0.359,stage1,0.1071958945886378,0.526599197128874,11,0
0.36,stage1,0.1071958945886378,0.526599197128874,11,0
0.361,stage1,0.11250210695408829,0.534575863650136,11,0
0.362,stage1,0.11250210695408829,0.534575863650136,11,0
0.363,stage1,0.11250210695408829,0.534575863650136,11,0
0.364,stage1,0.11250210695408829,0.534575863650136,11,0
0.365,stage1,0.11250210695408829,0.534575863650136,11,0
0.366,stage1,0.11250210695408829,0.534575863650136,11,0
0.367,stage1,0.11250210695408829,0.534575863650136,11,0
0.368,stage1,0.11250210695408829,0.534575863650136,11,0
0.369,stage1,0.11250210695408829,0.534575863650136,11,0
0.37,stage1,0.11250210695408829,0.534575863650136,11,0
0.371,stage1,0.11788605558547499,0.5421462687816175,12,0
0.372,stage1,0.11788605558547499,0.5421462687816175,12,0
0.373,stage1,0.11788605558547499,0.5421462687816175,12,0
0.374,stage1,0.11788605558547499,0.5421462687816175,12,0
0.375,stage1,0.11788605558547499,0.5421462687816175,12,0
0.376,stage1,0.11788605558547499,0.5421462687816175,12,0
0.377,stage1,0.11788605558547499,0.5421462687816175,12,0
0.378,stage1,0.11788605558547499,0.5421462687816175,12,0
0.379,stage1,0.11788605558547499,0.5421462687816175,12,0
0.38,stage1,0.11788605558547499,0.5421462687816175,12,0
0.381,stage1,0.12334367295343038,0.5493094680037816,12,0
0.382,stage1,0.12334367295343038,0.5493094680037816,12,0
0.383,stage1,0.12334367295343038,0.5493094680037816,12,0
0.384,stage1,0.12334367295343038,0.5493094680037816,12,0
0.385,stage1,0.12334367295343038,0.5493094680037816,12,0
0.386,stage1,0.12334367295343038,0.5493094680037816,12,0
0.387,stage1,0.12334367295343038,0.5493094680037816,12,0
0.388,stage1,0.12334367295343038,0.5493094680037816,12,0
0.389,stage1,0.12334367295343038,0.5493094680037816,12,0
0.39,stage1,0.12334367295343038,0.5493094680037816,12,0
0.391,stage1,0.12887088323840468,0.5560647474730099,13,0
0.392,stage1,0.12887088323840468,0.5560647474730099,13,0
0.393,stage1,0.12887088323840468,0.5560647474730099,13,0
0.394,stage1,0.12887088323840468,0.5560647474730099,13,0
0.395,stage1,0.12887088323840468,0.5560647474730099,13,0
0.396,stage1,0.12887088323840468,0.5560647474730099,13,0
0.397,stage1,0.12887088323840468,0.5560647474730099,13,0
0.398,stage1,0.12887088323840468,0.5560647474730099,13,0
0.399,stage1,0.12887088323840468,0.5560647474730099,13,0
0.4,stage1,0.12887088323840468,0.5560647474730099,13,0
0.401,stage1,0.13446360462738507,0.562411621997637,13,0
0.402,stage1,0.13446360462738507,0.562411621997637,13,0
0.403,stage1,0.13446360462738507,0.562411621997637,13,0
0.404,stage1,0.13446360462738507,0.562411621997637,13,0
0.405,stage1,0.13446360462738507,0.562411621997637,13,0
0.406,stage1,0.13446360462738507,0.562411621997637,13,0
0.407,stage1,0.13446360462738507,0.562411621997637,13,0
0.408,stage1,0.13446360462738507,0.562411621997637,13,0
0.409,stage1,0.13446360462738507,0.562411621997637,13,0
0.41,stage1,0.13446360462738507,0.562411621997637,13,0
0.411,stage1,0.14011775158990025,0.5683498329193367,14,0
0.412,stage1,0.14011775158990025,0.5683498329193367,14,0
0.413,stage1,0.14011775158990025,0.5683498329193367,14,0
0.414,stage1,0.14011775158990025,0.5683498329193367,14,0
0.415,stage1,0.14011775158990025,0.5683498329193367,14,0
0.416,stage1,0.14011775158990025,0.5683498329193367,14,0
0.417,stage1,0.14011775158990025,0.5683498329193367,14,0
0.418,stage1,0.14011775158990025,0.5683498329193367,14,0
0.419,stage1,0.14011775158990025,0.5683498329193367,14,0
0.42,stage1,0.14011775158990025,0.5683498329193367,14,0
0.421,stage1,0.14582923713237395,0.5738793459018889,15,0
0.422,stage1,0.14582923713237395,0.5738793459018889,15,0
0.423,stage1,0.14582923713237395,0.5738793459018889,15,0
0.424,stage1,0.14582923713237395,0.5738793459018889,15,0
0.425,stage1,0.14582923713237395,0.5738793459018889,15,0
0.426,stage1,0.14582923713237395,0.5738793459018889,15,0
0.427,stage1,0.14582923713237395,0.5738793459018889,15,0
0.428,stage1,0.14582923713237395,0.5738793459018889,15,0
0.429,stage1,0.14582923713237395,0.5738793459018889,15,0
0.43,stage1,0.14582923713237395,0.5738793459018889,15,0
0.431,stage1,0.15159397502991173,0.5790003486293714,15,0
0.432,stage1,0.15159397502991173,0.5790003486293714,15,0
0.433,stage1,0.15159397502991173,0.5790003486293714,15,0
0.434,stage1,0.15159397502991173,0.5790003486293714,15,0
0.435,stage1,0.15159397502991173,0.5790003486293714,15,0
0.436,stage1,0.15159397502991173,0.5790003486293714,15,0
0.437,stage1,0.15159397502991173,0.5790003486293714,15,0
0.438,stage1,0.15159397502991173,0.5790003486293714,15,0
0.439,stage1,0.15159397502991173,0.5790003486293714,15,0
0.44,stage1,0.15159397502991173,0.5790003486293714,15,0
0.441,stage1,0.15740788203462538,0.5837132484158538,16,0
0.442,stage1,0.15740788203462538,0.5837132484158538,16,0
0.443,stage1,0.15740788203462538,0.5837132484158538,16,0
0.444,stage1,0.15740788203462538,0.5837132484158538,16,0
0.445,stage1,0.15740788203462538,0.5837132484158538,16,0
0.446,stage1,0.15740788203462538,0.5837132484158538,16,0
0.447,stage1,0.15740788203462538,0.5837132484158538,16,0
0.448,stage1,0.15740788203462538,0.5837132484158538,16,0
0.449,stage1,0.15740788203462538,0.5837132484158538,16,0
0.45,stage1,0.15740788203462538,0.5837132484158538,16,0
0.451,stage1,0.1632668800596205,0.5880186697286881,16,0
0.452,stage1,0.1632668800596205,0.5880186697286881,16,0
0.453,stage1,0.1632668800596205,0.5880186697286881,16,0
0.454,stage1,0.1632668800596205,0.5880186697286881,16,0
0.455,stage1,0.1632668800596205,0.5880186697286881,16,0
0.456,stage1,0.1632668800596205,0.5880186697286881,16,0
0.457,stage1,0.1632668800596205,0.5880186697286881,16,0
0.458,stage1,0.1632668800596205,0.5880186697286881,16,0
0.459,stage1,0.1632668800596205,0.5880186697286881,16,0
0.46,stage1,0.1632668800596205,0.5880186697286881,16,0
0.461,stage1,0.16916689833779375,0.5919174516275155,17,0
0.462,stage1,0.16916689833779375,0.5919174516275155,17,0
0.463,stage1,0.16916689833779375,0.5919174516275155,17,0
