case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001669,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,2.8744889381341636,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001669
case_bench_fmu-001661,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,5.482713580131531,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001661
case_bench_fmu-001746,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,2.5087619200348854,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001746
case_bench_fmu-001754,benchmark_single_fmu_case,simple,1,False,ablation_stage1_heuristic_neighborhood,,,,,,,,,ValueError: compose() received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001754
case_bench_fmu-001758,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,2.487900387030095,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001758
case_bench_fmu-001750,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,5.139385441318154,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001750
case_bench_fmu-001930,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.0799297341145575,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001930
case_bench_fmu-001934,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,0.9234593478031456,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001934
case_bench_fmu-001938,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.3465392459183931,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001938
case_bench_fmu-001776,benchmark_single_fmu_case,complex,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,4.80725473118946,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001776
