time,stage_id,disturbance_force_N_profile,enable,reset,x_ref_m_profile,x_m,theta_rad,theta_hat_rad,bias_hat_rps,force_cmd_N,x_dot_mps,theta_dot_rps,theta_meas_rad,theta_dot_meas_rps,theta_dot_hat_rps
5.143,stage1,0.0,True,False,0.0,-0.26612857147130425,0.866127195626856,0.3223803440412008,0.0431236663459744,-14.9075126407445,4.506802658954349,12.824530321684962,0.8678755262347599,12.862895887969707,12.819772221623733
5.144,stage1,0.0,True,False,0.0,-0.2616217688123484,0.8789517259485453,0.3334817876639201,0.04336366634597448,-14.90936238792961,4.48794081047415,12.877751604082658,0.8774525251769808,12.918818122349375,12.8754544560034
5.145,stage1,0.0,True,False,0.0,-0.25713382800187673,0.8918294775526209,0.3446569235698992,0.043603666345974346,-14.911175140171016,4.46930423404609,12.93030230372843,0.8922385829631844,12.999982350411743,12.956378684065768
5.146,stage1,0.0,True,False,0.0,-0.25266452376782916,0.9047597798563536,0.3559852869148136,0.043843666345974426,-14.912951637367597,4.4508921285878555,12.98218598799543,0.9110750908154331,13.032622825500395,12.98877915915442
5.147,stage1,0.0,True,False,0.0,-0.24821363163923982,0.9177419658443533,0.36713359617232844,0.044083666345974507,-14.914692604620246,4.432703583489788,13.033406562939886,0.9134007497903678,13.08900491343415,13.044921247088176
5.148,stage1,0.0,True,False,0.0,-0.2437809280557525,0.9307753724072859,0.3783562442062063,0.04432366634597437,-14.91639875252784,4.414737580055252,13.083968258561596,0.9282659978665309,13.151829043131869,13.107505376785895
5.149,stage1,0.0,True,False,0.0,-0.23936619047569577,0.9438593406658519,0.389641769070292,0.04456366634597445,-14.918070777477284,4.396992993031333,13.133875613534963,0.9426324874103056,13.190982831143009,13.146419164797035
5.15,stage1,0.0,True,False,0.0,-0.23496919748266296,0.9569932162793913,0.40099792368575476,0.04480366634597453,-14.919709361927739,4.3794685922209755,13.183133459455108,0.9574494998432392,13.201993844655235,13.15719017830926
5.151,stage1,0.0,True,False,0.0,-0.2305897288904444,0.970176349738839,0.41240970620321515,0.0450436663459744,-14.921315174689182,4.3621630441672155,13.231746904644591,0.9715870495590898,13.284819044562626,13.239775378216653
5.152,stage1,0.0,True,False,0.0,-0.22622756584627574,0.983408096643488,0.4238375025590675,0.04528366634597448,-14.922888871195399,4.345074913900559,13.279721317564613,0.9837995239956406,13.314532859061057,13.269249192715082
5.153,stage1,0.0,True,False,0.0,-0.22188249093237758,0.9966878179610453,0.43531004291044473,0.045523666345974344,-14.92443109377149,4.3282026667406335,13.327062309873922,0.9974645201282478,13.37043841791445,13.324914751568475
5.154,stage1,0.0,True,False,0.0,-0.2175542882656355,1.0100148802709237,0.44684160790009025,0.045763666345974424,-14.925942471896061,4.311544670142763,13.373775719179264,1.0118882923925294,13.430588909205118,13.384825242859144
5.155,stage1,0.0,True,False,0.0,-0.2132427435954913,1.0233886559901073,0.4583457336572978,0.046003666345974505,-14.92742362245814,4.295099195581084,13.41986759151788,1.0220478957602748,13.465615691492646,13.419612025146671
5.156,stage1,0.0,True,False,0.0,-0.2089476443999126,1.0368085235816178,0.46994975929576077,0.04624366634597437,-14.928875150008976,4.278864420459121,13.465344163613686,1.038547015580767,13.492078773880158,13.445835107534183
5.157,stage1,0.0,True,False,0.0,-0.20466877997945204,1.050273867745236,0.48155210377092833,0.04648366634597445,-14.930297647008796,4.262838430039475,13.510211844945946,1.050066983053944,13.590595474736373,13.544111808390399
5.158,stage1,0.0,True,False,0.0,-0.20040594154941113,1.0637840795901863,0.49328613648362224,0.04672366634597453,-14.93169169406862,4.247019219384442,13.554477199667865,1.0682537394054277,13.598667914492683,13.55194424814671
5.159,stage1,0.0,True,False,0.0,-0.19615892233002905,1.0773385567898466,0.5050236764411034,0.046963666345974396,-14.933057860187247,4.231404695299264,13.598146928412019,1.0801631343580058,13.664077899720766,13.617114233374792
5.16,stage1,0.0,True,False,0.0,-0.19192751763472837,1.0909367037182631,0.5166900973573533,0.047203666345974477,-14.934396702983502,4.215992678270336,13.64122785001677,1.0883447222534022,13.6925910925216,13.645387426175626
5.161,stage1,0.0,True,False,0.0,-0.18771152495646037,1.1045779315682724,0.5283940201104858,0.04744366634597434,-14.935708768923831,4.200780904391026,13.683726883206031,1.1018862350143022,13.749545027399057,13.702101361053082
5.162,stage1,0.0,True,False,0.0,-0.18351074405206794,1.118261658451483,0.5402231748678755,0.04768366634597442,-14.936994593545355,4.185767027267566,13.725651028254267,1.1198517579797767,13.818461642996315,13.77077797665034
5.163,stage1,0.0,True,False,0.0,-0.17932497702479896,1.131987309479742,0.5520195057891105,0.0479236663459745,-14.938254701674449,4.170948619898567,13.767007348664627,1.1300397209294266,13.821424883032574,13.773501216686599
5.164,stage1,0.0,True,False,0.0,-0.1751540284049027,1.145754316828399,0.5639566122507955,0.04816366634597437,-14.93948960764096,4.156323176521307,13.80780295288828,1.1488748288736927,13.846465096929958,13.798301430583983
5.165,stage1,0.0,True,False,0.0,-0.17099770522838,1.159562119781292,0.5758250608928714,0.04840366634597445,-14.940699815488141,4.141888114418772,13.84804497610977,1.1573790443543939,13.888872227526166,13.840468561180192
5.166,stage1,0.0,True,False,0.0,-0.16685581711395986,1.1734101647574064,0.5877144873681527,0.04864366634597453,-14.94188581917838,4.127640775681772,13.887740562121312,1.1702963846567336,13.965664999281891,13.917021332935917
5.167,stage1,0.0,True,False,0.0,-0.16272817633828038,1.18729790531952,0.5996719745213123,0.048883666345974394,-14.943048102794812,4.1135784289204915,13.926896845308026,1.185588845026466,13.97754074915059,13.928657082804616
5.168,stage1,0.0,True,False,0.0,-0.1586145979093585,1.2012248021648328,0.6117075233348128,0.049123666345974475,-14.944187140738917,4.099698270920568,13.96552093276319,1.2014494151961368,14.01209117010889,13.962967503762917
5.169,stage1,0.0,True,False,0.0,-0.1545148996384402,1.2151903230975882,0.623753553430141,0.04936366634597434,-14.945303397924137,4.085997428239176,14.00361988655072,1.2140090281015574,14.049164567500645,13.999800901154671
5.17,stage1,0.0,True,False,0.0,-0.15042890221019967,1.2291939429841436,0.6357811097205128,0.04960366634597442,-14.946397329965654,4.072472958736578,14.041200706131445,1.2251313679485314,14.122021432339972,14.072417765993997
5.171,stage1,0.0,True,False,0.0,-0.14635642925146172,1.2432351436902798,0.647889175882058,0.0498436663459745,-14.947469383366341,4.059121853039646,14.078270310966154,1.2411844177975664,14.119435555846783,14.069591889500808
5.172,stage1,0.0,True,False,0.0,-0.14229730739842433,1.257313414001238,0.6600897660716252,0.050083666345974366,-14.948519995699014,4.045941035933611,14.114835523308473,1.2579186853607556,14.17874886051401,14.128665194168036
5.173,stage1,0.0,True,False,0.0,-0.13825136636248936,1.2714282495245512,0.6724091220449763,0.05032366634597445,-14.949549595785035,4.0329273676791,14.150903051197888,1.2760575647389731,14.220921055930104,14.17059738958413
5.174,stage1,0.0,True,False,0.0,-0.1342184389948089,1.2855791525757538,0.684687503093097,0.05056366634597453,-14.950558603869334,4.020077645251915,14.18647947166172,1.286328174450807,14.219156040122863,14.168592373776889
5.175,stage1,0.0,True,False,0.0,-0.1301983613495592,1.2997656320474076,0.6968711147993443,0.05080366634597439,-14.951547431791948,4.007388603503044,14.2215712141343,1.2938680884058005,14.244071055919157,14.193267389573183
5.176,stage1,0.0,True,False,0.0,-0.1261909727460548,1.3139872032615467,0.7091783112222056,0.05104366634597447,-14.95251648315611,3.9948569162371723,14.256184544099355,1.31223093594221,14.30243547330703,14.251391806961056
5.177,stage1,0.0,True,False,0.0,-0.12219611582981986,1.328243387805638,0.7215909552125028,0.05128366634597434,-14.953466153492988,3.9824791972082747,14.290325546960371,1.3298105107374079,14.3404076148577,14.289123948511726
5.178,stage1,0.0,True,False,0.0,-0.11821363663261025,1.3425337133526032,0.7340086004389015,0.05152366634597442,-14.954396830423129,3.9702520010309104,14.324000112143697,1.3424732165322262,14.381246308659232,14.329722642313257
5.179,stage1,0.0,True,False,0.0,-0.11424338463157802,1.3568577134647517,0.7464530006698318,0.0517636663459745,-14.955308893814665,3.9581718240068184,14.35721391743638,1.356228611985206,14.402368607323325,14.35060494097735
5.18,stage1,0.0,True,False,0.0,-0.11028521280757339,1.37121492738218,0.7589816722568806,0.052003666345974364,-14.956202715938371,3.9462351048661652,14.38997241356163,1.3728865800226202,14.452233121857539,14.400229455511564
5.181,stage1,0.0,True,False,0.0,-0.10633897770270591,1.3856048997957466,0.7715610481442134,0.052243666345974445,-14.957078661619605,3.934438225423567,14.422280808992866,1.3879504666233133,14.429377210519439,14.377133544173464
5.182,stage1,0.0,True,False,0.0,-0.10240453947728102,1.4000271806047444,0.7841279350222203,0.052483666345974525,-14.957937088387213,3.922777511149348,14.454144055006855,1.3999053920443496,14.530338979547363,14.477855313201388
5.183,stage1,0.0,True,False,0.0,-0.09848176196613385,1.4144813246597432,0.7967055273848437,0.05272366634597439,-14.958778346619468,3.911249231656569,14.485566830976634,1.413007553153736,14.536153187663391,14.483429521317417
5.184,stage1,0.0,True,False,0.0,-0.09457051273447598,1.4289668914907248,0.8093701607404011,0.05296366634597447,-14.95960277968708,3.899849601105009,14.516553529903835,1.4299371951625068,14.566250803269618,14.513287136923644
5.185,stage1,0.0,True,False,0.0,-0.09067066313337313,1.4434834450206206,0.8220903445701571,0.053203666345974336,-14.960410724093338,3.8885747785236484,14.547108244189788,1.4453793522285525,14.61199175197342,14.558788085627446
5.186,stage1,0.0,True,False,0.0,-0.08678208835484819,1.4580305532648152,0.8348552350431413,0.05344366634597442,-14.961202509611471,3.8774208680531705,14.577234751645673,1.4603348682191573,14.694301525609069,14.640857859263095
5.187,stage1,0.0,True,False,0.0,-0.08290466748679372,1.4726077880164659,0.847642544001313,0.0536836663459745,-14.961978459419242,3.866383919110942,14.606936501740524,1.4742206829515114,14.61772868767996,14.564045021333985
5.188,stage1,0.0,True,False,0.0,-0.07903828356768491,1.4872147245181984,0.8603552547944292,0.05392366634597436,-14.962738890230858,3.8554599264806906,14.636216602087652,1.4832780836574766,14.722818584533089,14.668894918187114
5.189,stage1,0.0,True,False,0.0,-0.07518282364120293,1.501850941120291,0.8730784840304984,0.05416366634597444,-14.96348411242624,3.844644830329826,14.665077805169396,1.4965167165976756,14.692991488961706,14.638827822615731
5.19,stage1,0.0,True,False,0.0,-0.07133817881087183,1.5165160189254652,0.8859741970829647,0.05440366634597452,-14.964214430177716,3.8339345161576577,14.693522495300702,1.5178641366535979,14.768702153188466,14.714298486842491
5.191,stage1,0.0,True,False,0.0,-0.0675042442947163,1.5312095414207578,0.8989379915279063,0.05464366634597439,-14.964930141574161,3.8233248146778687,14.72155267583334,1.5341639193304073,14.765210332864724,14.71056666651875
5.192,stage1,0.0,True,False,0.0,-0.06368091948003715,1.545931094096596,0.9118849542227306,0.05488366634597447,-14.965631538742677,3.8128115016392012,14.74916995660268,1.546286126268906,14.805806171018547,14.750922504672573
5.193,stage1,0.0,True,False,0.0,-0.059868107978400066,1.5606802640531905,0.9249456427201991,0.055123666345974334,-14.966318907967823,3.802390297588682,14.776375541619842,1.564919379096513,14.844457710608763,14.78933404426279
5.194,stage1,0.0,True,False,0.0,-0.05606571768081012,1.5754566395948153,0.9378385680691318,0.055363666345974415,-14.966992529808467,3.7920568675817226,14.803170217014028,1.569591910166618,14.842099476052205,14.786735809706231
5.195,stage1,0.0,True,False,0.0,-0.05227366081322713,1.5902598098118343,0.950846615633581,0.055603666345974495,-14.967652679212298,3.781806820844322,14.829554339229643,1.5882409462913718,14.875599592664942,14.819995926318967
5.196,stage1,0.0,True,False,0.0,-0.048491853992384905,1.6050893641510557,0.9637992506601066,0.05584366634597436,-14.968299625628052,3.7716357103924323,14.85552782348559,1.5984783669602238,14.883584585265769,14.827740918919794
5.197,stage1,0.0,True,False,0.0,-0.044720218281991214,1.6199448919745463,0.9768205871382659,0.05608366634597444,-14.968933633115492,3.761539032614257,14.881090132504726,1.6148660745678518,14.937049476217176,14.880965809871201
5.198,stage1,0.0,True,False,0.0,-0.0409586792493757,1.6348259821070559,0.9898697305028571,0.05632366634597452,-14.969554960453182,3.751512226821594,14.906240265523188,1.6292777553676043,14.983484270992374,14.9271606046464
5.199,stage1,0.0,True,False,0.0,-0.037207167022556185,1.6497322223725708,1.0031717033795415,0.05656366634597439,-14.970163861244119,3.74155067477649,14.93097674759167,1.6549683743374426,14.940505093272796,14.883941426926821
5.2,stage1,0.0,True,False,0.0,-0.03346561634777845,1.6646631991201675,1.0163520416310807,0.05680366634597447,-14.970760584019237,3.731649700200088,14.955297619182062,1.6621886159562784,15.01848233412895,14.961678667782977
5.201,stage1,0.0,True,False,0.0,-0.029733966647580427,1.6796184967393413,1.0295804621531688,0.05704366634597433,-14.971345372338853,3.721804568270954,14.979200426114852,1.677773067735852,15.027287756065418,14.970244089719444
5.202,stage1,0.0,True,False,0.0,-0.026012162079308232,1.694597697165461,1.0429150654592578,0.05728366634597441,-14.971918464892076,3.7120104851202584,15.0026822098257,1.6963106274573982,15.03649770338666,14.979214037040686
5.203,stage1,0.0,True,False,0.0,-0.022300151594186735,1.7096003793752919,1.0562203173146107,0.05752366634597449,-14.972480095594234,3.702262597332075,15.025739497990632,1.708177658226678,15.085621406352578,15.028097740006604
5.204,stage1,0.0,True,False,0.0,-0.01859788899685671,1.724626118873274,1.0696606103031727,0.05776366634597436,-14.97303049368235,3.692555991456988,15.048368295532942,1.7282349667430872,15.09505724193089,15.037293575584917
5.205,stage1,0.0,True,False,0.0,-0.01490533300539849,1.7396744871688121,1.0830116291294283,0.05800366634597444,-14.973569883808702,3.6828856935479237,15.070564076036668,1.7372115516157238,15.115097973067513,15.057094306721538
5.206,stage1,0.0,True,False,0.0,-0.011222447311849336,1.754745051244854,1.0964077149722666,0.05824366634597452,-14.974098486132528,3.6732466687275247,15.092321773594135,1.7528159212711192,15.168926629018026,15.110682962672051
5.207,stage1,0.0,True,False,0.0,-0.007549200643123847,1.7698373730184396,1.1099940066964695,0.058483666345974385,-14.974616516409878,3.6636338207965906,15.113635775118393,1.7757223011827925,15.15789427785988,15.099410611513905
5.208,stage1,0.0,True,False,0.0,-0.0038855668223260332,1.784951008793563,1.1235342602419323,0.058723666345974465,-14.97512418608168,3.6540419918937523,15.134499913153572,1.7870066839693768,15.176613485814649,15.117889819468674
5.209,stage1,0.0,True,False,0.0,-0.00023152483043430627,1.800085508706708,1.1370979531317187,0.05896366634597433,-14.975621702360048,3.6444659622169935,15.154907459219105,1.801718904731632,15.20491529020437,15.145951623858396
5.21,stage1,0.0,True,False,0.0,0.003412941131783904,1.8152404161659321,1.1506666159961443,0.05920366634597441,-14.976109268312847,3.6349004498177546,15.174851117727357,1.8155310963527702,15.290824728821844,15.23162106247587
5.211,stage1,0.0,True,False,0.0,0.007047841581602873,1.8304152672836644,1.1641949903983324,0.05944366634597449,-14.97658708294659,3.62534011047925,15.194323020516158,1.8270853361053219,15.24806758323849,15.188623916892515
5.212,stage1,0.0,True,False,0.0,0.010673181692080114,1.8456095903041723,1.1778732073671194,0.05968366634597436,-14.977055341287658,3.6157795376905697,15.213314722041776,1.8481058388380605,15.254143731233613,15.19446006488764
5.213,stage1,0.0,True,False,0.0,0.014288961229771892,1.860822905026219,1.1914537036826074,0.05992366634597444,-14.977514234461905,3.60621326272885,15.231817195280257,1.8568980231412886,15.237724912104955,15.17780124575898
5.214,stage1,0.0,True,False,0.0,0.017895174492501945,1.8760547222215045,1.2050940543481088,0.06016366634597452,-14.977963949772667,3.59663575486218,15.249820828388119,1.8734712369574522,15.296854423865518,15.236690757519543
5.215,stage1,0.0,True,False,0.0,0.02149181024736213,1.891304543049884,1.2188284911908216,0.06040366634597438,-14.978404670777213,3.5870414216860547,15.267315422176825,1.89181589648413,15.31561896725294,15.255215300906965
5.216,stage1,0.0,True,False,0.0,0.025078851669049385,1.906571858472066,1.2325527029385397,0.06064366634597446,-14.978836577361669,3.577424609606786,15.284290188457943,1.9050390785764948,15.310813298379262,15.250169632033288
5.217,stage1,0.0,True,False,0.0,0.028656276278654188,1.9218561486605155,1.2462920455245465,0.06088366634597433,-14.979259845814436,3.5677796044856036,15.300733749318749,1.919519832239258,15.327278583387674,15.2663949170417
5.218,stage1,0.0,True,False,0.0,0.032224055883140985,1.9371568824098393,1.2600867638558177,0.06112366634597441,-14.979674648898147,3.558100632457198,15.3166341373913,1.9360279620878815,15.393300283867552,15.332176617521577
5.219,stage1,0.0,True,False,0.0,0.03578215651559937,1.9524735165472358,1.2739365405675833,0.06136366634597449,-14.980081155920184,3.5483818609371878,15.331978797179778,1.952575599443865,15.340071107859979,15.278707441514005
5.22,stage1,0.0,True,False,0.0,0.03933053837653459,1.967805495344407,1.2878257716402202,0.061603666345974355,-14.98047953280178,3.538617399832739,15.346754587514086,1.9683980941998152,15.392635386165939,15.331031719819965
5.221,stage1,0.0,True,False,0.0,0.04286915577636852,1.9831522499319263,1.3017749969792278,0.061843666345974435,-14.980869942145745,3.5288013029710483,15.360947785199423,1.9852870385903656,15.391936720995414,15.33009305464944
5.222,stage1,0.0,True,False,0.0,0.046397957079340746,1.9985131977171309,1.315771070330184,0.062083666345974516,-14.98125254330283,3.5189275697605074,15.374544089933435,2.001578664526804,15.432629768713182,15.370546102367207
5.223,stage1,0.0,True,False,0.0,0.049916884649099304,2.0138877418070558,1.3298475082427192,0.06232366634597438,-14.981627492436774,3.5089901470991847,15.38752863056462,2.0195929659573366,15.41144088300196,15.349117216655985
5.224,stage1,0.0,True,False,0.0,0.05342587479619966,2.0292752704376253,1.343877799554633,0.06256366634597446,-14.981994942588038,3.4989829315454877,15.399885972766496,2.0313620738381717,15.430423144571174,15.3678594782252
5.225,stage1,0.0,True,False,0.0,0.05692485772774321,2.044675156410383,1.357737654639889,0.06280366634597433,-14.982355043736277,3.488899771765776,15.41160012820298,2.036870553817819,15.417726146489468,15.354922480143493
5.226,stage1,0.0,True,False,0.0,0.06041375749951015,2.0600867565385914,1.3717650545428968,0.0630436663459744,-14.982707942861552,3.4787344712732113,15.422654565261272,2.059107649790049,15.501711377582986,15.438667711237011
5.227,stage1,0.0,True,False,0.0,0.06389249197078452,2.075509411103858,1.3859233952558068,0.06328366634597447,-14.983053784004321,3.468480791472335,15.433032221427816,2.079682090188157,15.491321538673716,15.428037872327742
5.228,stage1,0.0,True,False,0.0,0.06736097276225493,2.090942443325277,1.4000548652438953,0.06352366634597434,-14.983392708324235,3.4581324550229984,15.442715517382961,2.0924968946606297,15.485988859371247,15.422465193025273
5.229,stage1,0.0,True,False,0.0,0.07081910521727909,2.106385158842665,1.41416338239165,0.06376366634597441,-14.983724854157751,3.4476831495370837,15.451686372888322,2.105480722631386,15.502015738679944,15.43825207233397
5.23,stage1,0.0,True,False,0.0,0.07426678836681733,2.1218368452155585,1.4283480372134014,0.06400366634597449,-14.984050357074596,3.4371265316208284,15.45992622453901,2.1233961234789853,15.482961398938004,15.418957732592029
5.231,stage1,0.0,True,False,0.0,0.07770391489843625,2.137296771440089,1.4424797056610164,0.06424366634597435,-14.984369349933104,3.4264562312745768,15.467416045450623,2.1349314595945383,15.549083841769239,15.484840175423264
5.232,stage1,0.0,True,False,0.0,0.08113037112971197,2.1527641874855448,1.4566609207269468,0.06448366634597442,-14.984681962934442,3.415665856661136,15.474136366947196,2.151540458957301,15.491110432016114,15.42662676567014
5.233,stage1,0.0,True,False,0.0,0.08454603698637121,2.1682383238524836,1.4710319594327166,0.06472366634597429,-14.984988323675752,3.4047489992528948,15.480067302312332,2.1752128560158375,15.540412749222464,15.475689082876489
5.234,stage1,0.0,True,False,0.0,0.08795078598562524,2.1837183911548013,1.4853175223423127,0.06496366634597436,-14.985288557202237,3.393699239366345,15.485188572660826,2.185310104912284,15.499863068625936,15.434899402279962
5.235,stage1,0.0,True,False,0.0,0.09134448522499272,2.199203579727467,1.4996051544863638,0.06520366634597444,-14.985582786058192,3.3825101520918213,15.489479534981918,2.1996991295446278,15.583855744384547,15.518652078038572
5.236,stage1,0.0,True,False,0.0,0.09472699537708267,2.2146930592624403,1.5139864942766563,0.0654436663459743,-14.985871130337028,3.371175313624226,15.492919212398753,2.218672144001387,15.5406209429581,15.475177276612126
5.237,stage1,0.0,True,False,0.0,0.09809817069070802,2.2301859784748443,1.5284562192585156,0.06568366634597438,-14.986153707730287,3.359688307999171,15.495486326680595,2.2374727433693837,15.560817335254939,15.495133668908965
5.238,stage1,0.0,True,False,0.0,0.10145785899870831,2.24568146480153,1.5427135126193459,0.06592366634597445,-14.986430633575681,3.3480427342370844,15.497159333035519,2.241320887299791,15.56108839285315,15.495164726507177
5.239,stage1,0.0,True,False,0.0,0.10480590173294353,2.261178624134557,1.5570805506426324,0.06616366634597431,-14.986702020904167,3.336232213895553,15.49791645720158,2.2610654137840696,15.558873940886064,15.49271027454009
5.24,stage1,0.0,True,False,0.0,0.1081421339468402,2.276676540591764,1.571468727912356,0.06640366634597439,-14.986967980486083,3.3242503990281995,15.497735734843394,2.2764894141285708,15.552046261019534,15.485642594673559
5.241,stage1,0.0,True,False,0.0,0.11146638434586656,2.2921742763265986,1.5859180856411972,0.06664366634597425,-14.987228620876362,3.3120909805460568,15.49659505324922,2.2939366143548194,15.533674212390366,15.467030546044391
5.242,stage1,0.0,True,False,0.0,0.11477847532641372,2.307670871379853,1.6002764753014724,0.06688366634597433,-14.987484048458835,3.2997476969744723,15.494472195310676,2.303837568654721,15.559345492644825,15.49246182629885
5.243,stage1,0.0,True,False,0.0,0.1180782230233893,2.3231653435751687,1.614674705221012,0.0671236663459744,-14.987734367489658,3.2872143435964447,15.491344885753273,2.3201879712782136,15.550667159744208,15.483543493398233
5.244,stage1,0.0,True,False,0.0,0.12136543736698392,2.3386566884609135,1.6291989428784268,0.06736366634597427,-14.987979680139865,3.274484781969853,15.48719083957103,2.340886588092157,15.550093141270505,15.48272947492453
5.245,stage1,0.0,True,False,0.0,0.12463992214895486,2.35414387930049,1.6437985695812125,0.06760366634597434,-14.988220086537067,3.2615529498034115,15.48198781260265,2.3591802780174724,15.561248030450495,15.49364436410452
5.246,stage1,0.0,True,False,0.0,0.12790147509875938,2.369625867113098,1.6583675392928805,0.06784366634597441,-14.988455684806326,3.248412871173049,15.475713654170187,2.3722470551643644,15.506575695007257,15.438732028661283
5.247,stage1,0.0,True,False,0.0,0.13114988796993063,2.3851015807672593,1.672809497652643,0.06808366634597428,-14.988686571110199,3.235058667056888,15.468346361683643,2.3804654572814123,15.496782243631463,15.42869857728549
5.248,stage1,0.0,True,False,0.0,0.1343849466369886,2.4005699271289482,1.6873833257713782,0.06832366634597435,-14.988912839687995,3.2214845661639724,15.459864137097075,2.4015009035891515,15.508516756471034,15.440193090125058
5.249,stage1,0.0,True,False,0.0,0.1376064312031508,2.4160297912660367,1.7019345891250686,0.06856366634597422,-14.989134582894234,3.207684916028546,15.450245445083327,2.4149464934562976,15.492599355380385,15.42403568903441
5.25,stage1,0.0,True,False,0.0,0.14081411611918043,2.4314800367111253,1.7165276775500593,0.06880366634597429,-14.98935189123635,3.193654194337859,15.439469072775482,2.4315890103743656,15.497500953045941,15.428697286699967
5.251,stage1,0.0,True,False,0.0,0.14400777031351936,2.446919505783906,1.7312911136968026,0.06904366634597436,-14.989564853411622,3.1793870204587207,15.42751419090443,2.454699484886978,15.449951286145264,15.38090761979929
5.252,stage1,0.0,True,False,0.0,0.1471871573339763,2.462347019974802,1.7459384037856835,0.06928366634597423,-14.989773556343389,3.1648781671239767,15.414360416142523,2.463655618141255,15.46481896433212,15.395535297986145
5.253,stage1,0.0,True,False,0.0,0.15035203550110135,2.47776138039095,1.760554044406616,0.0695236663459743,-14.98997808521652,3.150122572237203,15.39998787444468,2.476720434832056,15.471589212817976,15.402065546472002
5.254,stage1,0.0,True,False,0.0,0.1535021580733368,2.493161368265386,1.7751450136105449,0.06976366634597417,-14.99017852351219,3.135115350750701,15.384377265159868,2.490102504603469,15.436784029226986,15.367020362881012
5.255,stage1,0.0,True,False,0.0,0.15663727342408856,2.508545745530551,1.7898509269731913,0.07000366634597424,-14.990374953041947,3.1198518065683665,15.367509925667633,2.510440681742623,15.420015971518499,15.350012305172525
5.256,stage1,0.0,True,False,0.0,0.15975712523065796,2.5239132554562236,1.8045664028977673,0.07024366634597431,-14.990567453981107,3.1043274444228497,15.349367896277943,2.5256247232017506,15.43037674162172,15.360133075275746
5.257,stage1,0.0,True,False,0.0,0.1628614526750791,2.539262623352493,1.8193123547242218,0.07048366634597418,-14.990756104901486,3.0885379816730345,15.329933985116021,2.5418639942209085,15.385762392732888,15.315278726386914
5.258,stage1,0.0,True,False,0.0,0.16594999065675317,2.5545925573376143,1.8340651877567635,0.07072366634597425,-14.990940982803457,3.0724793599659694,15.309191832699632,2.55695400635106,15.351878698851582,15.281155032505607
5.259,stage1,0.0,True,False,0.0,0.16902247001672016,2.569901749170319,1.8488623647097184,0.07096366634597433,-14.991122163147388,3.0561477567053066,15.287125975903347,2.5739240354042576,15.313456540783806,15.242492874437831
5.26,stage1,0.0,True,False,0.0,0.1720786177734238,2.5851888751462138,1.8636394680867376,0.07120366634597419,-14.99129971988444,3.0395395962662284,15.263721910992565,2.5877175335610856,15.312109894119654,15.24090622777368
5.261,stage1,0.0,True,False,0.0,0.17511815736969102,2.6004525970572114,1.8784644453494215,0.07144366634597427,-14.99147372548675,3.0226515608959006,15.238966155401389,2.6048883312206788,15.27806635355841,15.206622687212436
5.262,stage1,0.0,True,False,0.0,0.17814080893058526,2.6156915632126045,1.8932185337560934,0.07168366634597413,-14.991644250977016,3.0054806012376574,15.212846307921629,2.616168865683431,15.241499361243093,15.16981569489712
5.263,stage1,0.0,True,False,0.0,0.18114628953182393,2.6309044095205314,1.9079428678829478,0.0719236663459742,-14.991811365957476,2.988023946416194,15.185351106965083,2.6294352400985708,15.250039838980651,15.178116172634677
5.264,stage1,0.0,True,False,0.0,0.18413431347824114,2.6460897606275013,1.9227237890570457,0.07216366634597428,-14.991975138638326,2.9702791136219595,15.156470486560696,2.6469889265875994,15.191333267207195,15.119169600861222
5.265,stage1,0.0,True,False,0.0,0.18710459259186143,2.6612462311140535,1.9374641477578198,0.07240366634597414,-14.992135635865559,2.9522439171327566,15.126195629748096,2.6597417240961674,15.175925818257213,15.103522151911239
5.266,stage1,0.0,True,False,0.0,0.19005683650899519,2.6763724267438067,1.9521700480407647,0.07264366634597422,-14.992292923148247,2.9339164767122297,15.094519019033916,2.6727591619048163,15.133165355044644,15.06052168869867
5.267,stage1,0.0,True,False,0.0,0.1929907529857084,2.6914669457628455,1.9668829470909244,0.07288366634597429,-14.992447064685281,2.915295225326682,15.061434483584481,2.6878150005485026,15.106420761079322,15.033537094733347
5.268,stage1,0.0,True,False,0.0,0.19590604821103347,2.7065283802464215,1.9816944918259436,0.07312366634597416,-14.992598123391575,2.896378916123519,15.026937242838104,2.7074601838422914,15.079862321286019,15.006738654940044
5.269,stage1,0.0,True,False,0.0,0.19880242712715795,2.7215553174892646,1.9964811008060706,0.07336366634597423,-14.992746160923744,2.877166628617913,14.991023946234307,2.7210249408320464,15.030377573207824,14.95701390686185
5.27,stage1,0.0,True,False,0.0,0.20167959375577427,2.7365463414354907,2.0112493094691333,0.0736036663459741,-14.992891237705269,2.8576577740377624,14.953692708774144,2.734891533959613,14.994194377186139,14.920590710840164
5.271,stage1,0.0,True,False,0.0,0.20453725152981297,2.7515000341442697,2.0260494625010708,0.07384366634597417,-14.993033412951164,2.8378520997804006,14.914943142144326,2.751256961065753,14.976068661172107,14.902224994826133
5.272,stage1,0.0,True,False,0.0,0.20737510362959433,2.766414977286419,2.0408122128145623,0.07408366634597424,-14.99317274469214,2.8177496929399464,14.874776381162299,2.764186978175389,14.927602928284285,14.853519261938311
