time,x
1.06,0.3486784401
1.07,0.3486784401
1.08,0.3486784401
1.09,0.31381059609
1.1,0.31381059609
1.11,0.31381059609
1.12,0.31381059609
1.1300000000000001,0.31381059609
1.1400000000000001,0.31381059609
1.1500000000000001,0.31381059609
1.16,0.31381059609
1.17,0.31381059609
1.18,0.31381059609
1.19,0.31381059609
1.2,0.282429536481
1.21,0.282429536481
1.22,0.282429536481
1.23,0.282429536481
1.24,0.282429536481
1.25,0.282429536481
1.26,0.282429536481
1.27,0.282429536481
1.28,0.282429536481
1.29,0.282429536481
1.3,0.2541865828329
1.31,0.2541865828329
1.32,0.2541865828329
1.33,0.2541865828329
1.34,0.2541865828329
1.35,0.2541865828329
1.36,0.2541865828329
1.37,0.2541865828329
1.3800000000000001,0.2541865828329
1.3900000000000001,0.2541865828329
1.4000000000000001,0.22876792454961
1.41,0.22876792454961
1.42,0.22876792454961
1.43,0.22876792454961
1.44,0.22876792454961
1.45,0.22876792454961
1.46,0.22876792454961
1.47,0.22876792454961
1.48,0.22876792454961
1.49,0.22876792454961
1.5,0.20589113209464902
1.51,0.20589113209464902
1.52,0.20589113209464902
1.53,0.20589113209464902
1.54,0.20589113209464902
1.55,0.20589113209464902
1.56,0.20589113209464902
1.57,0.20589113209464902
1.58,0.20589113209464902
1.59,0.20589113209464902
1.6,0.1853020188851841
1.61,0.1853020188851841
1.62,0.1853020188851841
1.6300000000000001,0.1853020188851841
1.6400000000000001,0.1853020188851841
1.6500000000000001,0.1853020188851841
1.6600000000000001,0.1853020188851841
1.67,0.1853020188851841
1.68,0.1853020188851841
1.69,0.1853020188851841
1.7,0.16677181699666568
1.71,0.16677181699666568
1.72,0.16677181699666568
1.73,0.16677181699666568
1.74,0.16677181699666568
1.75,0.16677181699666568
1.76,0.16677181699666568
1.77,0.16677181699666568
1.78,0.16677181699666568
1.79,0.16677181699666568
1.8,0.15009463529699912
1.81,0.15009463529699912
1.82,0.15009463529699912
1.83,0.15009463529699912
1.84,0.15009463529699912
1.85,0.15009463529699912
1.86,0.15009463529699912
1.87,0.15009463529699912
1.8800000000000001,0.15009463529699912
1.8900000000000001,0.15009463529699912
1.9000000000000001,0.1350851717672992
1.9100000000000001,0.1350851717672992
1.92,0.1350851717672992
1.93,0.1350851717672992
1.94,0.1350851717672992
1.95,0.1350851717672992
1.96,0.1350851717672992
1.97,0.1350851717672992
1.98,0.1350851717672992
1.99,0.1350851717672992
2.0,0.12157665459056928
2.0100000000000002,0.12157665459056928
2.02,0.12157665459056928
2.0300000000000002,0.12157665459056928
2.04,0.12157665459056928
2.05,0.12157665459056928
2.06,0.12157665459056928
2.07,0.12157665459056928
2.08,0.12157665459056928
2.09,0.12157665459056928
2.1,0.10941898913151235
2.11,0.10941898913151235
2.12,0.10941898913151235
2.13,0.10941898913151235
2.14,0.10941898913151235
2.15,0.10941898913151235
2.16,0.10941898913151235
2.17,0.10941898913151235
2.18,0.10941898913151235
2.19,0.10941898913151235
2.2,0.09847709021836111
2.21,0.09847709021836111
2.22,0.09847709021836111
2.23,0.09847709021836111
2.24,0.09847709021836111
2.25,0.09847709021836111
2.2600000000000002,0.09847709021836111
2.27,0.09847709021836111
2.2800000000000002,0.09847709021836111
2.29,0.09847709021836111
2.3000000000000003,0.088629381196525
2.31,0.088629381196525
2.32,0.088629381196525
2.33,0.088629381196525
2.34,0.088629381196525
2.35,0.088629381196525
2.36,0.088629381196525
2.37,0.088629381196525
2.38,0.088629381196525
2.39,0.088629381196525
2.4,0.0797664430768725
2.41,0.0797664430768725
2.42,0.0797664430768725
2.43,0.0797664430768725
2.44,0.0797664430768725
2.45,0.0797664430768725
2.46,0.0797664430768725
2.47,0.0797664430768725
2.48,0.0797664430768725
2.49,0.0797664430768725
2.5,0.07178979876918525
2.5100000000000002,0.07178979876918525
2.52,0.07178979876918525
2.5300000000000002,0.07178979876918525
2.54,0.07178979876918525
2.5500000000000003,0.07178979876918525
2.56,0.07178979876918525
2.57,0.07178979876918525
2.58,0.07178979876918525
2.59,0.07178979876918525
2.6,0.06461081889226672
2.61,0.06461081889226672
2.62,0.06461081889226672
2.63,0.06461081889226672
2.64,0.06461081889226672
2.65,0.06461081889226672
2.66,0.06461081889226672
2.67,0.06461081889226672
2.68,0.06461081889226672
2.69,0.06461081889226672
2.7,0.05814973700304005
2.71,0.05814973700304005
2.72,0.05814973700304005
2.73,0.05814973700304005
2.74,0.05814973700304005
2.75,0.05814973700304005
2.7600000000000002,0.05814973700304005
2.77,0.05814973700304005
2.7800000000000002,0.05814973700304005
2.79,0.05814973700304005
2.8000000000000003,0.052334763302736044
2.81,0.052334763302736044
2.82,0.052334763302736044
2.83,0.052334763302736044
2.84,0.052334763302736044
2.85,0.052334763302736044
2.86,0.052334763302736044
2.87,0.052334763302736044
2.88,0.052334763302736044
2.89,0.052334763302736044
2.9,0.047101286972462436
2.91,0.047101286972462436
2.92,0.047101286972462436
2.93,0.047101286972462436
2.94,0.047101286972462436
2.95,0.047101286972462436
2.96,0.047101286972462436
2.97,0.047101286972462436
2.98,0.047101286972462436
2.99,0.047101286972462436
3.0,0.042391158275216195
3.0100000000000002,0.042391158275216195
3.02,0.042391158275216195
3.0300000000000002,0.042391158275216195
3.04,0.042391158275216195
3.0500000000000003,0.042391158275216195
3.06,0.042391158275216195
3.0700000000000003,0.042391158275216195
3.08,0.042391158275216195
3.09,0.042391158275216195
3.1,0.03815204244769457
3.11,0.03815204244769457
3.12,0.03815204244769457
3.13,0.03815204244769457
3.14,0.03815204244769457
3.15,0.03815204244769457
3.16,0.03815204244769457
3.17,0.03815204244769457
3.18,0.03815204244769457
3.19,0.03815204244769457
3.2,0.034336838202925116
3.21,0.034336838202925116
3.22,0.034336838202925116
3.23,0.034336838202925116
3.24,0.034336838202925116
3.25,0.034336838202925116
3.2600000000000002,0.034336838202925116
3.27,0.034336838202925116
3.2800000000000002,0.034336838202925116
3.29,0.034336838202925116
3.3000000000000003,0.030903154382632605
3.31,0.030903154382632605
3.3200000000000003,0.030903154382632605
3.33,0.030903154382632605
3.34,0.030903154382632605
3.35,0.030903154382632605
3.36,0.030903154382632605
3.37,0.030903154382632605
3.38,0.030903154382632605
3.39,0.030903154382632605
3.4,0.027812838944369346
3.41,0.027812838944369346
3.42,0.027812838944369346
3.43,0.027812838944369346
3.44,0.027812838944369346
3.45,0.027812838944369346
3.46,0.027812838944369346
3.47,0.027812838944369346
3.48,0.027812838944369346
3.49,0.027812838944369346
3.5,0.02503155504993241
3.5100000000000002,0.02503155504993241
3.52,0.02503155504993241
3.5300000000000002,0.02503155504993241
3.54,0.02503155504993241
3.5500000000000003,0.02503155504993241
3.56,0.02503155504993241
3.5700000000000003,0.02503155504993241
3.58,0.02503155504993241
3.59,0.02503155504993241
3.6,0.022528399544939168
3.61,0.022528399544939168
3.62,0.022528399544939168
3.63,0.022528399544939168
3.64,0.022528399544939168
3.65,0.022528399544939168
3.66,0.022528399544939168
3.67,0.022528399544939168
3.68,0.022528399544939168
3.69,0.022528399544939168
3.7,0.02027555959044525
3.71,0.02027555959044525
3.72,0.02027555959044525
3.73,0.02027555959044525
3.74,0.02027555959044525
3.75,0.02027555959044525
3.7600000000000002,0.02027555959044525
3.77,0.02027555959044525
3.7800000000000002,0.02027555959044525
3.79,0.02027555959044525
3.8000000000000003,0.018248003631400726
3.81,0.018248003631400726
3.8200000000000003,0.018248003631400726
3.83,0.018248003631400726
3.84,0.018248003631400726
3.85,0.018248003631400726
3.86,0.018248003631400726
3.87,0.018248003631400726
3.88,0.018248003631400726
3.89,0.018248003631400726
3.9,0.016423203268260654
3.91,0.016423203268260654
3.92,0.016423203268260654
3.93,0.016423203268260654
3.94,0.016423203268260654
3.95,0.016423203268260654
3.96,0.016423203268260654
3.97,0.016423203268260654
3.98,0.016423203268260654
3.99,0.016423203268260654
4.0,0.014780882941434589
4.01,0.014780882941434589
4.0200000000000005,0.014780882941434589
4.03,0.014780882941434589
4.04,0.014780882941434589
4.05,0.014780882941434589
4.0600000000000005,0.014780882941434589
4.07,0.014780882941434589
4.08,0.014780882941434589
4.09,0.014780882941434589
4.1,0.01330279464729113
4.11,0.01330279464729113
4.12,0.01330279464729113
4.13,0.01330279464729113
4.14,0.01330279464729113
4.15,0.01330279464729113
4.16,0.01330279464729113
4.17,0.01330279464729113
4.18,0.01330279464729113
4.19,0.01330279464729113
4.2,0.011972515182562017
4.21,0.011972515182562017
4.22,0.011972515182562017
4.23,0.011972515182562017
4.24,0.011972515182562017
4.25,0.011972515182562017
4.26,0.011972515182562017
4.2700000000000005,0.011972515182562017
4.28,0.011972515182562017
4.29,0.011972515182562017
4.3,0.010775263664305815
4.3100000000000005,0.010775263664305815
4.32,0.010775263664305815
4.33,0.010775263664305815
4.34,0.010775263664305815
4.3500000000000005,0.010775263664305815
4.36,0.010775263664305815
4.37,0.010775263664305815
4.38,0.010775263664305815
4.39,0.010775263664305815
4.4,0.009697737297875235
4.41,0.009697737297875235
4.42,0.009697737297875235
4.43,0.009697737297875235
4.44,0.009697737297875235
4.45,0.009697737297875235
4.46,0.009697737297875235
4.47,0.009697737297875235
4.48,0.009697737297875235
4.49,0.009697737297875235
4.5,0.00872796356808771
4.51,0.00872796356808771
4.5200000000000005,0.00872796356808771
4.53,0.00872796356808771
4.54,0.00872796356808771
4.55,0.00872796356808771
4.5600000000000005,0.00872796356808771
4.57,0.00872796356808771
4.58,0.00872796356808771
4.59,0.00872796356808771
4.6000000000000005,0.00785516721127894
4.61,0.00785516721127894
4.62,0.00785516721127894
4.63,0.00785516721127894
4.64,0.00785516721127894
4.65,0.00785516721127894
4.66,0.00785516721127894
4.67,0.00785516721127894
4.68,0.00785516721127894
4.69,0.007069650490151046
4.7,0.007069650490151046
4.71,0.007069650490151046
4.72,0.007069650490151046
4.73,0.007069650490151046
4.74,0.007069650490151046
4.75,0.007069650490151046
4.76,0.007069650490151046
4.7700000000000005,0.007069650490151046
4.78,0.007069650490151046
4.79,0.006362685441135941
4.8,0.006362685441135941
4.8100000000000005,0.006362685441135941
4.82,0.006362685441135941
4.83,0.006362685441135941
4.84,0.006362685441135941
4.8500000000000005,0.006362685441135941
4.86,0.006362685441135941
4.87,0.006362685441135941
4.88,0.006362685441135941
4.89,0.005726416897022347
4.9,0.005726416897022347
4.91,0.005726416897022347
4.92,0.005726416897022347
4.93,0.005726416897022347
4.94,0.005726416897022347
4.95,0.005726416897022347
4.96,0.005726416897022347
4.97,0.005726416897022347
4.98,0.005726416897022347
4.99,0.005153775207320112
5.0,0.005153775207320112
5.01,0.005153775207320112
5.0200000000000005,0.005153775207320112
5.03,0.005153775207320112
5.04,0.005153775207320112
5.05,0.005153775207320112
5.0600000000000005,0.005153775207320112
5.07,0.005153775207320112
5.08,0.005153775207320112
5.09,0.0046383976865881004
5.1000000000000005,0.0046383976865881004
5.11,0.0046383976865881004
5.12,0.0046383976865881004
5.13,0.0046383976865881004
5.14,0.0046383976865881004
5.15,0.0046383976865881004
5.16,0.0046383976865881004
5.17,0.0046383976865881004
5.18,0.0046383976865881004
5.19,0.0041745579179292905
5.2,0.0041745579179292905
5.21,0.0041745579179292905
5.22,0.0041745579179292905
5.23,0.0041745579179292905
5.24,0.0041745579179292905
5.25,0.0041745579179292905
5.26,0.0041745579179292905
5.2700000000000005,0.0041745579179292905
5.28,0.0041745579179292905
5.29,0.0037571021261363613
5.3,0.0037571021261363613
5.3100000000000005,0.0037571021261363613
5.32,0.0037571021261363613
5.33,0.0037571021261363613
5.34,0.0037571021261363613
5.3500000000000005,0.0037571021261363613
5.36,0.0037571021261363613
5.37,0.0037571021261363613
5.38,0.0037571021261363613
5.39,0.0033813919135227254
5.4,0.0033813919135227254
5.41,0.0033813919135227254
5.42,0.0033813919135227254
5.43,0.0033813919135227254
5.44,0.0033813919135227254
5.45,0.0033813919135227254
5.46,0.0033813919135227254
5.47,0.0033813919135227254
5.48,0.0033813919135227254
5.49,0.003043252722170453
5.5,0.003043252722170453
5.51,0.003043252722170453
5.5200000000000005,0.003043252722170453
5.53,0.003043252722170453
5.54,0.003043252722170453
5.55,0.003043252722170453
5.5600000000000005,0.003043252722170453
5.57,0.003043252722170453
5.58,0.003043252722170453
5.59,0.002738927449953408
5.6000000000000005,0.002738927449953408
5.61,0.002738927449953408
5.62,0.002738927449953408
5.63,0.002738927449953408
5.64,0.002738927449953408
5.65,0.002738927449953408
5.66,0.002738927449953408
5.67,0.002738927449953408
5.68,0.002738927449953408
5.69,0.0024650347049580672
5.7,0.0024650347049580672
5.71,0.0024650347049580672
5.72,0.0024650347049580672
5.73,0.0024650347049580672
5.74,0.0024650347049580672
5.75,0.0024650347049580672
5.76,0.0024650347049580672
5.7700000000000005,0.0024650347049580672
5.78,0.0024650347049580672
5.79,0.0022185312344622605
5.8,0.0022185312344622605
5.8100000000000005,0.0022185312344622605
5.82,0.0022185312344622605
5.83,0.0022185312344622605
5.84,0.0022185312344622605
5.8500000000000005,0.0022185312344622605
5.86,0.0022185312344622605
5.87,0.0022185312344622605
5.88,0.0022185312344622605
5.89,0.0019966781110160345
5.9,0.0019966781110160345
5.91,0.0019966781110160345
5.92,0.0019966781110160345
5.93,0.0019966781110160345
5.94,0.0019966781110160345
5.95,0.0019966781110160345
5.96,0.0019966781110160345
5.97,0.0019966781110160345
5.98,0.0019966781110160345
5.99,0.0017970102999144309
6.0,0.0017970102999144309
6.01,0.0017970102999144309
6.0200000000000005,0.0017970102999144309
6.03,0.0017970102999144309
6.04,0.0017970102999144309
6.05,0.0017970102999144309
6.0600000000000005,0.0017970102999144309
6.07,0.0017970102999144309
6.08,0.0017970102999144309
6.09,0.0016173092699229878
6.1000000000000005,0.0016173092699229878
6.11,0.0016173092699229878
6.12,0.0016173092699229878
6.13,0.0016173092699229878
6.140000000000001,0.0016173092699229878
6.15,0.0016173092699229878
6.16,0.0016173092699229878
6.17,0.0016173092699229878
6.18,0.0016173092699229878
6.19,0.001455578342930689
6.2,0.001455578342930689
6.21,0.001455578342930689
6.22,0.001455578342930689
6.23,0.001455578342930689
6.24,0.001455578342930689
6.25,0.001455578342930689
6.26,0.001455578342930689
6.2700000000000005,0.001455578342930689
6.28,0.001455578342930689
6.29,0.0013100205086376202
6.3,0.0013100205086376202
6.3100000000000005,0.0013100205086376202
6.32,0.0013100205086376202
6.33,0.0013100205086376202
6.34,0.0013100205086376202
6.3500000000000005,0.0013100205086376202
6.36,0.0013100205086376202
6.37,0.0013100205086376202
6.38,0.0013100205086376202
6.390000000000001,0.001179018457773858
6.4,0.001179018457773858
6.41,0.001179018457773858
6.42,0.001179018457773858
6.43,0.001179018457773858
6.44,0.001179018457773858
6.45,0.001179018457773858
6.46,0.001179018457773858
6.47,0.001179018457773858
6.48,0.001179018457773858
6.49,0.0010611166119964723
6.5,0.0010611166119964723
6.51,0.0010611166119964723
6.5200000000000005,0.0010611166119964723
6.53,0.0010611166119964723
6.54,0.0010611166119964723
6.55,0.0010611166119964723
6.5600000000000005,0.0010611166119964723
6.57,0.0010611166119964723
6.58,0.0010611166119964723
6.59,0.0009550049507968251
6.6000000000000005,0.0009550049507968251
6.61,0.0009550049507968251
6.62,0.0009550049507968251
6.63,0.0009550049507968251
6.640000000000001,0.0009550049507968251
6.65,0.0009550049507968251
6.66,0.0009550049507968251
6.67,0.0009550049507968251
6.68,0.0009550049507968251
6.69,0.0008595044557171426
6.7,0.0008595044557171426
6.71,0.0008595044557171426
6.72,0.0008595044557171426
6.73,0.0008595044557171426
6.74,0.0008595044557171426
6.75,0.0008595044557171426
6.76,0.0008595044557171426
6.7700000000000005,0.0008595044557171426
6.78,0.0008595044557171426
6.79,0.0007735540101454283
6.8,0.0007735540101454283
6.8100000000000005,0.0007735540101454283
6.82,0.0007735540101454283
6.83,0.0007735540101454283
6.84,0.0007735540101454283
6.8500000000000005,0.0007735540101454283
6.86,0.0007735540101454283
6.87,0.0007735540101454283
6.88,0.0007735540101454283
6.890000000000001,0.0006961986091308855
6.9,0.0006961986091308855
6.91,0.0006961986091308855
6.92,0.0006961986091308855
6.93,0.0006961986091308855
6.94,0.0006961986091308855
6.95,0.0006961986091308855
6.96,0.0006961986091308855
6.97,0.0006961986091308855
6.98,0.0006961986091308855
6.99,0.0006265787482177969
7.0,0.0006265787482177969
7.01,0.0006265787482177969
7.0200000000000005,0.0006265787482177969
7.03,0.0006265787482177969
7.04,0.0006265787482177969
7.05,0.0006265787482177969
7.0600000000000005,0.0006265787482177969
7.07,0.0006265787482177969
7.08,0.0006265787482177969
7.09,0.0005639208733960172
7.1000000000000005,0.0005639208733960172
7.11,0.0005639208733960172
7.12,0.0005639208733960172
7.13,0.0005639208733960172
7.140000000000001,0.0005639208733960172
7.15,0.0005639208733960172
7.16,0.0005639208733960172
7.17,0.0005639208733960172
7.18,0.0005639208733960172
7.19,0.0005075287860564154
7.2,0.0005075287860564154
7.21,0.0005075287860564154
7.22,0.0005075287860564154
7.23,0.0005075287860564154
7.24,0.0005075287860564154
7.25,0.0005075287860564154
7.26,0.0005075287860564154
7.2700000000000005,0.0005075287860564154
7.28,0.0005075287860564154
7.29,0.0004567759074507739
7.3,0.0004567759074507739
7.3100000000000005,0.0004567759074507739
7.32,0.0004567759074507739
7.33,0.0004567759074507739
7.34,0.0004567759074507739
7.3500000000000005,0.0004567759074507739
7.36,0.0004567759074507739
7.37,0.0004567759074507739
7.38,0.0004567759074507739
7.390000000000001,0.0004110983167056965
7.4,0.0004110983167056965
7.41,0.0004110983167056965
7.42,0.0004110983167056965
7.43,0.0004110983167056965
7.44,0.0004110983167056965
7.45,0.0004110983167056965
7.46,0.0004110983167056965
7.47,0.0004110983167056965
7.48,0.0004110983167056965
7.49,0.00036998848503512683
7.5,0.00036998848503512683
7.51,0.00036998848503512683
7.5200000000000005,0.00036998848503512683
7.53,0.00036998848503512683
7.54,0.00036998848503512683
7.55,0.00036998848503512683
7.5600000000000005,0.00036998848503512683
7.57,0.00036998848503512683
7.58,0.00036998848503512683
7.59,0.00033298963653161415
7.6000000000000005,0.00033298963653161415
7.61,0.00033298963653161415
7.62,0.00033298963653161415
7.63,0.00033298963653161415
7.640000000000001,0.00033298963653161415
7.65,0.00033298963653161415
7.66,0.00033298963653161415
7.67,0.00033298963653161415
7.68,0.00033298963653161415
7.69,0.00029969067287845274
7.7,0.00029969067287845274
7.71,0.00029969067287845274
7.72,0.00029969067287845274
7.73,0.00029969067287845274
7.74,0.00029969067287845274
7.75,0.00029969067287845274
7.76,0.00029969067287845274
7.7700000000000005,0.00029969067287845274
7.78,0.00029969067287845274
7.79,0.00026972160559060745
7.8,0.00026972160559060745
7.8100000000000005,0.00026972160559060745
7.82,0.00026972160559060745
7.83,0.00026972160559060745
7.84,0.00026972160559060745
7.8500000000000005,0.00026972160559060745
7.86,0.00026972160559060745
7.87,0.00026972160559060745
7.88,0.00026972160559060745
7.890000000000001,0.0002427494450315467
7.9,0.0002427494450315467
7.91,0.0002427494450315467
7.92,0.0002427494450315467
7.930000000000001,0.0002427494450315467
7.94,0.0002427494450315467
7.95,0.0002427494450315467
7.96,0.0002427494450315467
7.97,0.0002427494450315467
7.98,0.0002427494450315467
7.99,0.00021847450052839203
8.0,0.00021847450052839203
8.01,0.00021847450052839203
8.02,0.00021847450052839203
8.03,0.00021847450052839203
8.040000000000001,0.00021847450052839203
8.05,0.00021847450052839203
8.06,0.00021847450052839203
8.07,0.00021847450052839203
8.08,0.00021847450052839203
8.09,0.00019662705047555283
8.1,0.00019662705047555283
8.11,0.00019662705047555283
8.120000000000001,0.00019662705047555283
8.13,0.00019662705047555283
8.14,0.00019662705047555283
8.15,0.00019662705047555283
8.16,0.00019662705047555283
8.17,0.00019662705047555283
8.18,0.00019662705047555283
8.19,0.00017696434542799753
8.2,0.00017696434542799753
8.21,0.00017696434542799753
8.22,0.00017696434542799753
8.23,0.00017696434542799753
8.24,0.00017696434542799753
8.25,0.00017696434542799753
8.26,0.00017696434542799753
8.27,0.00017696434542799753
8.28,0.00017696434542799753
8.290000000000001,0.00015926791088519777
8.3,0.00015926791088519777
8.31,0.00015926791088519777
8.32,0.00015926791088519777
8.33,0.00015926791088519777
8.34,0.00015926791088519777
8.35,0.00015926791088519777
8.36,0.00015926791088519777
8.370000000000001,0.00015926791088519777
8.38,0.00015926791088519777
8.39,0.00014334111979667798
8.4,0.00014334111979667798
8.41,0.00014334111979667798
8.42,0.00014334111979667798
8.43,0.00014334111979667798
8.44,0.00014334111979667798
8.45,0.00014334111979667798
8.46,0.00014334111979667798
8.47,0.00014334111979667798
8.48,0.00014334111979667798
8.49,0.0001290070078170102
8.5,0.0001290070078170102
8.51,0.0001290070078170102
8.52,0.0001290070078170102
8.53,0.0001290070078170102
8.540000000000001,0.0001290070078170102
8.55,0.0001290070078170102
8.56,0.0001290070078170102
8.57,0.0001290070078170102
8.58,0.0001290070078170102
8.59,0.00011610630703530917
8.6,0.00011610630703530917
8.61,0.00011610630703530917
8.620000000000001,0.00011610630703530917
8.63,0.00011610630703530917
8.64,0.00011610630703530917
8.65,0.00011610630703530917
8.66,0.00011610630703530917
8.67,0.00011610630703530917
8.68,0.00011610630703530917
8.69,0.00010449567633177826
8.700000000000001,0.00010449567633177826
8.71,0.00010449567633177826
8.72,0.00010449567633177826
8.73,0.00010449567633177826
8.74,0.00010449567633177826
8.75,0.00010449567633177826
8.76,0.00010449567633177826
8.77,0.00010449567633177826
8.78,0.00010449567633177826
8.790000000000001,9.404610869860043e-05
8.8,9.404610869860043e-05
8.81,9.404610869860043e-05
8.82,9.404610869860043e-05
8.83,9.404610869860043e-05
8.84,9.404610869860043e-05
8.85,9.404610869860043e-05
8.86,9.404610869860043e-05
8.870000000000001,9.404610869860043e-05
8.88,9.404610869860043e-05
8.89,8.464149782874038e-05
8.9,8.464149782874038e-05
8.91,8.464149782874038e-05
8.92,8.464149782874038e-05
8.93,8.464149782874038e-05
8.94,8.464149782874038e-05
8.950000000000001,8.464149782874038e-05
8.96,8.464149782874038e-05
8.97,8.464149782874038e-05
8.98,8.464149782874038e-05
8.99,7.617734804586634e-05
9.0,7.617734804586634e-05
9.01,7.617734804586634e-05
9.02,7.617734804586634e-05
9.03,7.617734804586634e-05
9.040000000000001,7.617734804586634e-05
9.05,7.617734804586634e-05
9.06,7.617734804586634e-05
9.07,7.617734804586634e-05
9.08,7.617734804586634e-05
9.09,6.85596132412797e-05
9.1,6.85596132412797e-05
9.11,6.85596132412797e-05
9.120000000000001,6.85596132412797e-05
9.13,6.85596132412797e-05
9.14,6.85596132412797e-05
9.15,6.85596132412797e-05
9.16,6.85596132412797e-05
9.17,6.85596132412797e-05
9.18,6.85596132412797e-05
9.19,6.170365191715173e-05
9.200000000000001,6.170365191715173e-05
9.21,6.170365191715173e-05
9.22,6.170365191715173e-05
9.23,6.170365191715173e-05
9.24,6.170365191715173e-05
9.25,6.170365191715173e-05
9.26,6.170365191715173e-05
9.27,6.170365191715173e-05
9.28,6.170365191715173e-05
9.290000000000001,5.553328672543656e-05
9.3,5.553328672543656e-05
9.31,5.553328672543656e-05
9.32,5.553328672543656e-05
9.33,5.553328672543656e-05
9.34,5.553328672543656e-05
9.35,5.553328672543656e-05
9.36,5.553328672543656e-05
9.370000000000001,5.553328672543656e-05
9.38,5.553328672543656e-05
9.39,4.99799580528929e-05
9.4,4.99799580528929e-05
9.41,4.99799580528929e-05
9.42,4.99799580528929e-05
9.43,4.99799580528929e-05
9.44,4.99799580528929e-05
9.450000000000001,4.99799580528929e-05
9.46,4.99799580528929e-05
9.47,4.99799580528929e-05
9.48,4.99799580528929e-05
9.49,4.4981962247603614e-05
9.5,4.4981962247603614e-05
9.51,4.4981962247603614e-05
9.52,4.4981962247603614e-05
9.53,4.4981962247603614e-05
9.540000000000001,4.4981962247603614e-05
9.55,4.4981962247603614e-05
9.56,4.4981962247603614e-05
9.57,4.4981962247603614e-05
9.58,4.4981962247603614e-05
9.59,4.048376602284325e-05
9.6,4.048376602284325e-05
9.61,4.048376602284325e-05
9.620000000000001,4.048376602284325e-05
9.63,4.048376602284325e-05
9.64,4.048376602284325e-05
9.65,4.048376602284325e-05
9.66,4.048376602284325e-05
9.67,4.048376602284325e-05
9.68,4.048376602284325e-05
9.69,3.643538942055893e-05
9.700000000000001,3.643538942055893e-05
9.71,3.643538942055893e-05
9.72,3.643538942055893e-05
9.73,3.643538942055893e-05
9.74,3.643538942055893e-05
9.75,3.643538942055893e-05
9.76,3.643538942055893e-05
9.77,3.643538942055893e-05
9.78,3.643538942055893e-05
9.790000000000001,3.279185047850304e-05
9.8,3.279185047850304e-05
9.81,3.279185047850304e-05
9.82,3.279185047850304e-05
9.83,3.279185047850304e-05
9.84,3.279185047850304e-05
9.85,3.279185047850304e-05
9.86,3.279185047850304e-05
9.870000000000001,3.279185047850304e-05
9.88,3.279185047850304e-05
9.89,2.9512665430652733e-05
9.9,2.9512665430652733e-05
9.91,2.9512665430652733e-05
9.92,2.9512665430652733e-05
9.93,2.9512665430652733e-05
9.94,2.9512665430652733e-05
9.950000000000001,2.9512665430652733e-05
9.96,2.9512665430652733e-05
9.97,2.9512665430652733e-05
9.98,2.9512665430652733e-05
9.99,2.656139888758746e-05
10.0,2.656139888758746e-05
