time,x_coor,y_coor
1.28,-0.009069197423571587,0.48806835349384525
1.29,-0.02071015457804415,0.49099219070473354
1.3,-0.03228812253692019,0.49378739041157527
1.31,-0.04379746371448051,0.4964583629240037
1.32,-0.05523287048185453,0.4990097183870104
1.33,-0.06658936848798531,0.501446234547285
1.34,-0.0778623172048395,0.5037728256244286
1.35,-0.08904740794763369,0.5059945125261812
1.36,-0.10014065963261987,0.5081163946005458
1.37,-0.11113841253988142,0.5101436230733184
1.3800000000000001,-0.1220373203475105,0.5120813762779552
1.3900000000000001,-0.1328343406973655,0.5139348367465127
1.4000000000000001,-0.14352672454227214,0.5157091701960844
1.41,-0.15411200451092058,0.5174095064149075
1.42,-0.16458798251066947,0.5190409220262345
1.43,-0.17495271677078408,0.5206084250861426
1.44,-0.1852045085098502,0.5221169414533395
1.45,-0.19534188839204542,0.5235713028547999
1.46,-0.20536360291795497,0.524976236560144
1.47,-0.2152686008769004,0.5263363565697166
1.48,-0.2250560199700718,0.5276561562162521
1.49,-0.23472517369691268,0.5289400020771741
1.5,-0.24427553858160891,0.5301921290937711
1.51,-0.25370674180216857,0.531416636794344
1.52,-0.26301854927157564,0.5326174865206507
1.53,-0.27221085420879726,0.5337984995602774
1.54,-0.28128366622706297,0.5349633560916992
1.55,-0.29023710095770816,0.5361155948535435
1.56,-0.2990713702199782,0.5372586134547503
1.57,-0.3077867727403851,0.5383956692477466
1.58,-0.31638368541945977,0.5395298806923124
1.59,-0.32486255513892487,0.5406642291433946
1.6,-0.3332238910983495,0.5418015610016091
1.61,-0.34146825766713884,0.5429445901705333
1.62,-0.3495962677352563,0.5440959007699909
1.6300000000000001,-0.3576085765439475,0.5452579500595303
1.6400000000000001,-0.36550587597655865,0.5464330715308311
1.6500000000000001,-0.3732888892884165,0.54762347813217
1.6600000000000001,-0.38095836625417295,0.5488312655921206
1.67,-0.388515078710715,0.5500584158134405
1.68,-0.3959598164737748,0.5513068003115285
1.69,-0.4032933836065463,0.552578183675022
1.7,-0.41051659501903304,0.5538742270289946
1.71,-0.4176302733773285,0.555196491483874
1.72,-0.4246352463027551,0.556546441555529
1.73,-0.4315323438414349,0.5579254485441788
1.74,-0.43832239618571417,0.5593347938616536
1.75,-0.4450062316296429,0.5607756722983344
1.76,-0.45158467474163444,0.562249195222524
1.77,-0.4580585447382318,0.5637563937064812
1.78,-0.46442865404382655,0.565298221574489
1.79,-0.47069580702201935,0.5668755583693946
1.8,-0.476860798865147,0.5684892122350506
1.81,-0.4829244146293651,0.5701399227127867
1.82,-0.4888874284034198,0.5718283634508973
1.83,-0.4947506026000634,0.5735551448266014
1.84,-0.5005146873597691,0.5753208164805609
1.85,-0.5061804200571256,0.577125869764442
1.86,-0.5117485249009545,0.578970740102404
1.87,-0.5172197126198256,0.5808558092677167
1.8800000000000001,-0.5225946802252555,0.5827814075759807
1.8900000000000001,-0.5278741108454298,0.5847478159966306
1.9000000000000001,-0.5330586736228313,0.5867552681846187
1.9100000000000001,-0.5381490236696499,0.5888039524342586
1.92,-0.5431458020753207,0.590894013557376
1.93,-0.548049635960979,0.5930255546879635
1.94,-0.5528611385760179,0.5951986390155992
1.95,-0.5575809094323357,0.5974132914499498
1.96,-0.5622095344721928,0.5996695002186465
1.97,-0.5667475862659445,0.6019672184008797
1.98,-0.5711956242362161,0.6043063653990239
1.99,-0.5755541949053756,0.6066868283505806
2.0,-0.5798238321634137,0.6091084634826975
2.0100000000000002,-0.5840050575535982,0.6115710974114991
2.02,-0.5880983805734862,0.6140745283884023
2.0300000000000002,-0.5921042989890909,0.616618527495547
2.04,-0.5960232991601928,0.6192028397924282
2.05,-0.5998558563749583,0.6218271854157307
2.06,-0.6036024351922036,0.6244912606343508
2.07,-0.607263489789781,0.6271947388614889
2.08,-0.6108394643177106,0.6299372716256525
2.09,-0.6143307932548153,0.6327184895023559
2.1,-0.6177379017677155,0.6355380030082174
2.11,-0.6210612060711724,0.6383954034591083
2.12,-0.6243011137888528,0.6412902637939479
2.13,-0.6274580243136798,0.644222139365661
2.14,-0.6305323291670332,0.6471905687007755
2.15,-0.6335244123561183,0.6501950742290634
2.16,-0.6364346507289108,0.6532351629845736
2.17,-0.6392634143261383,0.6563103272793558
2.18,-0.6420110667298272,0.6594200453511121
2.19,-0.6446779654079903,0.662563781985967
2.2,-0.6472644620550859,0.6657409891174868
2.21,-0.6497709029279165,0.668951106403037
2.22,-0.6521976291766883,0.6721935617785156
2.23,-0.6545449771709759,0.6754677719924532
2.24,-0.6568132788203876,0.678773143120431
2.25,-0.6590028618897369,0.6821090710607138
2.2600000000000002,-0.6611140503085764,0.685474942011967
2.27,-0.6631471644749599,0.6888701329338828
2.2800000000000002,-0.6651025215533277,0.6922940119914921
2.29,-0.6669804357664322,0.6957459389839247
2.3000000000000003,-0.6687812186812401,0.6992252657583197
2.31,-0.6705051794887565,0.7027313366095729
2.32,-0.67215262527775,0.7062634886665742
2.33,-0.6737238613023495,0.7098210522655419
2.34,-0.6752191912435157,0.7134033513110564
2.35,-0.6766389174643882,0.7170097036253439
2.36,-0.6779833412595244,0.7206394212863504
2.37,-0.6792527630980615,0.7242918109551123
2.38,-0.6804474828608243,0.727966174192909
2.39,-0.6815678000714289,0.7316618077686603
2.4,-0.6826140141214236,0.7353780039570029
2.41,-0.6835864244895232,0.7391140508274727
2.42,-0.6844853309549888,0.742869232525177
2.43,-0.6853110338052188,0.7466428295433524
2.44,-0.686063834037617,0.7504341189881504
2.45,-0.6867440335558027,0.7542423748360104
2.46,-0.6873519353602361,0.7580668681839307
2.47,-0.6878878437333341,0.7619068674929603
2.48,-0.6883520644191478,0.765761638825197
2.49,-0.6887449047976835,0.7696304460745779
2.5,-0.6890666740539413,0.7735125511917254
2.5100000000000002,-0.6893176833417546,0.7774072144031073
2.52,-0.689498245942507,0.7813136944247462
2.5300000000000002,-0.6896086774188085,0.7852312486707097
2.54,-0.6896492957632114,0.7891591334566018
2.5500000000000003,-0.6896204215420487,0.7930966041982602
2.56,-0.6895223780344701,0.7970429156058539
2.57,-0.6893554913667658,0.8009973218735761
2.58,-0.6891200906420463,0.8049590768651007
2.59,-0.6888165080653681,0.8089274342949785
2.6,-0.688445079064378,0.8129016479061297
2.61,-0.6880061424055582,0.8168809716435855
2.62,-0.687500040306146,0.8208646598246272
2.63,-0.6869271185418097,0.8248519673054538
2.64,-0.6862877265501517,0.8288421496445154
2.65,-0.6855822175301178,0.8328344632626298
2.66,-0.6848109485373837,0.8368281656000078
2.67,-0.6839742805757946,0.840822515270289
2.68,-0.6830725786849267,0.8448167722117036
2.69,-0.6821062120238444,0.848810197835454
2.7,-0.6810755539511204,0.8528020551714148
2.71,-0.67998098210119,0.8567916090112387
2.72,-0.6788228784571055,0.8607781260489585
2.73,-0.6776016294197578,0.8647608750191598
2.74,-0.6763176258736291,0.8687391268328093
2.75,-0.6749712632491448,0.8727121547108042
2.7600000000000002,-0.673562941581683,0.876679234315316
2.77,-0.6720930655673071,0.88063964387899
2.7800000000000002,-0.6705620446152811,0.8845926643320691
2.79,-0.6689702928974277,0.8885375794274927
2.8000000000000003,-0.6673182293943873,0.8924736758640298
2.81,-0.6656062779388374,0.8964002434074981
2.82,-0.6638348672557268,0.9003165750101192
2.83,-0.6620044309995832,0.9042219669280522
2.84,-0.6601154077889456,0.9081157188371567
2.85,-0.6581682412379767,0.9119971339470189
2.86,-0.6561633799853092,0.9158655191132854
2.87,-0.6541012777201758,0.9197201849483393
2.88,-0.6519823932058745,0.9235604459303516
2.89,-0.6498071903006183,0.9273856205107451
2.9,-0.647576137975821,0.9311950312200957
2.91,-0.6452897103318638,0.9349880047725024
2.92,-0.642948386611391,0.9387638721684539
2.93,-0.6405526512101812,0.9425219687962167
2.94,-0.6381029936856428,0.9462616345317646
2.95,-0.6355999087629727,0.9499822138372768
2.96,-0.6330438963390267,0.9536830558582206
2.97,-0.6304354614839434,0.9573635145190436
2.98,-0.6277751144405633,0.9610229486174849
2.99,-0.6250633706216875,0.9646607219175304
3.0,-0.6223007506052141,0.9682762032410205
3.0100000000000002,-0.6194877801271942,0.9718687665579314
3.02,-0.6166249900728492,0.9754377910753341
3.0300000000000002,-0.6137129164655835,0.9789826613250533
3.04,-0.610752100454036,0.9825027672500272
3.0500000000000003,-0.6077430882972068,0.9859975042893888
3.06,-0.6046864313476971,0.9894662734622661
3.0700000000000003,-0.6015826860330948,0.9929084814503205
3.08,-0.598432413835549,0.9963235406790241
3.09,-0.595236181269565,0.9997108693976839
3.1,-0.5919945598580536,1.003069891758222
3.11,-0.5887081261066754,1.0064000378927114
3.12,-0.5853774614765055,1.009700743989679
3.13,-0.5820031523550626,1.012971452369171
3.14,-0.5785857900257252,1.0162116115565947
3.15,-0.5751259706355776,1.019420676355329
3.16,-0.571624295161711,1.022598107918114
3.17,-0.5680813693760159,1.0257433738172157
3.18,-0.5644978038084947,1.0288559481133694
3.19,-0.560874213709128,1.0319353114235053
3.2,-0.5572112190083248,1.0349809509872472
3.21,-0.5535094442759861,1.0379923607321995
3.22,-0.5497695186792131,1.0409690413380042
3.23,-0.545992075938691,1.043910500299181
3.24,-0.5421777542837752,1.0468162519867426
3.25,-0.538327196406312,1.0496858177085822
3.2600000000000002,-0.5344410494132196,1.0525187257686384
3.27,-0.5305199647778626,1.055314511524825
3.2800000000000002,-0.5265645982902437,1.0580727174457316
3.29,-0.5225756100060441,1.0607928931660893
3.3000000000000003,-0.518553664194538,1.0634745955409945
3.31,-0.5144994292854107,1.0661173886988926
3.3200000000000003,-0.5104135778145084,1.0687208440933174
3.33,-0.5062967863685429,1.0712845405533753
3.34,-0.5021497355287826,1.0738080643329815
3.35,-0.4979731098137535,1.0762910091588325
3.36,-0.4937675976209811,1.0787329762771163
3.37,-0.48953389116779156,1.081133574498957
3.38,-0.48527268643120736,1.0834924202445833
3.39,-0.4809846830869565,1.0858091375862187
3.4,-0.4766705844476267,1.0880833582896863
3.41,-0.47233109739998397,1.0903147218547278
3.42,-0.4679669323414869,1.0925028755540223
3.43,-0.46357880311601857,1.0946474744709054
3.44,-0.45916742694886303,1.0967481815357827
3.45,-0.4547335243809484,1.0988046675612249
3.46,-0.45027781920238646,1.1008166112757471
3.47,-0.44580103838532903,1.102783699356258
3.48,-0.4413039120161686,1.1047056264591752
3.49,-0.43678717322710414,1.1065820952502041
3.5,-0.4322515581271031,1.1084128164327638
3.5100000000000002,-0.4276978057322753,1.1101975087750606
3.52,-0.4231266578956921,1.1119358991358028
3.5300000000000002,-0.4185388592366653,1.1136277224885407
3.54,-0.4139351570695188,1.1152727219446315
3.5500000000000003,-0.4093163013318703,1.116870648774823
3.56,-0.4046830445124514,1.1184212624294414
3.5700000000000003,-0.400036141578486,1.1199243305571793
3.58,-0.39537634990265375,1.1213796290224771
3.59,-0.39070442918965975,1.1227869419214862
3.6,-0.3860211414024364,1.124146061596608
3.61,-0.38132725068799933,1.1254567886495996
3.62,-0.3766235233029793,1.1267189319532394
3.63,-0.3719107275388573,1.1279323086615367
3.64,-0.367189633646921,1.129096744218488
3.65,-0.3624610137629719,1.1302120723653617
3.66,-0.3577256418317988,1.1312781351465022
3.67,-0.35298429353144917,1.1322947829136518
3.68,-0.34823774619731096,1.1332618743287728
3.69,-0.34348677874603956,1.1341792763653638
3.7,-0.33873217159934155,1.1350468643082572
3.71,-0.3339747066076483,1.135864521751897
3.72,-0.3292151669736909,1.1366321405970665
3.73,-0.3244543371760117,1.1373496210460818
3.74,-0.31969300289242253,1.1380168715964214
3.75,-0.3149319509234433,1.1386338090327848
3.7600000000000002,-0.31017196911573447,1.139200358417575
3.77,-0.3054138462855516,1.139716453079786
3.7800000000000002,-0.30065837214224217,1.1401820346022888
3.79,-0.295906337211807,1.1405970528074993
3.8000000000000003,-0.2911585327605473,1.1409614657414235
3.81,-0.2864157507188254,1.1412752396560586
3.8200000000000003,-0.2816787836049503,1.1415383489901405
3.83,-0.27694842444922263,1.141750776348232
3.84,-0.27222546671815107,1.1419125124781238
3.85,-0.26751070423886764,1.1420235562465466
3.86,-0.2628049311237627,1.1420839146131783
3.87,-0.25810894169535753,1.1420936026029234
3.88,-0.25342353041144466,1.1420526432764628
3.89,-0.24874949179050723,1.1419610676990493
3.9,-0.24408762033744708,1.1418189149075324
3.91,-0.2394387104696376,1.1416262318756092
3.92,-0.23480355644332745,1.1413830734772636
3.93,-0.2301829522804104,1.1410895024484011
3.94,-0.2255776916955888,1.1407455893466394
3.95,-0.22098856802394465,1.1403514125092507
3.96,-0.21641637414894732,1.1399070580092352
3.97,-0.2118619024309098,1.1394126196095045
3.98,-0.20732594463592155,1.1388681987151497
3.99,-0.20280929186527216,1.1382739043237882
4.0,-0.19831273448539155,1.1376298529739548
4.01,-0.19383706205832138,1.1369361686915207
4.0200000000000005,-0.18938306327274224,1.1361929829341195
4.03,-0.1849515258755708,1.1354004345335564
4.04,-0.18054323660415383,1.1345586696361725
4.05,-0.17615898111907102,1.1336678416411479
4.0600000000000005,-0.17179954393756788,1.1327281111367127
4.07,-0.1674657083676418,1.1317396458342361
4.08,-0.163158256442789,1.1307026205001791
4.09,-0.158877968857443,1.1296172168858696
4.1,-0.15462562490311396,1.1284836236550775
4.11,-0.15040200240524645,1.1273020363093582
4.12,-0.14620787766081988,1.1260726571111381
4.13,-0.1420440253766983,1.1247956950045
4.14,-0.1379112186087518,1.1234713655336455
4.15,-0.13381022870176498,1.1220998907589956
4.16,-0.1297418252301478,1.1206814991708944
4.17,-0.1257067759394573,1.1192164256008768
4.18,-0.12170584668875485,1.117704911130467
4.19,-0.11773980139380431,1.1161472029974653
4.2,-0.11380940197112935,1.1145435544996827
4.21,-0.10991540828293582,1.1128942248960818
4.22,-0.10605857808291848,1.1111994793052784
4.23,-0.10223966696295732,1.1094595886013603
4.24,-0.098459428300718,1.107674829306976
4.25,-0.09471861320815886,1.105845483483643
4.26,-0.09101797048096018,1.103971838619229
4.2700000000000005,-0.08735824654887912,1.1020541875125451
4.28,-0.08374018542703934,1.1000928281550086
4.29,-0.08016452866815454,1.098088063609312
4.3,-0.07663201531569765,1.0960402018850364
4.3100000000000005,-0.0731433818580144,1.0939495558111605
4.32,-0.06969936218338289,1.0918164429053905
4.33,-0.06630068753601859,1.0896411852402512
4.34,-0.06294808647302708,1.0874241093058747
4.3500000000000005,-0.0596422848222964,1.0851655458694096
4.36,-0.05638400564133126,1.0828658298309821
4.37,-0.05317396917701196,1.080525300076138
4.38,-0.05001289282628171,1.0781442993246777
4.39,-0.04690149109774446,1.0757231739758164
4.4,-0.04384047557416142,1.0732622739495739
4.41,-0.04083055487583548,1.0707619525243197
4.42,-0.03787243462485979,1.0682225661703717
4.43,-0.034966817410216344,1.065644474379566
4.44,-0.032114402753700165,1.0630280394906975
4.45,-0.0293158870766416,1.0603736265107282
4.46,-0.026571963667399966,1.0576816029316698
4.47,-0.02388332264959573,1.0549523385430224
4.48,-0.021250650951047157,1.0521862052396702
4.49,-0.018674632273370392,1.04938357682511
4.5,-0.016155947062198476,1.0465448288099002
4.51,-0.013695272477975924,1.0436703382052064
4.5200000000000005,-0.011293282367272941,1.0407604833113164
4.53,-0.008950647234565024,1.037815643500998
4.54,-0.006668034214413356,1.0348361989975496
4.55,-0.004446107043982176,1.031822530647428
4.5600000000000005,-0.0022855260358164765,1.0287750196872847
4.57,-0.00018694805080503887,1.0256940475052756
4.58,0.0018489735287615218,1.022579995396483
4.59,0.0038215888261257922,1.0194332443122953
4.6000000000000005,0.005730251497093977,1.0162541746035754
4.61,0.007574318757267856,1.0130431657574492
4.62,0.009353151409595436,1.0098005961275394
4.63,0.011066113872362627,1.0065268426574658
4.64,0.012712574207761066,1.0032222805974196
4.65,0.014291904151174628,0.9998872832136283
4.66,0.015803479141339345,0.9965222214905076
4.67,0.0172466783515423,0.9931274638252975
4.68,0.01862088472203348,0.9897033757149771
4.69,0.019925484993842245,0.9862503194352419
4.7,0.021159869744200373,0.9827686537113216
4.71,0.022323433423787717,0.9792587333804126
4.72,0.02341557439603115,0.9757209090454939
4.73,0.02443569497870494,0.9721555267202927
4.74,0.025383201488095603,0.9685629274651477
4.75,0.02625750428601324,0.964943447013531
4.76,0.027058017829948718,0.9612974153889664
4.7700000000000005,0.027784160726697437,0.9576251565120951
4.78,0.02843535578979003,0.9539269877976174
4.79,0.0290110301010957,0.950203219740842
4.8,0.029510615076981838,0.94645415549358
4.8100000000000005,0.02993354653944487,0.942680090429097
4.82,0.03027926479264911,0.9388813116958546
4.83,0.03054721470534162,0.935058097759749
4.84,0.030736845799637345,0.9312107179345749
4.8500000000000005,0.030847612346703645,0.9273394319004223
4.86,0.030878973469903252,0.9234444892097267
4.87,0.030830393255992104,0.919526128780683
4.88,0.03070134087500334,0.9155845783777488
4.89,0.030491290709489024,0.9116200540789534
4.9,0.030199722493831384,0.9076327597297386
4.91,0.02982612146437933,0.9036228863830689
4.92,0.029369978521211062,0.8995906117255376
4.93,0.028830790402370327,0.8955360994892357
4.94,0.028208059871478567,0.8914594988491356
4.95,0.027501295919672198,0.8873609438057668
4.96,0.02671001398287508,0.8832405525529803
4.97,0.025833736175472487,0.8790984268306127
4.98,0.024871991541514447,0.8749346512618917
4.99,0.023824316324639837,0.870749292675447
5.0,0.022690254257983863,0.8665423994118174
5.01,0.021469356875394776,0.8623140006144003
5.0200000000000005,0.020161183845365176,0.8580641055048012
5.03,0.018765303329158586,0.8537927026426153
5.04,0.017281292364687107,0.8494997591697035
5.05,0.015708737277786353,0.8451852200391018
5.0600000000000005,0.014047234122612311,0.8408490072287532
5.07,0.012296389152975075,0.8364910189403385
5.08,0.01045581932652389,0.8321111287835473
5.09,0.008525152843775568,0.8277091849462448
5.1000000000000005,0.006504029724092334,0.8232850093510702
5.11,0.004392102420804871,0.8188383967991288
5.12,0.0021890364777748497,0.8143691141015494
5.13,-0.000105488770196665,0.8098768991998376
5.14,-0.002491779450615431,0.8053614602760809
5.15,-0.004970126357590745,0.8008224748542526
5.16,-0.007540804104457642,0.7962595888940189
5.17,-0.010204070221932248,0.7916724158786735
5.18,-0.012960164198875445,0.7870605358990389
5.19,-0.015809306462647756,0.7824234947353929
5.2,-0.018751697295971082,0.7777608029397728
5.21,-0.02178751568709382,0.7730719349212609
5.22,-0.024916918109994513,0.7683563280371852
5.23,-0.028140037231287482,0.7636133816934882
5.24,-0.03145698054043212,0.758842456457891
5.25,-0.03486782889980925,0.7540428731898583
5.26,-0.038372635011191404,0.749213912191803
5.2700000000000005,-0.04197142179514952,0.7443548123864085
5.28,-0.04566418067991588,0.7394647705254545
5.29,-0.0494508697963055,0.7345429404360234
5.3,-0.05333141207537675,0.7295884323105558
5.3100000000000005,-0.057305693245561506,0.7246003120477899
5.32,-0.06137355972624708,0.719577600652264
5.33,-0.06553481641491206,0.7145192737007235
5.34,-0.0697892243652119,0.7094242608844845
5.3500000000000005,-0.07413649835372216,0.7042914456375403
5.36,-0.07857630433342543,0.6991196648609798
5.37,-0.08310825677250226,0.6939077087550801
5.38,-0.0877319158774983,0.6886543207713023
5.39,-0.09244678470064221,0.6833581976972478
5.4,-0.09725230613172381,0.6780179898885432
5.41,-0.10214785977594973,0.6726323016625032
5.42,-0.10713275871998539,0.6671996918693295
5.43,-0.11220624618969695,0.6617186746574945
5.44,-0.11736749210416773,0.6561877204508573
5.45,-0.1226155895321476,0.6506052571558838
5.46,-0.12794955105853872,0.6449696716181649
5.47,-0.13336830507032454,0.6392793113481635
5.48,-0.13887069197325966,0.6335324865367686
5.49,-0.1444554603527519,0.6277274723817725
5.5,-0.15012126309466986,0.6218625117467924
5.51,-0.1558666534843373,0.6159358181743622
5.5200000000000005,-0.16169008130457388,0.6099455792750255
5.53,-0.16758988895668245,0.6038899605139086
5.54,-0.17356430763119143,0.5977671094158833
5.55,-0.17961145355846814,0.5915751602095437
5.5600000000000005,-0.18572932437267217,0.5853122389290364
5.57,-0.191915795626001,0.5789764689911892
5.58,-0.19816861749376366,0.5725659772632744
5.59,-0.2044854117143867,0.5660789006342428
5.6000000000000005,-0.21086366881202903,0.5595133930990159
5.61,-0.21730074565316018,0.5528676333617412
5.62,-0.22379386339143367,0.5461398329595734
5.63,-0.2303401058586738,0.539328244903309
5.64,-0.2369364184622668,0.532431172825778
5.65,-0.24357960765167708,0.5254469806220438
5.66,-0.2502663410184617,0.5183741025586257
5.67,-0.2569931480951998,0.5112110538209496
5.68,-0.2637564219189077,0.5039564414598111
5.69,-0.2705524214237315,0.4966089756885555
5.7,-0.2773772747257739,0.48916748147315636
5.71,-0.2842269833597687,0.4816309103474703
5.72,-0.2910974275227196,0.4739983523757704
5.73,-0.2979843723737336,0.4662690481746754
5.74,-0.3048834754314715,0.4584424008963204
5.75,-0.3117902951016291,0.4505179880653434
5.76,-0.31870030035576136,0.4424955731531395
5.7700000000000005,-0.32560888157051093,0.43437511676517965
5.78,-0.33251136252183533,0.4261567873101726
5.79,-0.3394030135135902,0.41784097101510875
5.8,-0.3462790656029114,0.40942828114692165
5.8100000000000005,-0.35313472586686484,0.400919566300418
5.82,-0.3599651936363633,0.39231591761364054
5.83,-0.3667656776045994,0.38361867477598793
5.84,-0.3735314136978443,0.37482943070115554
5.8500000000000005,-0.38025768357871614,0.3659500347470418
5.86,-0.3869398336342149,0.35698259437746427
5.87,-0.3935732942852309,0.3479294751763039
5.88,-0.40015359944028916,0.338793299143159
5.89,-0.4066764059052331,0.3295769412204547
5.9,-0.4131375125519455,0.32028352402508475
5.91,-0.4195328790445815,0.3109164107822666
5.92,-0.42585864392035905,0.30147919648515853
5.93,-0.43211114182464283,0.2919756973301214
5.94,-0.43828691970665573,0.28240993850374896
5.95,-0.44438275179273995,0.272786140423231
5.96,-0.45039565316847385,0.26310870355558474
5.97,-0.45632289181878666,0.2533821919632971
5.98,-0.4621619989963445,0.24361131574304454
5.99,-0.46791077781206886,0.23380091254031535
6.0,-0.4735673099673973,0.22395592833518388
6.01,-0.47912996057498036,0.21408139770313353
