time,J1_w,J2_w,J3_w,J4_w
1.05,2.7830383897245827,2.51104656074103,2.5110465607410304,2.5110465607410317
1.06,2.85644147036787,2.5191321619857576,2.519132161985758,2.5191321619857594
1.07,2.9218539643018397,2.526811699810722,2.5268116998107226,2.526811699810724
1.08,2.970401580506001,2.5340830843566726,2.534083084356673,2.5340830843566744
1.09,2.9953084010801434,2.540945137774909,2.5409451377749095,2.540945137774911
1.1,2.992013042681372,2.5473967590579627,2.547396759057963,2.5473967590579645
1.11,2.9588444849326954,2.5534369241865087,2.553436924186509,2.5534369241865105
1.12,2.8972565603412757,2.5590646798460552,2.5590646798460557,2.559064679846057
1.1300000000000001,2.811629546433228,2.5642791381978314,2.564279138197832,2.564279138197833
1.1400000000000001,2.708824116435735,2.569079476051442,2.5690794760514426,2.569079476051444
1.1500000000000001,2.597520664297855,2.5734649359717667,2.573464935971767,2.5734649359717685
1.16,2.5063766603137982,2.571243798745088,2.5712437987450882,2.5712437987450896
1.17,2.4283812289747004,2.5676904835077634,2.567690483507764,2.567690483507765
1.18,2.3675090888494466,2.564553567621344,2.5645535676213442,2.5645535676213456
1.19,2.3303820294344684,2.5618339398911485,2.561833939891149,2.5618339398911503
1.2,2.3214125669694656,2.559531968335436,2.5595319683354365,2.559531968335438
1.21,2.342310108186992,2.5576480262300016,2.557648026230002,2.5576480262300034
1.22,2.3915273714790337,2.556182422552751,2.5561824225527516,2.556182422552753
1.23,2.464758376819316,2.555135395126879,2.5551353951268796,2.555135395126881
1.24,2.5551319905971526,2.5545126046223072,2.5545126046223077,2.554512604622309
1.25,2.652737246801669,2.5547136125673204,2.554713612567321,2.554713612567322
1.26,2.7505682809395364,2.55471361256732,2.5547136125673204,2.5547136125673218
1.27,2.837975158868825,2.55471361256732,2.5547136125673204,2.5547136125673218
1.28,2.9078147604072955,2.5547136125673187,2.554713612567319,2.5547136125673204
1.29,2.9528931580915403,2.5547136125673195,2.55471361256732,2.5547136125673213
1.3,2.9685405794407664,2.554713612567319,2.5547136125673195,2.554713612567321
1.31,2.953186729657512,2.5547136125673195,2.55471361256732,2.5547136125673213
1.32,2.9082266705886175,2.554713612567319,2.5547136125673195,2.554713612567321
1.33,2.8380888221717,2.554713612567319,2.5547136125673195,2.554713612567321
1.34,2.7495358752944727,2.554713612567319,2.5547136125673195,2.554713612567321
1.35,2.6511441071535904,2.554713612567319,2.5547136125673195,2.554713612567321
1.36,2.552596863693,2.554713612567319,2.5547136125673195,2.554713612567321
1.37,2.4636310445259975,2.554713612567319,2.5547136125673195,2.554713612567321
1.3800000000000001,2.3930014672655626,2.5547136125673187,2.554713612567319,2.5547136125673204
1.3900000000000001,2.347623758075851,2.554713612567319,2.5547136125673195,2.554713612567321
1.4000000000000001,2.3319280603833654,2.5547136125673187,2.554713612567319,2.5547136125673204
1.41,2.3474442763088934,2.554713612567319,2.5547136125673195,2.554713612567321
1.42,2.3926538571550706,2.5547136125673195,2.55471361256732,2.5547136125673213
1.43,2.463230023704374,2.5547136125673195,2.55471361256732,2.5547136125673213
1.44,2.552199305573492,2.554713612567319,2.5547136125673195,2.554713612567321
1.45,2.650768867044484,2.554713612567319,2.5547136125673195,2.554713612567321
1.46,2.749304985752418,2.554713612567319,2.5547136125673195,2.554713612567321
1.47,2.838219513386494,2.554713612567319,2.5547136125673195,2.554713612567321
1.48,2.9089014261975303,2.554713612567319,2.5547136125673195,2.554713612567321
1.49,2.9545024997310625,2.554713612567319,2.5547136125673195,2.554713612567321
1.5,2.9705775545022766,2.554713612567319,2.5547136125673195,2.554713612567321
