time,stage_id,ambient_temp_C_profile,enable,i_load_A_profile,temp_ref_C,temp_cell_C,pump_cmd,soc,v_term_V
405.25,stage1,25.0,True,120.0,35.0,27.366180756536433,2.6139125949425866e-178,0.85,359.6586
405.26,stage1,25.0,True,120.0,35.0,27.36613707319939,2.5877734689931844e-178,0.85,359.6586
405.27,stage1,25.0,True,120.0,35.0,27.36609339066881,2.5618957343032764e-178,0.85,359.6586
405.28,stage1,25.0,True,120.0,35.0,27.366049708944672,2.536276776960267e-178,0.85,359.6586
405.29,stage1,25.0,True,120.0,35.0,27.36600602802697,2.510914009190543e-178,0.85,359.6586
405.3,stage1,25.0,True,120.0,35.0,27.365962347915683,2.4858048690986604e-178,0.85,359.6586
405.31,stage1,25.0,True,120.0,35.0,27.3659186686108,2.4609468204076963e-178,0.85,359.6586
405.32,stage1,25.0,True,120.0,35.0,27.365874990112303,2.4363373522036419e-178,0.85,359.6586
405.33,stage1,25.0,True,120.0,35.0,27.365831312420177,2.4119739786816276e-178,0.85,359.6586
405.34,stage1,25.0,True,120.0,35.0,27.36578763553441,2.3878542388948333e-178,0.85,359.6586
405.35,stage1,25.0,True,120.0,35.0,27.365743959454985,2.363975696505771e-178,0.85,359.6586
405.36,stage1,25.0,True,120.0,35.0,27.365700284181887,2.3403359395407347e-178,0.85,359.6586
405.37,stage1,25.0,True,120.0,35.0,27.365656609715103,2.3169325801453485e-178,0.85,359.6586
405.38,stage1,25.0,True,120.0,35.0,27.365612936054617,2.293763254343916e-178,0.85,359.6586
405.39,stage1,25.0,True,120.0,35.0,27.365569263200413,2.2708256218004978e-178,0.85,359.6586
405.4,stage1,25.0,True,120.0,35.0,27.365525591152476,2.2481173655825134e-178,0.85,359.6586
405.41,stage1,25.0,True,120.0,35.0,27.365481919910792,2.2256361919265808e-178,0.85,359.6586
405.42,stage1,25.0,True,120.0,35.0,27.365438249475346,2.2033798300073352e-178,0.85,359.6586
405.43,stage1,25.0,True,120.0,35.0,27.365394579846125,2.181346031707282e-178,0.85,359.6586
405.44,stage1,25.0,True,120.0,35.0,27.365350911023114,2.159532571390229e-178,0.85,359.6586
405.45,stage1,25.0,True,120.0,35.0,27.365307243006296,2.1379372456763464e-178,0.85,359.6586
405.46,stage1,25.0,True,120.0,35.0,27.365263575795655,2.1165578732196023e-178,0.85,359.6586
405.47,stage1,25.0,True,120.0,35.0,27.36521990939118,2.0953922944873053e-178,0.85,359.6586
405.48,stage1,25.0,True,120.0,35.0,27.365176243792853,2.0744383715424513e-178,0.85,359.6586
405.49,stage1,25.0,True,120.0,35.0,27.365132579000658,2.0536939878270456e-178,0.85,359.6586
405.5,stage1,25.0,True,120.0,35.0,27.365088915014585,2.0331570479487938e-178,0.85,359.6586
405.51,stage1,25.0,True,120.0,35.0,27.365045251834616,2.0128254774693243e-178,0.85,359.6586
405.52,stage1,25.0,True,120.0,35.0,27.365001589460736,1.9926972226946493e-178,0.85,359.6586
405.53,stage1,25.0,True,120.0,35.0,27.36495792789293,1.972770250467721e-178,0.85,359.6586
405.54,stage1,25.0,True,120.0,35.0,27.364914267131184,1.9530425479629495e-178,0.85,359.6586
405.55,stage1,25.0,True,120.0,35.0,27.364870607175483,1.9335121224833378e-178,0.85,359.6586
405.56,stage1,25.0,True,120.0,35.0,27.36482694802581,1.914177001258522e-178,0.85,359.6586
405.57,stage1,25.0,True,120.0,35.0,27.364783289682155,1.895035231245954e-178,0.85,359.6586
405.58,stage1,25.0,True,120.0,35.0,27.3647396321445,1.8760848789335117e-178,0.85,359.6586
405.59,stage1,25.0,True,120.0,35.0,27.36469597541283,1.8573240301441937e-178,0.85,359.6586
405.6,stage1,25.0,True,120.0,35.0,27.364652319487128,1.838750789842663e-178,0.85,359.6586
405.61,stage1,25.0,True,120.0,35.0,27.364608664367385,1.8203632819442532e-178,0.85,359.6586
405.62,stage1,25.0,True,120.0,35.0,27.36456501005358,1.8021596491248271e-178,0.85,359.6586
405.63,stage1,25.0,True,120.0,35.0,27.364521356545705,1.7841380526335953e-178,0.85,359.6586
405.64,stage1,25.0,True,120.0,35.0,27.364477703843736,1.7662966721072755e-178,0.85,359.6586
405.65,stage1,25.0,True,120.0,35.0,27.364434051947665,1.7486337053862187e-178,0.85,359.6586
405.66,stage1,25.0,True,120.0,35.0,27.364390400857474,1.731147368332273e-178,0.85,359.6586
405.67,stage1,25.0,True,120.0,35.0,27.36434675057315,1.713835894648966e-178,0.85,359.6586
405.68,stage1,25.0,True,120.0,35.0,27.36430310109468,1.696697535702492e-178,0.85,359.6586
405.69,stage1,25.0,True,120.0,35.0,27.364259452422043,1.6797305603454824e-178,0.85,359.6586
405.7,stage1,25.0,True,120.0,35.0,27.36421580455523,1.662933254742043e-178,0.85,359.6586
405.71,stage1,25.0,True,120.0,35.0,27.364172157494224,1.6463039221946376e-178,0.85,359.6586
405.72,stage1,25.0,True,120.0,35.0,27.36412851123901,1.6298408829726127e-178,0.85,359.6586
405.73,stage1,25.0,True,120.0,35.0,27.36408486578957,1.6135424741429013e-178,0.85,359.6586
405.74,stage1,25.0,True,120.0,35.0,27.364041221145897,1.597407049401487e-178,0.85,359.6586
405.75,stage1,25.0,True,120.0,35.0,27.363997577307966,1.5814329789074866e-178,0.85,359.6586
405.76,stage1,25.0,True,120.0,35.0,27.36395393427577,1.565618649118426e-178,0.85,359.6586
405.77,stage1,25.0,True,120.0,35.0,27.36391029204929,1.549962462627256e-178,0.85,359.6586
405.78,stage1,25.0,True,120.0,35.0,27.363866650628513,1.5344628380009975e-178,0.85,359.6586
405.79,stage1,25.0,True,120.0,35.0,27.363823010013423,1.5191182096209143e-178,0.85,359.6586
405.8,stage1,25.0,True,120.0,35.0,27.363779370204007,1.503927027524719e-178,0.85,359.6586
405.81,stage1,25.0,True,120.0,35.0,27.36373573120025,1.4888877572494855e-178,0.85,359.6586
405.82,stage1,25.0,True,120.0,35.0,27.363692093002136,1.4739988796770042e-178,0.85,359.6586
405.83,stage1,25.0,True,120.0,35.0,27.36364845560965,1.4592588908802476e-178,0.85,359.6586
405.84,stage1,25.0,True,120.0,35.0,27.363604819022775,1.4446663019714585e-178,0.85,359.6586
405.85,stage1,25.0,True,120.0,35.0,27.3635611832415,1.4302196389516749e-178,0.85,359.6586
405.86,stage1,25.0,True,120.0,35.0,27.36351754826581,1.4159174425621711e-178,0.85,359.6586
405.87,stage1,25.0,True,120.0,35.0,27.36347391409569,1.4017582681365623e-178,0.85,359.6586
405.88,stage1,25.0,True,120.0,35.0,27.36343028073112,1.3877406854552096e-178,0.85,359.6586
405.89,stage1,25.0,True,120.0,35.0,27.363386648172092,1.37386327860067e-178,0.85,359.6586
405.9,stage1,25.0,True,120.0,35.0,27.363343016418586,1.3601246458146758e-178,0.85,359.6586
405.91,stage1,25.0,True,120.0,35.0,27.36329938547059,1.346523399356464e-178,0.85,359.6586
