case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-002814,benchmark_single_fmu_case,complex,1,True,ablation_stage2_graph_match_only,False,False,False,0.5157723659649491,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-002814
case_dtaas_drobotti_rmqfmu,dtaas_multi_fmu_case,complex,2,True,ablation_stage2_graph_match_only,False,True,True,0.49847703613340855,0.0,0.0,0.0,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_drobotti_rmqfmu
case_dtaas_flex_cell,dtaas_multi_fmu_case,complex,3,True,ablation_stage2_graph_match_only,False,False,True,1.096127393655479,0.0,0.0,0.0,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_flex_cell
case_dtaas_mass_spring_damper,dtaas_multi_fmu_case,complex,2,True,ablation_stage2_graph_match_only,False,True,True,0.5125932721421123,,,,,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_mass_spring_damper
case_dtaas_incubator_nurv_monitor_validation,dtaas_multi_fmu_case,complex,5,True,ablation_stage2_graph_match_only,False,False,True,5.311919313389808,0.0,0.0,0.0,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_incubator_nurv_monitor_validation
case_dtaas_three_tank,dtaas_multi_fmu_case,complex,3,True,ablation_stage2_graph_match_only,False,False,True,1.0063603431917727,,,,,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_three_tank
case_dtaas_mass_spring_damper_monitor,dtaas_multi_fmu_case,complex,5,True,ablation_stage2_graph_match_only,False,False,True,5.692746029235423,28.578154797280177,56.50335956045771,0.5606893645925919,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_mass_spring_damper_monitor
case_bench_fmu-002324,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,32.243584882002324,0.04431236678201982,0.05807796824071403,0.0013432128274687108,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-002324
case_dtaas_water_tank_fi,dtaas_multi_fmu_case,complex,2,True,ablation_stage2_graph_match_only,False,False,False,1.1758989188820124,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_water_tank_fi
case_dtaas_water_tank_fi_monitor,dtaas_multi_fmu_case,complex,4,True,ablation_stage2_graph_match_only,False,False,False,1.481290491297841,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_water_tank_fi_monitor
case_bench_fmu-002327,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,33.366845458745956,0.04431236678201982,0.05807796824071403,0.0013432128274687108,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-002327
case_dtaas_water_tank_swap,dtaas_multi_fmu_case,complex,4,True,ablation_stage2_graph_match_only,False,False,False,1.8742570620961487,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_dtaas_water_tank_swap
case_manual_003,manual_multi_fmu_case,complex,2,True,ablation_stage2_graph_match_only,False,True,True,0.508151922840625,,,,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_manual_003
case_manual_004,manual_multi_fmu_case,complex,3,True,ablation_stage2_graph_match_only,False,True,True,0.4344780188985169,,,,,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_manual_004
case_manual_002,manual_multi_fmu_case,complex,3,True,ablation_stage2_graph_match_only,False,False,True,3.847790151834488,84.58414241052415,156.73250880164557,0.7270907135899175,,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_manual_002
case_manual_001,manual_multi_fmu_case,complex,3,True,ablation_stage2_graph_match_only,False,True,True,5.18446688586846,9.554684878536182,20.455817996853806,0.7066102449356009,,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_manual_001
case_manual_005,manual_multi_fmu_case,complex,3,True,ablation_stage2_graph_match_only,False,False,True,34.289131939876825,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_manual_005
