case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001583,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.32903282484039664,3.4307864594542687,4.452453219774471,0.10346837236212193,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001583
case_bench_fmu-001584,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.36152677703648806,0.005467133231394258,0.010411137408053411,0.00023747696519796973,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001584
case_bench_fmu-001586,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2638158621266484,0.0055242257814866556,0.010448118548629468,0.00023832050311134575,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001586
case_bench_fmu-001587,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,0.23400782886892557,0.001423249595855058,0.0028802893044185944,0.00033433862165342855,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001587
case_bench_fmu-001588,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2669905819930136,1.726628048955157,3.435693404710422,0.07984039067313789,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001588
case_bench_fmu-001589,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2400747248902917,0.005524225698563326,0.010448118381493834,0.0002383204992989993,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001589
case_bench_fmu-001590,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,0.19001829018816352,0.001423249595855058,0.0028802893044185944,0.00033433862165342855,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001590
case_bench_fmu-001591,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.20935828983783722,1.726628048955157,3.435693404710422,0.07984039067313789,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001591
case_bench_fmu-001592,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.23323502019047737,0.0055242257814866556,0.010448118548629468,0.00023832050311134575,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001592
case_bench_fmu-001593,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,0.20556838903576136,0.001423249595855058,0.0028802893044185944,0.00033433862165342855,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001593
