time,stage_id,ambient_temp_C_profile,enable,i_load_A_profile,temp_ref_C,temp_cell_C,pump_cmd,soc,v_term_V
0.83,stage1,25.0,True,40.0,35.0,29.992344257844135,0.08684626535836244,0.85,359.6586
0.84,stage1,25.0,True,40.0,35.0,29.992252091488606,0.08597780270477881,0.85,359.6586
0.85,stage1,25.0,True,40.0,35.0,29.99215992683461,0.08511802467773102,0.85,359.6586
0.86,stage1,25.0,True,40.0,35.0,29.992067763882115,0.08426684443095371,0.85,359.6586
0.87,stage1,25.0,True,40.0,35.0,29.99197560263109,0.08342417598664417,0.85,359.6586
0.88,stage1,25.0,True,40.0,35.0,29.991883443081502,0.08258993422677773,0.85,359.6586
0.89,stage1,25.0,True,40.0,35.0,29.991791285233322,0.08176403488450995,0.85,359.6586
0.9,stage1,25.0,True,40.0,35.0,29.99169912908652,0.08094639453566485,0.85,359.6586
0.91,stage1,25.0,True,40.0,35.0,29.99160697464106,0.0801369305903082,0.85,359.6586
0.92,stage1,25.0,True,40.0,35.0,29.99151482189691,0.07933556128440512,0.85,359.6586
0.93,stage1,25.0,True,40.0,35.0,29.991422670854043,0.07854220567156107,0.85,359.6586
0.94,stage1,25.0,True,40.0,35.0,29.991330521512428,0.07775678361484548,0.85,359.6586
0.95,stage1,25.0,True,40.0,35.0,29.99123837387203,0.07697921577869703,0.85,359.6586
0.96,stage1,25.0,True,40.0,35.0,29.99114622793282,0.07620942362091006,0.85,359.6586
0.97,stage1,25.0,True,40.0,35.0,29.991054083694767,0.07544732938470096,0.85,359.6586
0.98,stage1,25.0,True,40.0,35.0,29.99096194115784,0.07469285609085395,0.85,359.6586
0.99,stage1,25.0,True,40.0,35.0,29.990869800322002,0.07394592752994542,0.85,359.6586
1.0,stage1,25.0,True,40.0,35.0,29.990777661187227,0.07320646825464595,0.85,359.6586
