time,stage_id,valve,level
1.79,stage1,0,1.790000000000019
1.8,stage1,0,1.8000000000000191
1.81,stage1,0,1.8100000000000194
1.82,stage1,0,1.8200000000000196
1.83,stage1,0,1.8300000000000198
1.84,stage1,0,1.84000000000002
1.85,stage1,0,1.8500000000000203
1.86,stage1,0,1.8600000000000205
1.87,stage1,0,1.8700000000000208
1.88,stage1,0,1.880000000000021
1.89,stage1,0,1.8900000000000212
1.9,stage1,0,1.9000000000000214
1.91,stage1,0,1.9100000000000217
1.92,stage1,0,1.920000000000022
1.93,stage1,0,1.9300000000000221
1.94,stage1,0,1.9400000000000224
1.95,stage1,0,1.9500000000000226
1.96,stage1,0,1.9600000000000228
1.97,stage1,0,1.970000000000023
1.98,stage1,0,1.9800000000000233
1.99,stage1,0,1.9900000000000235
2.0,stage1,0,2.0000000000000235
2.01,stage1,1,1.9918580216389277
2.02,stage1,1,1.9802103642584556
2.03,stage1,1,1.9686889769215024
2.04,stage1,1,1.9572924907584859
2.05,stage1,1,1.9460195517394794
2.06,stage1,1,1.934868820513338
2.07,stage1,1,1.923838972248568
2.08,stage1,1,1.902136696932704
2.09,stage1,1,1.8914616914087514
2.1,stage1,1,1.8809024115941018
2.11,stage1,1,1.8704576029282995
2.12,stage1,1,1.860126024451341
2.13,stage1,1,1.849906448656234
2.14,stage1,1,1.8397976613431575
2.15,stage1,1,1.8297984614751999
2.16,stage1,1,1.8199076610356626
2.17,stage1,1,1.810124084886911
2.18,stage1,1,1.8004465706307544
2.19,stage1,1,1.7908739684703405
2.2,stage1,1,1.7814051410735467
2.21,stage1,1,1.7720389634378517
2.22,stage1,1,1.7627743227566728
2.23,stage1,1,1.7536101182871533
2.24,stage1,1,1.7445452612193801
2.25,stage1,1,1.735578674547022
2.26,stage1,1,1.726709292939369
2.27,stage1,1,1.7179360626147595
2.28,stage1,1,1.7092579412153788
2.29,stage1,1,1.7006738976834155
2.3,stage1,1,1.6921829121385599
2.31,stage1,1,1.6837839757568316
2.32,stage1,1,1.6754760906507196
2.33,stage1,1,1.6672582697506215
2.34,stage1,1,1.65912953668757
2.35,stage1,1,1.651088925677228
2.36,stage1,1,1.6431354814051438
2.37,stage1,1,1.6352682589132468
2.38,stage1,1,1.6274863234875792
2.39,stage1,1,1.619788750547239
2.4,stage1,1,1.6121746255345306
2.41,stage1,1,1.6046430438063048
2.42,stage1,1,1.5971931105264774
2.43,stage1,1,1.5898239405597117
2.44,stage1,1,1.5825346583662558
2.45,stage1,1,1.5753243978979181
2.46,stage1,1,1.5681923024951705
2.47,stage1,1,1.5611375247853692
2.48,stage1,1,1.5541592265820754
2.49,stage1,1,1.5472565787854717
2.5,stage1,1,1.5404287612838536
2.51,stage1,1,1.5336749628561923
2.52,stage1,1,1.5269943810757522
2.53,stage1,1,1.5203862222147533
2.54,stage1,1,1.5138497011500684
2.55,stage1,1,1.5073840412699409
2.56,stage1,1,1.5009884743817148
2.57,stage1,1,1.4946622406205654
2.58,stage1,1,1.4884045883592179
2.59,stage1,1,1.4822147741186458
2.6,stage1,1,1.476092062479739
2.61,stage1,1,1.4700357259959247
2.62,stage1,1,1.4640450451067417
2.63,stage1,1,1.458119308052347
2.64,stage1,1,1.45225781078895
2.65,stage1,1,1.4464598569051665
2.66,stage1,1,1.4407247575392756
2.67,stage1,1,1.4350518312973752
2.68,stage1,1,1.4294404041724253
2.69,stage1,1,1.423889809464169
2.7,stage1,1,1.4183993876999197
2.71,stage1,1,1.4129684865562089
2.72,stage1,1,1.4075964607812836
2.73,stage1,1,1.4022826721184425
2.74,stage1,1,1.3970264892302038
2.75,stage1,1,1.391827287623296
2.76,stage1,1,1.3866844495744604
2.77,stage1,1,1.3815973640570587
2.78,stage1,1,1.3765654266684766
2.79,stage1,1,1.3715880395583142
2.8,stage1,1,1.366664611357354
2.81,stage1,1,1.3617945571072996
2.82,stage1,1,1.3569772981912773
2.83,stage1,1,1.352212262265089
2.84,stage1,1,1.3474988831892107
2.85,stage1,1,1.3428366009615305
2.86,stage1,1,1.3382248616508126
2.87,stage1,1,1.3336631173308844
2.88,stage1,1,1.3291508260155378
2.89,stage1,1,1.3246874515941338
2.9,stage1,1,1.3202724637679069
2.91,stage1,1,1.3159053379869603
2.92,stage1,1,1.311585555387943
2.93,stage1,1,1.3073126027324025
2.94,stage1,1,1.303085972345808
2.95,stage1,1,1.2989051620572316
2.96,stage1,1,1.2947696751396849
2.97,stage1,1,1.2906790202511027
2.98,stage1,1,1.2866327113759661
2.99,stage1,1,1.2826302677675578
3.0,stage1,1,1.2786712138908443
3.01,stage1,1,1.274755079365978
3.02,stage1,1,1.2708813989124095
3.03,stage1,1,1.267049712293607
3.04,stage1,1,1.2632595642623765
3.05,stage1,1,1.2595105045067718
3.06,stage1,1,1.2558020875965936
3.07,stage1,1,1.2521338729304665
3.08,stage1,1,1.2485054246834912
3.09,stage1,1,1.2449163117554636
3.1,stage1,1,1.2413661077196545
3.11,stage1,1,1.2378543907721464
3.12,stage1,1,1.234380743681718
3.13,stage1,1,1.2309447537402725
3.14,stage1,1,1.227546012713803
3.15,stage1,1,1.2241841167938903
3.16,stage1,1,1.2208586665497259
3.17,stage1,1,1.2175692668806541
3.18,stage1,1,1.2143155269692314
3.19,stage1,1,1.2110970602347912
3.2,stage1,1,1.207913484287515
3.21,stage1,1,1.2047644208829995
3.22,stage1,1,1.2016494958773178
3.23,stage1,1,1.198568339182566
3.24,stage1,1,1.1955205847228918
3.25,stage1,1,1.192505870391004
3.26,stage1,1,1.189523838005146
3.27,stage1,1,1.1865741332665427
3.28,stage1,1,1.183656405717304
3.29,stage1,1,1.1807703086987877
3.3,stage1,1,1.1779154993104124
3.31,stage1,1,1.1750916383689163
3.32,stage1,1,1.1722983903680597
3.33,stage1,1,1.1695354234387614
3.34,stage1,1,1.1668024093096705
3.35,stage1,1,1.164099023268164
3.36,stage1,1,1.161424944121766
3.37,stage1,1,1.1587798541599874
3.38,stage1,1,1.1561634391165785
3.39,stage1,1,1.1535753881321904
3.4,stage1,1,1.1510153937174417
3.41,stage1,1,1.148483151716384
3.42,stage1,1,1.1459783612703671
3.43,stage1,1,1.1435007247822917
3.44,stage1,1,1.141049947881252
3.45,stage1,1,1.1386257393875614
3.46,stage1,1,1.1362278112781572
3.47,stage1,1,1.1338558786523802
3.48,stage1,1,1.1315096596981256
3.49,stage1,1,1.1291888756583586
3.5,stage1,1,1.126893250797998
3.51,stage1,1,1.1246225123711537
3.52,stage1,1,1.1223763905887223
3.53,stage1,1,1.1201546185863327
3.54,stage1,1,1.11795693239264
3.55,stage1,1,1.115783070897962
3.56,stage1,1,1.1136327758232578
3.57,stage1,1,1.1115057916894397
3.58,stage1,1,1.1094018657870213
3.59,stage1,1,1.1073207481460912
3.6,stage1,1,1.105262191506614
3.61,stage1,1,1.1032259512890543
3.62,stage1,1,1.1012117855653165
3.63,stage1,1,1.0992194550300023
3.64,stage1,1,1.0972487229719763
3.65,stage1,1,1.0952993552462449
3.66,stage1,1,1.0933711202461358
3.67,stage1,1,1.0914637888757803
3.68,stage1,1,1.0895771345228948
3.69,stage1,1,1.0877109330318564
3.7,stage1,1,1.0858649626770704
3.71,stage1,1,1.084039004136628
3.72,stage1,1,1.0822328404662465
3.73,stage1,1,1.0804462570734965
3.74,stage1,1,1.0786790416923029
3.75,stage1,1,1.0769309843577277
3.76,stage1,1,1.0752018773810228
3.77,stage1,1,1.0734915153249542
3.78,stage1,1,1.0717996949793944
3.79,stage1,1,1.0701262153371782
3.8,stage1,1,1.06847087757022
3.81,stage1,1,1.0668334850058934
3.82,stage1,1,1.0652138431036613
3.83,stage1,1,1.0636117594319643
3.84,stage1,1,1.062027043645357
3.85,stage1,1,1.0604595074618923
3.86,stage1,1,1.0589089646407526
3.87,stage1,1,1.0573752309601214
3.88,stage1,1,1.055858124195296
3.89,stage1,1,1.0543574640970368
3.9,stage1,1,1.0528730723701527
3.91,stage1,1,1.0514047726523164
3.92,stage1,1,1.0499523904931114
3.93,stage1,1,1.048515753333305
3.94,stage1,1,1.047094690484346
3.95,stage1,1,1.045689033108086
3.96,stage1,1,1.0442986141967183
3.97,stage1,1,1.042923268552937
3.98,stage1,1,1.0415628327703081
3.99,stage1,1,1.040217145213856
4.0,stage1,1,1.038886046000859
4.01,stage1,1,1.0375693769818544
4.02,stage1,1,1.0362669817218468
4.03,stage1,1,1.0349787054817234
4.04,stage1,1,1.0337043951998688
4.05,stage1,1,1.0324438994739795
4.06,stage1,1,1.0311970685430754
4.07,stage1,1,1.0299637542697069
4.08,stage1,1,1.0287438101223545
4.09,stage1,1,1.0275370911580193
4.1,stage1,1,1.0263434540050018
4.11,stage1,1,1.0251627568458672
4.12,stage1,1,1.0239948594005976
4.13,stage1,1,1.022839622909924
4.14,stage1,1,1.0216969101188391
4.15,stage1,1,1.020566585260293
4.16,stage1,1,1.019448514039059
4.17,stage1,1,1.0183425636157806
4.18,stage1,1,1.0172486025911867
4.19,stage1,1,1.0161665009904812
4.2,stage1,1,1.0150961302479005
4.21,stage1,1,1.014037363191437
4.22,stage1,1,1.012990074027732
4.23,stage1,1,1.0119541383271273
4.24,stage1,1,1.0109294330088843
4.25,stage1,1,1.0099158363265586
4.26,stage1,1,1.008913227853536
4.27,stage1,1,1.0079214884687242
4.28,stage1,1,1.0069405003424006
4.29,stage1,1,1.005970146922212
4.3,stage1,1,1.005010312919327
4.31,stage1,1,1.0040608842947392
4.32,stage1,1,1.0031217482457164
4.33,stage1,1,1.0021927931923997
4.34,stage1,1,1.0012739087645468
4.35,stage1,1,1.000364985788418
4.36,stage1,1,0.9994659162738054
4.37,stage1,0,1.0076502198592414
4.38,stage1,0,1.0176502198592416
4.39,stage1,0,1.0276502198592419
4.4,stage1,0,1.037650219859242
4.41,stage1,0,1.0476502198592423
4.42,stage1,0,1.0576502198592426
4.43,stage1,0,1.0676502198592428
4.44,stage1,0,1.077650219859243
4.45,stage1,0,1.0876502198592433
4.46,stage1,0,1.0976502198592435
4.47,stage1,0,1.1076502198592437
4.48,stage1,0,1.117650219859244
4.49,stage1,0,1.1276502198592442
4.5,stage1,0,1.1376502198592444
4.51,stage1,0,1.1476502198592446
4.52,stage1,0,1.1576502198592449
4.53,stage1,0,1.167650219859245
4.54,stage1,0,1.1776502198592453
4.55,stage1,0,1.1876502198592456
4.56,stage1,0,1.1976502198592458
4.57,stage1,0,1.207650219859246
4.58,stage1,0,1.2176502198592463
4.59,stage1,0,1.2276502198592465
4.6,stage1,0,1.2376502198592467
4.61,stage1,0,1.247650219859247
4.62,stage1,0,1.2576502198592472
4.63,stage1,0,1.2676502198592474
4.64,stage1,0,1.2776502198592476
4.65,stage1,0,1.2876502198592479
4.66,stage1,0,1.297650219859248
4.67,stage1,0,1.3076502198592483
4.68,stage1,0,1.3176502198592486
4.69,stage1,0,1.3276502198592488
4.7,stage1,0,1.337650219859249
4.71,stage1,0,1.3476502198592493
4.72,stage1,0,1.3576502198592495
4.73,stage1,0,1.3676502198592497
4.74,stage1,0,1.37765021985925
4.75,stage1,0,1.3876502198592502
4.76,stage1,0,1.3976502198592504
4.77,stage1,0,1.4076502198592507
4.78,stage1,0,1.4176502198592509
4.79,stage1,0,1.4276502198592511
4.8,stage1,0,1.4376502198592513
4.81,stage1,0,1.4476502198592516
4.82,stage1,0,1.4576502198592518
4.83,stage1,0,1.467650219859252
4.84,stage1,0,1.4776502198592523
4.85,stage1,0,1.4876502198592525
4.86,stage1,0,1.4976502198592527
4.87,stage1,0,1.507650219859253
4.88,stage1,0,1.5176502198592532
4.89,stage1,0,1.5276502198592534
4.9,stage1,0,1.5376502198592537
4.91,stage1,0,1.5476502198592539
4.92,stage1,0,1.5576502198592541
4.93,stage1,0,1.5676502198592543
4.94,stage1,0,1.5776502198592546
4.95,stage1,0,1.5876502198592548
4.96,stage1,0,1.597650219859255
4.97,stage1,0,1.6076502198592553
4.98,stage1,0,1.6176502198592555
4.99,stage1,0,1.6276502198592557
5.0,stage1,0,1.637650219859256
5.01,stage1,0,1.6476502198592562
5.02,stage1,0,1.6576502198592564
5.03,stage1,0,1.6676502198592567
5.04,stage1,0,1.6776502198592569
5.05,stage1,0,1.6876502198592571
5.06,stage1,0,1.6976502198592573
5.07,stage1,0,1.7076502198592576
5.08,stage1,0,1.7176502198592578
5.09,stage1,0,1.727650219859258
5.1,stage1,0,1.7376502198592583
5.11,stage1,0,1.7476502198592585
5.12,stage1,0,1.7576502198592587
5.13,stage1,0,1.767650219859259
5.14,stage1,0,1.7776502198592592
5.15,stage1,0,1.7876502198592594
5.16,stage1,0,1.7976502198592597
5.17,stage1,0,1.8076502198592599
5.18,stage1,0,1.8176502198592601
5.19,stage1,0,1.8276502198592603
5.2,stage1,0,1.8376502198592606
5.21,stage1,0,1.8476502198592608
5.22,stage1,0,1.857650219859261
5.23,stage1,0,1.8676502198592613
5.24,stage1,0,1.8776502198592615
5.25,stage1,0,1.8876502198592617
5.26,stage1,0,1.897650219859262
5.27,stage1,0,1.9076502198592622
5.28,stage1,0,1.9176502198592624
5.29,stage1,0,1.9276502198592627
5.3,stage1,0,1.937650219859263
5.31,stage1,0,1.9476502198592631
5.32,stage1,0,1.9576502198592634
5.33,stage1,0,1.9676502198592636
5.34,stage1,0,1.9776502198592638
5.35,stage1,0,1.987650219859264
5.36,stage1,0,1.9976502198592643
5.37,stage1,0,2.007650219859264
5.38,stage1,1,1.999439054149716
5.39,stage1,1,1.9877092122342954
5.4,stage1,1,1.9761065313093424
5.41,stage1,1,1.9646296328466881
5.42,stage1,1,1.9532771532625264
5.43,stage1,1,1.9420477437554036
5.44,stage1,1,1.930940070145967
5.45,stage1,1,1.9199528127184493
5.46,stage1,1,1.9090846660638712
5.47,stage1,1,1.8983343389249447
5.48,stage1,1,1.8877005540426568
5.49,stage1,1,1.8771820480045172
5.5,stage1,1,1.8667775710944507
5.51,stage1,1,1.856485887144317
5.52,stage1,1,1.8463057733870394
5.53,stage1,1,1.8362360203113282
5.54,stage1,1,1.8262754315179748
5.55,stage1,1,1.816422823577709
5.56,stage1,1,1.806677025890591
5.57,stage1,1,1.7970368805469341
5.58,stage1,1,1.7875012421897303
5.59,stage1,1,1.7780689778785697
5.6,stage1,1,1.7687389669550344
5.61,stage1,1,1.7595101009095515
5.62,stage1,1,1.7503812832496903
5.63,stage1,1,1.7413514293698866
5.64,stage1,1,1.7324194664225792
5.65,stage1,1,1.7235843331907437
5.66,stage1,1,1.7148449799618082
5.67,stage1,1,1.7062003684029352
5.68,stage1,1,1.697649471437657
5.69,stage1,1,1.689191273123847
5.7,stage1,1,1.6808247685330138
5.71,stage1,1,1.6725489636309057
5.72,stage1,1,1.664362875159407
5.73,stage1,1,1.656265530519718
5.74,stage1,1,1.648255967656797
5.75,stage1,1,1.6403332349450581
5.76,stage1,1,1.6324963910753088
5.77,stage1,1,1.6247445049429103
5.78,stage1,1,1.617076655537153
5.79,stage1,1,1.6094919318318288
5.8,stage1,1,1.6019894326769928
5.81,stage1,1,1.5945682666918952
5.82,stage1,1,1.587227552159076
5.83,stage1,1,1.5799664169196066
5.84,stage1,1,1.572783998269468
5.85,stage1,1,1.5656794428570515
5.86,stage1,1,1.5586519065817719
5.87,stage1,1,1.5517005544937774
5.88,stage1,1,1.54482456069475
5.89,stage1,1,1.5380231082397777
5.9,stage1,1,1.5312953890402947
5.91,stage1,1,1.5246406037680686
5.92,stage1,1,1.5180579617602332
5.93,stage1,1,1.5115466809253486
5.94,stage1,1,1.5051059876504795
5.95,stage1,1,1.4987351167092815
5.96,stage1,1,1.4924333111710844
5.97,stage1,1,1.4861998223109592
5.98,stage1,1,1.4800339095207622
5.99,stage1,1,1.4739348402211419
6.0,stage1,1,1.4679018897745004
6.01,stage1,1,1.4619343413988986
6.02,stage1,1,1.4560314860828942
6.03,stage1,1,1.450192622501304
6.04,stage1,1,1.4444170569318777
6.05,stage1,1,1.4387041031728758
6.06,stage1,1,1.4330530824615424
6.07,stage1,1,1.4274633233934595
6.08,stage1,1,1.4219341618427768
6.09,stage1,1,1.4164649408833068
6.1,stage1,1,1.4110550107104738
6.11,stage1,1,1.4057037285641103
6.12,stage1,1,1.4004104586520898
6.13,stage1,1,1.3951745720747872
6.14,stage1,1,1.3899954467503601
6.15,stage1,1,1.3848724673408361
6.16,stage1,1,1.3798050251790055
6.17,stage1,1,1.374792518196104
6.18,stage1,1,1.369834350850281
6.19,stage1,1,1.3649299340558418
6.2,stage1,1,1.3600786851132585
6.21,stage1,1,1.355280027639937
6.22,stage1,1,1.3505333915017388
6.23,stage1,1,1.3458382127452404
6.24,stage1,1,1.341193933530731
6.25,stage1,1,1.336600002065934
6.26,stage1,1,1.3320558725404488
6.27,stage1,1,1.3275610050609006
6.28,stage1,1,1.3231148655867973
6.29,stage1,1,1.3187169258670777
6.3,stage1,1,1.3143666633773505
6.31,stage1,1,1.3100635612578124
6.32,stage1,1,1.3058071082518385
6.33,stage1,1,1.3015967986452406
6.34,stage1,1,1.2974321322061813
6.35,stage1,1,1.2933126141257425
6.36,stage1,1,1.2892377549591352
6.37,stage1,1,1.2852070705675487
6.38,stage1,1,1.281220082060629
6.39,stage1,1,1.2772763157395817
6.4,stage1,1,1.2733753030408914
6.41,stage1,1,1.2695165804806503
6.42,stage1,1,1.265699689599492
6.43,stage1,1,1.2619241769081215
6.44,stage1,1,1.2581895938334346
6.45,stage1,1,1.2544954966652235
6.46,stage1,1,1.2508414465034579
6.47,stage1,1,1.2472270092061402
6.48,stage1,1,1.2436517553377229
6.49,stage1,1,1.240115260118089
6.5,stage1,1,1.236617103372081
6.51,stage1,1,1.2331568694795814
6.52,stage1,1,1.2297341473261307
6.53,stage1,1,1.2263485302540846
6.54,stage1,1,1.2229996160142957
6.55,stage1,1,1.2196870067183239
6.56,stage1,1,1.216410308791162
6.57,stage1,1,1.2131691329244751
6.58,stage1,1,1.2099630940303459
6.59,stage1,1,1.206791811195522
6.6,stage1,1,1.2036549076361593
6.61,stage1,1,1.2005520106530565
6.62,stage1,1,1.1974827515873727
6.63,stage1,1,1.1944467657768283
6.64,stage1,1,1.1914436925123777
6.65,stage1,1,1.1884731749953537
6.66,stage1,1,1.1855348602950762
6.67,stage1,1,1.182628399306919
6.68,stage1,1,1.1797534467108337
6.69,stage1,1,1.1769096609303205
6.7,stage1,1,1.1740967040918453
6.71,stage1,1,1.1713142419846974
6.72,stage1,1,1.1685619440212809
6.73,stage1,1,1.1658394831978374
6.74,stage1,1,1.1631465360555937
6.75,stage1,1,1.1604827826423325
6.76,stage1,1,1.1578479064743774
6.77,stage1,1,1.155241594498991
6.78,stage1,1,1.1526635370571825
6.79,stage1,1,1.150113427846914
6.8,stage1,1,1.147590963886711
6.81,stage1,1,1.1450958454796631
6.82,stage1,1,1.1426277761778172
6.83,stage1,1,1.1401864627469567
6.84,stage1,1,1.1377716151317607
6.85,stage1,1,1.135382946421344
6.86,stage1,1,1.133020172815167
6.87,stage1,1,1.130683013589318
6.88,stage1,1,1.1283711910631606
6.89,stage1,1,1.126084430566341
6.9,stage1,1,1.1238224604061546
6.91,stage1,1,1.121585011835266
6.92,stage1,1,1.1193718190197786
6.93,stage1,1,1.1171826190076504
6.94,stage1,1,1.1150171516974532
6.95,stage1,1,1.1128751598074684
6.96,stage1,1,1.11075638884512
6.97,stage1,1,1.1086605870767374
6.98,stage1,1,1.1065875054976477
6.99,stage1,1,1.1045368978025896
7.0,stage1,1,1.1025085203564509
7.01,stage1,1,1.100502132165321
7.02,stage1,1,1.0985174948478593
7.03,stage1,1,1.096554372606971
7.04,stage1,1,1.0946125322017937
7.05,stage1,1,1.0926917429199852
7.06,stage1,1,1.0907917765503108
7.07,stage1,1,1.0889124073555312
7.08,stage1,1,1.0870534120455821
7.09,stage1,1,1.0852145697510438
7.1,stage1,1,1.0833956619969003
7.11,stage1,1,1.0815964726765817
7.12,stage1,1,1.0798167880262883
7.13,stage1,1,1.078056396599594
7.14,stage1,1,1.076315089242322
7.15,stage1,1,1.0745926590676973
7.16,stage1,1,1.0728889014317644
7.17,stage1,1,1.0712036139090748
7.18,stage1,1,1.0695365962686356
7.19,stage1,1,1.0678876504501196
7.2,stage1,1,1.0662565805403346
7.21,stage1,1,1.064643192749946
7.22,stage1,1,1.0630472953904526
7.23,stage1,1,1.061468698851412
7.24,stage1,1,1.0599072155779123
7.25,stage1,1,1.0583626600482894
7.26,stage1,1,1.0568348487520836
7.27,stage1,1,1.0553236001682378
7.28,stage1,1,1.0538287347435304
7.29,stage1,1,1.0523500748712415
7.3,stage1,1,1.050887444870052
7.31,stage1,1,1.0494406709631718
7.32,stage1,1,1.0480095812576904
7.33,stage1,1,1.046594005724157
7.34,stage1,1,1.0451937761763772
7.35,stage1,1,1.0438087262514313
7.36,stage1,1,1.0424386913899084
7.37,stage1,1,1.0410835088163553
7.38,stage1,1,1.039743017519936
7.39,stage1,1,1.0384170582353032
7.4,stage1,1,1.0371054734236744
7.41,stage1,1,1.0358081072541152
7.42,stage1,1,1.0345248055850254
7.43,stage1,1,1.0332554159458234
7.44,stage1,1,1.031999787518833
