time,x0,x1
1.01,1.501859334836381,-0.7860084673622619
1.02,1.4939992501627584,-0.7911580841075424
1.03,1.486087669321683,-0.7963507419220555
1.04,1.4781241619024623,-0.8015880658266601
1.05,1.4701082812441957,-0.8068716829272545
1.06,1.462039564414923,-0.8122032236273395
1.07,1.4539175321786497,-0.8175843228155615
1.08,1.4457416889504942,-0.8230166210292549
1.09,1.4375115227402016,-0.8285017655949218
1.1,1.4292265050842523,-0.8340414117465045
1.11,1.4208860909667873,-0.839637223722222
1.12,1.412489718729565,-0.8452908758406605
1.1300000000000001,1.4040368099711584,-0.8510040535567152
1.1400000000000001,1.3955267694355913,-0.856778454497899
1.1500000000000001,1.3869589848906123,-0.8626157894814396
1.16,1.3783328269957982,-0.8685177835124935
1.17,1.3696476491606733,-0.8744861767637142
1.18,1.3609027873930362,-0.8805227255363067
1.19,1.352097560137673,-0.8866292032026072
1.2,1.3432312681056469,-0.892807401130113
1.21,1.3343031940943457,-0.8990591295867847
1.22,1.3253126027984778,-0.9053862186273245
1.23,1.3162587406122046,-0.911790518960019
1.24,1.3071408354226044,-0.9182739027936073
1.25,1.2979580963946684,-0.9248382646635092
1.26,1.2887097137480332,-0.9314855222366065
1.27,1.2793948585256671,-0.9382176170936347
1.28,1.2700126823547309,-0.9450365154880849
1.29,1.26056231719985,-0.9519442090803623
1.3,1.2510428751090463,-0.9589427156457789
1.31,1.2414534479525885,-0.9660340797547825
1.32,1.2317931071550408,-0.9732203734236383
1.33,1.2220609034208043,-0.9805036967335843
1.34,1.2122558664534684,-0.9878861784162732
1.35,1.2023770046693056,-0.9953699764030962
1.36,1.1924233049052746,-1.0029572783357488
1.37,1.1823937321219171,-1.010650302035158
1.3800000000000001,1.1722872291015656,-1.0184512959256278
1.3900000000000001,1.1621027161423092,-1.0263625394107838
1.4000000000000001,1.1518390907482015,-1.0343863431976101
1.41,1.1414952273162255,-1.0425250495645597
1.42,1.1310699768205799,-1.050781032569396
1.43,1.120562166494886,-1.0591566981920735
1.44,1.1099705995129652,-1.0676544844076048
1.45,1.0992940546688892,-1.0762768611834683
1.46,1.0885312860570544,-1.0850263303957044
1.47,1.0776810227530973,-1.093905425657412
1.48,1.0667419684965231,-1.102916712052899
1.49,1.0557128013759942,-1.112062785770258
1.5,1.0445921735182917,-1.121346273624618
1.51,1.0333787107820456,-1.1307698324637934
1.52,1.0220710124574077,-1.1403361484474697
1.53,1.010667650972933,-1.1500479361904687
1.54,0.9991671716110284,-1.1599079377600001
1.55,0.9875680922334285,-1.1699189215161359
1.56,0.9758689030182671,-1.1800836807840425
1.57,0.9640680662104267,-1.1904050323457647
1.58,0.9521640158869691,-1.2008858147385775
1.59,0.9401551577395832,-1.2115288863461087
1.6,0.9280398688761221,-1.2223371232675802
1.61,0.9158164976434463,-1.2333134169496187
1.62,0.9034833634739501,-1.2444606715641582
1.6300000000000001,0.8910387567583085,-1.2557818011149724
1.6400000000000001,0.8784809387471587,-1.267279726254367
1.6500000000000001,0.865808141484615,-1.2789573707904964
1.6600000000000001,0.85301856777671,-1.2908176578646786
1.67,0.8401103911980635,-1.3028635057769338
1.68,0.8270817561402942,-1.3150978234368083
1.69,0.8139307779059262,-1.3275235054153158
1.7,0.800655542851773,-1.3401434265725953
1.71,0.787254108586047,-1.3529604362345917
1.72,0.7737245042237011,-1.3659773518907634
1.73,0.7600647307047934,-1.3791969523834866
1.74,0.7462727611809585,-1.3926219705584733
1.75,0.7323465414753738,-1.4062550853441595
1.76,0.7182839906219322,-1.4200989132266506
1.77,0.7040830014896656,-1.434155999085446
1.78,0.6897414414988111,-1.4484288063538198
1.79,0.6752571534352729,-1.462919706466406
1.8,0.6606279563706089,-1.4776309675552586
1.81,0.6458516466950563,-1.492564742354427
1.82,0.630925999271512,-1.5077230552719318
1.83,0.6158487687187927,-1.5231077885869686
1.84,0.6006176908329229,-1.5387206677292182
1.85,0.5852304841556307,-1.5545632455963387
1.86,0.5696848516996673,-1.5706368858650812
1.87,0.5539784828410165,-1.586942745251034
1.8800000000000001,0.5381090553885062,-1.6034817546718054
1.8900000000000001,0.5220742378417881,-1.6202545992685282
1.9000000000000001,0.5058716918491027,-1.6372616972409682
1.9100000000000001,0.48949907487669303,-1.6545031774522705
1.92,0.4729540431021707,-1.6719788557605586
1.93,0.4562342545445651,-1.6896882100362438
1.94,0.4393373724442027,-1.7076303538260753
1.95,0.4222610689059419,-1.7258040086277506
1.96,0.4050030288196644,-1.7442074747423355
1.97,0.387560954072241,-1.7628386006759411
1.98,0.3699325680654816,-1.7816947510671155
1.99,0.3521156205548104,-1.8007727731223317
2.0,0.33410789282358705,-1.8200689615488808
2.0100000000000002,0.31590720320809784,-1.8395790219824943
2.02,0.29751141298827327,-1.8592980329162387
2.0300000000000002,0.2789184326591104,-1.879220406147732
2.04,0.2601262285976335,-1.8993398457736257
2.05,0.24113283013989767,-1.9196493057737336
2.06,0.2219363370821599,-1.9401409462421662
2.07,0.20253492761973865,-1.9608060883395793
2.08,0.1829268667363424,-1.9816351680591804
2.09,0.16311051505575103,-2.0026176889195333
2.1,0.14308433816655522,-2.0237421737196644
2.11,0.12284691642935901,-2.04499611551638
2.12,0.10239695527419473,-2.066365928010341
2.13,0.08173329599409176,-2.0878368955560895
2.14,0.06085492703853039,-2.1093931230421554
2.15,0.03976099580810928,-2.131017485920314
2.16,0.018450820948905648,-2.1526915806982125
2.17,-0.003076094858076018,-2.1743956762465957
2.18,-0.024820051620542478,-2.196108666311344
2.19,-0.046781138283655446,-2.217808023661054
2.2,-0.0689592185202665,-2.23946975634292
2.21,-0.09135391608369522,-2.2610683665626703
2.22,-0.11396459974932245,-2.2825768127480885
2.23,-0.13679036787680285,-2.3039664753995304
2.24,-0.15983003263079867,-2.32520712737445
2.25,-0.1830821039045427,-2.3462669092954336
2.2600000000000002,-0.20654477299749757,-2.367112310812038
2.27,-0.23021589610561743,-2.387708158484767
2.2800000000000002,-0.2540929776904657,-2.4080176110940763
2.29,-0.27817315380140595,-2.428002163207035
2.3000000000000003,-0.3024531754334769,-2.4476216578583174
2.31,-0.32692939201205956,-2.4668343092189864
2.32,-0.3515977351042489,-2.4855967361350415
2.33,-0.3764537024655999,-2.503864007416206
2.34,-0.4014923425397614,-2.5215896997427465
2.35,-0.42670823953718945,-2.5387259690325967
2.36,-0.45209549922751485,-2.5552236360712395
2.37,-0.4776477355882278,-2.5710322871513736
2.38,-0.503358058459741,-2.5861003903967954
2.39,-0.5292190623637095,-2.6003754283541625
2.4,-0.5552228166472506,-2.613804047326106
2.41,-0.5813608571205122,-2.626332223788933
2.42,-0.607624179358401,-2.6379054480871735
2.43,-0.6340032338392733,-2.648468925425543
2.44,-0.6604879230935281,-2.65796779398656
2.45,-0.6870676010333944,-2.666347359790024
2.46,-0.713731074631294,-2.6735533476799342
2.47,-0.740466608108094,-2.679532167577192
2.48,-0.7672619297838653,-2.684231194875027
2.49,-0.7941042417326162,-2.6875990635816605
2.5,-0.8209802323684322,-2.689585970535096
2.5100000000000002,-0.8478760920737838,-2.690143988732544
2.52,-0.8747775319611086,-2.6892273875369357
2.5300000000000002,-0.9016698058364786,-2.686792957250914
2.54,-0.9285377354089872,-2.6828003352906746
2.5500000000000003,-0.9553657387618946,-2.677212330954642
2.56,-0.9821378620714404,-2.6699952455718376
2.57,-1.0088378145271581,-2.661119184638757
2.58,-1.0354490063735464,-2.6505583584182686
2.59,-1.0619545899577285,-2.638291367385801
2.6,-1.0883375036315872,-2.6243014688726536
2.61,-1.1145805183203132,-2.6085768212786964
2.62,-1.1406662865331008,-2.5911107023109197
2.63,-1.1665773935562094,-2.571901697853146
2.64,-1.1922964105347413,-2.550953858286976
2.65,-1.2178059491176105,-2.5282768193646423
2.66,-1.2430887173112575,-2.50388588507887
2.67,-1.2681275761620456,-2.4778020703796573
2.68,-1.2929055968658427,-2.4500521020474793
2.69,-1.317406117886317,-2.420668376539955
2.7,-1.341612801651717,-2.389688874175551
2.71,-1.365509690393472,-2.3571570295936217
2.72,-1.3890812606894087,-2.3231215590234298
2.73,-1.4123124762796426,-2.2876362454939976
2.74,-1.435188838734583,-2.250759683708634
2.75,-1.4576964355716688,-2.2125549868803818
2.7600000000000002,-1.479821985440473,-2.1730894583644416
2.77,-1.501552880024117,-2.1324342314192903
2.7800000000000002,-1.5228772223383102,-2.090663880868391
2.79,-1.5437838611469936,-2.0478560108098893
2.8000000000000003,-1.564262421255093,-2.0040908228241583
2.81,-1.5843033294833342,-1.959450669352877
2.82,-1.6038978361768625,-1.9140195970641063
2.83,-1.623038032147504,-1.867882885074194
2.84,-1.6417168609982455,-1.8211265828693362
2.85,-1.6599281268269392,-1.773837052659994
2.86,-1.677666497353539,-1.7261005207146707
2.87,-1.694927502560686,-1.678002641961881
2.88,-1.7117075289803045,-1.6296280818288054
2.89,-1.728003809798593,-1.581060118910749
2.9,-1.7438144109877,-1.5323802716477135
2.91,-1.7591382137041776,-1.4836679517332325
2.92,-1.7739748932215096,-1.4350001465075295
2.93,-1.7883248946865853,-1.386451132102269
2.94,-1.8021894060076076,-1.3380922186185895
2.95,-1.8155703281937938,-1.2899915281429049
2.96,-1.8284702434752227,-1.2422138059454824
2.97,-1.8408923815346778,-1.194820264772245
2.98,-1.8528405841824,-1.1478684617376747
2.99,-1.8643192687997772,-1.1014122069608359
3.0,-1.8753333908693852,-1.055501502761874
3.0100000000000002,-1.8858884058970042,-1.0101825119550047
3.02,-1.8959902310165542,-0.9654975535379597
3.0300000000000002,-1.905645206551934,-0.9214851238868313
3.04,-1.9148600577908022,-0.8781799414190602
3.0500000000000003,-1.923641857204993,-0.8356130125837486
3.06,-1.9319979873308302,-0.7938117169756748
3.0700000000000003,-1.9399361045005872,-0.7527999093438135
3.08,-1.9474641035940252,-0.712598036273864
3.09,-1.9545900839567638,-0.6732232653629692
3.1,-1.9613223166103937,-0.634689624769987
3.11,-1.9676692128580935,-0.5970081511119127
3.12,-1.9736392943692127,-0.5601870437826055
3.13,-1.9792411648070387,-0.5242318238899792
3.14,-1.9844834830459386,-0.48914549613840314
3.15,-1.9893749380073225,-0.4549287121212068
3.16,-1.9939242251285347,-0.42157993363037866
3.17,-1.9981400244648384,-0.3890955947344629
3.18,-2.002030980412183,-0.35747026151846467
3.19,-2.0056056830273676,-0.3266967885196018
3.2,-2.0088726509125636,-0.2967664710278788
3.21,-2.0118403156228424,-0.26766919254967664
3.22,-2.0145170075483394,-0.23939356685439597
3.23,-2.0169109432168835,-0.21192707413819822
3.24,-2.0190302139582657,-0.18525619094416032
3.25,-2.0208827758677073,-0.15936651357469983
3.2600000000000002,-2.0224764410034544,-0.13424287481947758
3.27,-2.0238188697516493,-0.10986945390050215
3.2800000000000002,-2.0249175642906545,-0.08622987960571091
3.29,-2.0257798630867114,-0.06330732664348274
3.3000000000000003,-2.0264129363531462,-0.04108460530343876
3.31,-2.0268237824061806,-0.019544244554247706
3.3200000000000003,-2.027019224851723,0.0013314312528010033
3.33,-2.027005910539195,0.02156023187415711
3.34,-2.0267903082204537,0.04116003663268453
3.35,-2.0263787078541267,0.060148735599130906
3.36,-2.0257772204981355,0.07854417623603825
3.37,-2.024991778735775,0.09636411523331513
3.38,-2.024028137583442,0.11362617525816596
3.39,-2.0228918758308603,0.13034780633905968
3.4,-2.0215883977674696,0.14654625160328452
3.41,-2.0201229352514365,0.16223851709014847
3.42,-2.018500550080535,0.17744134536644954
3.43,-2.0167261366268705,0.19217119267728971
3.44,-2.0148044247000976,0.20644420937312458
3.45,-2.0127399826063663,0.22027622336301578
3.46,-2.0105372203727363,0.23368272635394377
3.47,-2.0082003931091967,0.24667886264668504
3.48,-2.00573360448273,0.2592794202697879
3.49,-2.003140810280032,0.27149882424458033
3.5,-2.0004258220375863,0.2833511317855996
3.5100000000000002,-1.9975923107197302,0.2948500292523714
3.52,-1.9946438104272066,0.3060088306798252
3.5300000000000002,-1.9915837221204082,0.31684047772586593
3.54,-1.9884153173431496,0.32735754088551644
3.5500000000000003,-1.9851417419342943,0.3375722218316725
3.56,-1.9817660197159777,0.3474963567526985
3.5700000000000003,-1.9782910561484506,0.35714142056692394
3.58,-1.9747196419427815,0.36651853190343414
3.59,-1.9710544566237471,0.37563845874748164
3.6,-1.9672980720362723,0.384511624657257
3.61,-1.9634529557896998,0.3931481154667404
3.62,-1.9595214746350322,0.4015576863968523
3.63,-1.9555058977710638,0.40974976950414327
3.64,-1.9514084000760223,0.41773348140286387
3.65,-1.9472310652619937,0.42551763120237424
3.66,-1.94297588894997,0.4331107286075889
3.67,-1.938644781663894,0.44052099213543355
3.68,-1.9342395717425396,0.4477563574052236
3.69,-1.9297620081684874,0.45482448546539167
3.7,-1.9252137633138333,0.46173277112319244
3.71,-1.9205964356026015,0.46848835124784155
3.72,-1.915911552090123,0.47509811302109445
3.73,-1.9111605709599122,0.48156870211248415
3.74,-1.9063448839387873,0.4879065307594103
3.75,-1.9014658186311932,0.49411778573494664
3.7600000000000002,-1.8965246407738436,0.5002084361887013
3.77,-1.8915225564119567,0.5061842413482714
3.7800000000000002,-1.886460713998474,0.5120507580708656
3.79,-1.8813402064177653,0.5178133482364671
3.8000000000000003,-1.8761620729354005,0.5234771859755721
3.81,-1.8709273010756449,0.5290472647259918
3.8200000000000003,-1.8656368284283849,0.5345284041145429
3.83,-1.8602915443872394,0.5399252566606214
3.84,-1.8548922918206334,0.545242314299717
3.85,-1.849439868677636,0.5504839147258492
3.86,-1.8439350295303778,0.555654247552739
3.87,-1.8383784870548503,0.5607573602942604
3.88,-1.832770913451908,0.5657971641653439
3.89,-1.8271129418102543,0.5707774397050752
3.9,-1.8214051674132037,0.575701842224201
3.91,-1.8156481489909615,0.5805739070796837
3.92,-1.8098424099201649,0.5853970547792886
3.93,-1.8039884393723717,0.590174595919501
3.94,-1.798086693413177,0.594909735960309
3.95,-1.7921375960535737,0.5996055798406085
3.96,-1.7861415402551677,0.6042651364381404
3.97,-1.780098888890786,0.608891322878017
3.98,-1.774009975662006,0.6134869686939782
3.99,-1.7678751059750661,0.6180548198466088
4.0,-1.7616945577766001,0.6225975426027763
4.01,-1.7554685823505725,0.6271177272805913
4.0200000000000005,-1.749197405077766,0.6316178918641849
4.03,-1.7428812261591244,0.6361004854925907
4.04,-1.7365202213041986,0.6405678918269997
4.05,-1.7301145423859288,0.6450224323006007
4.0600000000000005,-1.7236643180629223,0.6494663692551853
4.07,-1.7171696543703705,0.6539019089686227
4.08,-1.7106306352806844,0.6583312045772547
4.09,-1.704047323234912,0.6627563588971694
4.1,-1.6974197596459404,0.6671794271482449
4.11,-1.6907479653744575,0.6716024195847615
4.12,-1.68403194117861,0.6760273040362912
4.13,-1.6772716681382471,0.6804560083624851
4.14,-1.6704671080546225,0.6848904228252743
4.15,-1.6636182038263694,0.6893324023819142
4.16,-1.6567248798025505,0.693783768902193
4.17,-1.6497870421135288,0.6982463133130391
4.18,-1.6428045789803984,0.7027217976736461
4.19,-1.6357773610036614,0.7072119571841495
4.2,-1.6287052414318202,0.7117185021307829
4.21,-1.6215880564105125,0.7162431197703466
4.22,-1.6144256252128093,0.7207874761567191
4.23,-1.6072177504512417,0.7253532179120514
4.24,-1.5999642182721214,0.7299419739451836
4.25,-1.5926647985326698,0.7345553571197366
4.26,-1.5853192449614726,0.7391949658742273
4.2700000000000005,-1.57792729530273,0.7438623857964746
4.28,-1.5704886714447652,0.7485591911544687
4.29,-1.5630030795332206,0.7532869463857916
4.3,-1.555470210069363,0.7580472075475805
4.3100000000000005,-1.5478897379938865,0.7628415237289501
4.32,-1.540261322756597,0.7676714384276984
4.33,-1.5325846083723202,0.7725384908930436
4.34,-1.52485922346339,0.7774442174360463
4.3500000000000005,-1.517084781289029,0.7823901527093021
4.36,-1.509260879761936,0.7873778309574001
4.37,-1.501387101452362,0.7924087872395725
4.38,-1.4934630135799665,0.7974845586258673
4.39,-1.485488167993708,0.8026066853681129
4.4,-1.4774621011400264,0.8077767120468552
4.41,-1.469384334019558,0.8129961886953718
4.42,-1.4612543721326046,0.8182666719017955
4.43,-1.4530717054135869,0.8235897258902883
4.44,-1.4448358081546835,0.8289669235821439
4.45,-1.4365461389188623,0.834399847637602
4.46,-1.4282021404424865,0.8398900914790947
4.47,-1.4198032395276958,0.8454392602965427
4.48,-1.4113488469247297,0.8510489720352566
4.49,-1.4028383572043774,0.8567208583668984
4.5,-1.3942711486207087,0.8624565656438868
4.51,-1.38564658296427,0.8682577558375248
4.5200000000000005,-1.376964005405894,0.8741261074600513
4.53,-1.3682227443312938,0.8800633164707137
4.54,-1.3594221111665867,0.8860710971658767
4.55,-1.3505614001949282,0.8921511830530584
4.5600000000000005,-1.341639888364397,0.8983053277087043
4.57,-1.33265683508731,0.9045353056193839
4.58,-1.3236114820311164,0.9108429130059961
4.59,-1.3145030529010566,0.9172299686304326
4.6000000000000005,-1.3053307532147518,0.923698314584043
4.61,-1.2960937700689115,0.9302498170571003
4.62,-1.2867912718983407,0.9368863670883447
4.63,-1.2774224082274575,0.943609881293518
4.64,-1.2679863094145225,0.9504223025716717
4.65,-1.258482086388805,0.9573256007878587
4.66,-1.2489088303809268,0.9643217734306508
4.67,-1.2392656126466206,0.9714128462427588
4.68,-1.2295514841841932,0.9786008738228215
4.69,-1.2197654754459644,0.9858879401962543
4.7,-1.209906596044002,0.9932761593528193
4.71,-1.199973834450474,1.0007676757483752
4.72,-1.1899661576929905,1.0083646647680038
4.73,-1.1798825110453097,1.016069333147486
4.74,-1.169721817713835,1.0238839193498162
4.75,-1.159482978520337,1.0318106938931815
4.76,-1.1491648715814056,1.0398519596265114
4.7700000000000005,-1.1387663519851396,1.0480100519484126
4.78,-1.1282862514656558,1.0562873389649523
4.79,-1.1177233780760065,1.0646862215814177
4.8,-1.1070765158601925,1.0732091335227796
4.8100000000000005,-1.096344424524964,1.0818585412772201
4.82,-1.085525839112192,1.090636943956641
4.83,-1.074619469672626,1.0995468730676479
4.84,-1.0636240009419498,1.1085908921860108
4.8500000000000005,-1.0525380920200889,1.1177715965271278
4.86,-1.0413603760548178,1.1270916124044776
4.87,-1.0300894599307733,1.136553596567512
4.88,-1.0187239239650985,1.1461602354098255
4.89,-1.0072623216110004,1.1559142440378554
4.9,-0.995703179170621,1.1658183651896925
4.91,-0.9840449955187244,1.1758753679929062
4.92,-0.9722862418387955,1.1860880465495784
4.93,-0.9604253613733,1.1964592183359597
4.94,-0.9484607691899396,1.2069917224033924
4.95,-0.9363908519659059,1.2176884173662925
4.96,-0.9242139677922432,1.2285521791621314
4.97,-0.9119284460006222,1.2395858985674126
4.98,-0.8995325870149472,1.2507924784527207
4.99,-0.8870246622304203,1.2621748307588911
5.0,-0.8744029139228316,1.2737358731753488
5.01,-0.8616655551910785,1.2854785255005408
5.0200000000000005,-0.8488107699360722,1.2974057056633128
5.03,-0.8358367128794393,1.3095203253828882
5.04,-0.8227415096256107,1.3218252854439403
5.05,-0.8095232567711715,1.3343234705619818
5.0600000000000005,-0.7961800220655508,1.3470177438130622
5.07,-0.7827098446274205,1.3599109406004368
5.08,-0.7691107352214165,1.3730058621295784
5.09,-0.755380676600121,1.3863052683615147
5.1000000000000005,-0.7415176239165049,1.3998118704131526
5.11,-0.7275195052123736,1.413528322371844
5.12,-0.7133842219886555,1.4274572124901097
5.13,-0.6991096498637547,1.4416010537250261
5.14,-0.6846936393265047,1.455962273585477
5.15,-0.670134016590649,1.470543203249129
5.16,-0.655428584558158,1.485346065909726
5.17,-0.640575123899061,1.5003729643141068
5.18,-0.6255713942559202,1.5156258674471907
5.19,-0.6104151355814473,1.5311065963221844
5.2,-0.5951040696182258,1.546816808832343
5.21,-0.5796359015299027,1.5627579836198984
5.22,-0.5640083216937041,1.5789314029171617
5.23,-0.5482190076645314,1.5953381343145085
5.24,-0.5322656263213866,1.611979011409816
5.25,-0.5161458362072888,1.6288546132941608
5.26,-0.49985729007434754,1.6459652428290708
5.2700000000000005,-0.4833976376460557,1.6633109036715885
5.28,-0.46676452860934015,1.6808912760047297
5.29,-0.4499556158492932,1.6987056909328149
5.3,-0.43296855893996544,1.7167531035035175
5.3100000000000005,-0.4158010279049291,1.7350320643215689
5.32,-0.3984507072617138,1.7535406897227714
5.33,-0.38091530036448645,1.7722766304815372
5.34,-0.36319253405967145,1.791237039030507
5.3500000000000005,-0.34528016366936515,1.8104185351772009
5.36,-0.32717597831759354,1.8298171703099941
5.37,-0.308877806614494,1.849428390094282
5.38,-0.29038352271355156,1.8692469956694036
5.39,-0.2716910527568579,1.889267103368061
5.4,-0.25279838172317604,1.909482102992496
5.41,-0.2337035606932515,1.9298846146957902
5.42,-0.214404714546294,1.9504664445324629
5.43,-0.19490005010096978,1.9712185387599992
5.44,-0.17518786471336845,1.9921309369923887
5.45,-0.155266555343445,2.01319272432803
5.46,-0.13513462810016513,2.034391982597754
5.47,-0.11479070827418802,2.055715740904092
5.48,-0.09423355086514572,2.077149925650555
5.49,-0.07346205160864061,2.0986793102893735
5.5,-0.05247525850574732,2.120287465048101
5.51,-0.03127238385526676,2.141956706929439
5.5200000000000005,-0.009852816785970924,2.1636680503148087
5.53,0.011783863717176702,2.1854011585401762
5.54,0.033637875302578,2.2071342968525056
5.55,0.05570921827110259,2.2288442871965537
5.5600000000000005,0.07799766114306964,2.2505064653244444
5.57,0.1005027257963136,2.27209464076402
5.58,0.12322367220395332,2.2935810602261073
5.59,0.1461594828062139,2.314936375074852
5.6000000000000005,0.169308846556964,2.336129613528786
5.61,0.19267014269225136,2.357128158302352
5.62,0.21624142427527437,2.377897730437634
5.63,0.2400204015796502,2.3984023801129095
5.64,0.2640044253807788,2.418604485247567
5.65,0.2881904702332561,2.438464758750587
5.66,0.31257511782076147,2.457942265281093
5.67,0.33715454047357185,2.476994448403148
5.68,0.3619244849576028,2.495577169021429
5.69,0.3868802566478188,2.5136447559785626
5.7,0.4120167042076039,2.531150069676879
5.71,0.43732820490437213,2.548044579555981
5.72,0.4628086506999314,2.564278456211091
5.73,0.48845143526204404,2.57980067887445
5.74,0.514249442050788,2.5945591589015655
5.75,0.5401950336398031,2.608500879804873
5.76,0.5662800424378513,2.621572054258241
5.7700000000000005,0.5924957629804355,2.6337182983561935
5.78,0.6188329459639968,2.644884823251229
5.79,0.6452817941965086,2.655016644111288
5.8,0.6718319606376209,2.66405880613764
5.8100000000000005,0.698472548698999,2.671956627162303
5.82,0.7251921149706214,2.6786559561049903
5.83,0.7519786745316708,2.684103446314715
5.84,0.7788197089948173,2.688246842553327
5.8500000000000005,0.8057021774203524,2.691035280100865
5.86,0.8326125302213605,2.6924195941797646
5.87,0.8595367261631576,2.6923526376114792
5.88,0.8864602525392717,2.6907896043402184
5.89,0.9133681485826733,2.687688356190282
5.9,0.940245032144578,2.6830097499721175
5.91,0.9670751296442986,2.6767179618244406
5.92,0.9938423092625425,2.668780805482317
5.93,1.020530117317365,2.659170041000856
5.94,1.0471218177273753,2.647861670347595
5.95,1.0736004344308507,2.6348362162100423
5.96,1.0999487965929506,2.6200789803535565
5.97,1.1261495863964857,2.6035802779135437
5.98,1.1521853891756229,2.5853356441182167
5.99,1.1780387456168044,2.56534601011623
