"time","x_m","v_mps","valve_cmd","spool_u","pA_Pa","pB_Pa"
1.37,0.06374101880891397,4.483503270288457,-1.0,-0.024674186103385315,1917364.4866582938,18540154.885939326
1.38,0.06520937166801505,4.4821898440494525,-1.0,-0.024674186103385315,2025130.558169324,18598410.341449194
1.39,0.06667468979654717,4.480923304005355,-1.0,-0.024674186103385315,2130907.550552983,18657769.478326317
1.4,0.06813694170095515,4.479702504069029,-1.0,-0.024674186103385315,2234742.9074432403,18718223.235121183
1.41,0.06959609162081945,4.478526355442317,-1.0,-0.024674186103385315,2336681.9159674384,18779763.078051846
1.42,0.07105209987064078,4.477393824317866,-1.0,-0.024674186103385315,2436767.829783527,18842380.977297474
1.43,0.07250492317568401,4.4763039297385365,-1.0,-0.024674186103385315,2535041.984027326,18906069.386005186
1.44,0.0739545150021595,4.475255741596981,-1.0,-0.024674186103385315,2631543.902822964,18970821.22180276
1.45,0.07540082588193546,4.474248378759721,-1.0,-0.024674186103385315,2726311.3999455906,19036629.85062918
1.46,0.07684380373190045,4.473281007301663,-1.0,-0.024674186103385315,2819380.673167946,19103489.072712075
1.47,0.07828339416802957,4.472352838838623,-1.0,-0.024674186103385315,2910786.392770173,19171393.110537644
1.48,0.07971954081415294,4.4714631289467475,-1.0,-0.024674186103385315,3000561.784645891,19240336.59867338
1.49,0.08115218560537751,4.470611175659151,-1.0,-0.024674186103385315,3088738.708395323,19310314.57531771
1.5,0.08258126908607473,4.469796318031252,-1.0,-0.024674186103385315,3175347.7307586093,19381322.47546345
1.51,0.08400673070231612,4.469017934767464,-1.0,-0.024674186103385315,3260418.1947083827,19453356.12557405
1.52,0.08542850908861495,4.468275442902974,-1.0,-0.024674186103385315,3343978.284490034,19526411.739682734
1.53,0.08684654234881643,4.467568296535283,-1.0,-0.024674186103385315,3426055.0868708175,19600485.91683518
1.54,0.08826076833096923,4.466895985601157,-1.0,-0.024674186103385315,3506674.648834016,19675575.639806375
1.55,0.08967112489600666,4.46625803469536,-1.0,-0.024674186103385315,3585862.0319325197,19751678.275031447
1.56,0.0910775501800688,4.465654001928437,-1.0,-0.024674186103385315,3663641.363496119,19828791.57369948
1.57,0.0924799828503028,4.465083477821339,-1.0,-0.024674186103385315,3740035.884869231,19906913.673967175
1.58,0.09387836235399125,4.464546084235464,-1.0,-0.024674186103385315,3815067.9968398996,19986043.104257766
1.59,0.09527262916087269,4.46404147333709,-1.0,-0.024674186103385315,3888759.302406762,20066178.78761756
1.6,0.09666272499853891,4.463569326595778,-1.0,-0.024674186103385315,3961130.647018019,20147320.047110178
1.61,0.09801089643210101,4.478532042859226,-1.0,-0.024674186103385315,3875163.5586005803,20389948.72144886
1.62,0.0996971534726031,4.555936347235632,-1.0,-0.024674186103385315,3150545.699108176,21000000.0
1.63,0.10122560374636452,4.55278425612674,-1.0,-0.024674186103385315,3006576.532876596,21000000.0
1.64,0.10154340410663626,4.548195060399263,-1.0,-0.024674186103385315,2696154.4196815416,21000000.0
1.65,0.10174384618635407,4.547664089873807,-1.0,-0.024674186103385315,2667142.393107025,21000000.0
1.66,0.10191592867402997,4.5473278690222285,-1.0,-0.024674186103385315,2650603.0424173605,21000000.0
1.67,0.10208371186342745,4.548855557101067,-1.0,-0.024674186103385315,2767193.4713711888,21000000.0
1.68,0.10225721444174807,4.547074388499968,-1.0,-0.024674186103385315,2647127.518577896,21000000.0
1.69,0.10239113259483411,4.54838662252115,-1.0,-0.024674186103385315,2747274.502497997,21000000.0
1.7,0.10368454909125616,4.5320185089818334,-1.0,-0.024674186103385315,1599073.3448509388,21000000.0
1.71,0.10422018411643438,4.532657266041047,-1.0,-0.024674186103385315,1660922.830480706,21000000.0
1.72,0.1043074164213031,4.16639787151991,-1.0,-0.024674186103385315,1657778.303406654,21000000.0
1.73,0.1048348603384273,3.9449269119039116,-1.0,-0.024674186103385315,100000.0,21000000.0
1.74,0.10846907060257274,1.9942513867850806,-1.0,-0.039170689669062925,100000.0,21000000.0
1.75,0.10973258930615601,0.9940393933312537,-1.0,-0.03917068966906292,100000.0,21000000.0
