"time","x2","v2"
3.65,-0.07931274127890935,0.0018255098264983952
3.66,-0.07929045729058985,0.002557088537199272
3.67,-0.0792608922958771,0.003282338345548128
3.68,-0.07922410976952728,0.004001225683799394
3.69,-0.0791801735146008,0.00471371832268262
3.7,-0.07912914764915456,0.005419785357411988
3.71,-0.07907109659307406,0.0061193971937092695
3.72,-0.07900608505504503,0.00681252553384248
3.73,-0.07893417801966475,0.007499143362682374
3.74,-0.07885544073469256,0.008179224933778921
3.75,-0.07876993869843951,0.008852745755459796
3.76,-0.07867773764729706,0.009519682576952935
3.77,-0.07857890354340415,0.010180013374535078
3.78,-0.07847350256245286,0.010833717337708229
3.79,-0.07836160108163197,0.011480774855405908
3.8,-0.07824326566770849,0.012121167502230992
3.81,-0.0781185630652463,0.012754878024726905
3.82,-0.07798756018496227,0.01338189032768391
3.83,-0.07785032409221887,0.014002189460482135
3.84,-0.0777069219956532,0.014615761603473021
3.85,-0.07755742123594199,0.015222594054400728
3.86,-0.07740188927470218,0.01582267521486505
3.87,-0.07724039368352661,0.016415994576827398
3.88,-0.07707300213315442,0.017002542709161208
3.89,-0.07689978238277567,0.01758231124424833
3.9,-0.07672080226946977,0.018155292864622617
3.91,-0.0765361296977772,0.018721481289662216
3.92,-0.07634583262940399,0.01928087126233175
3.93,-0.07614997907305858,0.019833458535975717
3.94,-0.07594863707442039,0.02037923986116426
3.95,-0.07574187470623964,0.02091821297259264
3.96,-0.07552976005856797,0.02145037657603541
3.97,-0.07531236122911907,0.021975730335356505
3.98,-0.07508974631375896,0.022494274859576297
3.99,-0.07486198339712533,0.023006011689996702
4.0,-0.07462914054337524,0.023510943287385348
4.01,-0.0743912857870607,0.02400907301921973
4.02,-0.07414848712413136,0.024500405146992418
4.03,-0.07390081250306399,0.024984944813578148
4.04,-0.07364832981611776,0.025462698030663734
4.05,-0.07339110689071501,0.0259336716662417
4.06,-0.07312921148094671,0.026397873432168338
4.07,-0.07286271125920188,0.026855311871787173
4.08,-0.07259167380792048,0.027305996347618475
4.09,-0.07231616661146906,0.027749937029115608
4.1,-0.0720362570481385,0.02818714488048901
4.11,-0.071752012382263,0.028617631648598346
4.12,-0.07146349975645995,0.029041409850913694
4.13,-0.07117078618398961,0.029458492763546236
4.14,-0.0708739385412343,0.029868894409349173
4.15,-0.07057302356029603,0.03027262954608945
4.16,-0.07026810782171215,0.030669713654690827
4.17,-0.06995925774728803,0.03106016292754886
4.18,-0.0696465395930463,0.03144399425691831
4.19,-0.0693300194422918,0.03182122522337353
4.2,-0.06900976319879153,0.032191874084342216
4.21,-0.06868583658006876,0.03255595976271305
4.22,-0.06835830511081085,0.03291350183551767
4.23,-0.06802723411638963,0.03326452052268735
4.24,-0.06769268871649385,0.033609036675884774
4.25,-0.06735473381887307,0.033947071767411366
4.26,-0.06701343411319181,0.03427864787919036
4.27,-0.06666885406499369,0.03460378769182623
4.28,-0.06632105790977427,0.03492251447374038
4.29,-0.0659701096471624,0.035234852070383904
4.3,-0.06561607303520889,0.035540824893527174
4.31,-0.0652590115847818,0.035840457910626955
4.32,-0.0648989885540677,0.03613377663427103
4.33,-0.06453606694317816,0.036420807111700655
4.34,-0.06417030948886034,0.036701575914411005
4.35,-0.06380177865931128,0.036976110127829954
4.36,-0.06343053664909513,0.03724443734107509
4.37,-0.06305664537416207,0.03750658563678953
4.38,-0.06268016646696867,0.03776258358105621
4.39,-0.062301161271698505,0.03801246021339119
4.4,-0.061919690839582604,0.03825624503681594
4.41,-0.06153581592431856,0.038493968008008556
4.42,-0.06114959697758778,0.038725659527534345
4.43,-0.060761094144670014,0.038951350430155476
4.44,-0.06037036726015419,0.03917107197522015
4.45,-0.05997747584374518,0.039384855837130923
4.46,-0.05958247909616525,0.03959273409589257
4.47,-0.05918543589514964,0.03979473922773938
4.48,-0.058786404791535476,0.03999090409584185
4.49,-0.05838544400544312,0.040181261941092915
4.5,-0.0579826114225493,0.04036584637297345
4.51,-0.05757796459045101,0.0405446913604974
4.52,-0.057171560715119724,0.04071783122323621
4.53,-0.05676345665744474,0.04088530062242259
4.54,-0.056353708929865125,0.04104713455213362
4.55,-0.05594237369308944,0.041203368330553054
4.56,-0.0555295067529023,0.04135403759131282
4.57,-0.05511516355705722,0.0414991782749136
4.58,-0.05469939919225466,0.04163882662022437
4.59,-0.0542822683812048,0.04177301915606089
4.6,-0.05386382547977396,0.041901792692842874
4.61,-0.053444124474214136,0.042025184314329916
4.62,-0.053023218978474645,0.042143231369435874
4.63,-0.05260116223159524,0.042255971464121724
4.64,-0.05217800709517992,0.04236344245336656
4.65,-0.05175380605095043,0.042465682433216766
4.66,-0.051328611198379066,0.04256272973291308
4.67,-0.05090247425239959,0.04265462290709547
4.68,-0.05047544654119581,0.04274140072808555
4.69,-0.05004757900406679,0.04282310217824641
4.7,-0.04961892218936817,0.042899766442419655
4.71,-0.04918952625252851,0.042971432900439525
4.72,-0.04875944095414027,0.043038141119723684
4.73,-0.04832871565812434,0.043099930847940754
4.74,-0.04789739932996749,0.04315684200575415
4.75,-0.04746554053503198,0.0432089146796421
4.76,-0.04703318743693655,0.0432561891147936
4.77,-0.04660038779600802,0.04329870570807999
4.78,-0.0461671889678028,0.043336505001102116
4.79,-0.04573363790169745,0.043369627673312545
4.8,-0.04529978113954766,0.04339811453521283
4.81,-0.04486566481441483,0.0434220065216254
4.82,-0.04443133464935947,0.04344134468504
4.83,-0.04399683595630086,0.04345617018903409
4.84,-0.04356221363494192,0.04346652430176733
4.85,-0.04312751217175891,0.043472448389549535
4.86,-0.042692775639054915,0.043473983910482
4.87,-0.04225804769407653,0.04347117240817193
4.88,-0.04182337157819314,0.043464055505519475
4.89,-0.041388790116137684,0.04345267489857734
4.9,-0.04095434571530868,0.04343707235048252
4.91,-0.04052008036513235,0.04341728968545977
4.92,-0.04008603563648444,0.043393368782896805
4.93,-0.0396522526811708,0.04336535157149057
4.94,-0.03921877223146617,0.04333328002346451
4.95,-0.038785634599710406,0.043297196148856354
4.96,-0.038352879677961395,0.043257141989876256
4.97,-0.037920546937704074,0.04321315961533484
4.98,-0.03748867542961472,0.043165291115140864
4.99,-0.03705730378337989,0.04311357859486813
5.0,-0.036626470207569366,0.043058064170391444
5.01,-0.03619621248956231,0.04299878996259106
5.02,-0.03576656799552602,0.04293579809212553
5.03,-0.03533757367044656,0.042869130674272365
5.04,-0.034909266038210665,0.04279882981383634
5.05,-0.034481681201738126,0.04272493760012508
5.06,-0.03405485484316411,0.042647496101991395
5.07,-0.03362882222407065,0.04256654736294226
5.08,-0.03320361818576666,0.04248213339631397
5.09,-0.03277927714961596,0.042394296180513005
5.1,-0.03235583311741235,0.04230307765432252
5.11,-0.03193331967180141,0.04220851971227378
5.12,-0.031511769976748136,0.04211066420008241
5.13,-0.031091216778049935,0.04200955291014901
5.14,-0.030671692403894182,0.041905227577123755
5.15,-0.03025322876545987,0.04179772987353464
5.16,-0.02983585735756253,0.04168710140547895
5.17,-0.029419609259341964,0.04157338370837769
5.18,-0.029004515134992075,0.04145661824279247
5.19,-0.028590605234532163,0.04133684639030459
5.2,-0.028177909394619106,0.04121410944945586
5.21,-0.027766457039399804,0.041088448631750776
5.22,-0.02735627718140324,0.040959905057719806
5.23,-0.0269473984224716,0.0408285197530432
5.24,-0.026539848954729797,0.04069433364473512
5.25,-0.026133656561592864,0.04055738755738763
5.26,-0.025728848618810533,0.04041772220947416
5.27,-0.025325452095548477,0.040275378209712095
5.28,-0.024923493555505622,0.04013039605348402
5.29,-0.024522999158066886,0.039982816119317414
5.3,-0.024123994659490822,0.03983267866542218
5.31,-0.02372650541413157,0.03968002382628584
5.32,-0.023330556375694558,0.039524891609325784
5.33,-0.022936172098525314,0.03936732189159844
5.34,-0.02254337673893094,0.03920735441656473
5.35,-0.02215219405653359,0.0390450287909116
5.36,-0.02176264741565542,0.03888038448142924
5.37,-0.02137475978673448,0.03871346081194332
5.38,-0.020988553747770984,0.0385442969603023
5.39,-0.02060405148580339,0.0383729319554191
5.4,-0.020221274798413756,0.038199404674366784
5.41,-0.0198402450952619,0.03802375383952802
5.42,-0.01946098339964768,0.03784601801579773
5.43,-0.019083510350101075,0.03766623560783875
5.44,-0.018707846201999286,0.03748444485738981
5.45,-0.018334010829210583,0.03730068384062578
5.46,-0.017962023725764227,0.037114990465569625
5.47,-0.017591904007545938,0.0369274024695556
5.48,-0.017223670414018538,0.03673795741674346
5.49,-0.016857341309967112,0.036546692695683204
5.5,-0.01649293468726827,0.03635364551692996
5.51,-0.01613046816668298,0.03615885291070866
5.52,-0.01576995899967249,0.03596235172462806
5.53,-0.015411424070236827,0.03576417862144384
5.54,-0.015054879896775394,0.03556437007687018
5.55,-0.014700342633969209,0.03536296237743966
5.56,-0.014347828074684271,0.03515999161841092
5.57,-0.013997351651895574,0.03495549370172377
5.58,-0.013648928440631326,0.03474950433400135
5.59,-0.013302573159936883,0.034542059024598996
5.6,-0.012958300174857952,0.03433319308369933
5.61,-0.012616123498442574,0.03412294162045323
5.62,-0.01227605679376144,0.03391133954116638
5.63,-0.011938113375946134,0.033698421547530846
5.64,-0.011602306214244762,0.0334842221349015
5.65,-0.011268647934094603,0.03326877559061667
5.66,-0.010937150819211313,0.033052115992362845
5.67,-0.010607826813694226,0.03283427720658298
5.68,-0.01028068752414734,0.03261529288692797
5.69,-0.009955744221815558,0.03239519647275092
5.7,-0.009633007844735746,0.03217402118764396
5.71,-0.009312488999902203,0.031951800038016995
5.72,-0.008994197965446092,0.031728565811718346
5.73,-0.008678144692828444,0.03150435107669645
5.74,-0.00836433880904636,0.03127918817970269
5.75,-0.008052789618851884,0.031053109245034724
5.76,-0.00774350610698329,0.030826146173319982
5.77,-0.007436496940408277,0.030598330640338994
5.78,-0.007131770470578733,0.030369694095888165
5.79,-0.006829334735696641,0.03014026776268161
5.8,-0.006529197462990767,0.029910082635291685
5.81,-0.006231366071003723,0.02967916947912784
5.82,-0.005935847671889032,0.029447558829453446
5.83,-0.0056426490737178266,0.029215280990440216
5.84,-0.005351776782794783,0.028982366034259834
5.85,-0.0050632370059829545,0.028748843800212413
5.86,-0.004777035653037104,0.028514743893891553
5.87,-0.0044931783389451935,0.028280095686385426
5.88,-0.004211670386277665,0.028044928313513656
5.89,-0.003932516827544159,0.027809270675099623
5.9,-0.0036557224075573123,0.02757315143427785
5.91,-0.003381291585803299,0.027336599016835984
5.92,-0.00310922853881875,0.02709964161059119
5.93,-0.002839537162573734,0.0268623071648005
5.94,-0.002572221074860445,0.02662462338960478
5.95,-0.002307283617687263,0.026386617755505937
5.96,-0.0020447278596778676,0.02614831749287712
5.97,-0.001784556598475065,0.025909749591505372
5.98,-0.0015267723631490165,0.025670940800166592
5.99,-0.0012713774166095365,0.025431917626232297
6.0,-0.0010183737580221526,0.025192706335307947
6.01,-0.0007677631252276076,0.024953332950902418
6.02,-0.000519546997164502,0.024713823254128287
6.03,-0.00027372659629476065,0.024474202783432635
6.04,-3.030289103162802e-05,0.024234496834357976
6.05,0.000210723401830111,0.02399473045933294
