time,outputs[1],outputs[2]
0.0,25.0,20.0
0.01,25.0,20.09982793403981
0.02,25.0,20.199514434366904
0.03,25.0,20.299108505411596
0.04,25.0,20.398579039260426
0.05,25.0,20.497831368980428
0.06,25.0,20.596961370156976
0.07,25.0,20.69596904279001
0.08,25.0,20.794854386879592
0.09,25.0,20.89361740242566
0.1,25.0,20.99225808942822
0.11,25.0,21.090776447887265
0.12,25.0,21.189172477802856
0.13,25.0,21.287432802039234
0.14,25.0,21.38550486576554
0.15,25.0,21.483446590686697
0.16,25.0,21.58125797680276
0.17,25.0,21.67893902411373
0.18,25.0,21.776489732619552
0.19,25.0,21.87391010232028
0.2,25.0,21.971200133215916
0.21,25.0,22.068359825306402
0.22,25.0,22.165389178591795
0.23,25.0,22.262288193072095
0.24,25.0,22.359056868747246
0.25,25.0,22.455695205617303
0.26,25.0,22.552203203682268
0.27,25.0,22.648580862942083
0.28,25.0,22.744828183396805
0.29,25.0,22.840945165046378
0.3,25.0,22.936931807890858
0.31,25.0,23.032788111930245
0.32,25.0,23.12851397783271
0.33,25.0,23.224109458036537
0.34,25.0,23.319574586421368
0.35000000000000003,25.0,23.414909362987373
0.36,25.0,23.51011378773444
0.37,25.0,23.605187860662568
0.38,25.0,23.700131581771814
0.39,25.0,23.794944951062178
0.4,25.0,23.889627968533603
0.41000000000000003,25.0,23.984180634186146
0.41167442776068097,25.0,24.000000054430018
0.41167442776068097,25.0,24.000000054430018
0.42,25.0,24.078533543998162
0.43,25.0,24.172512619406803
0.44,25.0,24.26640556143866
0.45,25.0,24.36021237009362
0.46,25.0,24.453933045371798
0.47000000000000003,25.0,24.54756758727308
0.48,25.0,24.64111599579752
0.49,25.0,24.734578270945065
0.5,25.0,24.827875713706305
0.51,25.0,24.920972906666407
0.52,25.0,25.013956507273917
0.53,25.0,25.106826515528894
0.54,25.0,25.199582931431394
0.55,25.0,25.292225754981303
0.56,25.0,25.384754986178734
0.5700000000000001,25.0,25.477170625023575
0.58,25.0,25.56947267151594
0.59,25.0,25.661661125655712
0.6,25.0,25.753735987443008
0.61,25.0,25.84569725687777
0.62,25.0,25.937521709633188
0.6268150869624223,25.0,26.000000054830025
0.6268150869624223,25.0,26.000000054830025
0.6268152697291408,25.0,25.999999945169975
0.6268152697291408,25.0,25.999999945169975
0.63,25.0,25.998089890335052
0.64,25.0,25.992101421023335
0.65,25.0,25.986117670377723
0.66,25.0,25.98013790719466
0.67,25.0,25.974162131474145
0.68,25.0,25.968201119107277
0.6900000000000001,25.0,25.962247794579525
0.7000000000000001,25.0,25.95629973756928
0.71,25.0,25.950356948076603
0.72,25.0,25.944419426101433
0.73,25.0,25.93848717164377
0.74,25.0,25.932560184703732
0.75,25.0,25.926638465281144
0.76,25.0,25.920722013376178
0.77,25.0,25.91481082898872
0.78,25.0,25.90890491211877
0.79,25.0,25.903004262766387
0.8,25.0,25.897108880931512
0.81,25.0,25.8912187666142
0.8200000000000001,25.0,25.885333919814457
0.8300000000000001,25.0,25.87945434053222
0.84,25.0,25.87358002876755
0.85,25.0,25.867710984520386
0.86,25.0,25.86184720779073
0.87,25.0,25.8559886985787
0.88,25.0,25.850138418117297
0.89,25.0,25.844294422043106
0.9,25.0,25.838456045247767
0.9,25.0,25.838456045247767
0.91,25.0,25.83262328773128
0.92,25.0,25.82679614949359
0.93,25.0,25.820974630534693
0.9400000000000001,25.0,25.81515873085459
0.9500000000000001,25.0,25.809348450453342
0.96,25.0,25.803543789330888
0.97,25.0,25.797744747487286
0.98,25.0,25.791951324922422
0.99,25.0,25.786163521636468
1.0,25.0,25.78038133762925
1.01,25.0,25.774604772900886
1.02,25.0,25.768833827451317
1.03,25.0,25.7630685012806
1.04,25.0,25.75730879438862
1.05,25.0,25.75155470677555
1.06,25.0,25.74580623844122
1.07,25.0,25.74006338938574
1.08,25.0,25.734326511267454
1.09,25.0,25.72859537318527
1.1,25.0,25.722869896155032
1.11,25.0,25.71715008017668
1.12,25.0,25.711435925250157
1.1300000000000001,25.0,25.70572743137552
1.1400000000000001,25.0,25.70002459855283
1.1500000000000001,25.0,25.694327426781967
1.16,25.0,25.688635916062992
1.17,25.0,25.682950066395904
1.18,25.0,25.677269877780702
1.19,25.0,25.671595350217387
1.2,25.0,25.665926483705903
1.21,25.0,25.66026327824636
1.22,25.0,25.65460573383865
1.23,25.0,25.648953850482883
1.24,25.0,25.643307628178945
1.25,25.0,25.637667066926895
1.26,25.0,25.63203216672673
1.27,25.0,25.626402927578454
1.28,25.0,25.62077883810059
1.29,25.0,25.615160234069208
1.3,25.0,25.609547230343367
1.31,25.0,25.60393982692301
1.32,25.0,25.598338023808196
1.33,25.0,25.59274182099881
1.34,25.0,25.587151218494967
1.35,25.0,25.581566216296608
1.36,25.0,25.575986814403734
1.37,25.0,25.570413012816346
1.3800000000000001,25.0,25.5648448115345
1.3900000000000001,25.0,25.559282210558138
1.4000000000000001,25.0,25.55372520988726
1.41,25.0,25.54817380952187
1.42,25.0,25.542628009461964
1.43,25.0,25.5370878097076
1.44,25.0,25.53155321025872
1.45,25.0,25.526024211115327
1.46,25.0,25.52050081227742
1.47,25.0,25.514983013744995
1.48,25.0,25.50947002697069
1.49,25.0,25.503962369719318
1.5,25.0,25.498460219102867
1.51,25.0,25.492963575121337
1.52,25.0,25.48747243777467
1.53,25.0,25.48198680706298
1.54,25.0,25.476506682986155
1.55,25.0,25.471032065544193
1.56,25.0,25.465562954737152
1.57,25.0,25.46009935056503
1.58,25.0,25.45464125302783
1.59,25.0,25.44918866212555
1.6,25.0,25.443741577858134
1.61,25.0,25.438300000225638
1.62,25.0,25.432863929228006
1.6300000000000001,25.0,25.42743336486535
1.6400000000000001,25.0,25.42200830713756
1.6500000000000001,25.0,25.416588756044632
1.6600000000000001,25.0,25.411174711586682
1.67,25.0,25.405766173763595
1.68,25.0,25.40036227323054
1.69,25.0,25.394963580804585
1.7,25.0,25.389570291745144
1.71,25.0,25.38418240605216
1.72,25.0,25.378799923725637
1.73,25.0,25.373422844765628
1.74,25.0,25.368051169172134
1.75,25.0,25.362684896945098
1.76,25.0,25.35732402808452
1.77,25.0,25.351968562590457
1.78,25.0,25.34661850046291
1.79,25.0,25.34127384170182
1.8,25.0,25.33593458630719
1.81,25.0,25.330600734279074
1.82,25.0,25.325272285617473
1.83,25.0,25.31994924032233
1.84,25.0,25.314631598393646
1.85,25.0,25.309319359831477
1.86,25.0,25.304012524635823
1.87,25.0,25.298711092806627
1.8800000000000001,25.0,25.293414179859724
1.8900000000000001,25.0,25.288122366552727
1.9000000000000001,25.0,25.28283585154537
1.9100000000000001,25.0,25.27755463483777
1.92,25.0,25.27227871642981
1.93,25.0,25.267008096321547
1.94,25.0,25.26174277451298
1.95,25.0,25.256482751004057
1.96,25.0,25.25122802579483
1.97,25.0,25.24597859888536
1.98,25.0,25.24073447027547
1.99,25.0,25.235495639965336
2.0,25.0,25.2302621079549
2.0000000004,25.0,25.23026210774566
2.0000000004,25.00000000166667,25.23026210774566
2.0100000000000002,25.04166666666667,25.22503859725674
2.02,25.083333333333336,25.21983173627433
2.0300000000000002,25.125000000000004,25.214634705278854
2.04,25.166666666666668,25.209441126876982
2.05,25.208333333333336,25.204251001068656
2.06,25.25,25.19906432785382
2.07,25.291666666666668,25.193881107232585
2.08,25.333333333333336,25.188701339204897
2.09,25.375,25.183525023770756
2.1,25.41666666666667,25.17835216093016
2.11,25.458333333333336,25.17318275068311
2.12,25.5,25.168016793029608
2.13,25.541666666666668,25.16285428796965
2.14,25.583333333333336,25.157695235503297
2.15,25.625,25.152548584748672
2.16,25.66666666666667,25.14740883108317
2.17,25.708333333333336,25.142273628340888
2.18,25.75,25.137142976521773
2.19,25.791666666666668,25.132016875625936
2.2,25.833333333333336,25.126895325653265
2.21,25.875,25.121778326603817
2.22,25.91666666666667,25.116665878477647
2.23,25.958333333333336,25.111557981274643
2.24,26.000000000000004,25.10645463499486
2.25,26.041666666666668,25.10135583963836
2.2600000000000002,26.083333333333336,25.09626159520502
2.2627649417229736,26.094853923845726,25.094853869415658
2.2627649417229736,26.094853923845726,25.094853869415658
2.262764962951803,26.09485401229918,25.094854066729283
2.262764962951803,26.09485401229918,25.094854066729283
2.27,26.125,25.16200430108472
2.2800000000000002,26.16666666666667,25.25449871467356
2.29,26.208333333333336,25.346771503290597
2.3000000000000003,26.250000000000004,25.4389600061279
2.31,26.29166666666667,25.531064223185524
2.32,26.333333333333336,25.62308415446347
2.33,26.375,25.715019799961738
2.34,26.416666666666668,25.806871159680327
2.35,26.458333333333336,25.898638233619238
2.36,26.5,25.99032102177847
2.37,26.54166666666667,26.081919524158025
2.38,26.583333333333336,26.173401170270097
2.39,26.625,26.26467116937056
2.4,26.666666666666668,26.355830015447566
2.41,26.708333333333336,26.446877708501177
2.42,26.75,26.537814248531333
2.43,26.79166666666667,26.628639635538093
2.44,26.833333333333336,26.719353869521456
2.45,26.875,26.809956950481364
2.46,26.916666666666668,26.900448878417876
2.47,26.958333333333336,26.99082965333099
2.48,27.0,27.08109927522065
2.49,27.04166666666667,27.171200936515334
2.5,27.083333333333336,27.2611687721938
2.5100000000000002,27.125000000000004,27.35101840613038
2.52,27.166666666666668,27.440749838325132
2.5300000000000002,27.208333333333336,27.530363068778
2.54,27.25,27.619858097488986
2.5500000000000003,27.29166666666667,27.709234924458087
2.56,27.333333333333336,27.79849354968536
2.57,27.375,27.88763397317075
2.58,27.41666666666667,27.976656194914256
2.59,27.458333333333336,28.065560214915934
2.6,27.5,28.15434603317567
2.61,27.541666666666668,28.24301364969358
2.62,27.583333333333336,28.331563064469663
2.63,27.625,28.419994277503804
2.64,27.66666666666667,28.508307288796118
2.65,27.708333333333336,28.596502098346548
2.66,27.75,28.68457870615515
2.67,27.791666666666668,28.772537112221812
2.674139875838603,27.808916149327516,28.808916204157526
2.674139875838603,27.808916149327516,28.808916204157526
2.6741398975639603,27.808916239849836,28.808916185019825
2.6741398975639603,27.808916239849836,28.808916185019825
2.68,27.833333333333336,28.80375886718963
2.69,27.875,28.794977176100247
2.7,27.91666666666667,28.78621030483015
2.71,27.958333333333336,28.77744926455523
2.72,28.000000000000004,28.768694055275432
2.73,28.041666666666668,28.759944676990926
2.74,28.083333333333336,28.751201129701542
2.75,28.125,28.742463413407336
2.7600000000000002,28.16666666666667,28.733731528108365
2.77,28.208333333333336,28.725005473804572
2.7800000000000002,28.250000000000004,28.716291968083112
2.79,28.29166666666667,28.707597785652695
2.8000000000000003,28.333333333333336,28.69891129610545
2.81,28.375,28.690232499441436
2.82,28.416666666666668,28.68156139566065
2.83,28.458333333333336,28.67289798476304
2.84,28.5,28.66424226674866
2.85,28.54166666666667,28.65559424161745
2.86,28.583333333333336,28.646953909369472
2.87,28.625,28.638321270004724
2.88,28.666666666666668,28.62969632352315
2.89,28.708333333333336,28.621079069924804
2.9,28.75,28.61246950920963
2.91,28.79166666666667,28.60386764137769
2.92,28.833333333333336,28.59527346642892
2.93,28.875000000000004,28.586686984363382
2.94,28.916666666666668,28.578108195181017
2.95,28.958333333333336,28.56953709888188
2.96,29.0,28.560973695465975
2.97,29.04166666666667,28.552417984933243
2.98,29.083333333333336,28.54387181181255
2.99,29.125000000000004,28.535337036317173
3.0,29.166666666666668,28.526810464946095
